year,origin,plant,variable,back_hours,query_naive,source_time_naive,age_seconds,value_m3s,usable,zero,negative,Q_zero_positive_components,Q_balance_residual_gt1,source_file,source_record_index
2021,2021-05-11T09:00:00-03:00,JIUHQJ,I,0,2021-05-11T08:00:00,2021-05-11 08:00:00,0.0,44.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40337
2021,2021-05-11T09:00:00-03:00,JIUHMC,Q,0,2021-05-11T08:00:00,2021-05-11 08:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44801
2021,2021-05-11T09:00:00-03:00,JIUHMC,Q,1,2021-05-11T07:00:00,2021-05-11 07:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44800
2021,2021-05-11T09:00:00-03:00,JIUHMC,Q,2,2021-05-11T06:00:00,2021-05-11 06:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44799
2021,2021-05-11T09:00:00-03:00,JIUHMC,Q,4,2021-05-11T04:00:00,2021-05-11 04:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44797
2021,2021-05-11T09:00:00-03:00,JIUHMC,Q,8,2021-05-11T00:00:00,2021-05-10 23:59:00,60.0,87.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44793
2021,2021-05-11T09:00:00-03:00,JIUHMC,I,0,2021-05-11T08:00:00,2021-05-11 08:00:00,0.0,35.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44801
2021,2021-05-11T09:00:00-03:00,JIUHCA,Q,0,2021-05-11T08:00:00,2021-05-11 08:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41081
2021,2021-05-11T09:00:00-03:00,JIUHCA,Q,1,2021-05-11T07:00:00,2021-05-11 07:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41080
2021,2021-05-11T09:00:00-03:00,JIUHCA,Q,2,2021-05-11T06:00:00,2021-05-11 06:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41079
2021,2021-05-11T09:00:00-03:00,JIUHCA,Q,4,2021-05-11T04:00:00,2021-05-11 04:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41077
2021,2021-05-11T09:00:00-03:00,JIUHCA,Q,8,2021-05-11T00:00:00,2021-05-10 23:59:00,60.0,61.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41073
2021,2021-05-11T09:00:00-03:00,JIUHCA,I,0,2021-05-11T08:00:00,2021-05-11 08:00:00,0.0,33.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41081
2021,2021-05-11T10:00:00-03:00,JIUHQJ,Q,0,2021-05-11T09:00:00,2021-05-11 09:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40338
2021,2021-05-11T10:00:00-03:00,JIUHQJ,Q,1,2021-05-11T08:00:00,2021-05-11 08:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40337
2021,2021-05-11T10:00:00-03:00,JIUHQJ,Q,2,2021-05-11T07:00:00,2021-05-11 07:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40336
2021,2021-05-11T10:00:00-03:00,JIUHQJ,Q,4,2021-05-11T05:00:00,2021-05-11 05:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40334
2021,2021-05-11T10:00:00-03:00,JIUHQJ,Q,8,2021-05-11T01:00:00,2021-05-11 01:00:00,0.0,52.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40330
2021,2021-05-11T10:00:00-03:00,JIUHQJ,I,0,2021-05-11T09:00:00,2021-05-11 09:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40338
2021,2021-05-11T10:00:00-03:00,JIUHMC,Q,0,2021-05-11T09:00:00,2021-05-11 09:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44802
2021,2021-05-11T10:00:00-03:00,JIUHMC,Q,1,2021-05-11T08:00:00,2021-05-11 08:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44801
2021,2021-05-11T10:00:00-03:00,JIUHMC,Q,2,2021-05-11T07:00:00,2021-05-11 07:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44800
2021,2021-05-11T10:00:00-03:00,JIUHMC,Q,4,2021-05-11T05:00:00,2021-05-11 05:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44798
2021,2021-05-11T10:00:00-03:00,JIUHMC,Q,8,2021-05-11T01:00:00,2021-05-11 01:00:00,0.0,30.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44794
2021,2021-05-11T10:00:00-03:00,JIUHMC,I,0,2021-05-11T09:00:00,2021-05-11 09:00:00,0.0,27.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44802
2021,2021-05-11T10:00:00-03:00,JIUHCA,Q,0,2021-05-11T09:00:00,2021-05-11 09:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41082
2021,2021-05-11T10:00:00-03:00,JIUHCA,Q,1,2021-05-11T08:00:00,2021-05-11 08:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41081
2021,2021-05-11T10:00:00-03:00,JIUHCA,Q,2,2021-05-11T07:00:00,2021-05-11 07:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41080
2021,2021-05-11T10:00:00-03:00,JIUHCA,Q,4,2021-05-11T05:00:00,2021-05-11 05:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41078
2021,2021-05-11T10:00:00-03:00,JIUHCA,Q,8,2021-05-11T01:00:00,2021-05-11 01:00:00,0.0,25.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41074
2021,2021-05-11T10:00:00-03:00,JIUHCA,I,0,2021-05-11T09:00:00,2021-05-11 09:00:00,0.0,33.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41082
2021,2021-05-11T11:00:00-03:00,JIUHQJ,Q,0,2021-05-11T10:00:00,2021-05-11 10:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40339
2021,2021-05-11T11:00:00-03:00,JIUHQJ,Q,1,2021-05-11T09:00:00,2021-05-11 09:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40338
2021,2021-05-11T11:00:00-03:00,JIUHQJ,Q,2,2021-05-11T08:00:00,2021-05-11 08:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40337
2021,2021-05-11T11:00:00-03:00,JIUHQJ,Q,4,2021-05-11T06:00:00,2021-05-11 06:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40335
2021,2021-05-11T11:00:00-03:00,JIUHQJ,Q,8,2021-05-11T02:00:00,2021-05-11 02:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40331
2021,2021-05-11T11:00:00-03:00,JIUHQJ,I,0,2021-05-11T10:00:00,2021-05-11 10:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40339
2021,2021-05-11T11:00:00-03:00,JIUHMC,Q,0,2021-05-11T10:00:00,2021-05-11 10:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44803
2021,2021-05-11T11:00:00-03:00,JIUHMC,Q,1,2021-05-11T09:00:00,2021-05-11 09:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44802
2021,2021-05-11T11:00:00-03:00,JIUHMC,Q,2,2021-05-11T08:00:00,2021-05-11 08:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44801
2021,2021-05-11T11:00:00-03:00,JIUHMC,Q,4,2021-05-11T06:00:00,2021-05-11 06:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44799
2021,2021-05-11T11:00:00-03:00,JIUHMC,Q,8,2021-05-11T02:00:00,2021-05-11 02:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44795
2021,2021-05-11T11:00:00-03:00,JIUHMC,I,0,2021-05-11T10:00:00,2021-05-11 10:00:00,0.0,31.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44803
2021,2021-05-11T11:00:00-03:00,JIUHCA,Q,0,2021-05-11T10:00:00,2021-05-11 10:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41083
2021,2021-05-11T11:00:00-03:00,JIUHCA,Q,1,2021-05-11T09:00:00,2021-05-11 09:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41082
2021,2021-05-11T11:00:00-03:00,JIUHCA,Q,2,2021-05-11T08:00:00,2021-05-11 08:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41081
2021,2021-05-11T11:00:00-03:00,JIUHCA,Q,4,2021-05-11T06:00:00,2021-05-11 06:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41079
2021,2021-05-11T11:00:00-03:00,JIUHCA,Q,8,2021-05-11T02:00:00,2021-05-11 02:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41075
2021,2021-05-11T11:00:00-03:00,JIUHCA,I,0,2021-05-11T10:00:00,2021-05-11 10:00:00,0.0,33.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41083
2021,2021-05-11T12:00:00-03:00,JIUHQJ,Q,0,2021-05-11T11:00:00,2021-05-11 11:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40340
2021,2021-05-11T12:00:00-03:00,JIUHQJ,Q,1,2021-05-11T10:00:00,2021-05-11 10:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40339
2021,2021-05-11T12:00:00-03:00,JIUHQJ,Q,2,2021-05-11T09:00:00,2021-05-11 09:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40338
2021,2021-05-11T12:00:00-03:00,JIUHQJ,Q,4,2021-05-11T07:00:00,2021-05-11 07:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40336
2021,2021-05-11T12:00:00-03:00,JIUHQJ,Q,8,2021-05-11T03:00:00,2021-05-11 03:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40332
2021,2021-05-11T12:00:00-03:00,JIUHQJ,I,0,2021-05-11T11:00:00,2021-05-11 11:00:00,0.0,12.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40340
2021,2021-05-11T12:00:00-03:00,JIUHMC,Q,0,2021-05-11T11:00:00,2021-05-11 11:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44804
2021,2021-05-11T12:00:00-03:00,JIUHMC,Q,1,2021-05-11T10:00:00,2021-05-11 10:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44803
2021,2021-05-11T12:00:00-03:00,JIUHMC,Q,2,2021-05-11T09:00:00,2021-05-11 09:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44802
2021,2021-05-11T12:00:00-03:00,JIUHMC,Q,4,2021-05-11T07:00:00,2021-05-11 07:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44800
2021,2021-05-11T12:00:00-03:00,JIUHMC,Q,8,2021-05-11T03:00:00,2021-05-11 03:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44796
2021,2021-05-11T12:00:00-03:00,JIUHMC,I,0,2021-05-11T11:00:00,2021-05-11 11:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44804
2021,2021-05-11T12:00:00-03:00,JIUHCA,Q,0,2021-05-11T11:00:00,2021-05-11 11:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41084
2021,2021-05-11T12:00:00-03:00,JIUHCA,Q,1,2021-05-11T10:00:00,2021-05-11 10:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41083
2021,2021-05-11T12:00:00-03:00,JIUHCA,Q,2,2021-05-11T09:00:00,2021-05-11 09:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41082
2021,2021-05-11T12:00:00-03:00,JIUHCA,Q,4,2021-05-11T07:00:00,2021-05-11 07:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41080
2021,2021-05-11T12:00:00-03:00,JIUHCA,Q,8,2021-05-11T03:00:00,2021-05-11 03:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41076
2021,2021-05-11T12:00:00-03:00,JIUHCA,I,0,2021-05-11T11:00:00,2021-05-11 11:00:00,0.0,33.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41084
2021,2021-05-11T13:00:00-03:00,JIUHQJ,Q,0,2021-05-11T12:00:00,2021-05-11 12:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40341
2021,2021-05-11T13:00:00-03:00,JIUHQJ,Q,1,2021-05-11T11:00:00,2021-05-11 11:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40340
2021,2021-05-11T13:00:00-03:00,JIUHQJ,Q,2,2021-05-11T10:00:00,2021-05-11 10:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40339
2021,2021-05-11T13:00:00-03:00,JIUHQJ,Q,4,2021-05-11T08:00:00,2021-05-11 08:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40337
2021,2021-05-11T13:00:00-03:00,JIUHQJ,Q,8,2021-05-11T04:00:00,2021-05-11 04:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40333
2021,2021-05-11T13:00:00-03:00,JIUHQJ,I,0,2021-05-11T12:00:00,2021-05-11 12:00:00,0.0,12.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40341
2021,2021-05-11T13:00:00-03:00,JIUHMC,Q,0,2021-05-11T12:00:00,2021-05-11 12:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44805
2021,2021-05-11T13:00:00-03:00,JIUHMC,Q,1,2021-05-11T11:00:00,2021-05-11 11:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44804
2021,2021-05-11T13:00:00-03:00,JIUHMC,Q,2,2021-05-11T10:00:00,2021-05-11 10:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44803
2021,2021-05-11T13:00:00-03:00,JIUHMC,Q,4,2021-05-11T08:00:00,2021-05-11 08:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44801
2021,2021-05-11T13:00:00-03:00,JIUHMC,Q,8,2021-05-11T04:00:00,2021-05-11 04:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44797
2021,2021-05-11T13:00:00-03:00,JIUHMC,I,0,2021-05-11T12:00:00,2021-05-11 12:00:00,0.0,23.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44805
2021,2021-05-11T13:00:00-03:00,JIUHCA,Q,0,2021-05-11T12:00:00,2021-05-11 12:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41085
2021,2021-05-11T13:00:00-03:00,JIUHCA,Q,1,2021-05-11T11:00:00,2021-05-11 11:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41084
2021,2021-05-11T13:00:00-03:00,JIUHCA,Q,2,2021-05-11T10:00:00,2021-05-11 10:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41083
2021,2021-05-11T13:00:00-03:00,JIUHCA,Q,4,2021-05-11T08:00:00,2021-05-11 08:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41081
2021,2021-05-11T13:00:00-03:00,JIUHCA,Q,8,2021-05-11T04:00:00,2021-05-11 04:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41077
2021,2021-05-11T13:00:00-03:00,JIUHCA,I,0,2021-05-11T12:00:00,2021-05-11 12:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41085
2021,2021-05-11T14:00:00-03:00,JIUHQJ,Q,0,2021-05-11T13:00:00,2021-05-11 13:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40342
2021,2021-05-11T14:00:00-03:00,JIUHQJ,Q,1,2021-05-11T12:00:00,2021-05-11 12:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40341
2021,2021-05-11T14:00:00-03:00,JIUHQJ,Q,2,2021-05-11T11:00:00,2021-05-11 11:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40340
2021,2021-05-11T14:00:00-03:00,JIUHQJ,Q,4,2021-05-11T09:00:00,2021-05-11 09:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40338
2021,2021-05-11T14:00:00-03:00,JIUHQJ,Q,8,2021-05-11T05:00:00,2021-05-11 05:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40334
2021,2021-05-11T14:00:00-03:00,JIUHQJ,I,0,2021-05-11T13:00:00,2021-05-11 13:00:00,0.0,12.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40342
2021,2021-05-11T14:00:00-03:00,JIUHMC,Q,0,2021-05-11T13:00:00,2021-05-11 13:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44806
2021,2021-05-11T14:00:00-03:00,JIUHMC,Q,1,2021-05-11T12:00:00,2021-05-11 12:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44805
2021,2021-05-11T14:00:00-03:00,JIUHMC,Q,2,2021-05-11T11:00:00,2021-05-11 11:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44804
2021,2021-05-11T14:00:00-03:00,JIUHMC,Q,4,2021-05-11T09:00:00,2021-05-11 09:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44802
2021,2021-05-11T14:00:00-03:00,JIUHMC,Q,8,2021-05-11T05:00:00,2021-05-11 05:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44798
2021,2021-05-11T14:00:00-03:00,JIUHMC,I,0,2021-05-11T13:00:00,2021-05-11 13:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44806
2021,2021-05-11T14:00:00-03:00,JIUHCA,Q,0,2021-05-11T13:00:00,2021-05-11 13:00:00,0.0,31.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41086
2021,2021-05-11T14:00:00-03:00,JIUHCA,Q,1,2021-05-11T12:00:00,2021-05-11 12:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41085
2021,2021-05-11T14:00:00-03:00,JIUHCA,Q,2,2021-05-11T11:00:00,2021-05-11 11:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41084
2021,2021-05-11T14:00:00-03:00,JIUHCA,Q,4,2021-05-11T09:00:00,2021-05-11 09:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41082
2021,2021-05-11T14:00:00-03:00,JIUHCA,Q,8,2021-05-11T05:00:00,2021-05-11 05:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41078
2021,2021-05-11T14:00:00-03:00,JIUHCA,I,0,2021-05-11T13:00:00,2021-05-11 13:00:00,0.0,31.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41086
2021,2021-05-11T15:00:00-03:00,JIUHQJ,Q,0,2021-05-11T14:00:00,2021-05-11 14:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40343
2021,2021-05-11T15:00:00-03:00,JIUHQJ,Q,1,2021-05-11T13:00:00,2021-05-11 13:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40342
2021,2021-05-11T15:00:00-03:00,JIUHQJ,Q,2,2021-05-11T12:00:00,2021-05-11 12:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40341
2021,2021-05-11T15:00:00-03:00,JIUHQJ,Q,4,2021-05-11T10:00:00,2021-05-11 10:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40339
2021,2021-05-11T15:00:00-03:00,JIUHQJ,Q,8,2021-05-11T06:00:00,2021-05-11 06:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40335
2021,2021-05-11T15:00:00-03:00,JIUHQJ,I,0,2021-05-11T14:00:00,2021-05-11 14:00:00,0.0,28.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,40343
2021,2021-05-11T15:00:00-03:00,JIUHMC,Q,0,2021-05-11T14:00:00,2021-05-11 14:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44807
2021,2021-05-11T15:00:00-03:00,JIUHMC,Q,1,2021-05-11T13:00:00,2021-05-11 13:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44806
2021,2021-05-11T15:00:00-03:00,JIUHMC,Q,2,2021-05-11T12:00:00,2021-05-11 12:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44805
2021,2021-05-11T15:00:00-03:00,JIUHMC,Q,4,2021-05-11T10:00:00,2021-05-11 10:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44803
2021,2021-05-11T15:00:00-03:00,JIUHMC,Q,8,2021-05-11T06:00:00,2021-05-11 06:00:00,0.0,19.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44799
2021,2021-05-11T15:00:00-03:00,JIUHMC,I,0,2021-05-11T14:00:00,2021-05-11 14:00:00,0.0,23.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,44807
2021,2021-05-11T15:00:00-03:00,JIUHCA,Q,0,2021-05-11T14:00:00,2021-05-11 14:00:00,0.0,31.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41087
2021,2021-05-11T15:00:00-03:00,JIUHCA,Q,1,2021-05-11T13:00:00,2021-05-11 13:00:00,0.0,31.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41086
2021,2021-05-11T15:00:00-03:00,JIUHCA,Q,2,2021-05-11T12:00:00,2021-05-11 12:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41085
2021,2021-05-11T15:00:00-03:00,JIUHCA,Q,4,2021-05-11T10:00:00,2021-05-11 10:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41083
2021,2021-05-11T15:00:00-03:00,JIUHCA,Q,8,2021-05-11T06:00:00,2021-05-11 06:00:00,0.0,18.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41079
2021,2021-05-11T15:00:00-03:00,JIUHCA,I,0,2021-05-11T14:00:00,2021-05-11 14:00:00,0.0,31.0,True,False,False,False,False,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,41087
