id_subsistema,nom_subsistema,tip_reservatorio,nom_bacia,id_reservatorio,nom_reservatorio,cod_usina,din_instante,val_nivelmontante,val_niveljusante,val_volumeutil,val_vazaoafluente,val_vazaodefluente,val_vazaoturbinada,val_vazaovertida,val_vazaooutrasestruturas,val_vazaotransferida,val_vazaovertidanaoturbinavel,source_file,source_sha256,source_record_index,source_csv_line
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 02:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40115,40116
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 03:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40116,40117
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 04:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40117,40118
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 05:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40118,40119
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 06:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40119,40120
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 07:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40120,40121
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 08:00:00,103.0,69.0,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40121,40122
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 09:00:00,103.0,69.0,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40122,40123
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 10:00:00,103.0,69.0,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40123,40124
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 11:00:00,103.0,69.0,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40124,40125
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 12:00:00,103.0,69.0,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40125,40126
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 13:00:00,103.0,69.0,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40126,40127
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 14:00:00,103.0,69.0,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40127,40128
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 15:00:00,103.0,69.03,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40128,40129
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 16:00:00,103.0,69.03,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40129,40130
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 17:00:00,103.0,69.03,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40130,40131
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 18:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40131,40132
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 19:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40132,40133
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 20:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40133,40134
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 21:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40134,40135
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 22:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40135,40136
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 23:00:00,103.0,69.02,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40136,40137
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-02 23:59:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40137,40138
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 01:00:00,103.0,69.02,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40138,40139
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 02:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40139,40140
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 03:00:00,103.0,69.02,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40140,40141
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 04:00:00,103.0,69.02,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40141,40142
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 05:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40142,40143
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 06:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40143,40144
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 07:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40144,40145
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 08:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40145,40146
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 09:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40146,40147
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 10:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40147,40148
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 11:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40148,40149
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 12:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40149,40150
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 13:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40150,40151
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 14:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40151,40152
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 15:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40152,40153
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 16:00:00,103.0,69.03,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40153,40154
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 17:00:00,103.0,69.01,0.0,27.0,27.0,0.0,0.0,27.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40154,40155
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 18:00:00,103.0,69.02,0.0,24.0,24.0,0.0,0.0,24.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40155,40156
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 19:00:00,103.0,69.01,0.0,24.0,24.0,0.0,0.0,24.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40156,40157
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 20:00:00,103.0,69.01,0.0,24.0,24.0,0.0,0.0,24.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40157,40158
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 21:00:00,103.0,69.01,0.0,24.0,24.0,0.0,0.0,24.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40158,40159
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 22:00:00,103.0,69.01,0.0,24.0,24.0,0.0,0.0,24.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40159,40160
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 23:00:00,103.0,68.97,0.0,24.0,24.0,0.0,0.0,24.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40160,40161
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-03 23:59:00,103.06,68.96,6.0,121.0,24.0,0.0,0.0,24.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40161,40162
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-04 01:00:00,103.08,68.96,8.0,56.0,24.0,0.0,0.0,24.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40162,40163
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-04 02:00:00,103.09,68.96,9.0,40.0,24.0,0.0,0.0,24.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40163,40164
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-04 03:00:00,103.09,68.96,9.0,24.0,24.0,0.0,0.0,24.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40164,40165
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-04 04:00:00,103.09,68.96,9.0,24.0,24.0,0.0,0.0,24.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40165,40166
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2021-05-04 05:00:00,103.09,68.96,9.0,24.0,24.0,0.0,0.0,24.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2021-05.csv,18c35fd798b06b6d6b038bbe92b6bb1d23d3cdbf0020f79dfe723b3c655b5683,40166,40167
