id_subsistema,nom_subsistema,tip_reservatorio,nom_bacia,id_reservatorio,nom_reservatorio,cod_usina,din_instante,val_nivelmontante,val_niveljusante,val_volumeutil,val_vazaoafluente,val_vazaodefluente,val_vazaoturbinada,val_vazaovertida,val_vazaooutrasestruturas,val_vazaotransferida,val_vazaovertidanaoturbinavel,source_file,source_sha256,source_record_index,source_csv_line
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-01 11:00:00,105.15,72.82,219.69,825.0,873.0,337.0,504.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38878,38879
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-01 12:00:00,105.14,72.77,218.37,850.0,866.0,337.0,497.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38879,38880
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-01 13:00:00,105.12,72.76,215.71,819.0,851.0,337.0,483.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38880,38881
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-01 14:00:00,105.09,72.67,211.73,781.0,829.0,337.0,461.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38881,38882
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-01 15:00:00,105.05,72.67,206.42,737.0,802.0,337.0,434.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38882,38883
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-01 16:00:00,104.97,72.56,196.79,619.0,748.0,336.0,380.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38883,38884
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-01 17:00:00,104.94,72.49,193.8,680.0,728.0,336.0,361.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38884,38885
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-01 18:00:00,104.94,72.45,193.8,728.0,728.0,336.0,361.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38885,38886
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-01 19:00:00,104.99,72.45,198.79,840.0,760.0,335.0,394.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38886,38887
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-01 20:00:00,105.0,72.48,199.79,782.0,766.0,335.0,400.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38887,38888
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-01 21:00:00,105.02,72.48,202.44,812.0,780.0,335.0,414.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38888,38889
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-01 22:00:00,105.0,72.54,199.79,735.0,767.0,336.0,400.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38889,38890
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-01 23:00:00,104.98,72.52,197.79,722.0,754.0,336.0,387.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38890,38891
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-01 23:59:00,104.95,72.48,194.8,686.0,734.0,336.0,368.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38891,38892
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 01:00:00,104.94,72.44,193.8,712.0,728.0,336.0,361.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38892,38893
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 02:00:00,104.92,72.43,191.8,683.0,715.0,336.0,348.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38893,38894
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 03:00:00,104.9,72.38,189.81,669.0,701.0,336.0,335.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38894,38895
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 04:00:00,104.89,72.38,188.81,679.0,696.0,336.0,329.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38895,38896
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 05:00:00,104.87,72.32,186.82,651.0,683.0,335.0,317.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38896,38897
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 06:00:00,104.86,72.31,185.82,661.0,677.0,335.0,311.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38897,38898
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 07:00:00,104.84,72.28,183.82,633.0,665.0,335.0,299.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38898,38899
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 08:00:00,104.82,72.27,181.83,621.0,653.0,335.0,287.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38899,38900
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 09:00:00,104.81,72.27,180.83,631.0,647.0,335.0,281.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38900,38901
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 10:00:00,104.8,72.2,179.83,624.0,640.0,335.0,275.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38901,38902
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 11:00:00,104.78,72.16,177.83,597.0,629.0,334.0,264.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38902,38903
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 12:00:00,104.77,72.17,176.84,607.0,624.0,334.0,258.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38903,38904
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 13:00:00,104.77,72.15,176.84,624.0,624.0,334.0,258.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38904,38905
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 14:00:00,104.75,72.15,174.84,581.0,613.0,335.0,248.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38905,38906
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 15:00:00,104.74,72.15,173.84,591.0,607.0,335.0,242.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38906,38907
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 16:00:00,104.73,72.1,172.85,585.0,601.0,334.0,236.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38907,38908
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 17:00:00,104.72,72.1,171.85,580.0,596.0,334.0,231.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38908,38909
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 18:00:00,104.71,72.08,170.85,574.0,590.0,334.0,226.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38909,38910
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 19:00:00,104.7,72.08,169.85,569.0,585.0,334.0,220.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38910,38911
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 20:00:00,104.69,72.08,168.85,564.0,580.0,334.0,215.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38911,38912
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 21:00:00,104.68,72.02,167.86,558.0,574.0,334.0,210.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38912,38913
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 22:00:00,104.67,72.01,166.86,553.0,570.0,334.0,205.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38913,38914
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 23:00:00,104.66,72.02,165.86,549.0,565.0,334.0,200.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38914,38915
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-02 23:59:00,104.66,72.0,165.86,565.0,565.0,334.0,200.0,31.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38915,38916
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 01:00:00,104.65,72.0,164.86,544.0,560.0,334.0,196.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38916,38917
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 02:00:00,104.65,72.0,164.86,560.0,560.0,334.0,196.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38917,38918
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 03:00:00,104.64,72.0,163.86,539.0,555.0,334.0,191.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38918,38919
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 04:00:00,104.63,72.0,162.87,534.0,550.0,334.0,186.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38919,38920
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 05:00:00,104.62,71.95,161.87,529.0,545.0,334.0,181.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38920,38921
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 06:00:00,104.62,71.94,161.87,545.0,545.0,334.0,181.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38921,38922
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 07:00:00,104.62,71.94,161.87,545.0,545.0,334.0,181.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38922,38923
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 08:00:00,104.61,71.94,160.87,524.0,540.0,334.0,176.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38923,38924
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 09:00:00,104.6,71.91,159.87,519.0,535.0,334.0,171.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38924,38925
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 10:00:00,104.59,71.94,158.87,515.0,531.0,334.0,167.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38925,38926
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 11:00:00,104.59,71.89,158.87,531.0,531.0,334.0,167.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38926,38927
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 12:00:00,104.57,71.89,156.88,490.0,522.0,334.0,158.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38927,38928
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 13:00:00,104.57,71.89,156.88,522.0,522.0,334.0,158.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38928,38929
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 14:00:00,104.56,71.89,155.88,502.0,518.0,334.0,153.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38929,38930
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 15:00:00,104.54,71.89,153.89,477.0,509.0,334.0,145.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38930,38931
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 16:00:00,104.54,71.85,153.89,509.0,509.0,334.0,145.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38931,38932
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 17:00:00,104.53,71.84,152.89,488.0,504.0,334.0,140.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38932,38933
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 18:00:00,104.53,71.83,152.89,504.0,504.0,334.0,140.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38933,38934
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 19:00:00,104.51,71.83,150.89,463.0,495.0,334.0,131.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38934,38935
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 20:00:00,104.51,71.83,150.89,495.0,495.0,334.0,131.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38935,38936
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 21:00:00,104.5,71.8,149.89,475.0,491.0,333.0,127.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38936,38937
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 22:00:00,104.5,71.79,149.89,491.0,491.0,333.0,127.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38937,38938
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 23:00:00,104.49,71.79,148.9,471.0,487.0,334.0,123.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38938,38939
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-03 23:59:00,104.49,71.79,148.9,487.0,487.0,334.0,123.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38939,38940
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-04 01:00:00,104.47,71.77,146.9,447.0,479.0,334.0,116.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38940,38941
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-04 02:00:00,104.46,71.77,145.9,459.0,476.0,334.0,112.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38941,38942
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-04 03:00:00,104.46,71.77,145.9,476.0,476.0,334.0,112.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38942,38943
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2022-06-04 04:00:00,104.45,71.77,144.9,456.0,472.0,334.0,108.0,30.0,0.0,,outputs/ons-reserva-2021-2022-20260922/raw/ons-2022-06.csv,1ce4ed3b7d7514d1e8adf6e42ba2a1d5f203753fce6fae2f3d82de7da7e3b415,38943,38944
