phase,horizon_h,subset,population,family,scheduled_rows,observed_targets,n,failures,hits,hit_fraction,observed_target_hit_fraction,mae_m,bias_m,p98_abs_m,max_abs_m
validation,8,level_ge_7m,full_schedule,native_control,6544,28,28,0,19,0.6785714285714286,0.6785714285714286,0.5140177771047117,0.39606365963647744,2.352814149631758,2.405567734701031
validation,8,level_ge_7m,full_schedule,observed_only,6544,28,28,0,20,0.7142857142857143,0.7142857142857143,0.4882291267479996,0.34922148163674116,2.4609671216876006,2.5050304061770072
validation,9,level_ge_7m,full_schedule,native_control,6543,28,28,0,17,0.6071428571428571,0.6071428571428571,0.56569120138472,0.4530516311931355,1.789222690590264,1.9117183030287972
validation,9,level_ge_7m,full_schedule,observed_only,6543,28,28,0,17,0.6071428571428571,0.6071428571428571,0.6095633629892163,0.45822141749499146,2.059747594337603,2.1405087524778477
validation,10,level_ge_7m,full_schedule,native_control,6542,28,28,0,10,0.35714285714285715,0.35714285714285715,0.757323046515073,0.6528703502394079,1.5903934048797645,1.661939671983518
validation,10,level_ge_7m,full_schedule,observed_only,6542,28,28,0,11,0.39285714285714285,0.39285714285714285,0.7637956998438623,0.659964362486402,1.639679570538911,1.6643311821088886
validation,11,level_ge_7m,full_schedule,native_control,6541,28,28,0,8,0.2857142857142857,0.2857142857142857,0.9169020947978552,0.764174315954386,2.2948963589505786,2.353719411330097
validation,11,level_ge_7m,full_schedule,observed_only,6541,28,28,0,9,0.32142857142857145,0.32142857142857145,0.913230549267538,0.6934932305653457,2.2734377675153006,2.3488613754696814
validation,12,level_ge_7m,full_schedule,native_control,6540,28,28,0,8,0.2857142857142857,0.2857142857142857,0.9251487237371314,0.6885472452075735,2.5960587156784256,2.607249943972997
validation,12,level_ge_7m,full_schedule,observed_only,6540,28,28,0,7,0.25,0.25,0.9084925009708122,0.637657899731453,2.572327723114171,2.619470094800553
test,1,level_ge_7m,full_schedule,native_control,1967,237,236,1,230,0.9745762711864406,0.9704641350210971,0.07748786980507098,-0.0055080922819951235,0.5840141518566089,1.2759905218379402
test,1,level_ge_7m,full_schedule,observed_only,1967,237,236,1,230,0.9745762711864406,0.9704641350210971,0.07747194053705365,-0.006832008882132252,0.5787276663094516,1.284834339803509
test,2,level_ge_7m,full_schedule,native_control,1966,237,236,1,225,0.9533898305084746,0.9493670886075949,0.14299787564797103,-0.014508730177262091,0.7276018099849069,2.4621058920769237
test,2,level_ge_7m,full_schedule,observed_only,1966,237,236,1,225,0.9533898305084746,0.9493670886075949,0.14574519761403643,-0.014030602356920153,0.7202350736513357,2.4854087637465963
test,3,level_ge_7m,full_schedule,native_control,1965,237,236,1,206,0.8728813559322034,0.869198312236287,0.24424877303019962,-0.04193807540135934,1.6044341280120689,3.53956990275997
test,3,level_ge_7m,full_schedule,observed_only,1965,237,236,1,206,0.8728813559322034,0.869198312236287,0.2397801871519601,-0.04664766333988164,1.5175037737316026,3.5268719363183774
test,4,level_ge_7m,full_schedule,native_control,1964,237,236,1,192,0.8135593220338984,0.810126582278481,0.34884999557862045,-0.07677647550024523,2.0452535309519595,4.128444821919075
test,4,level_ge_7m,full_schedule,observed_only,1964,237,236,1,189,0.8008474576271186,0.7974683544303798,0.3477376475215351,-0.07556707368542755,1.9960798231165728,4.159274231826119
test,5,level_ge_7m,full_schedule,native_control,1963,237,236,1,170,0.7203389830508474,0.7172995780590717,0.45901856359143667,-0.09804049068359243,2.8598745747464824,4.864267949721896
test,5,level_ge_7m,full_schedule,observed_only,1963,237,236,1,174,0.7372881355932204,0.7341772151898734,0.44950094391357975,-0.08667631637036102,2.7581849813937223,4.732017992487203
test,6,level_ge_7m,full_schedule,native_control,1962,237,236,1,147,0.6228813559322034,0.620253164556962,0.6009760872581876,-0.09499911734553569,4.198797509300207,5.643662248615202
test,6,level_ge_7m,full_schedule,observed_only,1962,237,236,1,149,0.6313559322033898,0.6286919831223629,0.5992745509944473,-0.1294956884565486,4.1687591231363985,5.717300772050423
test,7,level_ge_7m,full_schedule,native_control,1961,237,236,1,134,0.5677966101694916,0.5654008438818565,0.7132448160362133,-0.1077004613376861,4.159062956454727,5.308074207598951
test,7,level_ge_7m,full_schedule,observed_only,1961,237,236,1,132,0.559322033898305,0.5569620253164557,0.7350302813017384,-0.10404518285848988,4.360257143310526,5.611443817837554
test,8,level_ge_7m,full_schedule,native_control,1960,237,236,1,131,0.5550847457627118,0.5527426160337553,0.8055176624311056,-0.14998578961077993,5.187756379430032,6.0014693821975165
test,8,level_ge_7m,full_schedule,observed_only,1960,237,236,1,128,0.5423728813559322,0.540084388185654,0.8437648586743666,-0.14118542567397704,5.13793312352746,6.185898482285559
test,9,level_ge_7m,full_schedule,native_control,1959,237,236,1,113,0.4788135593220339,0.4767932489451477,0.9362797421377601,-0.22135917053233234,5.136490625349654,5.943609420224272
test,9,level_ge_7m,full_schedule,observed_only,1959,237,236,1,113,0.4788135593220339,0.4767932489451477,0.9692832556460395,-0.21216111648823835,5.315937681275884,6.0003742492804815
test,10,level_ge_7m,full_schedule,native_control,1958,237,236,1,95,0.4025423728813559,0.4008438818565401,1.0726840909031337,-0.24413564641462682,5.781918445372126,6.431356582168159
test,10,level_ge_7m,full_schedule,observed_only,1958,237,236,1,93,0.3940677966101695,0.3924050632911392,1.0678142840693023,-0.29065485947811165,5.986627894174404,6.464545216847842
test,11,level_ge_7m,full_schedule,native_control,1957,237,236,1,84,0.3559322033898305,0.35443037974683544,1.2105664636396571,-0.3652949619897598,6.476595509538529,6.882900501793481
test,11,level_ge_7m,full_schedule,observed_only,1957,237,236,1,85,0.3601694915254237,0.35864978902953587,1.1782923476697535,-0.3919115260975247,6.145453272947169,6.566430652044184
test,12,level_ge_7m,full_schedule,native_control,1956,237,236,1,86,0.3644067796610169,0.3628691983122363,1.3407649101133783,-0.5168652033271695,7.227451545068475,7.921525750498024
test,12,level_ge_7m,full_schedule,observed_only,1956,237,236,1,83,0.3516949152542373,0.350210970464135,1.3618131697950429,-0.49404041208717636,7.352671221251543,7.5899965838495795
