phase,horizon_h,contrast,reference,candidate,reference_hits,candidate_hits,change_hits,reference_mae_m,candidate_mae_m,change_mae_m,reference_bias_m,candidate_bias_m,change_bias_m,reference_p98_abs_m,candidate_p98_abs_m,change_p98_abs_m,reference_max_abs_m,candidate_max_abs_m,change_max_abs_m
validation,3,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,-1,3,4,0.034425903444061184,-0.022399628493433688,-0.05682553193749487,0.06488590806816821,0.002123524623150033,-0.06276238344501818,0.02647147534564631,-0.14025708692735928,-0.1667285622730056,-0.020850672126329073,-0.10064161005540395,-0.07979093792907488
validation,4,add2023_with120,observed_control,augmented,26,26,0,0.16646123882897323,0.24035275354071603,0.0738915147117428,0.001845246880732779,0.17677014017609885,0.17492489329536606,0.532564298850716,0.8219883985171228,0.2894240996664068,0.560207741268413,0.8487322721377595,0.2885245308693465
validation,4,add2023_with33,core_original,core_augmented,22,25,3,0.3125724089794089,0.28383949736198594,-0.028732911617422974,0.19272079773185494,0.181172486549043,-0.011548311182811938,0.7199875722394385,0.6306014673784797,-0.08938610486095888,0.7701679425670251,0.7191871101207665,-0.05098083244625862
validation,4,reduce120to33_original,observed_control,core_original,26,22,-4,0.16646123882897323,0.3125724089794089,0.14611117015043568,0.001845246880732779,0.19272079773185494,0.19087555085112215,0.532564298850716,0.7199875722394385,0.18742327338872256,0.560207741268413,0.7701679425670251,0.20996020129861215
validation,4,reduce120to33_augmented,augmented,core_augmented,26,25,-1,0.24035275354071603,0.28383949736198594,0.04348674382126991,0.17677014017609885,0.181172486549043,0.004402346372944149,0.8219883985171228,0.6306014673784797,-0.19138693113864313,0.8487322721377595,0.7191871101207665,-0.12954516201699295
validation,4,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,0,3,3,0.0738915147117428,-0.028732911617422974,-0.10262442632916577,0.17492489329536606,-0.011548311182811938,-0.186473204478178,0.2894240996664068,-0.08938610486095888,-0.3788102045273657,0.2885245308693465,-0.05098083244625862,-0.3395053633156051
validation,5,add2023_with120,observed_control,augmented,25,25,0,0.2291228510791504,0.32542695173315384,0.09630410065400344,0.009423592718073819,0.3073940587904867,0.2979704660724129,0.7287224414582616,1.1650859520706192,0.43636351061235756,0.7553061347974745,1.2353311810489425,0.4800250462514679
validation,5,add2023_with33,core_original,core_augmented,24,25,1,0.31163335124158803,0.33939668441956805,0.02776333317798002,0.2017007784659781,0.26325490880552355,0.06155413033954546,0.6996720802595058,0.636477440506355,-0.06319463975315076,0.8180956391793739,0.7010857238643133,-0.11700991531506055
validation,5,reduce120to33_original,observed_control,core_original,25,24,-1,0.2291228510791504,0.31163335124158803,0.08251050016243763,0.009423592718073819,0.2017007784659781,0.19227718574790426,0.7287224414582616,0.6996720802595058,-0.029050361198755814,0.7553061347974745,0.8180956391793739,0.06278950438189934
validation,5,reduce120to33_augmented,augmented,core_augmented,25,25,0,0.32542695173315384,0.33939668441956805,0.013969732686414216,0.3073940587904867,0.26325490880552355,-0.044139149984963155,1.1650859520706192,0.636477440506355,-0.5286085115642641,1.2353311810489425,0.7010857238643133,-0.5342454571846291
validation,5,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,0,1,1,0.09630410065400344,0.02776333317798002,-0.06854076747602342,0.2979704660724129,0.06155413033954546,-0.23641633573286744,0.43636351061235756,-0.06319463975315076,-0.4995581503655083,0.4800250462514679,-0.11700991531506055,-0.5970349615665285
validation,6,add2023_with120,observed_control,augmented,24,18,-6,0.2587119452642057,0.5312876350232505,0.2725756897590448,-0.04575799295960744,0.48120607609669325,0.5269640690563007,0.894448299163738,1.6375307625223328,0.7430824633585947,1.0962896884715265,2.106793462509512,1.0105037740379856
validation,6,add2023_with33,core_original,core_augmented,18,20,2,0.36602555505585277,0.3287385349061966,-0.03728702014965618,0.2700365396904457,0.2950200215259112,0.024983481835465504,0.7863044638957197,0.8368727278649268,0.050568263969207106,0.8062969659750845,1.0186411971296492,0.2123442311545647
validation,6,reduce120to33_original,observed_control,core_original,24,18,-6,0.2587119452642057,0.36602555505585277,0.10731360979164706,-0.04575799295960744,0.2700365396904457,0.31579453265005314,0.894448299163738,0.7863044638957197,-0.1081438352680183,1.0962896884715265,0.8062969659750845,-0.28999272249644203
validation,6,reduce120to33_augmented,augmented,core_augmented,18,20,2,0.5312876350232505,0.3287385349061966,-0.2025491001170539,0.48120607609669325,0.2950200215259112,-0.18618605457078202,1.6375307625223328,0.8368727278649268,-0.8006580346574059,2.106793462509512,1.0186411971296492,-1.088152265379863
validation,6,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,-6,2,8,0.2725756897590448,-0.03728702014965618,-0.30986270990870096,0.5269640690563007,0.024983481835465504,-0.5019805872208352,0.7430824633585947,0.050568263969207106,-0.6925141993893876,1.0105037740379856,0.2123442311545647,-0.798159542883421
validation,7,add2023_with120,observed_control,augmented,18,13,-5,0.4275016599210431,0.6025350880058274,0.17503342808478434,0.3297182360213466,0.5028729582963215,0.17315472227497491,1.6964790563889107,2.3073552280408416,0.6108761716519309,2.6556568259868305,3.5232943603510334,0.8676375343642029
validation,7,add2023_with33,core_original,core_augmented,14,12,-2,0.6078303137971195,0.5430264805978036,-0.06480383319931593,0.15945467898784663,0.1228067207312713,-0.036647958256575325,1.9770743590418007,1.3284141247667718,-0.648660234275029,2.1731637685717393,1.579040834168672,-0.5941229344030674
validation,7,reduce120to33_original,observed_control,core_original,18,14,-4,0.4275016599210431,0.6078303137971195,0.18032865387607638,0.3297182360213466,0.15945467898784663,-0.17026355703349996,1.6964790563889107,1.9770743590418007,0.28059530265289,2.6556568259868305,2.1731637685717393,-0.4824930574150912
validation,7,reduce120to33_augmented,augmented,core_augmented,13,12,-1,0.6025350880058274,0.5430264805978036,-0.059508607408023884,0.5028729582963215,0.1228067207312713,-0.3800662375650502,2.3073552280408416,1.3284141247667718,-0.9789411032740698,3.5232943603510334,1.579040834168672,-1.9442535261823615
validation,7,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,-5,-2,3,0.17503342808478434,-0.06480383319931593,-0.23983726128410027,0.17315472227497491,-0.036647958256575325,-0.20980268053155024,0.6108761716519309,-0.648660234275029,-1.2595364059269598,0.8676375343642029,-0.5941229344030674,-1.4617604687672703
validation,8,add2023_with120,observed_control,augmented,20,11,-9,0.4882291267479996,0.8295587643236738,0.3413296375756742,0.34922148163674116,0.7911654533875306,0.4419439717507895,2.4609671216876006,2.8113464732443676,0.350379351556767,2.5050304061770072,3.2509934262678986,0.7459630200908913
validation,8,add2023_with33,core_original,core_augmented,10,11,1,0.6772317004885983,0.6417595458558502,-0.03547215463274811,0.2740531056642435,0.17184203453427527,-0.10221107112996825,1.6728858407829161,1.8143675466836513,0.14148170590073517,1.6900957870747808,1.8434187918462035,0.1533230047714227
validation,8,reduce120to33_original,observed_control,core_original,20,10,-10,0.4882291267479996,0.6772317004885983,0.18900257374059865,0.34922148163674116,0.2740531056642435,-0.07516837597249765,2.4609671216876006,1.6728858407829161,-0.7880812809046844,2.5050304061770072,1.6900957870747808,-0.8149346191022264
validation,8,reduce120to33_augmented,augmented,core_augmented,11,11,0,0.8295587643236738,0.6417595458558502,-0.18779921846782366,0.7911654533875306,0.17184203453427527,-0.6193234188532554,2.8113464732443676,1.8143675466836513,-0.9969789265607163,3.2509934262678986,1.8434187918462035,-1.407574634421695
validation,8,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,-9,1,10,0.3413296375756742,-0.03547215463274811,-0.3768017922084223,0.4419439717507895,-0.10221107112996825,-0.5441550428807578,0.350379351556767,0.14148170590073517,-0.20889764565603186,0.7459630200908913,0.1533230047714227,-0.5926400153194686
validation,9,add2023_with120,observed_control,augmented,17,8,-9,0.6095633629892163,1.043688735421457,0.4341253724322407,0.45822141749499146,0.9589967065276837,0.5007752890326922,2.059747594337603,2.941446689611916,0.8816990952743131,2.1405087524778477,3.0095583032725717,0.869049550794724
validation,9,add2023_with33,core_original,core_augmented,7,7,0,0.7719261056303142,0.7692491968029239,-0.0026769088273902453,0.32931436676462805,0.1975471603645708,-0.13176720640005726,1.6923148120235054,1.7749378360518855,0.08262302402838007,1.998039092243415,1.7938462789377683,-0.20419281330564676
validation,9,reduce120to33_original,observed_control,core_original,17,7,-10,0.6095633629892163,0.7719261056303142,0.16236274264109785,0.45822141749499146,0.32931436676462805,-0.1289070507303634,2.059747594337603,1.6923148120235054,-0.3674327823140975,2.1405087524778477,1.998039092243415,-0.14246966023443264
validation,9,reduce120to33_augmented,augmented,core_augmented,8,7,-1,1.043688735421457,0.7692491968029239,-0.2744395386185331,0.9589967065276837,0.1975471603645708,-0.7614495461631129,2.941446689611916,1.7749378360518855,-1.1665088535600305,3.0095583032725717,1.7938462789377683,-1.2157120243348034
validation,9,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,-9,0,9,0.4341253724322407,-0.0026769088273902453,-0.43680228125963094,0.5007752890326922,-0.13176720640005726,-0.6325424954327494,0.8816990952743131,0.08262302402838007,-0.799076071245933,0.869049550794724,-0.20419281330564676,-1.0732423641003708
validation,10,add2023_with120,observed_control,augmented,11,6,-5,0.7637956998438623,1.1849955141491897,0.4211998143053274,0.659964362486402,1.0314401306849017,0.3714757681984997,1.639679570538911,3.207733481774102,1.5680539112351912,1.6643311821088886,3.2633612073333236,1.599030025224435
validation,10,add2023_with33,core_original,core_augmented,8,8,0,0.828350452785693,0.9092658700248638,0.08091541723917084,0.3075778818071068,0.2774788570142713,-0.03009902479283555,1.9359987822290907,2.916501084321532,0.9805023020924415,1.936104449519,4.0987029094927765,2.1625984599737764
validation,10,reduce120to33_original,observed_control,core_original,11,8,-3,0.7637956998438623,0.828350452785693,0.06455475294183066,0.659964362486402,0.3075778818071068,-0.3523864806792952,1.639679570538911,1.9359987822290907,0.29631921169017983,1.6643311821088886,1.936104449519,0.27177326741011143
validation,10,reduce120to33_augmented,augmented,core_augmented,6,8,2,1.1849955141491897,0.9092658700248638,-0.2757296441243259,1.0314401306849017,0.2774788570142713,-0.7539612736706305,3.207733481774102,2.916501084321532,-0.2912323974525699,3.2633612073333236,4.0987029094927765,0.8353417021594529
validation,10,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,-5,0,5,0.4211998143053274,0.08091541723917084,-0.34028439706615654,0.3714757681984997,-0.03009902479283555,-0.40157479299133525,1.5680539112351912,0.9805023020924415,-0.5875516091427497,1.599030025224435,2.1625984599737764,0.5635684347493415
validation,11,add2023_with120,observed_control,augmented,9,5,-4,0.913230549267538,1.2371151109817446,0.32388456171420665,0.6934932305653457,1.1518277583824013,0.4583345278170555,2.2734377675153006,3.2261691529371244,0.9527313854218238,2.3488613754696814,3.3284713606072653,0.9796099851375839
validation,11,add2023_with33,core_original,core_augmented,5,9,4,0.9653971117812861,0.9858720421350989,0.02047493035381287,0.32355871121215335,0.4482685593734286,0.12470984816127523,2.1134018813545383,1.992697607521154,-0.12070427383338433,2.503345960541168,2.1716755561305163,-0.33167040441065154
validation,11,reduce120to33_original,observed_control,core_original,9,5,-4,0.913230549267538,0.9653971117812861,0.05216656251374807,0.6934932305653457,0.32355871121215335,-0.3699345193531924,2.2734377675153006,2.1134018813545383,-0.16003588616076225,2.3488613754696814,2.503345960541168,0.15448458507148644
validation,11,reduce120to33_augmented,augmented,core_augmented,5,9,4,1.2371151109817446,0.9858720421350989,-0.2512430688466457,1.1518277583824013,0.4482685593734286,-0.7035591990089727,3.2261691529371244,1.992697607521154,-1.2334715454159704,3.3284713606072653,2.1716755561305163,-1.156795804476749
validation,11,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,-4,4,8,0.32388456171420665,0.02047493035381287,-0.3034096313603938,0.4583345278170555,0.12470984816127523,-0.3336246796557803,0.9527313854218238,-0.12070427383338433,-1.0734356592552081,0.9796099851375839,-0.33167040441065154,-1.3112803895482354
validation,12,add2023_with120,observed_control,augmented,7,3,-4,0.9084925009708122,1.2107436311199176,0.3022511301491053,0.637657899731453,1.1022024054680128,0.4645445057365598,2.572327723114171,2.833650510940498,0.2613227878263271,2.619470094800553,2.906818966046039,0.28734887124548614
validation,12,add2023_with33,core_original,core_augmented,8,9,1,1.0978773044928185,1.0935777212219422,-0.004299583270876317,0.25983269658956487,0.4214401562102144,0.16160745962064954,2.804766450438425,2.4489433530298905,-0.35582309740853457,3.0612481826024496,2.6819160038968057,-0.37933217870564384
validation,12,reduce120to33_original,observed_control,core_original,7,8,1,0.9084925009708122,1.0978773044928185,0.18938480352200626,0.637657899731453,0.25983269658956487,-0.37782520314188817,2.572327723114171,2.804766450438425,0.2324387273242543,2.619470094800553,3.0612481826024496,0.44177808780189665
validation,12,reduce120to33_augmented,augmented,core_augmented,3,9,6,1.2107436311199176,1.0935777212219422,-0.11716590989797537,1.1022024054680128,0.4214401562102144,-0.6807622492577985,2.833650510940498,2.4489433530298905,-0.3847071579106074,2.906818966046039,2.6819160038968057,-0.22490296214923333
validation,12,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,-4,1,5,0.3022511301491053,-0.004299583270876317,-0.30655071341998164,0.4645445057365598,0.16160745962064954,-0.30293704611591027,0.2613227878263271,-0.35582309740853457,-0.6171458852348617,0.28734887124548614,-0.37933217870564384,-0.66668104995113
test,1,add2023_with120,observed_control,augmented,230,229,-1,0.07747194053705365,0.1005669746563972,0.02309503411934355,-0.006832008882132252,0.049039876911184985,0.055871885793317234,0.5787276663094516,0.5543740098056733,-0.024353656503778298,1.284834339803509,0.7767047671414353,-0.5081295726620736
test,1,add2023_with33,core_original,core_augmented,230,232,2,0.08634497600620451,0.08138293290566444,-0.004962043100540076,0.0059564958126829565,0.033998099948501476,0.02804160413581852,0.5500919417069597,0.46467855835392335,-0.08541338335303639,1.312938390987675,0.7724799244231093,-0.5404584665645658
test,1,reduce120to33_original,observed_control,core_original,230,230,0,0.07747194053705365,0.08634497600620451,0.008873035469150858,-0.006832008882132252,0.0059564958126829565,0.012788504694815208,0.5787276663094516,0.5500919417069597,-0.028635724602491863,1.284834339803509,1.312938390987675,0.028104051184166146
test,1,reduce120to33_augmented,augmented,core_augmented,229,232,3,0.1005669746563972,0.08138293290566444,-0.019184041750732767,0.049039876911184985,0.033998099948501476,-0.015041776962683509,0.5543740098056733,0.46467855835392335,-0.08969545145174995,0.7767047671414353,0.7724799244231093,-0.004224842718326016
test,1,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,-1,2,3,0.02309503411934355,-0.004962043100540076,-0.028057077219883625,0.055871885793317234,0.02804160413581852,-0.027830281657498714,-0.024353656503778298,-0.08541338335303639,-0.06105972684925809,-0.5081295726620736,-0.5404584665645658,-0.03232889390249216
test,2,add2023_with120,observed_control,augmented,225,209,-16,0.14574519761403643,0.1942674664317734,0.04852226881773697,-0.014030602356920153,0.09251579049949654,0.10654639285641669,0.7202350736513357,0.9001070977310524,0.1798720240797167,2.4854087637465963,1.095393969852375,-1.3900147938942213
test,2,add2023_with33,core_original,core_augmented,227,227,0,0.15946627086515208,0.14295203867997072,-0.01651423218518136,0.012030043707465124,0.04850510102140096,0.036475057313935834,0.7580670655323346,0.6507982263068453,-0.10726883922548935,2.2702568420760647,1.6214523590358114,-0.6488044830402533
test,2,reduce120to33_original,observed_control,core_original,225,227,2,0.14574519761403643,0.15946627086515208,0.013721073251115656,-0.014030602356920153,0.012030043707465124,0.026060646064385275,0.7202350736513357,0.7580670655323346,0.03783199188099895,2.4854087637465963,2.2702568420760647,-0.21515192167053154
test,2,reduce120to33_augmented,augmented,core_augmented,209,227,18,0.1942674664317734,0.14295203867997072,-0.05131542775180267,0.09251579049949654,0.04850510102140096,-0.04401068947809558,0.9001070977310524,0.6507982263068453,-0.2493088714242071,1.095393969852375,1.6214523590358114,0.5260583891834365
test,2,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,-16,0,16,0.04852226881773697,-0.01651423218518136,-0.06503650100291833,0.10654639285641669,0.036475057313935834,-0.07007133554248085,0.1798720240797167,-0.10726883922548935,-0.28714086330520605,-1.3900147938942213,-0.6488044830402533,0.741210310853968
test,3,add2023_with120,observed_control,augmented,206,211,5,0.2397801871519601,0.23714314480917298,-0.0026370423427871104,-0.04664766333988164,-0.009218212567832158,0.03742945077204948,1.5175037737316026,1.1540626722525555,-0.36344110147904707,3.5268719363183774,3.087788358226053,-0.43908357809232434
test,3,add2023_with33,core_original,core_augmented,203,213,10,0.2710736948604397,0.2383146203650854,-0.032759074495354285,-0.0387039773796917,-0.017660942416880022,0.02104303496281168,1.6652994466444735,1.1902364592623833,-0.4750629873820902,3.5808507587310334,3.1081397067465844,-0.47271105198444907
test,3,reduce120to33_original,observed_control,core_original,206,203,-3,0.2397801871519601,0.2710736948604397,0.031293507708479606,-0.04664766333988164,-0.0387039773796917,0.00794368596018994,1.5175037737316026,1.6652994466444735,0.14779567291287088,3.5268719363183774,3.5808507587310334,0.05397882241265606
test,3,reduce120to33_augmented,augmented,core_augmented,211,213,2,0.23714314480917298,0.2383146203650854,0.0011714755559124324,-0.009218212567832158,-0.017660942416880022,-0.008442729849047865,1.1540626722525555,1.1902364592623833,0.03617378700982776,3.087788358226053,3.1081397067465844,0.02035134852053133
test,3,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,5,10,5,-0.0026370423427871104,-0.032759074495354285,-0.030122032152567174,0.03742945077204948,0.02104303496281168,-0.016386415809237803,-0.36344110147904707,-0.4750629873820902,-0.11162188590304312,-0.43908357809232434,-0.47271105198444907,-0.033627473892124726
test,4,add2023_with120,observed_control,augmented,189,194,5,0.3477376475215351,0.3130922076784388,-0.03464543984309626,-0.07556707368542755,-0.04402211015683821,0.031544963528589334,1.9960798231165728,1.5470735892915328,-0.44900623382504,4.159274231826119,3.527513551851067,-0.6317606799750521
test,4,add2023_with33,core_original,core_augmented,181,186,5,0.3896790872975031,0.35306315191639587,-0.036615935381107245,-0.0687191893820868,-0.05129966843171526,0.017419520950371546,2.469119653901913,2.15014960155941,-0.318970052342503,4.507909739582436,3.8867768806660488,-0.6211328589163871
test,4,reduce120to33_original,observed_control,core_original,189,181,-8,0.3477376475215351,0.3896790872975031,0.04194143977596804,-0.07556707368542755,-0.0687191893820868,0.00684788430334074,1.9960798231165728,2.469119653901913,0.4730398307853403,4.159274231826119,4.507909739582436,0.3486355077563168
test,4,reduce120to33_augmented,augmented,core_augmented,194,186,-8,0.3130922076784388,0.35306315191639587,0.03997094423795705,-0.04402211015683821,-0.05129966843171526,-0.007277558274877048,1.5470735892915328,2.15014960155941,0.6030760122678773,3.527513551851067,3.8867768806660488,0.3592633288149818
test,4,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,5,5,0,-0.03464543984309626,-0.036615935381107245,-0.0019704955380109856,0.031544963528589334,0.017419520950371546,-0.014125442578217788,-0.44900623382504,-0.318970052342503,0.13003618148253704,-0.6317606799750521,-0.6211328589163871,0.010627821058664999
test,5,add2023_with120,observed_control,augmented,174,169,-5,0.44950094391357975,0.46248466819397477,0.012983724280395015,-0.08667631637036102,-0.03594123993374449,0.05073507643661653,2.7581849813937223,2.335233381270853,-0.4229516001228695,4.732017992487203,4.334247934466192,-0.3977700580210106
test,5,add2023_with33,core_original,core_augmented,160,162,2,0.5188077655836074,0.5013434164995461,-0.01746434908406136,-0.11489689969112324,-0.08903726092422541,0.025859638766897827,3.6186087550544803,3.4097581375558033,-0.20885061749867706,5.256407372872076,4.727064663614628,-0.5293427092574481
test,5,reduce120to33_original,observed_control,core_original,174,160,-14,0.44950094391357975,0.5188077655836074,0.06930682167002766,-0.08667631637036102,-0.11489689969112324,-0.028220583320762216,2.7581849813937223,3.6186087550544803,0.8604237736607581,4.732017992487203,5.256407372872076,0.5243893803848731
test,5,reduce120to33_augmented,augmented,core_augmented,169,162,-7,0.46248466819397477,0.5013434164995461,0.03885874830557129,-0.03594123993374449,-0.08903726092422541,-0.05309602099048092,2.335233381270853,3.4097581375558033,1.0745247562849505,4.334247934466192,4.727064663614628,0.3928167291484357
test,5,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,-5,2,7,0.012983724280395015,-0.01746434908406136,-0.030448073364456374,0.05073507643661653,0.025859638766897827,-0.024875437669718704,-0.4229516001228695,-0.20885061749867706,0.21410098262419242,-0.3977700580210106,-0.5293427092574481,-0.13157265123643747
test,6,add2023_with120,observed_control,augmented,149,154,5,0.5992745509944473,0.5457224485630477,-0.05355210243139952,-0.1294956884565486,-0.019718971543587496,0.1097767169129611,4.1687591231363985,3.1184544933636342,-1.0503046297727643,5.717300772050423,4.513467748884009,-1.203833023166414
test,6,add2023_with33,core_original,core_augmented,144,143,-1,0.6349250817645472,0.6167698716264687,-0.018155210138078526,-0.13541845300314842,-0.12912157977550687,0.006296873227641553,4.210447210985524,4.230681346985929,0.020234136000404135,5.675655733480282,5.608718337260306,-0.0669373962199753
test,6,reduce120to33_original,observed_control,core_original,149,144,-5,0.5992745509944473,0.6349250817645472,0.03565053077009994,-0.1294956884565486,-0.13541845300314842,-0.005922764546599818,4.1687591231363985,4.210447210985524,0.04168808784912592,5.717300772050423,5.675655733480282,-0.04164503857014168
test,6,reduce120to33_augmented,augmented,core_augmented,154,143,-11,0.5457224485630477,0.6167698716264687,0.07104742306342093,-0.019718971543587496,-0.12912157977550687,-0.10940260823191937,3.1184544933636342,4.230681346985929,1.1122268536222943,4.513467748884009,5.608718337260306,1.095250588376297
test,6,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,5,-1,-6,-0.05355210243139952,-0.018155210138078526,0.03539689229332099,0.1097767169129611,0.006296873227641553,-0.10347984368531955,-1.0503046297727643,0.020234136000404135,1.0705387657731684,-1.203833023166414,-0.0669373962199753,1.1368956269464388
test,7,add2023_with120,observed_control,augmented,132,126,-6,0.7350302813017384,0.7191446264270654,-0.015885654874672972,-0.10404518285848988,0.1712134179402781,0.27525860079876796,4.360257143310526,3.0442254558852935,-1.3160316874252325,5.611443817837554,3.687598602610098,-1.9238452152274554
test,7,add2023_with33,core_original,core_augmented,138,135,-3,0.6720836587108939,0.6786880272402143,0.006604368529320337,-0.12746974094057253,-0.09096648425200073,0.03650325668857181,4.448309952994983,3.6523506509910795,-0.795959302003904,6.428490415700301,6.367442851304178,-0.06104756439612302
test,7,reduce120to33_original,observed_control,core_original,132,138,6,0.7350302813017384,0.6720836587108939,-0.06294662259084449,-0.10404518285848988,-0.12746974094057253,-0.023424558082082658,4.360257143310526,4.448309952994983,0.0880528096844575,5.611443817837554,6.428490415700301,0.8170465978627472
test,7,reduce120to33_augmented,augmented,core_augmented,126,135,9,0.7191446264270654,0.6786880272402143,-0.04045659918685118,0.1712134179402781,-0.09096648425200073,-0.2621799021922788,3.0442254558852935,3.6523506509910795,0.608125195105786,3.687598602610098,6.367442851304178,2.6798442486940797
test,7,interaction_addition_difference_33_minus120,add2023_with120,add2023_with33,-6,-3,3,-0.015885654874672972,0.006604368529320337,0.02249002340399331,0.27525860079876796,0.03650325668857181,-0.23875534411019617,-1.3160316874252325,-0.795959302003904,0.5200723854213285,-1.9238452152274554,-0.06104756439612302,1.8627976508313324
test,8,add2023_with120,observed_control,augmented,128,135,7,0.8437648586743666,0.7325887479294098,-0.11117611074495681,-0.14118542567397704,0.08888816324472744,0.2300735889187045,5.13793312352746,3.3433139557072926,-1.794619167820167,6.185898482285559,3.913272849374927,-2.272625632910632
