plant,variable,previous_timestamp,timestamp,previous_value_m,value_m,delta_m,elapsed_hours,rate_m_per_hour,previous_source_file,previous_source_line,source_file,source_line,I_raw,Q_raw,context_zero_or_negative
JIUHMC,val_niveljusante,2026-07-14 15:00:00,2026-07-14 16:00:00,105.66,106.82,1.1599999999999966,1.0,1.1599999999999966,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1816,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1817,255.0,271.0,False
JIUHMC,val_niveljusante,2026-07-15 09:00:00,2026-07-15 10:00:00,106.15,105.0,-1.1500000000000057,1.0,-1.1500000000000057,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1834,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1835,123.0,19.0,False
JIUHMC,val_niveljusante,2026-07-15 17:00:00,2026-07-15 18:00:00,105.55,107.19,1.6400000000000006,1.0,1.6400000000000006,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1842,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1843,256.0,356.0,False
JIUHMC,val_niveljusante,2026-07-16 17:00:00,2026-07-16 18:00:00,105.36,106.59,1.230000000000004,1.0,1.230000000000004,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1866,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1867,207.0,253.0,False
JIUHMC,val_niveljusante,2026-07-17 17:00:00,2026-07-17 18:00:00,105.24,106.43,1.190000000000012,1.0,1.190000000000012,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1890,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1891,122.0,210.0,False
JIUHMC,val_niveljusante,2026-07-18 04:00:00,2026-07-18 05:00:00,106.44,105.36,-1.0799999999999983,1.0,-1.0799999999999983,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1901,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1902,49.0,49.0,False
JIUHMC,val_niveljusante,2026-07-18 17:00:00,2026-07-18 18:00:00,105.31,106.51,1.2000000000000028,1.0,1.2000000000000028,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1914,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1915,233.0,271.0,False
JIUHMC,val_niveljusante,2026-07-19 05:00:00,2026-07-19 06:00:00,106.2,104.8,-1.4000000000000057,1.0,-1.4000000000000057,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1926,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1927,73.0,19.0,False
JIUHMC,val_niveljusante,2026-07-19 17:00:00,2026-07-19 18:00:00,105.62,106.89,1.269999999999996,1.0,1.269999999999996,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1938,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1939,162.0,283.0,False
JIUHMC,val_niveljusante,2026-07-20 16:00:00,2026-07-20 17:00:00,105.6,107.0,1.4000000000000057,1.0,1.4000000000000057,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1961,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1962,266.0,345.0,False
JIUHMC,val_niveljusante,2026-07-21 20:00:00,2026-07-21 21:00:00,110.75,111.75,1.0,1.0,1.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1989,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1990,3783.0,3616.0,False
JIUHMC,val_niveljusante,2026-07-21 21:00:00,2026-07-21 22:00:00,111.75,112.92,1.1700000000000017,1.0,1.1700000000000017,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1990,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1991,4658.0,4374.0,False
JIUHMC,val_niveljusante,2026-07-21 23:00:00,2026-07-21 23:59:00,113.64,114.66,1.019999999999996,0.9833333333333333,1.0372881355932164,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1992,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,1993,6047.0,5938.0,False
JIUHMC,val_niveljusante,2026-07-28 12:00:00,2026-07-28 13:00:00,107.68,108.79,1.1099999999999994,1.0,1.1099999999999994,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,2149,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_07-ceran.csv,2150,1386.0,1423.0,False
JIUHMC,val_niveljusante,2026-08-06 09:00:00,2026-08-06 10:00:00,106.8,105.7,-1.0999999999999943,1.0,-1.0999999999999943,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,1617,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,1618,231.0,168.0,False
JIUHMC,val_niveljusante,2026-08-11 09:00:00,2026-08-11 10:00:00,106.6,105.36,-1.2399999999999949,1.0,-1.2399999999999949,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,1737,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,1738,354.0,162.0,False
JIUHMC,val_niveljusante,2026-08-12 12:00:00,2026-08-12 13:00:00,105.1,106.11,1.0100000000000051,1.0,1.0100000000000051,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,1764,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,1765,344.0,324.0,False
JIUHMC,val_niveljusante,2026-08-13 14:00:00,2026-08-13 15:00:00,109.7,110.7,1.0,1.0,1.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,1790,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,1791,2236.0,2277.0,False
JIUHMC,val_niveljusante,2026-08-22 07:00:00,2026-08-22 08:00:00,106.83,105.57,-1.2600000000000051,1.0,-1.2600000000000051,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,1999,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,2000,428.0,265.0,False
JIUHMC,val_niveljusante,2026-08-23 11:00:00,2026-08-23 12:00:00,105.41,106.56,1.1500000000000057,1.0,1.1500000000000057,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,2027,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,2028,323.0,319.0,False
JIUHMC,val_niveljusante,2026-08-24 07:00:00,2026-08-24 08:00:00,106.51,105.35,-1.1600000000000108,1.0,-1.1600000000000108,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,2047,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,2048,357.0,148.0,False
JIUHMC,val_niveljusante,2026-08-24 12:00:00,2026-08-24 13:00:00,105.2,106.4,1.2000000000000028,1.0,1.2000000000000028,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,2052,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,2053,290.0,290.0,False
JIUHMC,val_niveljusante,2026-08-25 08:00:00,2026-08-25 09:00:00,106.47,105.2,-1.269999999999996,1.0,-1.269999999999996,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,2072,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,2073,318.0,84.0,False
JIUHMC,val_niveljusante,2026-08-26 08:00:00,2026-08-26 09:00:00,106.2,104.73,-1.4699999999999989,1.0,-1.4699999999999989,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,2096,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,2097,282.0,49.0,False
JIUHMC,val_niveljusante,2026-08-26 14:00:00,2026-08-26 15:00:00,105.22,106.97,1.75,1.0,1.75,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,2102,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,2103,201.0,372.0,False
JIUHMC,val_niveljusante,2026-08-27 09:00:00,2026-08-27 10:00:00,106.08,105.06,-1.019999999999996,1.0,-1.019999999999996,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,2121,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,2122,241.0,87.0,False
JIUHMC,val_niveljusante,2026-08-27 14:00:00,2026-08-27 15:00:00,104.52,105.77,1.25,1.0,1.25,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,2126,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_08-ceran.csv,2127,258.0,300.0,False
JIUHMC,val_niveljusante,2026-09-20 11:00:00,2026-09-20 12:00:00,105.07,106.3,1.230000000000004,1.0,1.230000000000004,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,1450,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,1451,363.0,334.0,False
JIUHMC,val_niveljusante,2026-09-21 09:00:00,2026-09-21 10:00:00,107.73,108.88,1.1499999999999915,1.0,1.1499999999999915,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,1472,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,1473,2941.0,2629.0,False
JIUHMC,val_niveljusante,2026-09-21 10:00:00,2026-09-21 11:00:00,108.88,111.31,2.430000000000007,1.0,2.430000000000007,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,1473,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2026_09-ceran.csv,1474,2529.0,2650.0,False
JIUHQJ,val_niveljusante,2025-04-13 23:59:00,2025-04-14 01:00:00,70.2,68.85,-1.3500000000000085,1.0166666666666666,-1.3278688524590248,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_04-ceran.csv,313,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_04-ceran.csv,314,165.0,133.0,False
JIUHQJ,val_niveljusante,2025-04-22 02:00:00,2025-04-22 03:00:00,69.94,68.88,-1.0600000000000023,1.0,-1.0600000000000023,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_04-ceran.csv,507,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_04-ceran.csv,508,23.0,39.0,False
JIUHQJ,val_niveljusante,2025-04-23 02:00:00,2025-04-23 03:00:00,69.92,68.86,-1.0600000000000023,1.0,-1.0600000000000023,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_04-ceran.csv,531,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_04-ceran.csv,532,39.0,39.0,False
JIUHQJ,val_niveljusante,2025-04-28 19:00:00,2025-04-28 20:00:00,68.52,69.75,1.230000000000004,1.0,1.230000000000004,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_04-ceran.csv,668,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_04-ceran.csv,669,80.0,145.0,False
JIUHQJ,val_niveljusante,2025-05-03 13:00:00,2025-05-03 14:00:00,68.74,168.74,100.00000000000001,1.0,100.00000000000001,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_05-ceran.csv,62,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_05-ceran.csv,63,29.0,29.0,False
JIUHQJ,val_niveljusante,2025-05-03 14:00:00,2025-05-03 15:00:00,168.74,68.75,-99.99000000000001,1.0,-99.99000000000001,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_05-ceran.csv,63,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_05-ceran.csv,64,28.0,28.0,False
JIUHQJ,val_niveljusante,2025-05-21 18:00:00,2025-05-21 19:00:00,68.8,69.8,1.0,1.0,1.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_05-ceran.csv,499,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_05-ceran.csv,500,147.0,163.0,False
JIUHQJ,val_niveljusante,2025-05-29 05:00:00,2025-05-29 06:00:00,69.85,71.04,1.190000000000012,1.0,1.190000000000012,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_05-ceran.csv,678,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_05-ceran.csv,679,20.0,181.0,False
JIUHQJ,val_niveljusante,2025-06-02 23:59:00,2025-06-03 01:00:00,70.9,69.85,-1.0500000000000114,1.0166666666666666,-1.0327868852459128,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_06-ceran.csv,49,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_06-ceran.csv,50,193.0,113.0,False
JIUHQJ,val_niveljusante,2025-06-05 09:00:00,2025-06-05 10:00:00,70.04,71.14,1.0999999999999943,1.0,1.0999999999999943,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_06-ceran.csv,106,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_06-ceran.csv,107,257.0,338.0,False
JIUHQJ,val_niveljusante,2025-06-08 12:00:00,2025-06-08 13:00:00,71.18,69.56,-1.6200000000000045,1.0,-1.6200000000000045,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_06-ceran.csv,181,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_06-ceran.csv,182,395.0,105.0,False
JIUHQJ,val_niveljusante,2025-06-08 15:00:00,2025-06-08 16:00:00,69.05,70.6,1.5499999999999972,1.0,1.5499999999999972,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_06-ceran.csv,184,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_06-ceran.csv,185,51.0,83.0,False
JIUHQJ,val_niveljusante,2025-06-11 01:00:00,2025-06-11 02:00:00,70.2,68.67,-1.5300000000000011,1.0,-1.5300000000000011,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_06-ceran.csv,242,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_06-ceran.csv,243,255.0,94.0,False
JIUHQJ,val_niveljusante,2025-06-15 15:00:00,2025-06-15 16:00:00,69.66,70.91,1.25,1.0,1.25,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_06-ceran.csv,352,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_06-ceran.csv,353,211.0,275.0,False
JIUHQJ,val_niveljusante,2025-06-17 23:59:00,2025-06-18 01:00:00,72.9,74.3,1.3999999999999915,1.0166666666666666,1.3770491803278606,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_06-ceran.csv,409,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_06-ceran.csv,410,2573.0,2300.0,False
JIUHQJ,val_niveljusante,2025-06-23 09:00:00,2025-06-23 10:00:00,74.44,75.45,1.0100000000000051,1.0,1.0100000000000051,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_06-ceran.csv,538,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_06-ceran.csv,539,2829.0,2974.0,False
JIUHQJ,val_niveljusante,2025-06-29 02:00:00,2025-06-29 03:00:00,73.42,74.43,1.0100000000000051,1.0,1.0100000000000051,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_06-ceran.csv,675,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_06-ceran.csv,676,2388.0,2146.0,False
JIUHQJ,val_niveljusante,2025-06-29 06:00:00,2025-06-29 07:00:00,76.11,77.18,1.0700000000000074,1.0,1.0700000000000074,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_06-ceran.csv,679,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_06-ceran.csv,680,3804.0,3933.0,False
JIUHQJ,val_niveljusante,2025-07-06 16:00:00,2025-07-06 17:00:00,69.73,70.76,1.0300000000000011,1.0,1.0300000000000011,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,137,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,138,24.0,153.0,False
JIUHQJ,val_niveljusante,2025-07-11 16:00:00,2025-07-11 17:00:00,69.89,70.99,1.0999999999999943,1.0,1.0999999999999943,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,257,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,258,157.0,351.0,False
JIUHQJ,val_niveljusante,2025-07-12 09:00:00,2025-07-12 10:00:00,71.09,69.53,-1.5600000000000023,1.0,-1.5600000000000023,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,274,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,275,229.0,100.0,False
JIUHQJ,val_niveljusante,2025-07-12 15:00:00,2025-07-12 16:00:00,68.61,69.9,1.2900000000000063,1.0,1.2900000000000063,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,280,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,281,60.0,157.0,False
JIUHQJ,val_niveljusante,2025-07-13 16:00:00,2025-07-13 17:00:00,68.6,70.43,1.8300000000000125,1.0,1.8300000000000125,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,305,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,306,9.0,122.0,False
JIUHQJ,val_niveljusante,2025-07-14 23:59:00,2025-07-15 01:00:00,70.58,69.4,-1.1799999999999926,1.0166666666666666,-1.160655737704911,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,337,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,338,226.0,49.0,False
JIUHQJ,val_niveljusante,2025-07-15 02:00:00,2025-07-15 03:00:00,69.9,68.8,-1.1000000000000085,1.0,-1.1000000000000085,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,339,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,340,221.0,28.0,False
JIUHQJ,val_niveljusante,2025-07-17 08:00:00,2025-07-17 09:00:00,70.69,69.12,-1.5699999999999932,1.0,-1.5699999999999932,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,393,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,394,77.0,29.0,False
JIUHQJ,val_niveljusante,2025-07-19 08:00:00,2025-07-19 09:00:00,70.42,69.32,-1.1000000000000085,1.0,-1.1000000000000085,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,441,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,442,289.0,144.0,False
JIUHQJ,val_niveljusante,2025-07-23 19:00:00,2025-07-23 20:00:00,68.59,69.78,1.1899999999999977,1.0,1.1899999999999977,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,548,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,549,143.0,160.0,False
JIUHQJ,val_niveljusante,2025-07-24 05:00:00,2025-07-24 06:00:00,69.85,68.85,-1.0,1.0,-1.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,558,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,559,11.0,156.0,False
JIUHQJ,val_niveljusante,2025-07-24 07:00:00,2025-07-24 08:00:00,68.85,69.85,1.0,1.0,1.0,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,560,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,561,80.0,160.0,False
JIUHQJ,val_niveljusante,2025-07-26 17:00:00,2025-07-26 18:00:00,68.29,69.43,1.1400000000000006,1.0,1.1400000000000006,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,618,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,619,110.0,126.0,False
JIUHQJ,val_niveljusante,2025-07-27 16:00:00,2025-07-27 17:00:00,68.6,69.69,1.0900000000000034,1.0,1.0900000000000034,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,641,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,642,9.0,154.0,False
JIUHQJ,val_niveljusante,2025-07-27 18:00:00,2025-07-27 19:00:00,69.96,71.1,1.1400000000000006,1.0,1.1400000000000006,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,643,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,644,141.0,318.0,False
JIUHQJ,val_niveljusante,2025-07-29 14:00:00,2025-07-29 15:00:00,69.46,70.75,1.2900000000000063,1.0,1.2900000000000063,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,687,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,688,248.0,232.0,False
JIUHQJ,val_niveljusante,2025-07-30 10:00:00,2025-07-30 11:00:00,71.2,69.8,-1.4000000000000057,1.0,-1.4000000000000057,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,707,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,708,417.0,127.0,False
JIUHQJ,val_niveljusante,2025-07-30 14:00:00,2025-07-30 15:00:00,69.6,71.1,1.5,1.0,1.5,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,711,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,712,162.0,323.0,False
JIUHQJ,val_niveljusante,2025-07-31 15:00:00,2025-07-31 16:00:00,70.02,71.04,1.0200000000000102,1.0,1.0200000000000102,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,736,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_07-ceran.csv,737,242.0,306.0,False
JIUHQJ,val_niveljusante,2025-08-02 16:00:00,2025-08-02 17:00:00,68.6,70.65,2.0500000000000114,1.0,2.0500000000000114,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_08-ceran.csv,41,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_08-ceran.csv,42,10.0,268.0,False
JIUHQJ,val_niveljusante,2025-08-03 01:00:00,2025-08-03 02:00:00,71.1,70.02,-1.0799999999999983,1.0,-1.0799999999999983,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_08-ceran.csv,50,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_08-ceran.csv,51,519.0,294.0,False
JIUHQJ,val_niveljusante,2025-08-03 16:00:00,2025-08-03 17:00:00,69.18,70.65,1.4699999999999989,1.0,1.4699999999999989,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_08-ceran.csv,65,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_08-ceran.csv,66,63.0,160.0,False
JIUHQJ,val_niveljusante,2025-08-07 09:00:00,2025-08-07 10:00:00,71.56,70.35,-1.210000000000008,1.0,-1.210000000000008,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_08-ceran.csv,154,outputs/mucum-propagacao-2026-09-21/raw/DADOS_HIDROLOGICOS_HO_2025_08-ceran.csv,155,671.0,333.0,False
