nominal_lead_h,column,name,current,training_rows,finite_training_rows,missing_training_rows,minimum,maximum,status
5,74,Carreiro:P3lag12,24.719282371294685,10882,10301,581,0.0,33.98424336973464,within_univariate_range
5,75,Prata-Turvo:P1,5.042466240227422,10882,10881,1,0.0,15.32133972992182,within_univariate_range
5,76,Prata-Turvo:C1,0.9967128642501777,10882,10882,0,0.4924484719260838,1.0,within_univariate_range
5,77,Prata-Turvo:P3,5.127931769722815,10882,10882,0,0.0,33.68379530916843,within_univariate_range
5,78,Prata-Turvo:C3,0.9989042880833927,10882,10882,0,0.5614487088367687,1.0,within_univariate_range
5,79,Prata-Turvo:P6,6.420042643923075,10882,10882,0,0.0,48.720895522388034,within_univariate_range
5,80,Prata-Turvo:C6,0.9994521440416964,10882,10882,0,0.7114279791518597,1.0,within_univariate_range
5,81,Prata-Turvo:P12,21.465671641790635,10882,10882,0,0.0,71.51151385927506,within_univariate_range
5,82,Prata-Turvo:C12,0.9997260720208483,10882,10882,0,0.7435145700071074,1.0,within_univariate_range
5,83,Prata-Turvo:P24,67.40021321961585,10882,10882,0,0.0,102.98038379530928,within_univariate_range
5,84,Prata-Turvo:C24,0.9967535832741057,10882,10882,0,0.5516169154228855,1.0,within_univariate_range
5,85,Prata-Turvo:P48,71.49999999999946,10882,10876,6,0.0,138.82686567164174,within_univariate_range
5,86,Prata-Turvo:C48,0.9968220652688937,10882,10882,0,0.27580845771144274,1.0,within_univariate_range
5,87,Prata-Turvo:P3lag3,1.2921108742002607,10882,10882,0,0.0,33.68379530916843,within_univariate_range
5,88,Prata-Turvo:P3lag6,1.0014925373132875,10882,10882,0,0.0,33.68379530916843,within_univariate_range
5,89,Prata-Turvo:P3lag12,35.08443496801711,10882,10882,0,0.0,33.68379530916843,above_training_max
5,90,Alto Antas:P1,10.780515204338585,10882,10882,0,0.0,20.9462599263994,within_univariate_range
5,91,Alto Antas:C1,0.9989734650397055,10882,10882,0,0.5530796048808833,0.9989734650397055,within_univariate_range
5,92,Alto Antas:P3,27.190005810575226,10882,10882,0,0.0,53.40461359674613,within_univariate_range
5,93,Alto Antas:C3,0.9996578216799018,10882,10882,0,0.6038640325392213,0.9996578216799018,within_univariate_range
5,94,Alto Antas:P6,28.721324811156276,10882,10882,0,0.0,101.62227774549694,within_univariate_range
5,95,Alto Antas:C6,0.9998289108399508,10882,10882,0,0.618146749305959,0.9998289108399508,within_univariate_range
5,96,Alto Antas:P12,45.68901801278316,10882,10882,0,0.0,198.16560139453836,within_univariate_range
