period,horizon_h,population,subset,family,scheduled_rows,missing_truth,observed_targets,pairs,failures,hits,paired_hit_fraction,observed_target_hit_fraction,mae_m,bias_m,p98_abs_m,max_abs_m
2021,9,full_schedule,all,normalized_original,735,0,735,735,0,46,0.06258503401360545,0.06258503401360545,1.0165667055146137,1.0008314962796956,1.4284067343911302,1.878431205657436
2021,9,full_schedule,all,normalized_plus2020,735,0,735,735,0,507,0.689795918367347,0.689795918367347,0.41235350002377164,0.36264978919099294,1.0291336991526387,1.2367962151443583
2021,9,full_schedule,level_ge_7m,raw_original,735,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.937873905262821,0.937873905262821,1.490177368549778,1.496698329321184
2021,9,full_schedule,level_ge_7m,raw_plus2020,735,0,11,11,0,7,0.6363636363636364,0.6363636363636364,0.40391613419905764,0.34408506976646697,1.0515281733736166,1.058424163771062
2021,9,full_schedule,level_ge_7m,normalized_original,735,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.9087703116381629,0.9087703116381629,1.4387769297210684,1.4393388362828592
2021,9,full_schedule,level_ge_7m,normalized_plus2020,735,0,11,11,0,7,0.6363636363636364,0.6363636363636364,0.3692405200243911,0.3139444504042698,1.001138801156131,1.0156912762111743
2021,9,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
2021,9,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
2021,9,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
2021,9,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
2021,9,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
2021,9,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
2021,9,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
2021,9,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
2021,9,missing24,all,raw_original,735,0,735,735,0,39,0.053061224489795916,0.053061224489795916,1.0429328314503483,1.0269430916996758,1.475819540912229,1.88185234036969
2021,9,missing24,all,raw_plus2020,735,0,735,735,0,489,0.6653061224489796,0.6653061224489796,0.4343485068213258,0.3880193461559392,1.0274752114196772,1.2622506102099593
2021,9,missing24,all,normalized_original,735,0,735,735,0,46,0.06258503401360545,0.06258503401360545,1.0165667055146137,1.0008314962796956,1.4284067343911302,1.878431205657436
2021,9,missing24,all,normalized_plus2020,735,0,735,735,0,507,0.689795918367347,0.689795918367347,0.41235350002377164,0.36264978919099294,1.0291336991526387,1.2367962151443583
2021,9,missing24,level_ge_7m,raw_original,735,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.937873905262821,0.937873905262821,1.490177368549778,1.496698329321184
2021,9,missing24,level_ge_7m,raw_plus2020,735,0,11,11,0,7,0.6363636363636364,0.6363636363636364,0.40391613419905764,0.34408506976646697,1.0515281733736166,1.058424163771062
2021,9,missing24,level_ge_7m,normalized_original,735,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.9087703116381629,0.9087703116381629,1.4387769297210684,1.4393388362828592
2021,9,missing24,level_ge_7m,normalized_plus2020,735,0,11,11,0,7,0.6363636363636364,0.6363636363636364,0.3692405200243911,0.3139444504042698,1.001138801156131,1.0156912762111743
2021,10,full_schedule,all,raw_original,734,0,734,734,0,96,0.1307901907356948,0.1307901907356948,0.7542057590424747,0.7403361305579323,1.2382733779975756,1.8401386260440837
2021,10,full_schedule,all,raw_plus2020,734,0,734,734,0,667,0.9087193460490464,0.9087193460490464,0.22978304095773108,0.11137708863809376,0.9257193106477171,2.4856108408882696
2021,10,full_schedule,all,normalized_original,734,0,734,734,0,107,0.14577656675749318,0.14577656675749318,0.7306386474159897,0.7150832401181721,1.205431969744639,1.8123633123382303
2021,10,full_schedule,all,normalized_plus2020,734,0,734,734,0,666,0.9073569482288828,0.9073569482288828,0.2286794346369912,0.10680551039750358,0.9228655612148021,2.4792369499403604
2021,10,full_schedule,level_ge_7m,raw_original,734,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.7420378589461959,0.7420378589461959,1.1018665634583,1.1121534604741887
2021,10,full_schedule,level_ge_7m,raw_plus2020,734,0,11,11,0,10,0.9090909090909091,0.9090909090909091,0.2797350293934517,0.01763408392384709,0.513828886256601,0.5175395602076476
2021,10,full_schedule,level_ge_7m,normalized_original,734,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.7071166216799617,0.7071166216799617,1.087819177338736,1.0982324640148642
2021,10,full_schedule,level_ge_7m,normalized_plus2020,734,0,11,11,0,9,0.8181818181818182,0.8181818181818182,0.2760584719058265,-0.008706083638807094,0.535317069101478,0.5368974313626698
2021,10,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
2021,10,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
2021,10,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
2021,10,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
2021,10,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
2021,10,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
2021,10,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
2021,10,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
2021,10,missing24,all,raw_original,734,0,734,734,0,96,0.1307901907356948,0.1307901907356948,0.7542057590424747,0.7403361305579323,1.2382733779975756,1.8401386260440837
2021,10,missing24,all,raw_plus2020,734,0,734,734,0,667,0.9087193460490464,0.9087193460490464,0.22978304095773108,0.11137708863809376,0.9257193106477171,2.4856108408882696
2021,10,missing24,all,normalized_original,734,0,734,734,0,107,0.14577656675749318,0.14577656675749318,0.7306386474159897,0.7150832401181721,1.205431969744639,1.8123633123382303
2021,10,missing24,all,normalized_plus2020,734,0,734,734,0,666,0.9073569482288828,0.9073569482288828,0.2286794346369912,0.10680551039750358,0.9228655612148021,2.4792369499403604
2021,10,missing24,level_ge_7m,raw_original,734,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.7420378589461959,0.7420378589461959,1.1018665634583,1.1121534604741887
2021,10,missing24,level_ge_7m,raw_plus2020,734,0,11,11,0,10,0.9090909090909091,0.9090909090909091,0.2797350293934517,0.01763408392384709,0.513828886256601,0.5175395602076476
2021,10,missing24,level_ge_7m,normalized_original,734,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.7071166216799617,0.7071166216799617,1.087819177338736,1.0982324640148642
2021,10,missing24,level_ge_7m,normalized_plus2020,734,0,11,11,0,9,0.8181818181818182,0.8181818181818182,0.2760584719058265,-0.008706083638807094,0.535317069101478,0.5368974313626698
2021,11,full_schedule,all,raw_original,733,0,733,733,0,553,0.7544338335607094,0.7544338335607094,0.3804315387346641,0.33231444024795603,0.9130328459721082,1.5329437114376967
2021,11,full_schedule,all,raw_plus2020,733,0,733,733,0,657,0.8963165075034106,0.8963165075034106,0.2265420759488273,0.08619595421155053,0.9701380292085553,2.4367218893824427
2021,11,full_schedule,all,normalized_original,733,0,733,733,0,549,0.7489768076398363,0.7489768076398363,0.3844212639648982,0.33712397879194766,0.9079671595764351,1.5615038605243985
2021,11,full_schedule,all,normalized_plus2020,733,0,733,733,0,643,0.8772169167803547,0.8772169167803547,0.2951762525636981,0.21106352870688966,0.9743685445760687,2.5243866628274323
2021,11,full_schedule,level_ge_7m,raw_original,733,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.5904562945587747,0.5904562945587747,0.8239770384670608,0.8278408208679364
2021,11,full_schedule,level_ge_7m,raw_plus2020,733,0,11,11,0,9,0.8181818181818182,0.8181818181818182,0.29562798827660886,0.23510005423012642,0.6360304340447457,0.6516164283623382
2021,11,full_schedule,level_ge_7m,normalized_original,733,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.5979896477731438,0.5979896477731438,0.8415625404449266,0.8454263189865605
2021,11,full_schedule,level_ge_7m,normalized_plus2020,733,0,11,11,0,10,0.9090909090909091,0.9090909090909091,0.3472835456360049,0.3014214237534237,0.5883696193147061,0.6154548745978747
2021,11,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
2021,11,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
2021,11,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
2021,11,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
2021,11,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
2021,11,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
2021,11,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
2021,11,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
2021,11,missing24,all,raw_original,733,0,733,733,0,553,0.7544338335607094,0.7544338335607094,0.3804315387346641,0.33231444024795603,0.9130328459721082,1.5329437114376967
2021,11,missing24,all,raw_plus2020,733,0,733,733,0,657,0.8963165075034106,0.8963165075034106,0.2265420759488273,0.08619595421155053,0.9701380292085553,2.4367218893824427
2021,11,missing24,all,normalized_original,733,0,733,733,0,549,0.7489768076398363,0.7489768076398363,0.3844212639648982,0.33712397879194766,0.9079671595764351,1.5615038605243985
2021,11,missing24,all,normalized_plus2020,733,0,733,733,0,643,0.8772169167803547,0.8772169167803547,0.2951762525636981,0.21106352870688966,0.9743685445760687,2.5243866628274323
2021,11,missing24,level_ge_7m,raw_original,733,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.5904562945587747,0.5904562945587747,0.8239770384670608,0.8278408208679364
2021,11,missing24,level_ge_7m,raw_plus2020,733,0,11,11,0,9,0.8181818181818182,0.8181818181818182,0.29562798827660886,0.23510005423012642,0.6360304340447457,0.6516164283623382
2021,11,missing24,level_ge_7m,normalized_original,733,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.5979896477731438,0.5979896477731438,0.8415625404449266,0.8454263189865605
2021,11,missing24,level_ge_7m,normalized_plus2020,733,0,11,11,0,10,0.9090909090909091,0.9090909090909091,0.3472835456360049,0.3014214237534237,0.5883696193147061,0.6154548745978747
2021,12,full_schedule,all,raw_original,732,0,732,732,0,484,0.6612021857923497,0.6612021857923497,0.4654291817772607,0.4329966007960689,1.0971342778234268,1.907365258669126
2021,12,full_schedule,all,raw_plus2020,732,0,732,732,0,636,0.8688524590163934,0.8688524590163934,0.27905086601170187,0.00878207740026739,1.0603734037304995,2.5290678946117358
2021,12,full_schedule,all,normalized_original,732,0,732,732,0,483,0.6598360655737705,0.6598360655737705,0.46753580027353836,0.43495904880490915,1.0967232650444583,1.8990546000856843
2021,12,full_schedule,all,normalized_plus2020,732,0,732,732,0,629,0.8592896174863388,0.8592896174863388,0.284593318474382,0.07943567156101956,1.214255788129747,2.563844335010048
2021,12,full_schedule,level_ge_7m,raw_original,732,0,11,11,0,6,0.5454545454545454,0.5454545454545454,0.4619525119497453,0.4619525119497453,0.7452415885824204,0.7455550653395893
2021,12,full_schedule,level_ge_7m,raw_plus2020,732,0,11,11,0,10,0.9090909090909091,0.9090909090909091,0.26485987361598334,-0.17411485600483775,0.5641501697728252,0.6156729849910185
2021,12,full_schedule,level_ge_7m,normalized_original,732,0,11,11,0,6,0.5454545454545454,0.5454545454545454,0.44192774385775074,0.44022185905250893,0.7392046909257554,0.7414578421924993
2021,12,full_schedule,level_ge_7m,normalized_plus2020,732,0,11,11,0,11,1.0,1.0,0.1674138630395903,0.05800150653463554,0.46070900699370015,0.462490380439573
2021,12,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
2021,12,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
2021,12,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
2021,12,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
2021,12,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
2021,12,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
2021,12,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
2021,12,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
2021,12,missing24,all,raw_original,732,0,732,732,0,484,0.6612021857923497,0.6612021857923497,0.4654291817772607,0.4329966007960689,1.0971342778234268,1.907365258669126
2021,12,missing24,all,raw_plus2020,732,0,732,732,0,636,0.8688524590163934,0.8688524590163934,0.27905086601170187,0.00878207740026739,1.0603734037304995,2.5290678946117358
2021,12,missing24,all,normalized_original,732,0,732,732,0,483,0.6598360655737705,0.6598360655737705,0.46753580027353836,0.43495904880490915,1.0967232650444583,1.8990546000856843
2021,12,missing24,all,normalized_plus2020,732,0,732,732,0,629,0.8592896174863388,0.8592896174863388,0.284593318474382,0.07943567156101956,1.214255788129747,2.563844335010048
2021,12,missing24,level_ge_7m,raw_original,732,0,11,11,0,6,0.5454545454545454,0.5454545454545454,0.4619525119497453,0.4619525119497453,0.7452415885824204,0.7455550653395893
2021,12,missing24,level_ge_7m,raw_plus2020,732,0,11,11,0,10,0.9090909090909091,0.9090909090909091,0.26485987361598334,-0.17411485600483775,0.5641501697728252,0.6156729849910185
2021,12,missing24,level_ge_7m,normalized_original,732,0,11,11,0,6,0.5454545454545454,0.5454545454545454,0.44192774385775074,0.44022185905250893,0.7392046909257554,0.7414578421924993
2021,12,missing24,level_ge_7m,normalized_plus2020,732,0,11,11,0,11,1.0,1.0,0.1674138630395903,0.05800150653463554,0.46070900699370015,0.462490380439573
2022,1,full_schedule,all,raw_original,1463,1,1462,1457,5,1450,0.9951956074124915,0.9917920656634747,0.04040695238373559,-0.01827991071694241,0.18347711053734436,1.1085347330164899
2022,1,full_schedule,all,raw_plus2020,1463,1,1462,1457,5,1455,0.9986273164035689,0.9952120383036935,0.0423703058582959,-0.02211926142167111,0.17687428807629954,0.9829393638563504
2022,1,full_schedule,all,normalized_original,1463,1,1462,1457,5,1450,0.9951956074124915,0.9917920656634747,0.04040695238373559,-0.01827991071694241,0.18347711053734436,1.1085347330164899
2022,1,full_schedule,all,normalized_plus2020,1463,1,1462,1457,5,1455,0.9986273164035689,0.9952120383036935,0.0423703058582959,-0.02211926142167111,0.17687428807629954,0.9829393638563504
2022,1,full_schedule,level_ge_7m,raw_original,1463,1,312,311,1,307,0.9871382636655949,0.9839743589743589,0.07390721381285606,-0.02357300519146435,0.30297321859755305,1.1085347330164899
2022,1,full_schedule,level_ge_7m,raw_plus2020,1463,1,312,311,1,310,0.9967845659163987,0.9935897435897436,0.06519232319209195,-0.024054487422259938,0.22204319645721735,0.9829393638563504
2022,1,full_schedule,level_ge_7m,normalized_original,1463,1,312,311,1,307,0.9871382636655949,0.9839743589743589,0.07390721381285606,-0.02357300519146435,0.30297321859755305,1.1085347330164899
2022,1,full_schedule,level_ge_7m,normalized_plus2020,1463,1,312,311,1,310,0.9967845659163987,0.9935897435897436,0.06519232319209195,-0.024054487422259938,0.22204319645721735,0.9829393638563504
2022,1,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
2022,1,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
2022,1,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
2022,1,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
2022,1,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
2022,1,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
2022,1,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
2022,1,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
2022,1,missing24,all,raw_original,1463,1,1462,1457,5,1450,0.9951956074124915,0.9917920656634747,0.04040695238373559,-0.01827991071694241,0.18347711053734436,1.1085347330164899
2022,1,missing24,all,raw_plus2020,1463,1,1462,1457,5,1455,0.9986273164035689,0.9952120383036935,0.0423703058582959,-0.02211926142167111,0.17687428807629954,0.9829393638563504
2022,1,missing24,all,normalized_original,1463,1,1462,1457,5,1450,0.9951956074124915,0.9917920656634747,0.04040695238373559,-0.01827991071694241,0.18347711053734436,1.1085347330164899
2022,1,missing24,all,normalized_plus2020,1463,1,1462,1457,5,1455,0.9986273164035689,0.9952120383036935,0.0423703058582959,-0.02211926142167111,0.17687428807629954,0.9829393638563504
2022,1,missing24,level_ge_7m,raw_original,1463,1,312,311,1,307,0.9871382636655949,0.9839743589743589,0.07390721381285606,-0.02357300519146435,0.30297321859755305,1.1085347330164899
2022,1,missing24,level_ge_7m,raw_plus2020,1463,1,312,311,1,310,0.9967845659163987,0.9935897435897436,0.06519232319209195,-0.024054487422259938,0.22204319645721735,0.9829393638563504
2022,1,missing24,level_ge_7m,normalized_original,1463,1,312,311,1,307,0.9871382636655949,0.9839743589743589,0.07390721381285606,-0.02357300519146435,0.30297321859755305,1.1085347330164899
2022,1,missing24,level_ge_7m,normalized_plus2020,1463,1,312,311,1,310,0.9967845659163987,0.9935897435897436,0.06519232319209195,-0.024054487422259938,0.22204319645721735,0.9829393638563504
2022,2,full_schedule,all,raw_original,1462,1,1461,1456,5,1431,0.9828296703296703,0.9794661190965093,0.07509746978457625,-0.019165813885349894,0.4676377995357118,1.8686908227421828
2022,2,full_schedule,all,raw_plus2020,1462,1,1461,1456,5,1434,0.9848901098901099,0.9815195071868583,0.0906129521088555,-0.05116981826792836,0.45185568541827587,1.713055091769598
2022,2,full_schedule,all,normalized_original,1462,1,1461,1456,5,1431,0.9828296703296703,0.9794661190965093,0.07509449294493455,-0.019150929687141407,0.4676377995357118,1.8686908227421828
2022,2,full_schedule,all,normalized_plus2020,1462,1,1461,1456,5,1434,0.9848901098901099,0.9815195071868583,0.0907097255653258,-0.051301897840703284,0.45223673450172597,1.7126903578207058
2022,2,full_schedule,level_ge_7m,raw_original,1462,1,312,311,1,294,0.9453376205787781,0.9423076923076923,0.1699285572091213,-0.053817412730196475,1.1296415329546505,1.8686908227421828
2022,2,full_schedule,level_ge_7m,raw_plus2020,1462,1,312,311,1,299,0.9614147909967846,0.9583333333333334,0.15988128587278067,-0.07543771512310682,0.729348979692313,1.713055091769598
2022,2,full_schedule,level_ge_7m,normalized_original,1462,1,312,311,1,294,0.9453376205787781,0.9423076923076923,0.1699285572091213,-0.053817412730196475,1.1296415329546505,1.8686908227421828
2022,2,full_schedule,level_ge_7m,normalized_plus2020,1462,1,312,311,1,299,0.9614147909967846,0.9583333333333334,0.15982658553681794,-0.07553940910505567,0.7324569461938224,1.7126903578207058
2022,2,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
2022,2,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
2022,2,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
2022,2,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
2022,2,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
2022,2,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
2022,2,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
2022,2,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
2022,2,missing24,all,raw_original,1462,1,1461,1456,5,1431,0.9828296703296703,0.9794661190965093,0.07509746978457625,-0.019165813885349894,0.4676377995357118,1.8686908227421828
2022,2,missing24,all,raw_plus2020,1462,1,1461,1456,5,1434,0.9848901098901099,0.9815195071868583,0.0906129521088555,-0.05116981826792836,0.45185568541827587,1.713055091769598
2022,2,missing24,all,normalized_original,1462,1,1461,1456,5,1431,0.9828296703296703,0.9794661190965093,0.07509449294493455,-0.019150929687141407,0.4676377995357118,1.8686908227421828
2022,2,missing24,all,normalized_plus2020,1462,1,1461,1456,5,1434,0.9848901098901099,0.9815195071868583,0.0907097255653258,-0.051301897840703284,0.45223673450172597,1.7126903578207058
2022,2,missing24,level_ge_7m,raw_original,1462,1,312,311,1,294,0.9453376205787781,0.9423076923076923,0.1699285572091213,-0.053817412730196475,1.1296415329546505,1.8686908227421828
2022,2,missing24,level_ge_7m,raw_plus2020,1462,1,312,311,1,299,0.9614147909967846,0.9583333333333334,0.15988128587278067,-0.07543771512310682,0.729348979692313,1.713055091769598
2022,2,missing24,level_ge_7m,normalized_original,1462,1,312,311,1,294,0.9453376205787781,0.9423076923076923,0.1699285572091213,-0.053817412730196475,1.1296415329546505,1.8686908227421828
2022,2,missing24,level_ge_7m,normalized_plus2020,1462,1,312,311,1,299,0.9614147909967846,0.9583333333333334,0.15982658553681794,-0.07553940910505567,0.7324569461938224,1.7126903578207058
2022,3,full_schedule,all,raw_original,1461,1,1460,1455,5,1410,0.9690721649484536,0.9657534246575342,0.11212745407617408,-0.02250751149147289,0.770029139743159,2.702134633656705
2022,3,full_schedule,all,raw_plus2020,1461,1,1460,1455,5,1411,0.9697594501718213,0.9664383561643836,0.10494824269269676,-0.0143367613816236,0.6406557541684411,1.9927776152259398
2022,3,full_schedule,all,normalized_original,1461,1,1460,1455,5,1410,0.9690721649484536,0.9657534246575342,0.11212745407617408,-0.02250751149147289,0.770029139743159,2.702134633656705
2022,3,full_schedule,all,normalized_plus2020,1461,1,1460,1455,5,1412,0.970446735395189,0.9671232876712329,0.1047907038655064,-0.018896544391995576,0.6385252758727147,2.008881240370121
2022,3,full_schedule,level_ge_7m,raw_original,1461,1,312,311,1,279,0.8971061093247589,0.8942307692307693,0.26488767288922893,-0.10419542046977451,1.822409642986264,2.702134633656705
2022,3,full_schedule,level_ge_7m,raw_plus2020,1461,1,312,311,1,282,0.9067524115755627,0.9038461538461539,0.22059570678301965,0.02105936878533629,1.1037024166539808,1.9927776152259398
2022,3,full_schedule,level_ge_7m,normalized_original,1461,1,312,311,1,279,0.8971061093247589,0.8942307692307693,0.26488767288922893,-0.10419542046977451,1.822409642986264,2.702134633656705
2022,3,full_schedule,level_ge_7m,normalized_plus2020,1461,1,312,311,1,282,0.9067524115755627,0.9038461538461539,0.22069889214255708,0.01143119457793592,1.1113949949355972,2.008881240370121
2022,3,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
2022,3,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
2022,3,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
2022,3,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
2022,3,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
2022,3,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
2022,3,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
2022,3,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
2022,3,missing24,all,raw_original,1461,1,1460,1455,5,1410,0.9690721649484536,0.9657534246575342,0.11212745407617408,-0.02250751149147289,0.770029139743159,2.702134633656705
2022,3,missing24,all,raw_plus2020,1461,1,1460,1455,5,1411,0.9697594501718213,0.9664383561643836,0.10494824269269676,-0.0143367613816236,0.6406557541684411,1.9927776152259398
2022,3,missing24,all,normalized_original,1461,1,1460,1455,5,1410,0.9690721649484536,0.9657534246575342,0.11212745407617408,-0.02250751149147289,0.770029139743159,2.702134633656705
2022,3,missing24,all,normalized_plus2020,1461,1,1460,1455,5,1412,0.970446735395189,0.9671232876712329,0.1047907038655064,-0.018896544391995576,0.6385252758727147,2.008881240370121
2022,3,missing24,level_ge_7m,raw_original,1461,1,312,311,1,279,0.8971061093247589,0.8942307692307693,0.26488767288922893,-0.10419542046977451,1.822409642986264,2.702134633656705
2022,3,missing24,level_ge_7m,raw_plus2020,1461,1,312,311,1,282,0.9067524115755627,0.9038461538461539,0.22059570678301965,0.02105936878533629,1.1037024166539808,1.9927776152259398
2022,3,missing24,level_ge_7m,normalized_original,1461,1,312,311,1,279,0.8971061093247589,0.8942307692307693,0.26488767288922893,-0.10419542046977451,1.822409642986264,2.702134633656705
2022,3,missing24,level_ge_7m,normalized_plus2020,1461,1,312,311,1,282,0.9067524115755627,0.9038461538461539,0.22069889214255708,0.01143119457793592,1.1113949949355972,2.008881240370121
2022,4,full_schedule,all,raw_original,1460,1,1459,1454,5,1367,0.9401650618982118,0.9369431117203564,0.16801566691623285,-0.03712610920704541,1.2021928011068013,3.326192234671896
2022,4,full_schedule,all,raw_plus2020,1460,1,1459,1454,5,1387,0.953920220082531,0.9506511309115833,0.13672158135152954,-0.053997428575073614,0.8347826261530751,1.8879659130243205
2022,4,full_schedule,all,normalized_original,1460,1,1459,1454,5,1364,0.938101788170564,0.9348869088416724,0.16345336636667374,-0.05485040350090533,1.2904090855271024,3.4023469239867
2022,4,full_schedule,all,normalized_plus2020,1460,1,1459,1454,5,1385,0.952544704264099,0.9492803289924606,0.13823084634850444,-0.05326887878269217,0.8565476742101985,1.864362775581144
2022,4,full_schedule,level_ge_7m,raw_original,1460,1,312,311,1,256,0.8231511254019293,0.8205128205128205,0.3881649904969358,-0.18714696515412818,2.5364377056133693,3.326192234671896
2022,4,full_schedule,level_ge_7m,raw_plus2020,1460,1,312,311,1,272,0.8745980707395499,0.8717948717948718,0.2648526972535258,-0.07935223235046683,1.2955146302588667,1.8879659130243205
2022,4,full_schedule,level_ge_7m,normalized_original,1460,1,312,311,1,255,0.819935691318328,0.8173076923076923,0.3972462539935671,-0.21277330507041914,2.6090915344190897,3.4023469239867
2022,4,full_schedule,level_ge_7m,normalized_plus2020,1460,1,312,311,1,272,0.8745980707395499,0.8717948717948718,0.2664779794630235,-0.06935515817713966,1.3148741317191774,1.864362775581144
2022,4,complete24,all,raw_original,0,0,0,0,0,0,,,,,,
2022,4,complete24,all,raw_plus2020,0,0,0,0,0,0,,,,,,
2022,4,complete24,all,normalized_original,0,0,0,0,0,0,,,,,,
2022,4,complete24,all,normalized_plus2020,0,0,0,0,0,0,,,,,,
2022,4,complete24,level_ge_7m,raw_original,0,0,0,0,0,0,,,,,,
2022,4,complete24,level_ge_7m,raw_plus2020,0,0,0,0,0,0,,,,,,
2022,4,complete24,level_ge_7m,normalized_original,0,0,0,0,0,0,,,,,,
2022,4,complete24,level_ge_7m,normalized_plus2020,0,0,0,0,0,0,,,,,,
2022,4,missing24,all,raw_original,1460,1,1459,1454,5,1367,0.9401650618982118,0.9369431117203564,0.16801566691623285,-0.03712610920704541,1.2021928011068013,3.326192234671896
2022,4,missing24,all,raw_plus2020,1460,1,1459,1454,5,1387,0.953920220082531,0.9506511309115833,0.13672158135152954,-0.053997428575073614,0.8347826261530751,1.8879659130243205
2022,4,missing24,all,normalized_original,1460,1,1459,1454,5,1364,0.938101788170564,0.9348869088416724,0.16345336636667374,-0.05485040350090533,1.2904090855271024,3.4023469239867
2022,4,missing24,all,normalized_plus2020,1460,1,1459,1454,5,1385,0.952544704264099,0.9492803289924606,0.13823084634850444,-0.05326887878269217,0.8565476742101985,1.864362775581144
2022,4,missing24,level_ge_7m,raw_original,1460,1,312,311,1,256,0.8231511254019293,0.8205128205128205,0.3881649904969358,-0.18714696515412818,2.5364377056133693,3.326192234671896
2022,4,missing24,level_ge_7m,raw_plus2020,1460,1,312,311,1,272,0.8745980707395499,0.8717948717948718,0.2648526972535258,-0.07935223235046683,1.2955146302588667,1.8879659130243205
2022,4,missing24,level_ge_7m,normalized_original,1460,1,312,311,1,255,0.819935691318328,0.8173076923076923,0.3972462539935671,-0.21277330507041914,2.6090915344190897,3.4023469239867
2022,4,missing24,level_ge_7m,normalized_plus2020,1460,1,312,311,1,272,0.8745980707395499,0.8717948717948718,0.2664779794630235,-0.06935515817713966,1.3148741317191774,1.864362775581144
2022,5,full_schedule,all,raw_original,1459,1,1458,1453,5,1329,0.9146593255333793,0.911522633744856,0.19956550512000593,-0.07362591670232492,1.7879921321319658,3.961728095483049
2022,5,full_schedule,all,raw_plus2020,1459,1,1458,1453,5,1352,0.930488644184446,0.9272976680384087,0.15090200007373608,-0.02285180770766728,1.1239891921714076,1.8810856778817495
