id_subsistema,nom_subsistema,tip_reservatorio,nom_bacia,id_reservatorio,nom_reservatorio,cod_usina,din_instante,val_nivelmontante,val_niveljusante,val_volumeutil,val_vazaoafluente,val_vazaodefluente,val_vazaoturbinada,val_vazaovertida,val_vazaooutrasestruturas,val_vazaotransferida,val_vazaovertidanaoturbinavel
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 01:00:00,239.72,146.6,72.0,5.0,50.0,31.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 02:00:00,239.71,146.6,71.0,35.0,50.0,31.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 03:00:00,239.69,146.6,69.0,20.0,50.0,31.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 04:00:00,239.67,146.6,67.0,20.0,50.0,31.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 05:00:00,239.66,146.6,66.0,35.0,50.0,31.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 06:00:00,239.63,146.6,63.0,5.0,50.0,31.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 07:00:00,239.62,146.6,62.0,35.0,50.0,31.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 08:00:00,239.6,146.61,60.0,20.0,50.0,31.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 09:00:00,239.58,146.6,58.0,20.0,50.0,31.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 10:00:00,239.57,146.6,57.0,35.0,50.0,31.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 11:00:00,239.55,146.61,55.0,20.0,50.0,31.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 12:00:00,239.53,146.61,53.0,20.0,50.0,31.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 13:00:00,239.51,146.6,51.0,20.0,50.0,32.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 14:00:00,239.51,146.23,51.0,32.0,32.0,14.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 15:00:00,239.51,146.15,51.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 16:00:00,239.51,146.09,51.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 17:00:00,239.51,146.05,51.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 18:00:00,239.51,146.03,51.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 19:00:00,239.5,146.69,50.0,34.0,49.0,31.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 20:00:00,239.47,146.69,47.0,25.0,69.0,51.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 21:00:00,239.43,146.69,43.0,8.0,67.0,49.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 22:00:00,239.4,146.7,40.0,22.0,67.0,48.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 23:00:00,239.39,146.55,39.0,35.0,50.0,32.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-01 23:59:00,239.37,146.55,37.0,18.0,47.0,29.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 01:00:00,239.37,146.26,37.0,30.0,30.0,11.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 02:00:00,239.37,146.25,37.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 03:00:00,239.37,146.29,37.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 04:00:00,239.37,146.32,37.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 05:00:00,239.37,146.35,37.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 06:00:00,239.39,146.4,39.0,48.0,18.0,0.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 07:00:00,239.39,146.4,39.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 08:00:00,239.39,146.4,39.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 09:00:00,239.4,146.4,40.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 10:00:00,239.4,146.3,40.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 11:00:00,239.42,146.3,42.0,48.0,18.0,0.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 12:00:00,239.43,146.31,43.0,33.0,18.0,0.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 13:00:00,239.43,146.2,43.0,18.0,18.0,0.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 14:00:00,239.43,146.67,43.0,50.0,50.0,32.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 15:00:00,239.4,146.67,40.0,11.0,56.0,38.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 16:00:00,239.39,146.6,39.0,39.0,53.0,35.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 17:00:00,239.38,146.61,38.0,35.0,50.0,32.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 18:00:00,239.36,146.61,36.0,20.0,49.0,31.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 19:00:00,239.36,146.6,36.0,49.0,49.0,31.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 20:00:00,239.34,146.6,34.0,20.0,49.0,31.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 21:00:00,239.33,146.6,33.0,34.0,49.0,31.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 22:00:00,239.32,146.6,32.0,34.0,49.0,31.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 23:00:00,239.31,146.6,31.0,34.0,49.0,31.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-02 23:59:00,239.3,146.59,30.0,34.0,49.0,31.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-03 01:00:00,239.31,146.01,31.0,47.0,33.0,15.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-03 02:00:00,239.34,146.01,34.0,62.0,18.0,0.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-03 03:00:00,239.37,146.03,37.0,62.0,18.0,0.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-03 04:00:00,239.4,146.04,40.0,63.0,18.0,0.0,0.0,18.0,0.0,0.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-04-03 05:00:00,239.42,146.01,42.0,48.0,18.0,0.0,0.0,18.0,0.0,0.0
