id_subsistema,nom_subsistema,tip_reservatorio,nom_bacia,id_reservatorio,nom_reservatorio,cod_usina,din_instante,val_nivelmontante,val_niveljusante,val_volumeutil,val_vazaoafluente,val_vazaodefluente,val_vazaoturbinada,val_vazaovertida,val_vazaooutrasestruturas,val_vazaotransferida,val_vazaovertidanaoturbinavel
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-01 01:00:00,242.7,152.76,413.48,2321.0,2232.0,155.0,2055.0,22.0,0.0,7.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-01 02:00:00,242.73,152.5,416.96,2314.0,2270.0,155.0,2093.0,22.0,0.0,7.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-01 03:00:00,242.74,152.56,418.13,2298.0,2283.0,155.0,2106.0,22.0,0.0,7.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-01 04:00:00,242.74,152.59,418.13,2283.0,2283.0,155.0,2106.0,22.0,0.0,7.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-01 05:00:00,242.75,152.86,419.29,2311.0,2296.0,155.0,2119.0,22.0,0.0,7.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-01 06:00:00,242.82,153.35,427.41,2492.0,2388.0,156.0,2210.0,22.0,0.0,7.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-01 07:00:00,242.99,153.79,447.15,2869.0,2618.0,157.0,2439.0,22.0,0.0,7.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-01 08:00:00,243.31,154.37,484.3,3551.0,3077.0,157.0,2898.0,22.0,0.0,7.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-01 09:00:00,243.6,155.1,517.97,3957.0,3527.0,157.0,3348.0,23.0,0.0,8.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-01 10:00:00,244.1,156.92,576.03,5054.0,4314.0,156.0,4135.0,23.0,0.0,11.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-05 02:00:00,243.78,,538.87,,3615.0,,,,,
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-05 03:00:00,243.73,,533.07,,3535.0,,,,,
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-05 04:00:00,243.64,,522.62,,3393.0,,,,,
