mae_m,rmse_m,bias_m,p90_abs_m,max_abs_m,n,model,lead_h,phase,score
0.3916609752793995,0.5544851227576967,-0.05069241052491816,0.7821606773555952,3.5130974444332157,1339,arvores,10.0,test,0.5957886444361334
3.576892510370702,3.6937856789262495,-3.576892510370702,4.6173816221073105,4.954305203291214,5,arvores,10.0,today,0.5957886444361334
0.3895284660856389,0.5517341255044054,-0.05834446075374166,0.7683860087198802,3.537370915047319,1339,arvores_previsao_chuva,10.0,test,0.5768094433346136
3.33736060918189,3.4672843847400694,-3.33736060918189,4.401318622594441,4.802736835521342,5,arvores_previsao_chuva,10.0,today,0.5768094433346136
0.43537827901484294,0.5978270183399838,-0.0960323254398278,0.919489677128588,3.7996471307336996,1338,linear_log,11.0,test,0.7400877500660648
3.881443880357896,3.9565073207776704,-3.881443880357896,4.699382056862231,4.91651968790025,4,linear_log,11.0,today,0.7400877500660648
0.4252233167262913,0.6201706839296564,-0.06552328230531453,0.8543373410962447,3.7769411382011917,1338,arvores,11.0,test,0.8917088238630437
3.817845382860675,3.8833401471277664,-3.817845382860675,4.589974214213759,4.847679828989392,4,arvores,11.0,today,0.8917088238630437
0.4259493663280163,0.613326934804649,-0.08173785258141536,0.8488881772425314,3.9201719049461756,1338,arvores_previsao_chuva,11.0,test,0.7639738376990177
3.700719462692533,3.7678572677589393,-3.700719462692533,4.471351764224092,4.740651563732653,4,arvores_previsao_chuva,11.0,today,0.7639738376990177
0.46098356965134807,0.6424437461260566,-0.14474855553228702,0.9506991310455507,4.2632036894594,1337,linear_log,12.0,test,0.8095211649610023
4.137735919562773,4.180747162949522,-4.137735919562773,4.740563773077757,4.918169531056891,3,linear_log,12.0,today,0.8095211649610023
0.45014526763306284,0.6792003322459973,-0.05383604154118577,0.8791213004620703,4.252628879647009,1337,arvores,12.0,test,1.0140506585128581
4.050475964238852,4.080867621749275,-4.050475964238852,4.549574104389186,4.69271274280793,3,arvores,12.0,today,1.0140506585128581
0.45204161699412354,0.6762176075755352,-0.09675179699733126,0.879038315291675,4.524780855545457,1337,arvores_previsao_chuva,12.0,test,1.0071341205204285
3.823401482320944,3.8482832215540594,-3.823401482320944,4.259749561041055,4.380777216013616,3,arvores_previsao_chuva,12.0,today,1.0071341205204285
