window,origin_literal,anchor_literal,level_m,dH0.5_m_per_h,dH1_m_per_h,dH2_m_per_h,dH4_m_per_h,dH8_m_per_h,current_contract_base_m,current_contract_last_literal,current_contract_age_minutes
2018-08-30,2018-09-05T09:00:00,2018-09-05T08:00:00,6.33,,-0.04999999999999982,-0.06000000000000005,-0.050000000000000044,-0.05625000000000002,,2018-09-05T08:00:00,45.0
2018-08-30,2018-09-05T10:00:00,2018-09-05T09:00:00,6.27,,-0.0600000000000005,-0.05500000000000016,-0.05750000000000011,-0.05750000000000011,,2018-09-05T09:00:00,45.0
2018-08-30,2018-09-05T11:00:00,2018-09-05T10:00:00,6.25,,-0.019999999999999574,-0.040000000000000036,-0.050000000000000044,-0.05249999999999999,,2018-09-05T10:00:00,45.0
2018-08-30,2018-09-05T12:00:00,2018-09-05T11:00:00,6.17,,-0.08000000000000007,-0.04999999999999982,-0.05249999999999999,-0.05625000000000002,,2018-09-05T11:00:00,45.0
2018-08-30,2018-09-05T13:00:00,2018-09-05T12:00:00,6.14,,-0.03000000000000025,-0.05500000000000016,-0.0475000000000001,-0.04875000000000007,,2018-09-05T12:00:00,45.0
2018-08-30,2018-09-05T14:00:00,2018-09-05T13:00:00,6.11,,-0.02999999999999936,-0.029999999999999805,-0.039999999999999813,-0.04874999999999996,,2018-09-05T13:00:00,45.0
2018-08-30,2018-09-05T15:00:00,2018-09-05T14:00:00,6.04,,-0.07000000000000028,-0.04999999999999982,-0.05249999999999999,-0.05125000000000002,,2018-09-05T14:00:00,45.0
2018-08-30,2018-09-05T16:00:00,2018-09-05T15:00:00,5.97,,-0.07000000000000028,-0.07000000000000028,-0.050000000000000044,-0.05125000000000002,,2018-09-05T15:00:00,45.0
2018-08-30,2018-09-05T17:00:00,2018-09-05T16:00:00,5.9,,-0.0699999999999994,-0.06999999999999984,-0.05999999999999983,-0.053749999999999964,,2018-09-05T16:00:00,45.0
2018-08-30,2018-09-05T18:00:00,2018-09-05T17:00:00,5.83,,-0.07000000000000028,-0.06999999999999984,-0.07000000000000006,-0.05499999999999994,,2018-09-05T17:00:00,45.0
2018-08-30,2018-09-05T19:00:00,2018-09-05T18:00:00,5.76,,-0.07000000000000028,-0.07000000000000028,-0.07000000000000006,-0.06125000000000003,,2018-09-05T18:00:00,45.0
2018-08-30,2018-09-05T20:00:00,2018-09-05T19:00:00,5.7,,-0.05999999999999961,-0.06499999999999995,-0.0674999999999999,-0.05874999999999997,,2018-09-05T19:00:00,45.0
2018-08-30,2018-09-05T21:00:00,2018-09-05T20:00:00,5.63,,-0.07000000000000028,-0.06499999999999995,-0.06750000000000012,-0.06374999999999997,,2018-09-05T20:00:00,45.0
2018-08-30,2018-09-05T22:00:00,2018-09-05T21:00:00,5.57,,-0.05999999999999961,-0.06499999999999995,-0.06499999999999995,-0.0675,,2018-09-05T21:00:00,45.0
2018-08-30,2018-09-05T23:00:00,2018-09-05T22:00:00,5.54,,-0.03000000000000025,-0.04499999999999993,-0.05499999999999994,-0.0625,,2018-09-05T22:00:00,45.0
2018-09-30,2018-09-30T00:00:00,2018-09-29T23:00:00,,,,,,,,,
2018-09-30,2018-09-30T01:00:00,2018-09-30T00:00:00,3.16,,,,,,,2018-09-30T00:00:00,45.0
2018-09-30,2018-09-30T02:00:00,2018-09-30T01:00:00,3.17,,0.009999999999999787,,,,,2018-09-30T01:00:00,45.0
2018-09-30,2018-09-30T03:00:00,2018-09-30T02:00:00,3.17,,0.0,0.004999999999999893,,,,2018-09-30T02:00:00,45.0
2018-09-30,2018-09-30T04:00:00,2018-09-30T03:00:00,3.16,,-0.009999999999999787,-0.004999999999999893,,,,2018-09-30T03:00:00,45.0
2018-09-30,2018-09-30T05:00:00,2018-09-30T04:00:00,3.14,,-0.020000000000000018,-0.014999999999999902,-0.0050000000000000044,,,2018-09-30T04:00:00,45.0
2018-09-30,2018-09-30T06:00:00,2018-09-30T05:00:00,3.12,,-0.020000000000000018,-0.020000000000000018,-0.012499999999999956,,,2018-09-30T05:00:00,45.0
2018-09-30,2018-09-30T07:00:00,2018-09-30T06:00:00,3.11,,-0.010000000000000231,-0.015000000000000124,-0.015000000000000013,,,2018-09-30T06:00:00,45.0
2018-09-30,2018-09-30T08:00:00,2018-09-30T07:00:00,3.1,,-0.009999999999999787,-0.010000000000000009,-0.015000000000000013,,,2018-09-30T07:00:00,45.0
2018-09-30,2018-09-30T09:00:00,2018-09-30T08:00:00,3.1,,0.0,-0.004999999999999893,-0.010000000000000009,-0.007500000000000007,,2018-09-30T08:00:00,45.0
2018-09-30,2018-09-30T10:00:00,2018-09-30T09:00:00,3.08,,-0.020000000000000018,-0.010000000000000009,-0.010000000000000009,-0.011249999999999982,,2018-09-30T09:00:00,45.0
2018-09-30,2018-09-30T11:00:00,2018-09-30T10:00:00,,,,,,,,2018-09-30T10:00:00,45.0
2018-09-30,2018-09-30T12:00:00,2018-09-30T11:00:00,3.08,,,0.0,-0.0050000000000000044,-0.010000000000000009,,2018-09-30T11:00:00,45.0
2018-09-30,2018-09-30T13:00:00,2018-09-30T12:00:00,3.04,,-0.040000000000000036,,-0.015000000000000013,-0.012500000000000011,,2018-09-30T12:00:00,45.0
2018-09-30,2018-09-30T14:00:00,2018-09-30T13:00:00,3.01,,-0.03000000000000025,-0.03500000000000014,-0.01750000000000007,-0.01375000000000004,,2018-09-30T13:00:00,45.0
2018-09-30,2018-09-30T15:00:00,2018-09-30T14:00:00,3.0,,-0.009999999999999787,-0.020000000000000018,,-0.013749999999999984,,2018-09-30T14:00:00,45.0
2018-09-30,2018-09-30T16:00:00,2018-09-30T15:00:00,3.02,,0.020000000000000018,0.0050000000000001155,-0.015000000000000013,-0.010000000000000009,,2018-09-30T15:00:00,45.0
2018-09-30,2018-09-30T17:00:00,2018-09-30T16:00:00,3.04,,0.020000000000000018,0.020000000000000018,0.0,-0.007500000000000007,,2018-09-30T16:00:00,45.0
2018-09-30,2018-09-30T18:00:00,2018-09-30T17:00:00,3.05,,0.009999999999999787,0.014999999999999902,0.010000000000000009,-0.003750000000000031,,2018-09-30T17:00:00,45.0
2018-09-30,2018-09-30T19:00:00,2018-09-30T18:00:00,3.06,,0.010000000000000231,0.010000000000000009,0.015000000000000013,,,2018-09-30T18:00:00,45.0
2018-09-30,2018-09-30T20:00:00,2018-09-30T19:00:00,3.04,,-0.020000000000000018,-0.004999999999999893,0.0050000000000000044,-0.0050000000000000044,,2018-09-30T19:00:00,45.0
2018-09-30,2018-09-30T21:00:00,2018-09-30T20:00:00,3.04,,0.0,-0.010000000000000009,0.0,0.0,,2018-09-30T20:00:00,45.0
2018-09-30,2018-09-30T22:00:00,2018-09-30T21:00:00,3.02,,-0.020000000000000018,-0.010000000000000009,-0.007499999999999951,0.0012500000000000289,,2018-09-30T21:00:00,45.0
2018-09-30,2018-09-30T23:00:00,2018-09-30T22:00:00,3.0,,-0.020000000000000018,-0.020000000000000018,-0.015000000000000013,0.0,,2018-09-30T22:00:00,45.0
2018-09-30,2018-10-01T00:00:00,2018-09-30T23:00:00,3.0,,0.0,-0.010000000000000009,-0.010000000000000009,-0.0025000000000000022,,2018-09-30T23:00:00,45.0
2018-09-30,2018-10-01T01:00:00,2018-10-01T00:00:00,3.02,,0.020000000000000018,0.010000000000000009,-0.0050000000000000044,-0.0025000000000000022,,2018-10-01T00:00:00,45.0
2018-09-30,2018-10-01T02:00:00,2018-10-01T01:00:00,3.05,,0.029999999999999805,0.02499999999999991,0.007499999999999951,0.0,,2018-10-01T01:00:00,45.0
2018-09-30,2018-10-01T03:00:00,2018-10-01T02:00:00,3.06,,0.010000000000000231,0.020000000000000018,0.015000000000000013,0.0,,2018-10-01T02:00:00,45.0
2018-09-30,2018-10-01T04:00:00,2018-10-01T03:00:00,3.06,,0.0,0.0050000000000001155,0.015000000000000013,0.0025000000000000022,,2018-10-01T03:00:00,45.0
2018-09-30,2018-10-01T05:00:00,2018-10-01T04:00:00,3.05,,-0.010000000000000231,-0.0050000000000001155,0.007499999999999951,0.0012499999999999734,,2018-10-01T04:00:00,45.0
2018-09-30,2018-10-01T06:00:00,2018-10-01T05:00:00,3.02,,-0.029999999999999805,-0.020000000000000018,-0.007499999999999951,0.0,,2018-10-01T05:00:00,45.0
2018-09-30,2018-10-01T07:00:00,2018-10-01T06:00:00,2.98,,-0.040000000000000036,-0.03499999999999992,-0.020000000000000018,-0.0025000000000000022,,2018-10-01T06:00:00,45.0
2018-09-30,2018-10-01T08:00:00,2018-10-01T07:00:00,2.93,,-0.04999999999999982,-0.04499999999999993,-0.03249999999999997,-0.00874999999999998,,2018-10-01T07:00:00,45.0
2018-09-30,2018-10-01T09:00:00,2018-10-01T08:00:00,2.89,,-0.040000000000000036,-0.04499999999999993,-0.039999999999999925,-0.016249999999999987,,2018-10-01T08:00:00,45.0
2018-09-30,2018-10-01T10:00:00,2018-10-01T09:00:00,2.87,,-0.020000000000000018,-0.030000000000000027,-0.03749999999999998,-0.022499999999999964,,2018-10-01T09:00:00,45.0
2018-09-30,2018-10-01T11:00:00,2018-10-01T10:00:00,2.83,,-0.040000000000000036,-0.030000000000000027,-0.03749999999999998,-0.028749999999999998,,2018-10-01T10:00:00,45.0
2018-09-30,2018-10-01T12:00:00,2018-10-01T11:00:00,2.8,,-0.03000000000000025,-0.03500000000000014,-0.032500000000000084,-0.03250000000000003,,2018-10-01T11:00:00,45.0
2018-09-30,2018-10-01T13:00:00,2018-10-01T12:00:00,2.76,,-0.040000000000000036,-0.03500000000000014,-0.032500000000000084,-0.036250000000000004,,2018-10-01T12:00:00,45.0
2018-09-30,2018-10-01T14:00:00,2018-10-01T13:00:00,2.74,,-0.019999999999999574,-0.029999999999999805,-0.03249999999999997,-0.034999999999999976,,2018-10-01T13:00:00,45.0
2018-09-30,2018-10-01T15:00:00,2018-10-01T14:00:00,2.68,,-0.06000000000000005,-0.039999999999999813,-0.03749999999999998,-0.03749999999999998,,2018-10-01T14:00:00,45.0
2018-09-30,2018-10-01T16:00:00,2018-10-01T15:00:00,2.66,,-0.020000000000000018,-0.040000000000000036,-0.03499999999999992,-0.03375,,2018-10-01T15:00:00,45.0
2018-09-30,2018-10-01T17:00:00,2018-10-01T16:00:00,2.68,,0.020000000000000018,0.0,-0.019999999999999907,-0.026249999999999996,,2018-10-01T16:00:00,45.0
2018-09-30,2018-10-01T18:00:00,2018-10-01T17:00:00,2.71,,0.029999999999999805,0.02499999999999991,-0.007500000000000062,-0.020000000000000018,,2018-10-01T17:00:00,45.0
2018-09-30,2018-10-01T19:00:00,2018-10-01T18:00:00,2.81,,0.10000000000000009,0.06499999999999995,0.03249999999999997,-0.0025000000000000022,,2018-10-01T18:00:00,45.0
2018-09-30,2018-10-01T20:00:00,2018-10-01T19:00:00,2.92,,0.10999999999999988,0.10499999999999998,0.06499999999999995,0.015000000000000013,,2018-10-01T19:00:00,45.0
2018-09-30,2018-10-01T21:00:00,2018-10-01T20:00:00,3.01,,0.08999999999999986,0.09999999999999987,0.0824999999999999,0.03125,,2018-10-01T20:00:00,45.0
2018-09-30,2018-10-01T22:00:00,2018-10-01T21:00:00,3.08,,0.07000000000000028,0.08000000000000007,0.09250000000000003,0.04249999999999998,,2018-10-01T21:00:00,45.0
2018-09-30,2018-10-01T23:00:00,2018-10-01T22:00:00,3.11,,0.029999999999999805,0.050000000000000044,0.07499999999999996,0.053749999999999964,,2018-10-01T22:00:00,45.0
2018-09-30,2018-10-02T00:00:00,2018-10-01T23:00:00,3.16,,0.050000000000000266,0.040000000000000036,0.06000000000000005,0.0625,,2018-10-01T23:00:00,45.0
2018-09-30,2018-10-02T01:00:00,2018-10-02T00:00:00,3.18,,0.020000000000000018,0.03500000000000014,0.04250000000000009,0.0625,,2018-10-02T00:00:00,45.0
2018-09-30,2018-10-02T02:00:00,2018-10-02T01:00:00,3.2,,0.020000000000000018,0.020000000000000018,0.030000000000000027,0.06125000000000003,,2018-10-02T01:00:00,45.0
2018-09-30,2018-10-02T03:00:00,2018-10-02T02:00:00,3.2,,0.0,0.010000000000000009,0.022500000000000075,0.048750000000000016,,2018-10-02T02:00:00,45.0
2018-09-30,2018-10-02T04:00:00,2018-10-02T03:00:00,3.21,,0.009999999999999787,0.004999999999999893,0.012499999999999956,0.036250000000000004,,2018-10-02T03:00:00,45.0
2018-09-30,2018-10-02T05:00:00,2018-10-02T04:00:00,3.2,,-0.009999999999999787,0.0,0.0050000000000000044,0.02375000000000005,,2018-10-02T04:00:00,45.0
2018-09-30,2018-10-02T06:00:00,2018-10-02T05:00:00,3.2,,0.0,-0.004999999999999893,0.0,0.015000000000000013,,2018-10-02T05:00:00,45.0
2018-09-30,2018-10-02T07:00:00,2018-10-02T06:00:00,3.23,,0.029999999999999805,0.014999999999999902,0.007499999999999951,0.015000000000000013,,2018-10-02T06:00:00,45.0
2018-09-30,2018-10-02T08:00:00,2018-10-02T07:00:00,3.24,,0.010000000000000231,0.020000000000000018,0.007500000000000062,0.010000000000000009,,2018-10-02T07:00:00,45.0
2018-09-30,2018-10-02T09:00:00,2018-10-02T08:00:00,3.25,,0.009999999999999787,0.010000000000000009,0.012499999999999956,0.00874999999999998,,2018-10-02T08:00:00,45.0
2018-09-30,2018-10-02T10:00:00,2018-10-02T09:00:00,3.28,,0.029999999999999805,0.019999999999999796,0.019999999999999907,0.009999999999999953,,2018-10-02T09:00:00,45.0
2018-09-30,2018-10-02T11:00:00,2018-10-02T10:00:00,3.28,,0.0,0.014999999999999902,0.012499999999999956,0.009999999999999953,,2018-10-02T10:00:00,45.0
2018-09-30,2018-10-02T12:00:00,2018-10-02T11:00:00,3.31,,0.03000000000000025,0.015000000000000124,0.01749999999999996,0.012500000000000011,,2018-10-02T11:00:00,45.0
2018-09-30,2018-10-02T13:00:00,2018-10-02T12:00:00,3.3,,-0.010000000000000231,0.010000000000000009,0.012499999999999956,0.012499999999999956,,2018-10-02T12:00:00,45.0
2018-09-30,2018-10-02T14:00:00,2018-10-02T13:00:00,3.33,,0.03000000000000025,0.010000000000000009,0.012500000000000067,0.016249999999999987,,2018-10-02T13:00:00,45.0
2018-09-30,2018-10-02T15:00:00,2018-10-02T14:00:00,3.35,,0.020000000000000018,0.025000000000000133,0.01750000000000007,0.015000000000000013,,2018-10-02T14:00:00,45.0
2018-09-30,2018-10-02T16:00:00,2018-10-02T15:00:00,3.34,,-0.010000000000000231,0.004999999999999893,0.007499999999999951,0.012499999999999956,,2018-10-02T15:00:00,45.0
2018-09-30,2018-10-02T17:00:00,2018-10-02T16:00:00,3.4,,0.06000000000000005,0.02499999999999991,0.025000000000000022,0.01874999999999999,,2018-10-02T16:00:00,45.0
2018-09-30,2018-10-02T18:00:00,2018-10-02T17:00:00,3.49,,0.0900000000000003,0.07500000000000018,0.040000000000000036,0.02625000000000005,,2018-10-02T17:00:00,45.0
2018-09-30,2018-10-02T19:00:00,2018-10-02T18:00:00,3.81,,0.31999999999999984,0.20500000000000007,0.11499999999999999,0.06625000000000003,,2018-10-02T18:00:00,45.0
2018-09-30,2018-10-02T20:00:00,2018-10-02T19:00:00,,,,,,,,2018-10-02T19:00:00,45.0
2018-09-30,2018-10-02T21:00:00,2018-10-02T20:00:00,4.83,,,0.51,0.35750000000000004,0.19125000000000003,,2018-10-02T20:00:00,45.0
2018-09-30,2018-10-02T22:00:00,2018-10-02T21:00:00,4.93,,0.09999999999999964,,0.3599999999999999,0.19999999999999996,,2018-10-02T21:00:00,45.0
2018-09-30,2018-10-02T23:00:00,2018-10-02T22:00:00,5.04,,0.11000000000000032,0.10499999999999998,0.3075,0.21125,,2018-10-02T22:00:00,45.0
2018-09-30,2018-10-03T00:00:00,2018-10-02T23:00:00,5.22,,0.17999999999999972,0.14500000000000002,,0.235,,2018-10-02T23:00:00,45.0
2018-09-30,2018-10-03T01:00:00,2018-10-03T00:00:00,5.42,,0.20000000000000018,0.18999999999999995,0.14749999999999996,0.2525,,2018-10-03T00:00:00,45.0
2018-09-30,2018-10-03T02:00:00,2018-10-03T01:00:00,5.55,,0.1299999999999999,0.16500000000000004,0.15500000000000003,0.25749999999999995,,2018-10-03T01:00:00,45.0
2018-09-30,2018-10-03T03:00:00,2018-10-03T02:00:00,5.71,,0.16000000000000014,0.14500000000000002,0.16749999999999998,0.2375,,2018-10-03T02:00:00,45.0
2018-09-30,2018-10-03T04:00:00,2018-10-03T03:00:00,5.9,,0.1900000000000004,0.17500000000000027,0.17000000000000015,,,2018-10-03T03:00:00,45.0
2018-09-30,2018-10-03T05:00:00,2018-10-03T04:00:00,6.08,,0.17999999999999972,0.18500000000000005,0.16500000000000004,0.15625,,2018-10-03T04:00:00,45.0
2018-09-30,2018-10-03T06:00:00,2018-10-03T05:00:00,6.28,,0.20000000000000018,0.18999999999999995,0.1825000000000001,0.16875000000000007,,2018-10-03T05:00:00,45.0
2018-09-30,2018-10-03T07:00:00,2018-10-03T06:00:00,6.53,,0.25,0.2250000000000001,0.20500000000000007,0.18625000000000003,,2018-10-03T06:00:00,45.0
2018-09-30,2018-10-03T08:00:00,2018-10-03T07:00:00,6.79,,0.2599999999999998,0.2549999999999999,0.22249999999999992,0.19625000000000004,,2018-10-03T07:00:00,45.0
2018-09-30,2018-10-03T09:00:00,2018-10-03T08:00:00,7.09,,0.2999999999999998,0.2799999999999998,0.25249999999999995,0.20875,,2018-10-03T08:00:00,45.0
2018-09-30,2018-10-03T10:00:00,2018-10-03T09:00:00,7.33,,0.2400000000000002,0.27,0.26249999999999996,0.22250000000000003,,2018-10-03T09:00:00,45.0
2018-09-30,2018-10-03T11:00:00,2018-10-03T10:00:00,7.64,,0.3099999999999996,0.2749999999999999,0.27749999999999986,0.24124999999999996,,2018-10-03T10:00:00,45.0
2018-09-30,2018-10-03T12:00:00,2018-10-03T11:00:00,8.02,,0.3799999999999999,0.34499999999999975,0.3074999999999999,0.2649999999999999,,2018-10-03T11:00:00,45.0
2018-09-30,2018-10-03T13:00:00,2018-10-03T12:00:00,8.47,,0.45000000000000107,0.4150000000000005,0.3450000000000002,0.29875000000000007,,2018-10-03T12:00:00,45.0
2018-09-30,2018-10-03T14:00:00,2018-10-03T13:00:00,,,,,,,,2018-10-03T13:00:00,45.0
2018-09-30,2018-10-03T15:00:00,2018-10-03T14:00:00,9.39,,,0.45999999999999996,0.4375000000000002,0.35750000000000004,,2018-10-03T14:00:00,45.0
2018-09-30,2018-10-03T16:00:00,2018-10-03T15:00:00,9.68,,0.28999999999999915,,0.41500000000000004,0.36124999999999996,,2018-10-03T15:00:00,45.0
2018-09-30,2018-10-03T17:00:00,2018-10-03T16:00:00,9.87,,0.1899999999999995,0.23999999999999932,0.34999999999999964,0.3474999999999999,,2018-10-03T16:00:00,45.0
2018-09-30,2018-10-03T18:00:00,2018-10-03T17:00:00,10.1,,0.23000000000000043,0.20999999999999996,,0.34624999999999995,,2018-10-03T17:00:00,45.0
2018-09-30,2018-10-03T19:00:00,2018-10-03T18:00:00,10.34,,0.2400000000000002,0.23500000000000032,0.23749999999999982,0.3375,,2018-10-03T18:00:00,45.0
2018-09-30,2018-10-03T20:00:00,2018-10-03T19:00:00,10.59,,0.25,0.2450000000000001,0.22750000000000004,0.32125000000000004,,2018-10-03T19:00:00,45.0
2018-09-30,2018-10-03T21:00:00,2018-10-03T20:00:00,10.83,,0.2400000000000002,0.2450000000000001,0.2400000000000002,0.29499999999999993,,2018-10-03T20:00:00,45.0
2018-09-30,2018-10-03T22:00:00,2018-10-03T21:00:00,11.03,,0.1999999999999993,0.21999999999999975,0.23249999999999993,,,2018-10-03T21:00:00,45.0
2018-09-30,2018-10-03T23:00:00,2018-10-03T22:00:00,11.26,,0.23000000000000043,0.21499999999999986,0.22999999999999998,0.2337499999999999,,2018-10-03T22:00:00,45.0
2018-09-30,2018-10-04T00:00:00,2018-10-03T23:00:00,11.41,,0.15000000000000036,0.1900000000000004,0.20500000000000007,0.21625000000000005,,2018-10-03T23:00:00,45.0
2018-09-30,2018-10-04T01:00:00,2018-10-04T00:00:00,11.59,,0.17999999999999972,0.16500000000000004,0.18999999999999995,0.21500000000000008,,2018-10-04T00:00:00,45.0
2018-09-30,2018-10-04T02:00:00,2018-10-04T01:00:00,11.65,,0.0600000000000005,0.1200000000000001,0.15500000000000025,0.1937500000000001,,2018-10-04T01:00:00,45.0
2018-09-30,2018-10-04T03:00:00,2018-10-04T02:00:00,11.66,,0.009999999999999787,0.03500000000000014,0.10000000000000009,0.16500000000000004,,2018-10-04T02:00:00,45.0
2018-09-30,2018-10-04T04:00:00,2018-10-04T03:00:00,11.66,,0.0,0.004999999999999893,0.0625,0.13375000000000004,,2018-10-04T03:00:00,45.0
2018-09-30,2018-10-04T05:00:00,2018-10-04T04:00:00,11.55,,-0.10999999999999943,-0.054999999999999716,-0.009999999999999787,0.09000000000000008,,2018-10-04T04:00:00,45.0
2018-09-30,2018-10-04T06:00:00,2018-10-04T05:00:00,11.44,,-0.11000000000000121,-0.11000000000000032,-0.05250000000000021,0.05125000000000002,,2018-10-04T05:00:00,45.0
2018-09-30,2018-10-04T07:00:00,2018-10-04T06:00:00,11.29,,-0.15000000000000036,-0.13000000000000078,-0.09250000000000025,0.00374999999999992,,2018-10-04T06:00:00,45.0
2018-09-30,2018-10-04T08:00:00,2018-10-04T07:00:00,11.04,,-0.25,-0.20000000000000018,-0.15500000000000025,-0.046250000000000124,,2018-10-04T07:00:00,45.0
2018-09-30,2018-10-04T09:00:00,2018-10-04T08:00:00,10.83,,-0.20999999999999908,-0.22999999999999954,-0.18000000000000016,-0.09499999999999997,,2018-10-04T08:00:00,45.0
2018-09-30,2018-10-04T10:00:00,2018-10-04T09:00:00,10.57,,-0.2599999999999998,-0.23499999999999943,-0.2174999999999998,-0.135,,2018-10-04T09:00:00,45.0
2018-09-30,2018-10-04T11:00:00,2018-10-04T10:00:00,10.37,,-0.20000000000000107,-0.23000000000000043,-0.22999999999999998,-0.16125000000000012,,2018-10-04T10:00:00,45.0
2018-09-30,2018-10-04T12:00:00,2018-10-04T11:00:00,10.14,,-0.22999999999999865,-0.21499999999999986,-0.22499999999999964,-0.18999999999999995,,2018-10-04T11:00:00,45.0
2018-09-30,2018-10-04T13:00:00,2018-10-04T12:00:00,9.88,,-0.2599999999999998,-0.24499999999999922,-0.23749999999999982,-0.20875,,2018-10-04T12:00:00,45.0
2018-09-30,2018-10-04T14:00:00,2018-10-04T13:00:00,9.65,,-0.23000000000000043,-0.2450000000000001,-0.22999999999999998,-0.2237499999999999,,2018-10-04T13:00:00,45.0
2018-09-30,2018-10-04T15:00:00,2018-10-04T14:00:00,9.4,,-0.25,-0.2400000000000002,-0.24249999999999972,-0.23624999999999985,,2018-10-04T14:00:00,45.0
2018-09-30,2018-10-04T16:00:00,2018-10-04T15:00:00,9.07,,-0.33000000000000007,-0.29000000000000004,-0.26750000000000007,-0.24624999999999986,,2018-10-04T15:00:00,45.0
2018-09-30,2018-10-04T17:00:00,2018-10-04T16:00:00,8.6,,-0.47000000000000064,-0.40000000000000036,-0.3200000000000003,-0.27875000000000005,,2018-10-04T16:00:00,45.0
2018-09-30,2018-10-04T18:00:00,2018-10-04T17:00:00,8.22,,-0.379999999999999,-0.4249999999999998,-0.35749999999999993,-0.29374999999999996,,2018-10-04T17:00:00,45.0
2018-09-30,2018-10-04T19:00:00,2018-10-04T18:00:00,7.91,,-0.3100000000000005,-0.34499999999999975,-0.37250000000000005,-0.3074999999999999,,2018-10-04T18:00:00,45.0
2018-09-30,2018-10-04T20:00:00,2018-10-04T19:00:00,7.76,,-0.15000000000000036,-0.23000000000000043,-0.3275000000000001,-0.2975000000000001,,2018-10-04T19:00:00,45.0
2018-09-30,2018-10-04T21:00:00,2018-10-04T20:00:00,7.61,,-0.14999999999999947,-0.1499999999999999,-0.24749999999999983,-0.28375000000000006,,2018-10-04T20:00:00,45.0
2018-09-30,2018-10-04T22:00:00,2018-10-04T21:00:00,7.54,,-0.07000000000000028,-0.10999999999999988,-0.17000000000000015,-0.26375000000000004,,2018-10-04T21:00:00,45.0
2018-09-30,2018-10-04T23:00:00,2018-10-04T22:00:00,7.45,,-0.08999999999999986,-0.08000000000000007,-0.11499999999999999,-0.24375000000000002,,2018-10-04T22:00:00,45.0
2018-09-30,2018-10-05T00:00:00,2018-10-04T23:00:00,7.28,,-0.16999999999999993,-0.1299999999999999,-0.11999999999999988,-0.22375,,2018-10-04T23:00:00,45.0
2018-09-30,2018-10-05T01:00:00,2018-10-05T00:00:00,7.15,,-0.1299999999999999,-0.1499999999999999,-0.11499999999999999,-0.1812499999999999,,2018-10-05T00:00:00,45.0
2018-09-30,2018-10-05T02:00:00,2018-10-05T01:00:00,7.03,,-0.1200000000000001,-0.125,-0.12749999999999995,-0.14875000000000005,,2018-10-05T01:00:00,45.0
2018-09-30,2018-10-05T03:00:00,2018-10-05T02:00:00,6.88,,-0.15000000000000036,-0.13500000000000023,-0.14250000000000007,-0.12875000000000003,,2018-10-05T02:00:00,45.0
2018-09-30,2018-10-05T04:00:00,2018-10-05T03:00:00,6.78,,-0.09999999999999964,-0.125,-0.125,-0.12249999999999994,,2018-10-05T03:00:00,45.0
2018-09-30,2018-10-05T05:00:00,2018-10-05T04:00:00,6.66,,-0.1200000000000001,-0.10999999999999988,-0.12250000000000005,-0.11875000000000002,,2018-10-05T04:00:00,45.0
2018-09-30,2018-10-05T06:00:00,2018-10-05T05:00:00,6.56,,-0.10000000000000053,-0.11000000000000032,-0.11750000000000016,-0.12250000000000005,,2018-10-05T05:00:00,45.0
2018-09-30,2018-10-05T07:00:00,2018-10-05T06:00:00,6.45,,-0.10999999999999943,-0.10499999999999998,-0.10749999999999993,-0.125,,2018-10-05T06:00:00,45.0
2018-09-30,2018-10-05T08:00:00,2018-10-05T07:00:00,6.34,,-0.11000000000000032,-0.10999999999999988,-0.1100000000000001,-0.11750000000000005,,2018-10-05T07:00:00,45.0
2018-09-30,2018-10-05T09:00:00,2018-10-05T08:00:00,6.26,,-0.08000000000000007,-0.0950000000000002,-0.10000000000000009,-0.11125000000000007,,2018-10-05T08:00:00,45.0
2018-09-30,2018-10-05T10:00:00,2018-10-05T09:00:00,6.17,,-0.08999999999999986,-0.08499999999999996,-0.09749999999999992,-0.10750000000000004,,2018-10-05T09:00:00,45.0
2018-09-30,2018-10-05T11:00:00,2018-10-05T10:00:00,6.07,,-0.09999999999999964,-0.09499999999999975,-0.09499999999999997,-0.10124999999999995,,2018-10-05T10:00:00,45.0
2018-09-30,2018-10-05T12:00:00,2018-10-05T11:00:00,6.0,,-0.07000000000000028,-0.08499999999999996,-0.08499999999999996,-0.09750000000000003,,2018-10-05T11:00:00,45.0
2018-09-30,2018-10-05T13:00:00,2018-10-05T12:00:00,5.91,,-0.08999999999999986,-0.08000000000000007,-0.08749999999999991,-0.09375,,2018-10-05T12:00:00,45.0
2018-09-30,2018-10-05T14:00:00,2018-10-05T13:00:00,5.84,,-0.07000000000000028,-0.08000000000000007,-0.08250000000000002,-0.08999999999999997,,2018-10-05T13:00:00,45.0
2018-09-30,2018-10-05T15:00:00,2018-10-05T14:00:00,5.74,,-0.09999999999999964,-0.08499999999999996,-0.08250000000000002,-0.08875,,2018-10-05T14:00:00,45.0
2018-09-30,2018-10-05T16:00:00,2018-10-05T15:00:00,5.67,,-0.07000000000000028,-0.08499999999999996,-0.08250000000000002,-0.08374999999999999,,2018-10-05T15:00:00,45.0
2018-09-30,2018-10-05T17:00:00,2018-10-05T16:00:00,5.6,,-0.07000000000000028,-0.07000000000000028,-0.07750000000000012,-0.08250000000000002,,2018-10-05T16:00:00,45.0
2018-09-30,2018-10-05T18:00:00,2018-10-05T17:00:00,5.52,,-0.08000000000000007,-0.07500000000000018,-0.08000000000000007,-0.08125000000000004,,2018-10-05T17:00:00,45.0
