period,horizon_h,population,subset,family,scheduled_population_rows,missing_truth_in_population,observed_targets,paired_predictions,missing_forecasts,hits,paired_hit_fraction,observed_target_hit_fraction,mae_m,bias_m,p98_abs_m,max_abs_m
2021,4,missing24,level_ge_7m,control120,740,0,11,11,0,11,1.0,1.0,0.1763075303324659,-0.11312085093396872,0.41803847018452445,0.4563349369465932
2021,4,missing24,level_ge_7m,candidate120_plus2020,740,0,11,11,0,9,0.8181818181818182,0.8181818181818182,0.2595591458857527,-0.09760814797487928,0.6447166009664318,0.6699216282108251
2021,5,full_schedule,all,control120,739,0,739,739,0,698,0.9445196211096076,0.9445196211096076,0.19759122551934888,0.0836932795221943,0.6989447763375953,1.3439867254330542
2021,5,full_schedule,all,candidate120_plus2020,739,0,739,739,0,697,0.9431664411366711,0.9431664411366711,0.14048851794877895,0.03390821408695307,0.6507457683037887,0.9475490547718379
2021,5,full_schedule,level_ge_7m,control120,739,0,11,11,0,9,0.8181818181818182,0.8181818181818182,0.342960289333011,-0.342960289333011,0.7297652342488102,0.748924075238186
2021,5,full_schedule,level_ge_7m,candidate120_plus2020,739,0,11,11,0,11,1.0,1.0,0.19529815963183628,-0.05566463155712966,0.37114475887098825,0.3746147107116977
2021,5,complete24,all,control120,0,0,0,0,0,0,,,,,,
2021,5,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2021,5,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
2021,5,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2021,5,missing24,all,control120,739,0,739,739,0,698,0.9445196211096076,0.9445196211096076,0.19759122551934888,0.0836932795221943,0.6989447763375953,1.3439867254330542
2021,5,missing24,all,candidate120_plus2020,739,0,739,739,0,697,0.9431664411366711,0.9431664411366711,0.14048851794877895,0.03390821408695307,0.6507457683037887,0.9475490547718379
2021,5,missing24,level_ge_7m,control120,739,0,11,11,0,9,0.8181818181818182,0.8181818181818182,0.342960289333011,-0.342960289333011,0.7297652342488102,0.748924075238186
2021,5,missing24,level_ge_7m,candidate120_plus2020,739,0,11,11,0,11,1.0,1.0,0.19529815963183628,-0.05566463155712966,0.37114475887098825,0.3746147107116977
2021,6,full_schedule,all,control120,738,0,738,738,0,670,0.907859078590786,0.907859078590786,0.2781717689523117,0.18854065698105368,0.6596527584537191,1.0246188908290073
2021,6,full_schedule,all,candidate120_plus2020,738,0,738,738,0,684,0.926829268292683,0.926829268292683,0.17050491091407957,0.07168369620702254,0.7074631319850455,1.0071693843931842
2021,6,full_schedule,level_ge_7m,control120,738,0,11,11,0,8,0.7272727272727273,0.7272727272727273,0.3474363456431569,-0.3456660162360741,0.7424507653193309,0.7555407290239282
2021,6,full_schedule,level_ge_7m,candidate120_plus2020,738,0,11,11,0,9,0.8181818181818182,0.8181818181818182,0.23491198161598945,-0.12736884636109444,0.6119422041810888,0.6274279853034797
2021,6,complete24,all,control120,0,0,0,0,0,0,,,,,,
2021,6,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2021,6,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
2021,6,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2021,6,missing24,all,control120,738,0,738,738,0,670,0.907859078590786,0.907859078590786,0.2781717689523117,0.18854065698105368,0.6596527584537191,1.0246188908290073
2021,6,missing24,all,candidate120_plus2020,738,0,738,738,0,684,0.926829268292683,0.926829268292683,0.17050491091407957,0.07168369620702254,0.7074631319850455,1.0071693843931842
2021,6,missing24,level_ge_7m,control120,738,0,11,11,0,8,0.7272727272727273,0.7272727272727273,0.3474363456431569,-0.3456660162360741,0.7424507653193309,0.7555407290239282
2021,6,missing24,level_ge_7m,candidate120_plus2020,738,0,11,11,0,9,0.8181818181818182,0.8181818181818182,0.23491198161598945,-0.12736884636109444,0.6119422041810888,0.6274279853034797
2021,7,full_schedule,all,control120,737,0,737,737,0,161,0.21845318860244234,0.21845318860244234,0.5918019483141733,0.5458054470232235,1.0159286834438288,1.4848286906758732
2021,7,full_schedule,all,candidate120_plus2020,737,0,737,737,0,618,0.8385345997286295,0.8385345997286295,0.29719121551773137,0.19390135130846056,0.8841357299963397,1.4631952151117718
2021,7,full_schedule,level_ge_7m,control120,737,0,11,11,0,9,0.8181818181818182,0.8181818181818182,0.37113368639617317,0.08255606797247345,0.5531362738604573,0.5563514985729388
2021,7,full_schedule,level_ge_7m,candidate120_plus2020,737,0,11,11,0,5,0.45454545454545453,0.45454545454545453,0.4784116089201626,-0.17688814906071426,0.8890774222530323,0.8906062921345601
2021,7,complete24,all,control120,0,0,0,0,0,0,,,,,,
2021,7,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2021,7,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
2021,7,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2021,7,missing24,all,control120,737,0,737,737,0,161,0.21845318860244234,0.21845318860244234,0.5918019483141733,0.5458054470232235,1.0159286834438288,1.4848286906758732
2021,7,missing24,all,candidate120_plus2020,737,0,737,737,0,618,0.8385345997286295,0.8385345997286295,0.29719121551773137,0.19390135130846056,0.8841357299963397,1.4631952151117718
2021,7,missing24,level_ge_7m,control120,737,0,11,11,0,9,0.8181818181818182,0.8181818181818182,0.37113368639617317,0.08255606797247345,0.5531362738604573,0.5563514985729388
2021,7,missing24,level_ge_7m,candidate120_plus2020,737,0,11,11,0,5,0.45454545454545453,0.45454545454545453,0.4784116089201626,-0.17688814906071426,0.8890774222530323,0.8906062921345601
2021,8,full_schedule,all,control120,736,0,736,736,0,65,0.08831521739130435,0.08831521739130435,0.8484241435487748,0.8304357091235343,1.2874694814707994,1.663018786673602
2021,8,full_schedule,all,candidate120_plus2020,736,0,736,736,0,572,0.7771739130434783,0.7771739130434783,0.35593539460290985,0.2904768742483219,0.9070716877008339,1.3370527536688988
2021,8,full_schedule,level_ge_7m,control120,736,0,11,11,0,4,0.36363636363636365,0.36363636363636365,0.7500184561386763,0.7500184561386763,1.262122906690466,1.2829171508189772
2021,8,full_schedule,level_ge_7m,candidate120_plus2020,736,0,11,11,0,5,0.45454545454545453,0.45454545454545453,0.5676187905499476,0.14481102401518092,1.2012115195676942,1.3370527536688988
2021,8,complete24,all,control120,0,0,0,0,0,0,,,,,,
2021,8,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2021,8,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
2021,8,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2021,8,missing24,all,control120,736,0,736,736,0,65,0.08831521739130435,0.08831521739130435,0.8484241435487748,0.8304357091235343,1.2874694814707994,1.663018786673602
2021,8,missing24,all,candidate120_plus2020,736,0,736,736,0,572,0.7771739130434783,0.7771739130434783,0.35593539460290985,0.2904768742483219,0.9070716877008339,1.3370527536688988
2021,8,missing24,level_ge_7m,control120,736,0,11,11,0,4,0.36363636363636365,0.36363636363636365,0.7500184561386763,0.7500184561386763,1.262122906690466,1.2829171508189772
2021,8,missing24,level_ge_7m,candidate120_plus2020,736,0,11,11,0,5,0.45454545454545453,0.45454545454545453,0.5676187905499476,0.14481102401518092,1.2012115195676942,1.3370527536688988
2021,9,full_schedule,all,control120,735,0,735,735,0,39,0.053061224489795916,0.053061224489795916,1.0429328314503483,1.0269430916996758,1.475819540912229,1.88185234036969
2021,9,full_schedule,all,candidate120_plus2020,735,0,735,735,0,489,0.6653061224489796,0.6653061224489796,0.4343485068213258,0.3880193461559392,1.0274752114196772,1.2622506102099593
2021,9,full_schedule,level_ge_7m,control120,735,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.937873905262821,0.937873905262821,1.490177368549778,1.496698329321184
2021,9,full_schedule,level_ge_7m,candidate120_plus2020,735,0,11,11,0,7,0.6363636363636364,0.6363636363636364,0.40391613419905764,0.34408506976646697,1.0515281733736166,1.058424163771062
2021,9,complete24,all,control120,0,0,0,0,0,0,,,,,,
2021,9,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2021,9,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
2021,9,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2021,9,missing24,all,control120,735,0,735,735,0,39,0.053061224489795916,0.053061224489795916,1.0429328314503483,1.0269430916996758,1.475819540912229,1.88185234036969
2021,9,missing24,all,candidate120_plus2020,735,0,735,735,0,489,0.6653061224489796,0.6653061224489796,0.4343485068213258,0.3880193461559392,1.0274752114196772,1.2622506102099593
2021,9,missing24,level_ge_7m,control120,735,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.937873905262821,0.937873905262821,1.490177368549778,1.496698329321184
2021,9,missing24,level_ge_7m,candidate120_plus2020,735,0,11,11,0,7,0.6363636363636364,0.6363636363636364,0.40391613419905764,0.34408506976646697,1.0515281733736166,1.058424163771062
2021,10,full_schedule,all,control120,734,0,734,734,0,96,0.1307901907356948,0.1307901907356948,0.7542057590424747,0.7403361305579323,1.2382733779975756,1.8401386260440837
2021,10,full_schedule,all,candidate120_plus2020,734,0,734,734,0,667,0.9087193460490464,0.9087193460490464,0.22978304095773108,0.11137708863809376,0.9257193106477171,2.4856108408882696
2021,10,full_schedule,level_ge_7m,control120,734,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.7420378589461959,0.7420378589461959,1.1018665634583,1.1121534604741887
2021,10,full_schedule,level_ge_7m,candidate120_plus2020,734,0,11,11,0,10,0.9090909090909091,0.9090909090909091,0.2797350293934517,0.01763408392384709,0.513828886256601,0.5175395602076476
2021,10,complete24,all,control120,0,0,0,0,0,0,,,,,,
2021,10,complete24,all,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2021,10,complete24,level_ge_7m,control120,0,0,0,0,0,0,,,,,,
2021,10,complete24,level_ge_7m,candidate120_plus2020,0,0,0,0,0,0,,,,,,
2021,10,missing24,all,control120,734,0,734,734,0,96,0.1307901907356948,0.1307901907356948,0.7542057590424747,0.7403361305579323,1.2382733779975756,1.8401386260440837
2021,10,missing24,all,candidate120_plus2020,734,0,734,734,0,667,0.9087193460490464,0.9087193460490464,0.22978304095773108,0.11137708863809376,0.9257193106477171,2.4856108408882696
2021,10,missing24,level_ge_7m,control120,734,0,11,11,0,3,0.2727272727272727,0.2727272727272727,0.7420378589461959,0.7420378589461959,1.1018665634583,1.1121534604741887
