month,id,variable,from_time_original,to_time_original,from_value,to_value,difference,source_file,from_line,to_line
2,JIUHQJ,val_vazaotransferida,2023-02-01 05:00:00,2023-02-01 06:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_02.csv,36240,36241
2,JIUHQJ,val_vazaovertidanaoturbinavel,2023-02-01 01:00:00,2023-02-01 02:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_02.csv,36236,36237
2,JIUHQJ,val_vazaovertidanaoturbinavel,2023-02-01 02:00:00,2023-02-01 03:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_02.csv,36237,36238
2,JIUHQJ,val_vazaovertidanaoturbinavel,2023-02-01 03:00:00,2023-02-01 04:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_02.csv,36238,36239
2,JIUHQJ,val_vazaovertidanaoturbinavel,2023-02-01 04:00:00,2023-02-01 05:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_02.csv,36239,36240
2,JIUHQJ,val_vazaovertidanaoturbinavel,2023-02-01 05:00:00,2023-02-01 06:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_02.csv,36240,36241
3,JIUHCA,val_nivelmontante,2023-03-07 13:00:00,2023-03-07 14:00:00,239.79,240.06,0.27000000000001023,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42224,42225
3,JIUHCA,val_nivelmontante,2023-03-07 14:00:00,2023-03-07 15:00:00,240.06,240.31,0.25,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42225,42226
3,JIUHCA,val_nivelmontante,2023-03-07 15:00:00,2023-03-07 16:00:00,240.31,240.49,0.18000000000000682,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42226,42227
3,JIUHCA,val_nivelmontante,2023-03-07 12:00:00,2023-03-07 13:00:00,239.63,239.79,0.1599999999999966,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42223,42224
3,JIUHCA,val_nivelmontante,2023-03-07 16:00:00,2023-03-07 17:00:00,240.49,240.61,0.12000000000000455,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42227,42228
3,JIUHCA,val_niveljusante,2023-03-11 05:00:00,2023-03-11 06:00:00,147.57,145.57,-2.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42312,42313
3,JIUHCA,val_niveljusante,2023-03-11 06:00:00,2023-03-11 07:00:00,145.57,147.57,2.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42313,42314
3,JIUHCA,val_niveljusante,2023-03-13 23:59:00,2023-03-14 01:00:00,147.55,147.0,-0.5500000000000114,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42379,42380
3,JIUHCA,val_niveljusante,2023-03-22 20:00:00,2023-03-22 21:00:00,147.45,146.95,-0.5,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42591,42592
3,JIUHCA,val_niveljusante,2023-03-15 23:59:00,2023-03-16 01:00:00,147.66,147.17,-0.4900000000000091,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42427,42428
3,JIUHCA,val_volumeutil,2023-03-07 14:00:00,2023-03-07 15:00:00,106.97,135.99,29.02000000000001,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42225,42226
3,JIUHCA,val_volumeutil,2023-03-07 13:00:00,2023-03-07 14:00:00,79.0,106.97,27.97,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42224,42225
3,JIUHCA,val_volumeutil,2023-03-07 15:00:00,2023-03-07 16:00:00,135.99,156.89,20.899999999999977,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42226,42227
3,JIUHCA,val_volumeutil,2023-03-07 12:00:00,2023-03-07 13:00:00,63.0,79.0,16.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42223,42224
3,JIUHCA,val_volumeutil,2023-03-07 16:00:00,2023-03-07 17:00:00,156.89,170.82,13.930000000000007,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42227,42228
3,JIUHCA,val_vazaoafluente,2023-03-07 12:00:00,2023-03-07 13:00:00,236.0,413.0,177.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42223,42224
3,JIUHCA,val_vazaoafluente,2023-03-07 13:00:00,2023-03-07 14:00:00,413.0,581.0,168.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42224,42225
3,JIUHCA,val_vazaoafluente,2023-03-12 09:00:00,2023-03-12 10:00:00,180.0,88.0,-92.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42340,42341
3,JIUHCA,val_vazaoafluente,2023-03-04 14:00:00,2023-03-04 15:00:00,174.0,92.0,-82.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42153,42154
3,JIUHCA,val_vazaoafluente,2023-03-04 15:00:00,2023-03-04 16:00:00,92.0,161.0,69.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42154,42155
3,JIUHCA,val_vazaodefluente,2023-03-04 12:00:00,2023-03-04 13:00:00,82.0,184.0,102.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42151,42152
3,JIUHCA,val_vazaodefluente,2023-03-19 12:00:00,2023-03-19 13:00:00,29.0,117.0,88.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42511,42512
3,JIUHCA,val_vazaodefluente,2023-03-14 23:59:00,2023-03-15 01:00:00,174.0,87.0,-87.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42403,42404
3,JIUHCA,val_vazaodefluente,2023-03-25 12:00:00,2023-03-25 13:00:00,124.0,210.0,86.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42655,42656
3,JIUHCA,val_vazaodefluente,2023-03-25 14:00:00,2023-03-25 15:00:00,210.0,124.0,-86.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42657,42658
3,JIUHCA,val_vazaoturbinada,2023-03-14 23:59:00,2023-03-15 01:00:00,156.0,69.0,-87.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42403,42404
3,JIUHCA,val_vazaoturbinada,2023-03-24 14:00:00,2023-03-24 15:00:00,62.0,141.0,79.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42633,42634
3,JIUHCA,val_vazaoturbinada,2023-03-13 23:59:00,2023-03-14 01:00:00,156.0,83.0,-73.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42379,42380
3,JIUHCA,val_vazaoturbinada,2023-03-26 23:59:00,2023-03-27 01:00:00,88.0,19.0,-69.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42691,42692
3,JIUHCA,val_vazaoturbinada,2023-03-05 01:00:00,2023-03-05 02:00:00,158.0,98.0,-60.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42164,42165
3,JIUHCA,val_vazaovertida,2023-03-25 12:00:00,2023-03-25 13:00:00,0.0,86.0,86.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42655,42656
3,JIUHCA,val_vazaovertida,2023-03-25 14:00:00,2023-03-25 15:00:00,86.0,0.0,-86.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42657,42658
3,JIUHCA,val_vazaovertida,2023-03-05 07:00:00,2023-03-05 08:00:00,0.0,84.0,84.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42170,42171
3,JIUHCA,val_vazaovertida,2023-03-05 10:00:00,2023-03-05 11:00:00,83.0,0.0,-83.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42173,42174
3,JIUHCA,val_vazaovertida,2023-03-04 12:00:00,2023-03-04 13:00:00,0.0,82.0,82.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42151,42152
3,JIUHCA,val_vazaooutrasestruturas,2023-03-08 14:00:00,2023-03-08 15:00:00,19.0,21.0,2.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42249,42250
3,JIUHCA,val_vazaooutrasestruturas,2023-03-08 15:00:00,2023-03-08 16:00:00,21.0,19.0,-2.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42250,42251
3,JIUHCA,val_vazaooutrasestruturas,2023-03-27 20:00:00,2023-03-27 21:00:00,18.0,20.0,2.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42711,42712
3,JIUHCA,val_vazaooutrasestruturas,2023-03-27 21:00:00,2023-03-27 22:00:00,20.0,18.0,-2.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42712,42713
3,JIUHCA,val_vazaooutrasestruturas,2023-03-07 12:00:00,2023-03-07 13:00:00,18.0,19.0,1.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42223,42224
3,JIUHCA,val_vazaotransferida,2023-03-01 01:00:00,2023-03-01 02:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42068,42069
3,JIUHCA,val_vazaotransferida,2023-03-01 02:00:00,2023-03-01 03:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42069,42070
3,JIUHCA,val_vazaotransferida,2023-03-01 03:00:00,2023-03-01 04:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42070,42071
3,JIUHCA,val_vazaotransferida,2023-03-01 04:00:00,2023-03-01 05:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42071,42072
3,JIUHCA,val_vazaotransferida,2023-03-01 05:00:00,2023-03-01 06:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42072,42073
3,JIUHCA,val_vazaovertidanaoturbinavel,2023-03-25 12:00:00,2023-03-25 13:00:00,0.0,86.0,86.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42655,42656
3,JIUHCA,val_vazaovertidanaoturbinavel,2023-03-25 14:00:00,2023-03-25 15:00:00,85.0,0.0,-85.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42657,42658
3,JIUHCA,val_vazaovertidanaoturbinavel,2023-03-05 07:00:00,2023-03-05 08:00:00,0.0,83.0,83.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42170,42171
3,JIUHCA,val_vazaovertidanaoturbinavel,2023-03-05 10:00:00,2023-03-05 11:00:00,83.0,0.0,-83.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42173,42174
3,JIUHCA,val_vazaovertidanaoturbinavel,2023-03-04 12:00:00,2023-03-04 13:00:00,0.0,82.0,82.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,42151,42152
3,JIUHMC,val_nivelmontante,2023-03-07 22:00:00,2023-03-07 23:00:00,147.55,148.04,0.4899999999999807,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45953,45954
3,JIUHMC,val_nivelmontante,2023-03-07 23:00:00,2023-03-07 23:59:00,148.04,148.43,0.3900000000000148,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45954,45955
3,JIUHMC,val_nivelmontante,2023-03-07 21:00:00,2023-03-07 22:00:00,147.23,147.55,0.3200000000000216,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45952,45953
3,JIUHMC,val_nivelmontante,2023-03-24 13:00:00,2023-03-24 14:00:00,147.93,147.62,-0.3100000000000023,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46352,46353
3,JIUHMC,val_nivelmontante,2023-03-23 21:00:00,2023-03-23 22:00:00,147.35,147.08,-0.2699999999999818,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46336,46337
3,JIUHMC,val_niveljusante,2023-03-29 03:00:00,2023-03-29 04:00:00,105.24,103.21,-2.030000000000001,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46462,46463
3,JIUHMC,val_niveljusante,2023-03-29 04:00:00,2023-03-29 05:00:00,103.21,105.21,2.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46463,46464
3,JIUHMC,val_niveljusante,2023-03-24 12:00:00,2023-03-24 13:00:00,104.62,105.36,0.7399999999999949,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46351,46352
3,JIUHMC,val_niveljusante,2023-03-16 21:00:00,2023-03-16 22:00:00,105.7,105.03,-0.6700000000000017,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46168,46169
3,JIUHMC,val_niveljusante,2023-03-26 23:59:00,2023-03-27 01:00:00,105.65,105.03,-0.6200000000000045,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46411,46412
3,JIUHMC,val_volumeutil,2023-03-07 22:00:00,2023-03-07 23:00:00,53.57,104.24,50.669999999999995,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45953,45954
3,JIUHMC,val_volumeutil,2023-03-07 23:00:00,2023-03-07 23:59:00,104.24,146.45,42.209999999999994,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45954,45955
3,JIUHMC,val_volumeutil,2023-03-24 13:00:00,2023-03-24 14:00:00,92.63,60.64,-31.989999999999995,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46352,46353
3,JIUHMC,val_volumeutil,2023-03-07 21:00:00,2023-03-07 22:00:00,21.97,53.57,31.6,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45952,45953
3,JIUHMC,val_volumeutil,2023-03-23 21:00:00,2023-03-23 22:00:00,33.68,7.57,-26.11,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46336,46337
3,JIUHMC,val_vazaoafluente,2023-03-07 19:00:00,2023-03-07 20:00:00,229.0,356.0,127.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45950,45951
3,JIUHMC,val_vazaoafluente,2023-03-24 14:00:00,2023-03-24 15:00:00,79.0,193.0,114.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46353,46354
3,JIUHMC,val_vazaoafluente,2023-03-23 22:00:00,2023-03-23 23:00:00,26.0,139.0,113.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46337,46338
3,JIUHMC,val_vazaoafluente,2023-03-07 16:00:00,2023-03-07 17:00:00,215.0,327.0,112.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45947,45948
3,JIUHMC,val_vazaoafluente,2023-03-25 23:59:00,2023-03-26 01:00:00,142.0,33.0,-109.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46387,46388
3,JIUHMC,val_vazaodefluente,2023-03-05 23:59:00,2023-03-06 01:00:00,239.0,112.0,-127.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45907,45908
3,JIUHMC,val_vazaodefluente,2023-03-07 19:00:00,2023-03-07 20:00:00,229.0,356.0,127.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45950,45951
3,JIUHMC,val_vazaodefluente,2023-03-26 23:59:00,2023-03-27 01:00:00,194.0,76.0,-118.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46411,46412
3,JIUHMC,val_vazaodefluente,2023-03-05 01:00:00,2023-03-05 02:00:00,278.0,166.0,-112.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45884,45885
3,JIUHMC,val_vazaodefluente,2023-03-25 23:59:00,2023-03-26 01:00:00,142.0,33.0,-109.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46387,46388
3,JIUHMC,val_vazaoturbinada,2023-03-07 19:00:00,2023-03-07 20:00:00,210.0,338.0,128.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45950,45951
3,JIUHMC,val_vazaoturbinada,2023-03-05 23:59:00,2023-03-06 01:00:00,220.0,93.0,-127.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45907,45908
3,JIUHMC,val_vazaoturbinada,2023-03-26 23:59:00,2023-03-27 01:00:00,174.0,56.0,-118.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46411,46412
3,JIUHMC,val_vazaoturbinada,2023-03-05 01:00:00,2023-03-05 02:00:00,259.0,147.0,-112.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45884,45885
3,JIUHMC,val_vazaoturbinada,2023-03-25 23:59:00,2023-03-26 01:00:00,123.0,14.0,-109.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46387,46388
3,JIUHMC,val_vazaovertida,2023-03-07 23:59:00,2023-03-08 01:00:00,87.0,160.0,73.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45955,45956
3,JIUHMC,val_vazaovertida,2023-03-07 23:00:00,2023-03-07 23:59:00,16.0,87.0,71.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45954,45955
3,JIUHMC,val_vazaovertida,2023-03-08 01:00:00,2023-03-08 02:00:00,160.0,192.0,32.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45956,45957
3,JIUHMC,val_vazaovertida,2023-03-01 15:00:00,2023-03-01 16:00:00,49.0,19.0,-30.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45802,45803
3,JIUHMC,val_vazaovertida,2023-03-01 12:00:00,2023-03-01 13:00:00,30.0,47.0,17.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45799,45800
3,JIUHMC,val_vazaooutrasestruturas,2023-03-22 14:00:00,2023-03-22 15:00:00,6.0,13.0,7.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46305,46306
3,JIUHMC,val_vazaooutrasestruturas,2023-03-22 15:00:00,2023-03-22 16:00:00,13.0,6.0,-7.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46306,46307
3,JIUHMC,val_vazaooutrasestruturas,2023-03-24 18:00:00,2023-03-24 19:00:00,6.0,0.0,-6.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46357,46358
3,JIUHMC,val_vazaooutrasestruturas,2023-03-24 19:00:00,2023-03-24 20:00:00,0.0,6.0,6.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46358,46359
3,JIUHMC,val_vazaooutrasestruturas,2023-03-24 20:00:00,2023-03-24 21:00:00,6.0,0.0,-6.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,46359,46360
3,JIUHMC,val_vazaotransferida,2023-03-01 01:00:00,2023-03-01 02:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45788,45789
3,JIUHMC,val_vazaotransferida,2023-03-01 02:00:00,2023-03-01 03:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45789,45790
3,JIUHMC,val_vazaotransferida,2023-03-01 03:00:00,2023-03-01 04:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45790,45791
3,JIUHMC,val_vazaotransferida,2023-03-01 04:00:00,2023-03-01 05:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45791,45792
3,JIUHMC,val_vazaotransferida,2023-03-01 05:00:00,2023-03-01 06:00:00,0.0,0.0,0.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45792,45793
3,JIUHMC,val_vazaovertidanaoturbinavel,2023-03-01 15:00:00,2023-03-01 16:00:00,48.0,19.0,-29.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45802,45803
3,JIUHMC,val_vazaovertidanaoturbinavel,2023-03-01 12:00:00,2023-03-01 13:00:00,29.0,47.0,18.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45799,45800
3,JIUHMC,val_vazaovertidanaoturbinavel,2023-03-01 11:00:00,2023-03-01 12:00:00,15.0,29.0,14.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45798,45799
3,JIUHMC,val_vazaovertidanaoturbinavel,2023-03-01 13:00:00,2023-03-01 14:00:00,47.0,57.0,10.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45800,45801
3,JIUHMC,val_vazaovertidanaoturbinavel,2023-03-01 14:00:00,2023-03-01 15:00:00,57.0,48.0,-9.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,45801,45802
3,JIUHQJ,val_nivelmontante,2023-03-06 07:00:00,2023-03-06 08:00:00,103.72,103.53,-0.18999999999999773,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40707,40708
3,JIUHQJ,val_nivelmontante,2023-03-08 07:00:00,2023-03-08 08:00:00,103.35,103.5,0.15000000000000568,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40755,40756
3,JIUHQJ,val_nivelmontante,2023-03-08 06:00:00,2023-03-08 07:00:00,103.21,103.35,0.14000000000000057,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40754,40755
3,JIUHQJ,val_nivelmontante,2023-03-08 09:00:00,2023-03-08 10:00:00,103.62,103.75,0.12999999999999545,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40757,40758
3,JIUHQJ,val_nivelmontante,2023-03-08 10:00:00,2023-03-08 11:00:00,103.75,103.88,0.12999999999999545,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40758,40759
3,JIUHQJ,val_niveljusante,2023-03-06 07:00:00,2023-03-06 08:00:00,69.99,71.2,1.210000000000008,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40707,40708
3,JIUHQJ,val_niveljusante,2023-03-24 15:00:00,2023-03-24 16:00:00,69.01,70.02,1.009999999999991,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,41147,41148
3,JIUHQJ,val_niveljusante,2023-03-24 16:00:00,2023-03-24 17:00:00,70.02,70.94,0.9200000000000017,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,41148,41149
3,JIUHQJ,val_niveljusante,2023-03-10 23:59:00,2023-03-11 01:00:00,71.35,70.44,-0.9099999999999966,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40820,40821
3,JIUHQJ,val_niveljusante,2023-03-15 23:59:00,2023-03-16 01:00:00,71.02,70.12,-0.8999999999999915,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40940,40941
3,JIUHQJ,val_volumeutil,2023-03-06 07:00:00,2023-03-06 08:00:00,72.0,53.0,-19.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40707,40708
3,JIUHQJ,val_volumeutil,2023-03-08 07:00:00,2023-03-08 08:00:00,35.0,50.0,15.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40755,40756
3,JIUHQJ,val_volumeutil,2023-03-08 06:00:00,2023-03-08 07:00:00,21.0,35.0,14.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40754,40755
3,JIUHQJ,val_volumeutil,2023-03-08 09:00:00,2023-03-08 10:00:00,62.0,75.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40757,40758
3,JIUHQJ,val_volumeutil,2023-03-08 10:00:00,2023-03-08 11:00:00,75.0,88.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40758,40759
3,JIUHQJ,val_vazaoafluente,2023-03-04 18:00:00,2023-03-04 19:00:00,81.0,285.0,204.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40670,40671
3,JIUHQJ,val_vazaoafluente,2023-03-06 08:00:00,2023-03-06 09:00:00,13.0,190.0,177.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40708,40709
3,JIUHQJ,val_vazaoafluente,2023-03-27 01:00:00,2023-03-27 02:00:00,230.0,60.0,-170.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,41205,41206
3,JIUHQJ,val_vazaoafluente,2023-03-06 01:00:00,2023-03-06 02:00:00,252.0,94.0,-158.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40701,40702
3,JIUHQJ,val_vazaoafluente,2023-03-23 14:00:00,2023-03-23 15:00:00,27.0,173.0,146.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,41122,41123
3,JIUHQJ,val_vazaodefluente,2023-03-24 14:00:00,2023-03-24 15:00:00,72.0,272.0,200.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,41146,41147
3,JIUHQJ,val_vazaodefluente,2023-03-10 23:59:00,2023-03-11 01:00:00,372.0,182.0,-190.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40820,40821
3,JIUHQJ,val_vazaodefluente,2023-03-06 07:00:00,2023-03-06 08:00:00,143.0,319.0,176.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40707,40708
3,JIUHQJ,val_vazaodefluente,2023-03-15 23:59:00,2023-03-16 01:00:00,303.0,161.0,-142.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40940,40941
3,JIUHQJ,val_vazaodefluente,2023-03-12 12:00:00,2023-03-12 13:00:00,151.0,287.0,136.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40856,40857
3,JIUHQJ,val_vazaoturbinada,2023-03-24 14:00:00,2023-03-24 15:00:00,44.0,244.0,200.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,41146,41147
3,JIUHQJ,val_vazaoturbinada,2023-03-10 23:59:00,2023-03-11 01:00:00,344.0,155.0,-189.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40820,40821
3,JIUHQJ,val_vazaoturbinada,2023-03-06 07:00:00,2023-03-06 08:00:00,114.0,290.0,176.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40707,40708
3,JIUHQJ,val_vazaoturbinada,2023-03-15 23:59:00,2023-03-16 01:00:00,275.0,134.0,-141.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40940,40941
3,JIUHQJ,val_vazaoturbinada,2023-03-05 01:00:00,2023-03-05 02:00:00,274.0,138.0,-136.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40677,40678
3,JIUHQJ,val_vazaovertida,2023-03-08 15:00:00,2023-03-08 16:00:00,35.0,52.0,17.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40763,40764
3,JIUHQJ,val_vazaovertida,2023-03-08 13:00:00,2023-03-08 14:00:00,9.0,22.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40761,40762
3,JIUHQJ,val_vazaovertida,2023-03-08 14:00:00,2023-03-08 15:00:00,22.0,35.0,13.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40762,40763
3,JIUHQJ,val_vazaovertida,2023-03-09 02:00:00,2023-03-09 03:00:00,57.0,46.0,-11.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40774,40775
3,JIUHQJ,val_vazaovertida,2023-03-08 12:00:00,2023-03-08 13:00:00,0.0,9.0,9.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40760,40761
3,JIUHQJ,val_vazaooutrasestruturas,2023-03-19 15:00:00,2023-03-19 16:00:00,28.0,26.0,-2.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,41027,41028
3,JIUHQJ,val_vazaooutrasestruturas,2023-03-19 16:00:00,2023-03-19 17:00:00,26.0,28.0,2.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,41028,41029
3,JIUHQJ,val_vazaooutrasestruturas,2023-03-05 18:00:00,2023-03-05 19:00:00,28.0,29.0,1.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40694,40695
3,JIUHQJ,val_vazaooutrasestruturas,2023-03-06 07:00:00,2023-03-06 08:00:00,29.0,28.0,-1.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40707,40708
3,JIUHQJ,val_vazaooutrasestruturas,2023-03-07 18:00:00,2023-03-07 19:00:00,28.0,27.0,-1.0,raw/DADOS_HIDROLOGICOS_HO_2023_03.csv,40742,40743
