id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;id_reservatorio;nom_reservatorio;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutil;val_vazaoafluente;val_vazaodefluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaotransferida;val_vazaovertidanaoturbinavel
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 01:00:00;50.04;25.05;77.38;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 02:00:00;50.05;25.04;77.6;6901.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 03:00:00;50.04;25.08;77.38;-6061.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 04:00:00;50.05;25.04;77.6;6901.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 05:00:00;50.05;25.08;77.6;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 06:00:00;50.05;25.11;77.6;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 07:00:00;50.06;25.08;77.82;6903.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 08:00:00;50.06;25.04;77.82;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 09:00:00;50.07;25.11;78.05;6909.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 10:00:00;50.07;25.09;78.05;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 11:00:00;50.08;25.11;78.27;6914.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 12:00:00;50.08;25.1;78.27;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 13:00:00;50.08;25.11;78.27;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 14:00:00;50.09;25.08;78.49;6920.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 15:00:00;50.09;25.11;78.49;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 16:00:00;50.1;25.11;78.71;6926.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 17:00:00;50.1;25.05;78.71;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 18:00:00;50.1;25.04;78.71;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 19:00:00;50.11;25.08;78.94;6931.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 20:00:00;50.11;25.07;78.94;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 21:00:00;50.1;25.05;78.71;-6091.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 22:00:00;50.09;25.04;78.49;-6086.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 23:00:00;50.09;25.05;78.49;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-01 23:59:00;50.09;25.05;78.49;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 01:00:00;50.09;25.05;78.49;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 02:00:00;50.09;25.08;78.49;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 03:00:00;50.09;25.04;78.49;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 04:00:00;50.09;25.11;78.49;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 05:00:00;50.09;25.11;78.49;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 06:00:00;50.1;25.1;78.71;6926.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 07:00:00;50.1;25.04;78.71;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 08:00:00;50.11;25.05;78.94;6931.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 09:00:00;50.11;25.04;78.94;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 10:00:00;50.11;25.04;78.94;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 11:00:00;50.11;25.05;78.94;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 12:00:00;50.11;25.04;78.94;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 13:00:00;50.11;25.04;78.94;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 14:00:00;50.11;25.04;78.94;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 15:00:00;50.11;25.05;78.94;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 16:00:00;50.11;25.04;78.94;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 17:00:00;50.11;25.05;78.94;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 18:00:00;50.11;25.05;78.94;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 19:00:00;50.11;25.06;78.94;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 20:00:00;50.11;25.04;78.94;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 21:00:00;50.11;25.05;78.94;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 22:00:00;50.11;25.07;78.94;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 23:00:00;50.11;25.05;78.94;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-02 23:59:00;50.11;25.05;78.94;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-03 01:00:00;50.11;25.05;78.94;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-03 02:00:00;50.12;25.11;79.16;6937.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-03 03:00:00;50.12;25.1;79.16;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-03 04:00:00;50.12;25.11;79.16;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-03 05:00:00;50.12;25.1;79.16;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-03 06:00:00;50.12;25.11;79.16;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-03 07:00:00;50.12;25.11;79.16;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-03-03 08:00:00;50.12;25.11;79.16;420.0;420.0;420.0;0.0;0.0;0.0;
