id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;id_reservatorio;nom_reservatorio;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutil;val_vazaoafluente;val_vazaodefluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaotransferida;val_vazaovertidanaoturbinavel
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 01:00:00;49.56;25.04;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 02:00:00;49.55;25.69;66.3;-4964.0;1250.0;1250.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 03:00:00;49.55;26.63;66.3;1250.0;1250.0;1250.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 04:00:00;49.55;26.83;66.3;1250.0;1250.0;1250.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 05:00:00;49.55;27.0;66.3;1250.0;1250.0;1250.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 06:00:00;49.55;26.54;66.3;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 07:00:00;49.55;25.99;66.3;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 08:00:00;49.55;25.55;66.3;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 09:00:00;49.55;25.55;66.3;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 10:00:00;49.56;25.41;66.52;6634.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 11:00:00;49.56;25.28;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 12:00:00;49.56;25.24;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 13:00:00;49.56;25.21;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 14:00:00;49.56;25.15;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 15:00:00;49.56;25.11;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 16:00:00;49.56;25.11;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 17:00:00;49.56;25.1;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 18:00:00;49.57;25.1;66.73;6637.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 19:00:00;49.56;25.1;66.52;-5797.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 20:00:00;49.56;25.11;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 21:00:00;49.56;25.11;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 22:00:00;49.56;25.1;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 23:00:00;49.56;25.05;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-01 23:59:00;49.56;25.07;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 01:00:00;49.55;25.58;66.3;-5564.0;650.0;650.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 02:00:00;49.55;25.61;66.3;650.0;650.0;650.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 03:00:00;49.55;25.66;66.3;650.0;650.0;650.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 04:00:00;49.55;26.15;66.3;1250.0;1250.0;1250.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 05:00:00;49.55;26.79;66.3;1250.0;1250.0;1250.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 06:00:00;49.56;26.39;66.52;6634.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 07:00:00;49.56;25.82;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 08:00:00;49.56;25.61;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 09:00:00;49.56;25.41;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 10:00:00;49.56;25.35;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 11:00:00;49.57;25.26;66.73;6637.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 12:00:00;49.56;25.22;66.52;-5797.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 13:00:00;49.57;25.16;66.73;6637.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 14:00:00;49.57;25.12;66.73;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 15:00:00;49.57;25.1;66.73;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 16:00:00;49.57;25.1;66.73;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 17:00:00;49.57;25.11;66.73;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 18:00:00;49.57;25.1;66.73;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 19:00:00;49.57;25.08;66.73;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 20:00:00;49.57;25.11;66.73;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 21:00:00;49.57;25.05;66.73;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 22:00:00;49.57;25.08;66.73;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 23:00:00;49.57;25.05;66.73;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-02 23:59:00;49.56;25.05;66.52;-5797.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-03 01:00:00;49.56;25.05;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-03 02:00:00;49.56;25.05;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-03 03:00:00;49.56;25.05;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-03 04:00:00;49.56;25.05;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277.0;2023-02-03 05:00:00;49.56;25.04;66.52;420.0;420.0;420.0;0.0;0.0;0.0;
