origin,plant,variable,back_hours,query_naive,source_time_naive,age_seconds,value_m3s,usable,zero,Q_zero_positive_components,balance_residual_gt1,source_file,source_record_index
2020-07-05T13:00:00-03:00,JIUHCA,Q,4,2020-07-05T08:00:00,2020-07-05 08:00:00,0.0,198.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,103
2020-07-05T13:00:00-03:00,JIUHCA,Q,8,2020-07-05T04:00:00,2020-07-05 04:00:00,0.0,208.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,99
2020-07-05T13:00:00-03:00,JIUHCA,I,0,2020-07-05T12:00:00,2020-07-05 12:00:00,0.0,147.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,107
2020-07-05T14:00:00-03:00,JIUHQJ,Q,0,2020-07-05T13:00:00,2020-07-05 13:00:00,0.0,366.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1596
2020-07-05T14:00:00-03:00,JIUHQJ,Q,1,2020-07-05T12:00:00,2020-07-05 12:00:00,0.0,366.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1595
2020-07-05T14:00:00-03:00,JIUHQJ,Q,2,2020-07-05T11:00:00,2020-07-05 11:00:00,0.0,365.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1594
2020-07-05T14:00:00-03:00,JIUHQJ,Q,4,2020-07-05T09:00:00,2020-07-05 09:00:00,0.0,366.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1592
2020-07-05T14:00:00-03:00,JIUHQJ,Q,8,2020-07-05T05:00:00,2020-07-05 05:00:00,0.0,365.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1588
2020-07-05T14:00:00-03:00,JIUHQJ,I,0,2020-07-05T13:00:00,2020-07-05 13:00:00,0.0,302.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1596
2020-07-05T14:00:00-03:00,JIUHMC,Q,0,2020-07-05T13:00:00,2020-07-05 13:00:00,0.0,359.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,852
2020-07-05T14:00:00-03:00,JIUHMC,Q,1,2020-07-05T12:00:00,2020-07-05 12:00:00,0.0,53.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,851
2020-07-05T14:00:00-03:00,JIUHMC,Q,2,2020-07-05T11:00:00,2020-07-05 11:00:00,0.0,330.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,850
2020-07-05T14:00:00-03:00,JIUHMC,Q,4,2020-07-05T09:00:00,2020-07-05 09:00:00,0.0,317.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,848
2020-07-05T14:00:00-03:00,JIUHMC,Q,8,2020-07-05T05:00:00,2020-07-05 05:00:00,0.0,295.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,844
2020-07-05T14:00:00-03:00,JIUHMC,I,0,2020-07-05T13:00:00,2020-07-05 13:00:00,0.0,359.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,852
2020-07-05T14:00:00-03:00,JIUHCA,Q,0,2020-07-05T13:00:00,2020-07-05 13:00:00,0.0,226.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,108
2020-07-05T14:00:00-03:00,JIUHCA,Q,1,2020-07-05T12:00:00,2020-07-05 12:00:00,0.0,117.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,107
2020-07-05T14:00:00-03:00,JIUHCA,Q,2,2020-07-05T11:00:00,2020-07-05 11:00:00,0.0,181.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,106
2020-07-05T14:00:00-03:00,JIUHCA,Q,4,2020-07-05T09:00:00,2020-07-05 09:00:00,0.0,199.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,104
2020-07-05T14:00:00-03:00,JIUHCA,Q,8,2020-07-05T05:00:00,2020-07-05 05:00:00,0.0,205.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,100
2020-07-05T14:00:00-03:00,JIUHCA,I,0,2020-07-05T13:00:00,2020-07-05 13:00:00,0.0,211.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,108
2020-07-05T15:00:00-03:00,JIUHQJ,Q,0,2020-07-05T14:00:00,2020-07-05 14:00:00,0.0,366.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1597
2020-07-05T15:00:00-03:00,JIUHQJ,Q,1,2020-07-05T13:00:00,2020-07-05 13:00:00,0.0,366.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1596
2020-07-05T15:00:00-03:00,JIUHQJ,Q,2,2020-07-05T12:00:00,2020-07-05 12:00:00,0.0,366.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1595
2020-07-05T15:00:00-03:00,JIUHQJ,Q,4,2020-07-05T10:00:00,2020-07-05 10:00:00,0.0,365.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1593
2020-07-05T15:00:00-03:00,JIUHQJ,Q,8,2020-07-05T06:00:00,2020-07-05 06:00:00,0.0,365.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1589
2020-07-05T15:00:00-03:00,JIUHQJ,I,0,2020-07-05T14:00:00,2020-07-05 14:00:00,0.0,398.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1597
2020-07-05T15:00:00-03:00,JIUHMC,Q,0,2020-07-05T14:00:00,2020-07-05 14:00:00,0.0,372.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,853
2020-07-05T15:00:00-03:00,JIUHMC,Q,1,2020-07-05T13:00:00,2020-07-05 13:00:00,0.0,359.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,852
2020-07-05T15:00:00-03:00,JIUHMC,Q,2,2020-07-05T12:00:00,2020-07-05 12:00:00,0.0,53.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,851
2020-07-05T15:00:00-03:00,JIUHMC,Q,4,2020-07-05T10:00:00,2020-07-05 10:00:00,0.0,341.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,849
2020-07-05T15:00:00-03:00,JIUHMC,Q,8,2020-07-05T06:00:00,2020-07-05 06:00:00,0.0,295.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,845
2020-07-05T15:00:00-03:00,JIUHMC,I,0,2020-07-05T14:00:00,2020-07-05 14:00:00,0.0,339.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,853
2020-07-05T15:00:00-03:00,JIUHCA,Q,0,2020-07-05T14:00:00,2020-07-05 14:00:00,0.0,229.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,109
2020-07-05T15:00:00-03:00,JIUHCA,Q,1,2020-07-05T13:00:00,2020-07-05 13:00:00,0.0,226.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,108
2020-07-05T15:00:00-03:00,JIUHCA,Q,2,2020-07-05T12:00:00,2020-07-05 12:00:00,0.0,117.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,107
2020-07-05T15:00:00-03:00,JIUHCA,Q,4,2020-07-05T10:00:00,2020-07-05 10:00:00,0.0,198.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,105
2020-07-05T15:00:00-03:00,JIUHCA,Q,8,2020-07-05T06:00:00,2020-07-05 06:00:00,0.0,208.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,101
2020-07-05T15:00:00-03:00,JIUHCA,I,0,2020-07-05T14:00:00,2020-07-05 14:00:00,0.0,244.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,109
2020-07-05T16:00:00-03:00,JIUHQJ,Q,0,2020-07-05T15:00:00,2020-07-05 15:00:00,0.0,366.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1598
2020-07-05T16:00:00-03:00,JIUHQJ,Q,1,2020-07-05T14:00:00,2020-07-05 14:00:00,0.0,366.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1597
2020-07-05T16:00:00-03:00,JIUHQJ,Q,2,2020-07-05T13:00:00,2020-07-05 13:00:00,0.0,366.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1596
2020-07-05T16:00:00-03:00,JIUHQJ,Q,4,2020-07-05T11:00:00,2020-07-05 11:00:00,0.0,365.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1594
2020-07-05T16:00:00-03:00,JIUHQJ,Q,8,2020-07-05T07:00:00,2020-07-05 07:00:00,0.0,365.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1590
2020-07-05T16:00:00-03:00,JIUHQJ,I,0,2020-07-05T15:00:00,2020-07-05 15:00:00,0.0,415.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1598
2020-07-05T16:00:00-03:00,JIUHMC,Q,0,2020-07-05T15:00:00,2020-07-05 15:00:00,0.0,373.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,854
2020-07-05T16:00:00-03:00,JIUHMC,Q,1,2020-07-05T14:00:00,2020-07-05 14:00:00,0.0,372.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,853
2020-07-05T16:00:00-03:00,JIUHMC,Q,2,2020-07-05T13:00:00,2020-07-05 13:00:00,0.0,359.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,852
2020-07-05T16:00:00-03:00,JIUHMC,Q,4,2020-07-05T11:00:00,2020-07-05 11:00:00,0.0,330.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,850
2020-07-05T16:00:00-03:00,JIUHMC,Q,8,2020-07-05T07:00:00,2020-07-05 07:00:00,0.0,317.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,846
2020-07-05T16:00:00-03:00,JIUHMC,I,0,2020-07-05T15:00:00,2020-07-05 15:00:00,0.0,361.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,854
2020-07-05T16:00:00-03:00,JIUHCA,Q,0,2020-07-05T15:00:00,2020-07-05 15:00:00,0.0,237.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,110
2020-07-05T16:00:00-03:00,JIUHCA,Q,1,2020-07-05T14:00:00,2020-07-05 14:00:00,0.0,229.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,109
2020-07-05T16:00:00-03:00,JIUHCA,Q,2,2020-07-05T13:00:00,2020-07-05 13:00:00,0.0,226.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,108
2020-07-05T16:00:00-03:00,JIUHCA,Q,4,2020-07-05T11:00:00,2020-07-05 11:00:00,0.0,181.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,106
2020-07-05T16:00:00-03:00,JIUHCA,Q,8,2020-07-05T07:00:00,2020-07-05 07:00:00,0.0,201.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,102
2020-07-05T16:00:00-03:00,JIUHCA,I,0,2020-07-05T15:00:00,2020-07-05 15:00:00,0.0,266.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,110
2020-07-05T17:00:00-03:00,JIUHQJ,Q,0,2020-07-05T16:00:00,2020-07-05 16:00:00,0.0,366.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1599
2020-07-05T17:00:00-03:00,JIUHQJ,Q,1,2020-07-05T15:00:00,2020-07-05 15:00:00,0.0,366.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1598
2020-07-05T17:00:00-03:00,JIUHQJ,Q,2,2020-07-05T14:00:00,2020-07-05 14:00:00,0.0,366.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1597
2020-07-05T17:00:00-03:00,JIUHQJ,Q,4,2020-07-05T12:00:00,2020-07-05 12:00:00,0.0,366.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1595
2020-07-05T17:00:00-03:00,JIUHQJ,Q,8,2020-07-05T08:00:00,2020-07-05 08:00:00,0.0,365.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1591
2020-07-05T17:00:00-03:00,JIUHQJ,I,0,2020-07-05T16:00:00,2020-07-05 16:00:00,0.0,495.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1599
2020-07-05T17:00:00-03:00,JIUHMC,Q,0,2020-07-05T16:00:00,2020-07-05 16:00:00,0.0,373.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,855
2020-07-05T17:00:00-03:00,JIUHMC,Q,1,2020-07-05T15:00:00,2020-07-05 15:00:00,0.0,373.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,854
2020-07-05T17:00:00-03:00,JIUHMC,Q,2,2020-07-05T14:00:00,2020-07-05 14:00:00,0.0,372.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,853
2020-07-05T17:00:00-03:00,JIUHMC,Q,4,2020-07-05T12:00:00,2020-07-05 12:00:00,0.0,53.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,851
2020-07-05T17:00:00-03:00,JIUHMC,Q,8,2020-07-05T08:00:00,2020-07-05 08:00:00,0.0,313.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,847
2020-07-05T17:00:00-03:00,JIUHMC,I,0,2020-07-05T16:00:00,2020-07-05 16:00:00,0.0,394.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,855
2020-07-05T17:00:00-03:00,JIUHCA,Q,0,2020-07-05T16:00:00,2020-07-05 16:00:00,0.0,257.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,111
2020-07-05T17:00:00-03:00,JIUHCA,Q,1,2020-07-05T15:00:00,2020-07-05 15:00:00,0.0,237.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,110
2020-07-05T17:00:00-03:00,JIUHCA,Q,2,2020-07-05T14:00:00,2020-07-05 14:00:00,0.0,229.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,109
2020-07-05T17:00:00-03:00,JIUHCA,Q,4,2020-07-05T12:00:00,2020-07-05 12:00:00,0.0,117.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,107
2020-07-05T17:00:00-03:00,JIUHCA,Q,8,2020-07-05T08:00:00,2020-07-05 08:00:00,0.0,198.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,103
2020-07-05T17:00:00-03:00,JIUHCA,I,0,2020-07-05T16:00:00,2020-07-05 16:00:00,0.0,346.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,111
2020-07-05T18:00:00-03:00,JIUHQJ,Q,0,2020-07-05T17:00:00,2020-07-05 17:00:00,0.0,365.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1600
2020-07-05T18:00:00-03:00,JIUHQJ,Q,1,2020-07-05T16:00:00,2020-07-05 16:00:00,0.0,366.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1599
2020-07-05T18:00:00-03:00,JIUHQJ,Q,2,2020-07-05T15:00:00,2020-07-05 15:00:00,0.0,366.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1598
2020-07-05T18:00:00-03:00,JIUHQJ,Q,4,2020-07-05T13:00:00,2020-07-05 13:00:00,0.0,366.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1596
2020-07-05T18:00:00-03:00,JIUHQJ,Q,8,2020-07-05T09:00:00,2020-07-05 09:00:00,0.0,366.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1592
2020-07-05T18:00:00-03:00,JIUHQJ,I,0,2020-07-05T17:00:00,2020-07-05 17:00:00,0.0,462.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1600
2020-07-05T18:00:00-03:00,JIUHMC,Q,0,2020-07-05T17:00:00,2020-07-05 17:00:00,0.0,375.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,856
2020-07-05T18:00:00-03:00,JIUHMC,Q,1,2020-07-05T16:00:00,2020-07-05 16:00:00,0.0,373.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,855
2020-07-05T18:00:00-03:00,JIUHMC,Q,2,2020-07-05T15:00:00,2020-07-05 15:00:00,0.0,373.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,854
2020-07-05T18:00:00-03:00,JIUHMC,Q,4,2020-07-05T13:00:00,2020-07-05 13:00:00,0.0,359.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,852
2020-07-05T18:00:00-03:00,JIUHMC,Q,8,2020-07-05T09:00:00,2020-07-05 09:00:00,0.0,317.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,848
2020-07-05T18:00:00-03:00,JIUHMC,I,0,2020-07-05T17:00:00,2020-07-05 17:00:00,0.0,437.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,856
2020-07-05T18:00:00-03:00,JIUHCA,Q,0,2020-07-05T17:00:00,2020-07-05 17:00:00,0.0,289.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,112
2020-07-05T18:00:00-03:00,JIUHCA,Q,1,2020-07-05T16:00:00,2020-07-05 16:00:00,0.0,257.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,111
2020-07-05T18:00:00-03:00,JIUHCA,Q,2,2020-07-05T15:00:00,2020-07-05 15:00:00,0.0,237.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,110
2020-07-05T18:00:00-03:00,JIUHCA,Q,4,2020-07-05T13:00:00,2020-07-05 13:00:00,0.0,226.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,108
2020-07-05T18:00:00-03:00,JIUHCA,Q,8,2020-07-05T09:00:00,2020-07-05 09:00:00,0.0,199.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,104
2020-07-05T18:00:00-03:00,JIUHCA,I,0,2020-07-05T17:00:00,2020-07-05 17:00:00,0.0,408.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,112
2020-07-05T19:00:00-03:00,JIUHQJ,Q,0,2020-07-05T18:00:00,2020-07-05 18:00:00,0.0,368.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1601
2020-07-05T19:00:00-03:00,JIUHQJ,Q,1,2020-07-05T17:00:00,2020-07-05 17:00:00,0.0,365.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1600
2020-07-05T19:00:00-03:00,JIUHQJ,Q,2,2020-07-05T16:00:00,2020-07-05 16:00:00,0.0,366.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1599
2020-07-05T19:00:00-03:00,JIUHQJ,Q,4,2020-07-05T14:00:00,2020-07-05 14:00:00,0.0,366.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1597
2020-07-05T19:00:00-03:00,JIUHQJ,Q,8,2020-07-05T10:00:00,2020-07-05 10:00:00,0.0,365.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1593
2020-07-05T19:00:00-03:00,JIUHQJ,I,0,2020-07-05T18:00:00,2020-07-05 18:00:00,0.0,513.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1601
2020-07-05T19:00:00-03:00,JIUHMC,Q,0,2020-07-05T18:00:00,2020-07-05 18:00:00,0.0,617.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,857
2020-07-05T19:00:00-03:00,JIUHMC,Q,1,2020-07-05T17:00:00,2020-07-05 17:00:00,0.0,375.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,856
2020-07-05T19:00:00-03:00,JIUHMC,Q,2,2020-07-05T16:00:00,2020-07-05 16:00:00,0.0,373.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,855
2020-07-05T19:00:00-03:00,JIUHMC,Q,4,2020-07-05T14:00:00,2020-07-05 14:00:00,0.0,372.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,853
2020-07-05T19:00:00-03:00,JIUHMC,Q,8,2020-07-05T10:00:00,2020-07-05 10:00:00,0.0,341.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,849
2020-07-05T19:00:00-03:00,JIUHMC,I,0,2020-07-05T18:00:00,2020-07-05 18:00:00,0.0,680.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,857
2020-07-05T19:00:00-03:00,JIUHCA,Q,0,2020-07-05T18:00:00,2020-07-05 18:00:00,0.0,324.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,113
2020-07-05T19:00:00-03:00,JIUHCA,Q,1,2020-07-05T17:00:00,2020-07-05 17:00:00,0.0,289.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,112
2020-07-05T19:00:00-03:00,JIUHCA,Q,2,2020-07-05T16:00:00,2020-07-05 16:00:00,0.0,257.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,111
2020-07-05T19:00:00-03:00,JIUHCA,Q,4,2020-07-05T14:00:00,2020-07-05 14:00:00,0.0,229.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,109
2020-07-05T19:00:00-03:00,JIUHCA,Q,8,2020-07-05T10:00:00,2020-07-05 10:00:00,0.0,198.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,105
2020-07-05T19:00:00-03:00,JIUHCA,I,0,2020-07-05T18:00:00,2020-07-05 18:00:00,0.0,442.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,113
2020-07-05T20:00:00-03:00,JIUHQJ,Q,0,2020-07-05T19:00:00,2020-07-05 19:00:00,0.0,378.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1602
2020-07-05T20:00:00-03:00,JIUHQJ,Q,1,2020-07-05T18:00:00,2020-07-05 18:00:00,0.0,368.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1601
2020-07-05T20:00:00-03:00,JIUHQJ,Q,2,2020-07-05T17:00:00,2020-07-05 17:00:00,0.0,365.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1600
2020-07-05T20:00:00-03:00,JIUHQJ,Q,4,2020-07-05T15:00:00,2020-07-05 15:00:00,0.0,366.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1598
2020-07-05T20:00:00-03:00,JIUHQJ,Q,8,2020-07-05T11:00:00,2020-07-05 11:00:00,0.0,365.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1594
2020-07-05T20:00:00-03:00,JIUHQJ,I,0,2020-07-05T19:00:00,2020-07-05 19:00:00,0.0,523.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1602
2020-07-05T20:00:00-03:00,JIUHMC,Q,0,2020-07-05T19:00:00,2020-07-05 19:00:00,0.0,618.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,858
2020-07-05T20:00:00-03:00,JIUHMC,Q,1,2020-07-05T18:00:00,2020-07-05 18:00:00,0.0,617.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,857
2020-07-05T20:00:00-03:00,JIUHMC,Q,2,2020-07-05T17:00:00,2020-07-05 17:00:00,0.0,375.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,856
2020-07-05T20:00:00-03:00,JIUHMC,Q,4,2020-07-05T15:00:00,2020-07-05 15:00:00,0.0,373.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,854
2020-07-05T20:00:00-03:00,JIUHMC,Q,8,2020-07-05T11:00:00,2020-07-05 11:00:00,0.0,330.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,850
2020-07-05T20:00:00-03:00,JIUHMC,I,0,2020-07-05T19:00:00,2020-07-05 19:00:00,0.0,606.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,858
2020-07-05T20:00:00-03:00,JIUHCA,Q,0,2020-07-05T19:00:00,2020-07-05 19:00:00,0.0,376.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,114
2020-07-05T20:00:00-03:00,JIUHCA,Q,1,2020-07-05T18:00:00,2020-07-05 18:00:00,0.0,324.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,113
2020-07-05T20:00:00-03:00,JIUHCA,Q,2,2020-07-05T17:00:00,2020-07-05 17:00:00,0.0,289.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,112
2020-07-05T20:00:00-03:00,JIUHCA,Q,4,2020-07-05T15:00:00,2020-07-05 15:00:00,0.0,237.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,110
2020-07-05T20:00:00-03:00,JIUHCA,Q,8,2020-07-05T11:00:00,2020-07-05 11:00:00,0.0,181.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,106
2020-07-05T20:00:00-03:00,JIUHCA,I,0,2020-07-05T19:00:00,2020-07-05 19:00:00,0.0,539.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,114
2020-07-05T21:00:00-03:00,JIUHQJ,Q,0,2020-07-05T20:00:00,2020-07-05 20:00:00,0.0,393.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1603
2020-07-05T21:00:00-03:00,JIUHQJ,Q,1,2020-07-05T19:00:00,2020-07-05 19:00:00,0.0,378.0,True,False,False,False,outputs/historico-vazoes-ceran/ceran-2020-07-source-values.csv,1602
