id_subsistema,nom_subsistema,tip_reservatorio,nom_bacia,id_reservatorio,nom_reservatorio,cod_usina,din_instante,val_nivelmontante,val_niveljusante,val_volumeutil,val_vazaoafluente,val_vazaodefluente,val_vazaoturbinada,val_vazaovertida,val_vazaooutrasestruturas,val_vazaotransferida,val_vazaovertidanaoturbinavel,hour_end_local_interpreted,hour_start_local_interpreted,timestamp_interpretation,hour_end_utc_assuming_brasilia,timezone_status,quality_status,source_month,balance_residual_m3s
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-16 20:00:00,241.04,148.95,220.75,600.0,615.0,158.0,457.0,20.0,0.0,,2024-05-16 20:00:00,2024-05-16 19:00:00,SOURCE_WHOLE_HOUR,2024-05-16 23:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-20.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-16 21:00:00,241.02,148.95,218.43,572.0,602.0,158.0,444.0,20.0,0.0,,2024-05-16 21:00:00,2024-05-16 20:00:00,SOURCE_WHOLE_HOUR,2024-05-17 00:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-20.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-16 22:00:00,241.02,148.95,218.43,602.0,602.0,158.0,444.0,20.0,0.0,,2024-05-16 22:00:00,2024-05-16 21:00:00,SOURCE_WHOLE_HOUR,2024-05-17 01:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-20.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-16 23:00:00,241.01,148.87,217.27,581.0,596.0,158.0,438.0,20.0,0.0,,2024-05-16 23:00:00,2024-05-16 22:00:00,SOURCE_WHOLE_HOUR,2024-05-17 02:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-20.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-16 23:59:00,241.02,148.87,218.43,617.0,602.0,158.0,444.0,20.0,0.0,,2024-05-17 00:00:00,2024-05-16 23:00:00,23:59_AS_24:00_UNVERIFIED,2024-05-17 03:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-20.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 02:00:00,240.99,148.87,214.94,583.0,583.0,157.0,425.0,19.0,0.0,1.0,2024-05-17 02:00:00,2024-05-17 01:00:00,SOURCE_WHOLE_HOUR,2024-05-17 05:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 03:00:00,240.99,147.87,214.94,581.0,581.0,156.0,425.0,19.0,0.0,1.0,2024-05-17 03:00:00,2024-05-17 02:00:00,SOURCE_WHOLE_HOUR,2024-05-17 06:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 04:00:00,240.99,148.79,214.94,582.0,582.0,157.0,425.0,19.0,0.0,1.0,2024-05-17 04:00:00,2024-05-17 03:00:00,SOURCE_WHOLE_HOUR,2024-05-17 07:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 05:00:00,240.98,148.79,213.78,561.0,576.0,157.0,419.0,19.0,0.0,1.0,2024-05-17 05:00:00,2024-05-17 04:00:00,SOURCE_WHOLE_HOUR,2024-05-17 08:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 06:00:00,240.98,147.87,213.78,575.0,575.0,156.0,419.0,19.0,0.0,1.0,2024-05-17 06:00:00,2024-05-17 05:00:00,SOURCE_WHOLE_HOUR,2024-05-17 09:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 07:00:00,240.99,148.86,214.94,598.0,583.0,158.0,425.0,19.0,0.0,1.0,2024-05-17 07:00:00,2024-05-17 06:00:00,SOURCE_WHOLE_HOUR,2024-05-17 10:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 08:00:00,240.99,148.86,214.94,582.0,582.0,157.0,425.0,19.0,0.0,1.0,2024-05-17 08:00:00,2024-05-17 07:00:00,SOURCE_WHOLE_HOUR,2024-05-17 11:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 09:00:00,241.0,148.93,216.1,603.0,589.0,157.0,432.0,19.0,0.0,1.0,2024-05-17 09:00:00,2024-05-17 08:00:00,SOURCE_WHOLE_HOUR,2024-05-17 12:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 10:00:00,241.0,148.93,216.1,588.0,588.0,157.0,432.0,19.0,0.0,1.0,2024-05-17 10:00:00,2024-05-17 09:00:00,SOURCE_WHOLE_HOUR,2024-05-17 13:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-20.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 11:00:00,241.0,148.99,216.1,588.0,588.0,157.0,432.0,19.0,0.0,1.0,2024-05-17 11:00:00,2024-05-17 10:00:00,SOURCE_WHOLE_HOUR,2024-05-17 14:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-20.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 12:00:00,241.0,149.06,216.1,589.0,589.0,157.0,432.0,19.0,0.0,1.0,2024-05-17 12:00:00,2024-05-17 11:00:00,SOURCE_WHOLE_HOUR,2024-05-17 15:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 13:00:00,241.0,149.06,216.1,588.0,588.0,157.0,432.0,19.0,0.0,1.0,2024-05-17 13:00:00,2024-05-17 12:00:00,SOURCE_WHOLE_HOUR,2024-05-17 16:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-20.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 14:00:00,241.0,149.06,216.1,588.0,588.0,157.0,432.0,19.0,0.0,1.0,2024-05-17 14:00:00,2024-05-17 13:00:00,SOURCE_WHOLE_HOUR,2024-05-17 17:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-20.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 15:00:00,241.03,149.06,219.59,652.0,608.0,157.0,451.0,19.0,0.0,1.0,2024-05-17 15:00:00,2024-05-17 14:00:00,SOURCE_WHOLE_HOUR,2024-05-17 18:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 16:00:00,241.08,149.06,225.39,716.0,641.0,157.0,484.0,19.0,0.0,1.0,2024-05-17 16:00:00,2024-05-17 15:00:00,SOURCE_WHOLE_HOUR,2024-05-17 19:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 17:00:00,241.1,149.06,227.71,685.0,655.0,157.0,498.0,19.0,0.0,1.0,2024-05-17 17:00:00,2024-05-17 16:00:00,SOURCE_WHOLE_HOUR,2024-05-17 20:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 18:00:00,241.15,149.2,233.52,764.0,689.0,158.0,532.0,19.0,0.0,1.0,2024-05-17 18:00:00,2024-05-17 17:00:00,SOURCE_WHOLE_HOUR,2024-05-17 21:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-20.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 19:00:00,241.15,149.28,233.52,690.0,690.0,158.0,532.0,19.0,0.0,1.0,2024-05-17 19:00:00,2024-05-17 18:00:00,SOURCE_WHOLE_HOUR,2024-05-17 22:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 20:00:00,241.19,149.34,238.16,777.0,718.0,158.0,560.0,19.0,0.0,1.0,2024-05-17 20:00:00,2024-05-17 19:00:00,SOURCE_WHOLE_HOUR,2024-05-17 23:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 21:00:00,241.19,149.34,238.16,718.0,718.0,158.0,560.0,19.0,0.0,1.0,2024-05-17 21:00:00,2024-05-17 20:00:00,SOURCE_WHOLE_HOUR,2024-05-18 00:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-17 23:59:00,241.23,149.48,242.81,777.0,747.0,158.0,589.0,19.0,0.0,1.0,2024-05-18 00:00:00,2024-05-17 23:00:00,23:59_AS_24:00_UNVERIFIED,2024-05-18 03:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 01:00:00,241.23,149.55,242.81,747.0,747.0,158.0,589.0,19.0,0.0,1.0,2024-05-18 01:00:00,2024-05-18 00:00:00,SOURCE_WHOLE_HOUR,2024-05-18 04:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 02:00:00,241.24,149.55,243.97,769.0,754.0,158.0,596.0,19.0,0.0,1.0,2024-05-18 02:00:00,2024-05-18 01:00:00,SOURCE_WHOLE_HOUR,2024-05-18 05:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 03:00:00,241.24,149.6,243.97,755.0,755.0,158.0,596.0,19.0,0.0,1.0,2024-05-18 03:00:00,2024-05-18 02:00:00,SOURCE_WHOLE_HOUR,2024-05-18 06:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 04:00:00,241.25,149.6,245.13,777.0,762.0,158.0,603.0,19.0,0.0,1.0,2024-05-18 04:00:00,2024-05-18 03:00:00,SOURCE_WHOLE_HOUR,2024-05-18 07:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 05:00:00,241.27,149.65,247.45,806.0,776.0,158.0,618.0,19.0,0.0,1.0,2024-05-18 05:00:00,2024-05-18 04:00:00,SOURCE_WHOLE_HOUR,2024-05-18 08:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 06:00:00,241.29,149.65,249.77,821.0,791.0,158.0,633.0,19.0,0.0,1.0,2024-05-18 06:00:00,2024-05-18 05:00:00,SOURCE_WHOLE_HOUR,2024-05-18 09:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 07:00:00,241.3,149.7,250.94,814.0,799.0,158.0,641.0,19.0,0.0,1.0,2024-05-18 07:00:00,2024-05-18 06:00:00,SOURCE_WHOLE_HOUR,2024-05-18 10:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 08:00:00,241.32,149.83,253.26,844.0,814.0,158.0,656.0,19.0,0.0,1.0,2024-05-18 08:00:00,2024-05-18 07:00:00,SOURCE_WHOLE_HOUR,2024-05-18 11:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 09:00:00,241.34,149.83,255.58,859.0,829.0,159.0,671.0,19.0,0.0,1.0,2024-05-18 09:00:00,2024-05-18 08:00:00,SOURCE_WHOLE_HOUR,2024-05-18 12:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-20.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 10:00:00,241.33,149.9,254.42,806.0,821.0,158.0,663.0,19.0,0.0,1.0,2024-05-18 10:00:00,2024-05-18 09:00:00,SOURCE_WHOLE_HOUR,2024-05-18 13:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 11:00:00,241.35,149.97,256.74,866.0,836.0,158.0,678.0,19.0,0.0,1.0,2024-05-18 11:00:00,2024-05-18 10:00:00,SOURCE_WHOLE_HOUR,2024-05-18 14:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 12:00:00,241.36,149.97,257.9,859.0,844.0,158.0,686.0,19.0,0.0,1.0,2024-05-18 12:00:00,2024-05-18 11:00:00,SOURCE_WHOLE_HOUR,2024-05-18 15:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 13:00:00,241.36,149.97,257.9,844.0,844.0,158.0,686.0,19.0,0.0,1.0,2024-05-18 13:00:00,2024-05-18 12:00:00,SOURCE_WHOLE_HOUR,2024-05-18 16:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 14:00:00,241.39,150.04,261.38,911.0,867.0,157.0,709.0,19.0,0.0,1.0,2024-05-18 14:00:00,2024-05-18 13:00:00,SOURCE_WHOLE_HOUR,2024-05-18 17:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 15:00:00,241.39,150.04,261.38,867.0,867.0,158.0,709.0,19.0,0.0,1.0,2024-05-18 15:00:00,2024-05-18 14:00:00,SOURCE_WHOLE_HOUR,2024-05-18 18:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 16:00:00,241.39,150.04,261.38,867.0,867.0,158.0,709.0,19.0,0.0,1.0,2024-05-18 16:00:00,2024-05-18 15:00:00,SOURCE_WHOLE_HOUR,2024-05-18 19:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 17:00:00,241.37,150.11,259.06,822.0,852.0,158.0,694.0,19.0,0.0,1.0,2024-05-18 17:00:00,2024-05-18 16:00:00,SOURCE_WHOLE_HOUR,2024-05-18 20:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 18:00:00,241.37,149.11,259.06,850.0,850.0,156.0,694.0,19.0,0.0,1.0,2024-05-18 18:00:00,2024-05-18 17:00:00,SOURCE_WHOLE_HOUR,2024-05-18 21:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 19:00:00,241.37,149.96,259.06,851.0,851.0,157.0,694.0,19.0,0.0,1.0,2024-05-18 19:00:00,2024-05-18 18:00:00,SOURCE_WHOLE_HOUR,2024-05-18 22:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 20:00:00,241.33,149.9,254.42,761.0,821.0,158.0,663.0,19.0,0.0,1.0,2024-05-18 20:00:00,2024-05-18 19:00:00,SOURCE_WHOLE_HOUR,2024-05-18 23:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 21:00:00,241.31,149.9,252.1,776.0,806.0,158.0,648.0,19.0,0.0,1.0,2024-05-18 21:00:00,2024-05-18 20:00:00,SOURCE_WHOLE_HOUR,2024-05-19 00:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 22:00:00,241.31,149.83,252.1,806.0,806.0,158.0,648.0,19.0,0.0,1.0,2024-05-18 22:00:00,2024-05-18 21:00:00,SOURCE_WHOLE_HOUR,2024-05-19 01:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 23:00:00,241.33,149.83,254.42,851.0,821.0,158.0,663.0,19.0,0.0,1.0,2024-05-18 23:00:00,2024-05-18 22:00:00,SOURCE_WHOLE_HOUR,2024-05-19 02:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-18 23:59:00,241.34,149.83,255.58,843.0,829.0,158.0,671.0,19.0,0.0,1.0,2024-05-19 00:00:00,2024-05-18 23:00:00,23:59_AS_24:00_UNVERIFIED,2024-05-19 03:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-19 01:00:00,241.32,149.76,253.26,784.0,814.0,158.0,656.0,19.0,0.0,1.0,2024-05-19 01:00:00,2024-05-19 00:00:00,SOURCE_WHOLE_HOUR,2024-05-19 04:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-19 02:00:00,241.3,149.76,250.94,769.0,799.0,158.0,641.0,19.0,0.0,1.0,2024-05-19 02:00:00,2024-05-19 01:00:00,SOURCE_WHOLE_HOUR,2024-05-19 05:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-19 03:00:00,241.29,149.69,249.77,777.0,791.0,158.0,633.0,19.0,0.0,1.0,2024-05-19 03:00:00,2024-05-19 02:00:00,SOURCE_WHOLE_HOUR,2024-05-19 06:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-19 04:00:00,241.26,149.69,246.29,725.0,769.0,158.0,611.0,19.0,0.0,1.0,2024-05-19 04:00:00,2024-05-19 03:00:00,SOURCE_WHOLE_HOUR,2024-05-19 07:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-19 05:00:00,241.24,149.61,243.97,725.0,754.0,158.0,596.0,19.0,0.0,1.0,2024-05-19 05:00:00,2024-05-19 04:00:00,SOURCE_WHOLE_HOUR,2024-05-19 08:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-19 06:00:00,241.23,149.55,242.81,732.0,747.0,158.0,589.0,19.0,0.0,1.0,2024-05-19 06:00:00,2024-05-19 05:00:00,SOURCE_WHOLE_HOUR,2024-05-19 09:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-19 07:00:00,241.22,149.55,241.65,725.0,740.0,158.0,582.0,19.0,0.0,1.0,2024-05-19 07:00:00,2024-05-19 06:00:00,SOURCE_WHOLE_HOUR,2024-05-19 10:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
S,Sul,Fio dagua,JACUI,JIUHCA,CASTRO ALVES,97.0,2024-05-19 08:00:00,241.19,149.55,238.16,674.0,718.0,158.0,560.0,19.0,0.0,1.0,2024-05-19 08:00:00,2024-05-19 07:00:00,SOURCE_WHOLE_HOUR,2024-05-19 11:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-19.0
