id_subsistema,nom_subsistema,tip_reservatorio,nom_bacia,id_reservatorio,nom_reservatorio,cod_usina,din_instante,val_nivelmontante,val_niveljusante,val_volumeutil,val_vazaoafluente,val_vazaodefluente,val_vazaoturbinada,val_vazaovertida,val_vazaooutrasestruturas,val_vazaotransferida,val_vazaovertidanaoturbinavel,hour_end_local_interpreted,hour_start_local_interpreted,timestamp_interpretation,hour_end_utc_assuming_brasilia,timezone_status,quality_status,source_month,balance_residual_m3s
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-15 21:00:00,92.53,75.78,,0.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-15 21:00:00,2024-05-15 20:00:00,SOURCE_WHOLE_HOUR,2024-05-16 00:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-15 22:00:00,92.46,75.63,,0.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-15 22:00:00,2024-05-15 21:00:00,SOURCE_WHOLE_HOUR,2024-05-16 01:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-15 23:00:00,92.4,75.85,,0.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-15 23:00:00,2024-05-15 22:00:00,SOURCE_WHOLE_HOUR,2024-05-16 02:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-15 23:59:00,92.26,75.8,,0.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-16 00:00:00,2024-05-15 23:00:00,23:59_AS_24:00_UNVERIFIED,2024-05-16 03:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 01:00:00,92.16,75.45,,0.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-16 01:00:00,2024-05-16 00:00:00,SOURCE_WHOLE_HOUR,2024-05-16 04:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 02:00:00,92.06,75.55,,0.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-16 02:00:00,2024-05-16 01:00:00,SOURCE_WHOLE_HOUR,2024-05-16 05:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 03:00:00,92.0,75.56,,0.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-16 03:00:00,2024-05-16 02:00:00,SOURCE_WHOLE_HOUR,2024-05-16 06:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 04:00:00,91.9,75.5,,0.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-16 04:00:00,2024-05-16 03:00:00,SOURCE_WHOLE_HOUR,2024-05-16 07:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 05:00:00,91.78,75.62,,0.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-16 05:00:00,2024-05-16 04:00:00,SOURCE_WHOLE_HOUR,2024-05-16 08:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 06:00:00,91.66,75.42,,0.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-16 06:00:00,2024-05-16 05:00:00,SOURCE_WHOLE_HOUR,2024-05-16 09:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 07:00:00,91.43,75.25,,0.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-16 07:00:00,2024-05-16 06:00:00,SOURCE_WHOLE_HOUR,2024-05-16 10:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 08:00:00,91.0,75.23,,0.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-16 08:00:00,2024-05-16 07:00:00,SOURCE_WHOLE_HOUR,2024-05-16 11:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 09:00:00,90.46,75.34,,0.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-16 09:00:00,2024-05-16 08:00:00,SOURCE_WHOLE_HOUR,2024-05-16 12:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 10:00:00,90.46,75.13,,33.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-16 10:00:00,2024-05-16 09:00:00,SOURCE_WHOLE_HOUR,2024-05-16 13:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 11:00:00,90.46,74.91,,33.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-16 11:00:00,2024-05-16 10:00:00,SOURCE_WHOLE_HOUR,2024-05-16 14:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 12:00:00,90.46,74.85,,33.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-16 12:00:00,2024-05-16 11:00:00,SOURCE_WHOLE_HOUR,2024-05-16 15:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 13:00:00,90.46,74.85,,33.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-16 13:00:00,2024-05-16 12:00:00,SOURCE_WHOLE_HOUR,2024-05-16 16:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 14:00:00,90.46,74.85,,33.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-16 14:00:00,2024-05-16 13:00:00,SOURCE_WHOLE_HOUR,2024-05-16 17:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 15:00:00,90.46,74.85,,33.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-16 15:00:00,2024-05-16 14:00:00,SOURCE_WHOLE_HOUR,2024-05-16 18:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 17:00:00,90.46,74.59,,33.0,33.0,0.0,33.0,18.0,0.0,,2024-05-16 17:00:00,2024-05-16 16:00:00,SOURCE_WHOLE_HOUR,2024-05-16 20:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 18:00:00,90.46,74.58,,33.0,33.0,0.0,33.0,18.0,0.0,,2024-05-16 18:00:00,2024-05-16 17:00:00,SOURCE_WHOLE_HOUR,2024-05-16 21:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 19:00:00,90.46,74.67,,33.0,33.0,0.0,33.0,18.0,0.0,,2024-05-16 19:00:00,2024-05-16 18:00:00,SOURCE_WHOLE_HOUR,2024-05-16 22:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 20:00:00,90.43,74.62,,15.0,33.0,0.0,33.0,18.0,0.0,,2024-05-16 20:00:00,2024-05-16 19:00:00,SOURCE_WHOLE_HOUR,2024-05-16 23:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 21:00:00,90.43,74.49,,33.0,33.0,0.0,33.0,18.0,0.0,,2024-05-16 21:00:00,2024-05-16 20:00:00,SOURCE_WHOLE_HOUR,2024-05-17 00:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 22:00:00,90.43,74.49,,33.0,33.0,0.0,33.0,18.0,0.0,,2024-05-16 22:00:00,2024-05-16 21:00:00,SOURCE_WHOLE_HOUR,2024-05-17 01:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 23:00:00,90.43,74.55,,33.0,33.0,0.0,33.0,18.0,0.0,,2024-05-16 23:00:00,2024-05-16 22:00:00,SOURCE_WHOLE_HOUR,2024-05-17 02:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-16 23:59:00,90.4,74.53,,15.0,33.0,0.0,33.0,18.0,0.0,,2024-05-17 00:00:00,2024-05-16 23:00:00,23:59_AS_24:00_UNVERIFIED,2024-05-17 03:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 02:00:00,90.35,74.44,,15.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-17 02:00:00,2024-05-17 01:00:00,SOURCE_WHOLE_HOUR,2024-05-17 05:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 03:00:00,90.31,74.44,,9.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-17 03:00:00,2024-05-17 02:00:00,SOURCE_WHOLE_HOUR,2024-05-17 06:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 04:00:00,90.31,74.51,,33.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-17 04:00:00,2024-05-17 03:00:00,SOURCE_WHOLE_HOUR,2024-05-17 07:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 05:00:00,90.3,74.56,,27.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-17 05:00:00,2024-05-17 04:00:00,SOURCE_WHOLE_HOUR,2024-05-17 08:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 06:00:00,90.3,74.55,,33.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-17 06:00:00,2024-05-17 05:00:00,SOURCE_WHOLE_HOUR,2024-05-17 09:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 07:00:00,90.28,74.44,,21.0,33.0,0.0,33.0,18.0,0.0,1.0,2024-05-17 07:00:00,2024-05-17 06:00:00,SOURCE_WHOLE_HOUR,2024-05-17 10:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 08:00:00,90.28,74.44,,885.0,885.0,0.0,885.0,18.0,0.0,1.0,2024-05-17 08:00:00,2024-05-17 07:00:00,SOURCE_WHOLE_HOUR,2024-05-17 11:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 09:00:00,90.28,74.45,,893.0,893.0,0.0,893.0,18.0,0.0,1.0,2024-05-17 09:00:00,2024-05-17 08:00:00,SOURCE_WHOLE_HOUR,2024-05-17 12:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 10:00:00,90.28,74.45,,912.0,912.0,0.0,912.0,18.0,0.0,1.0,2024-05-17 10:00:00,2024-05-17 09:00:00,SOURCE_WHOLE_HOUR,2024-05-17 13:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 11:00:00,90.28,74.45,,912.0,912.0,0.0,912.0,18.0,0.0,1.0,2024-05-17 11:00:00,2024-05-17 10:00:00,SOURCE_WHOLE_HOUR,2024-05-17 14:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 12:00:00,90.28,74.45,,936.0,936.0,0.0,936.0,18.0,0.0,1.0,2024-05-17 12:00:00,2024-05-17 11:00:00,SOURCE_WHOLE_HOUR,2024-05-17 15:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 13:00:00,90.28,73.97,,941.0,941.0,0.0,941.0,18.0,0.0,1.0,2024-05-17 13:00:00,2024-05-17 12:00:00,SOURCE_WHOLE_HOUR,2024-05-17 16:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 14:00:00,90.28,73.89,,958.0,958.0,0.0,958.0,18.0,0.0,1.0,2024-05-17 14:00:00,2024-05-17 13:00:00,SOURCE_WHOLE_HOUR,2024-05-17 17:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 15:00:00,90.28,73.95,,963.0,963.0,0.0,963.0,18.0,0.0,1.0,2024-05-17 15:00:00,2024-05-17 14:00:00,SOURCE_WHOLE_HOUR,2024-05-17 18:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 16:00:00,90.28,74.0,,967.0,967.0,0.0,967.0,18.0,0.0,1.0,2024-05-17 16:00:00,2024-05-17 15:00:00,SOURCE_WHOLE_HOUR,2024-05-17 19:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 17:00:00,90.28,74.29,,977.0,977.0,0.0,977.0,18.0,0.0,1.0,2024-05-17 17:00:00,2024-05-17 16:00:00,SOURCE_WHOLE_HOUR,2024-05-17 20:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 18:00:00,90.28,74.45,,868.0,868.0,0.0,868.0,18.0,0.0,1.0,2024-05-17 18:00:00,2024-05-17 17:00:00,SOURCE_WHOLE_HOUR,2024-05-17 21:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 19:00:00,90.28,74.5,,944.0,944.0,0.0,944.0,18.0,0.0,1.0,2024-05-17 19:00:00,2024-05-17 18:00:00,SOURCE_WHOLE_HOUR,2024-05-17 22:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 20:00:00,90.28,74.6,,969.0,969.0,0.0,969.0,18.0,0.0,1.0,2024-05-17 20:00:00,2024-05-17 19:00:00,SOURCE_WHOLE_HOUR,2024-05-17 23:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 21:00:00,90.28,74.64,,985.0,985.0,0.0,985.0,18.0,0.0,1.0,2024-05-17 21:00:00,2024-05-17 20:00:00,SOURCE_WHOLE_HOUR,2024-05-18 00:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-17 23:59:00,90.28,74.58,,1039.0,1039.0,0.0,1039.0,18.0,0.0,1.0,2024-05-18 00:00:00,2024-05-17 23:00:00,23:59_AS_24:00_UNVERIFIED,2024-05-18 03:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-18 01:00:00,90.28,74.73,,1056.0,1056.0,0.0,1056.0,18.0,0.0,1.0,2024-05-18 01:00:00,2024-05-18 00:00:00,SOURCE_WHOLE_HOUR,2024-05-18 04:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-18 02:00:00,90.28,74.8,,1084.0,1084.0,0.0,1084.0,18.0,0.0,1.0,2024-05-18 02:00:00,2024-05-18 01:00:00,SOURCE_WHOLE_HOUR,2024-05-18 05:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-18 03:00:00,90.28,74.8,,1096.0,1096.0,0.0,1096.0,18.0,0.0,1.0,2024-05-18 03:00:00,2024-05-18 02:00:00,SOURCE_WHOLE_HOUR,2024-05-18 06:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-18 04:00:00,90.28,74.9,,1114.0,1114.0,0.0,1114.0,18.0,0.0,1.0,2024-05-18 04:00:00,2024-05-18 03:00:00,SOURCE_WHOLE_HOUR,2024-05-18 07:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-18 05:00:00,90.28,75.0,,1132.0,1132.0,0.0,1132.0,18.0,0.0,1.0,2024-05-18 05:00:00,2024-05-18 04:00:00,SOURCE_WHOLE_HOUR,2024-05-18 08:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-18 06:00:00,90.28,75.1,,1157.0,1157.0,0.0,1157.0,18.0,0.0,1.0,2024-05-18 06:00:00,2024-05-18 05:00:00,SOURCE_WHOLE_HOUR,2024-05-18 09:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-18 07:00:00,90.28,75.2,,1183.0,1183.0,0.0,1183.0,18.0,0.0,1.0,2024-05-18 07:00:00,2024-05-18 06:00:00,SOURCE_WHOLE_HOUR,2024-05-18 10:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-18 08:00:00,90.28,75.21,,1202.0,1202.0,0.0,1202.0,18.0,0.0,1.0,2024-05-18 08:00:00,2024-05-18 07:00:00,SOURCE_WHOLE_HOUR,2024-05-18 11:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-18 09:00:00,90.28,75.03,,1235.0,1235.0,0.0,1235.0,18.0,0.0,1.0,2024-05-18 09:00:00,2024-05-18 08:00:00,SOURCE_WHOLE_HOUR,2024-05-18 12:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-18 10:00:00,90.28,74.98,,1248.0,1248.0,0.0,1248.0,18.0,0.0,1.0,2024-05-18 10:00:00,2024-05-18 09:00:00,SOURCE_WHOLE_HOUR,2024-05-18 13:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2024-05-18 11:00:00,90.28,74.51,,1269.0,1269.0,0.0,1269.0,18.0,0.0,1.0,2024-05-18 11:00:00,2024-05-18 10:00:00,SOURCE_WHOLE_HOUR,2024-05-18 14:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
