id_subsistema,nom_subsistema,tip_reservatorio,nom_bacia,id_reservatorio,nom_reservatorio,cod_usina,din_instante,val_nivelmontante,val_niveljusante,val_volumeutil,val_vazaoafluente,val_vazaodefluente,val_vazaoturbinada,val_vazaovertida,val_vazaooutrasestruturas,val_vazaotransferida,val_vazaovertidanaoturbinavel,hour_end_local_interpreted,hour_start_local_interpreted,timestamp_interpretation,hour_end_utc_assuming_brasilia,timezone_status,quality_status,source_month,balance_residual_m3s
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-11 10:00:00,151.0,105.0,451.29,4217.0,4217.0,0.0,4217.0,18.0,0.0,1.0,2024-05-11 10:00:00,2024-05-11 09:00:00,SOURCE_WHOLE_HOUR,2024-05-11 13:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-11 11:00:00,151.1,105.0,463.45,4381.0,4332.0,0.0,4332.0,18.0,0.0,1.0,2024-05-11 11:00:00,2024-05-11 10:00:00,SOURCE_WHOLE_HOUR,2024-05-11 14:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-11 12:00:00,151.1,105.0,463.45,4332.0,4332.0,0.0,4332.0,18.0,0.0,1.0,2024-05-11 12:00:00,2024-05-11 11:00:00,SOURCE_WHOLE_HOUR,2024-05-11 15:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-11 13:00:00,151.03,105.0,454.94,4251.0,4251.0,0.0,4251.0,18.0,0.0,1.0,2024-05-11 13:00:00,2024-05-11 12:00:00,SOURCE_WHOLE_HOUR,2024-05-11 16:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-11 14:00:00,151.03,105.0,454.94,4251.0,4251.0,0.0,4251.0,18.0,0.0,1.0,2024-05-11 14:00:00,2024-05-11 13:00:00,SOURCE_WHOLE_HOUR,2024-05-11 17:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-11 15:00:00,151.03,105.0,454.94,4251.0,4251.0,0.0,4251.0,18.0,0.0,1.0,2024-05-11 15:00:00,2024-05-11 14:00:00,SOURCE_WHOLE_HOUR,2024-05-11 18:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-11 16:00:00,151.0,105.0,451.29,4217.0,4217.0,0.0,4217.0,18.0,0.0,1.0,2024-05-11 16:00:00,2024-05-11 15:00:00,SOURCE_WHOLE_HOUR,2024-05-11 19:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-11 17:00:00,151.02,105.0,453.73,4250.0,4240.0,0.0,4240.0,18.0,0.0,1.0,2024-05-11 17:00:00,2024-05-11 16:00:00,SOURCE_WHOLE_HOUR,2024-05-11 20:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-11 18:00:00,151.13,105.0,467.09,4421.0,4367.0,0.0,4367.0,18.0,0.0,1.0,2024-05-11 18:00:00,2024-05-11 17:00:00,SOURCE_WHOLE_HOUR,2024-05-11 21:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-11 19:00:00,151.13,105.0,467.09,4449.0,4449.0,0.0,4449.0,18.0,0.0,1.0,2024-05-11 19:00:00,2024-05-11 18:00:00,SOURCE_WHOLE_HOUR,2024-05-11 22:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-11 20:00:00,151.13,105.0,467.09,4449.0,4449.0,0.0,4449.0,18.0,0.0,1.0,2024-05-11 20:00:00,2024-05-11 19:00:00,SOURCE_WHOLE_HOUR,2024-05-11 23:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-11 21:00:00,151.13,105.0,467.09,4449.0,4449.0,0.0,4449.0,18.0,0.0,1.0,2024-05-11 21:00:00,2024-05-11 20:00:00,SOURCE_WHOLE_HOUR,2024-05-12 00:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-11 22:00:00,151.16,105.0,470.72,4499.0,4484.0,0.0,4484.0,18.0,0.0,1.0,2024-05-11 22:00:00,2024-05-11 21:00:00,SOURCE_WHOLE_HOUR,2024-05-12 01:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-11 23:00:00,151.17,105.0,471.94,4501.0,4496.0,0.0,4496.0,18.0,0.0,1.0,2024-05-11 23:00:00,2024-05-11 22:00:00,SOURCE_WHOLE_HOUR,2024-05-12 02:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-11 23:59:00,151.22,105.0,478.0,4581.0,4556.0,0.0,4556.0,18.0,0.0,1.0,2024-05-12 00:00:00,2024-05-11 23:00:00,23:59_AS_24:00_UNVERIFIED,2024-05-12 03:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 01:00:00,151.27,105.0,484.05,4642.0,4617.0,0.0,4617.0,18.0,0.0,1.0,2024-05-12 01:00:00,2024-05-12 00:00:00,SOURCE_WHOLE_HOUR,2024-05-12 04:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 02:00:00,151.36,105.0,494.94,4772.0,4728.0,0.0,4728.0,18.0,0.0,1.0,2024-05-12 02:00:00,2024-05-12 01:00:00,SOURCE_WHOLE_HOUR,2024-05-12 05:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 03:00:00,151.43,105.0,503.39,4850.0,4816.0,0.0,4816.0,18.0,0.0,1.0,2024-05-12 03:00:00,2024-05-12 02:00:00,SOURCE_WHOLE_HOUR,2024-05-12 06:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 04:00:00,151.5,105.0,511.82,4939.0,4905.0,0.0,4905.0,18.0,0.0,1.0,2024-05-12 04:00:00,2024-05-12 03:00:00,SOURCE_WHOLE_HOUR,2024-05-12 07:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 05:00:00,151.68,105.0,533.43,5221.0,5133.0,0.0,5133.0,18.0,0.0,1.0,2024-05-12 05:00:00,2024-05-12 04:00:00,SOURCE_WHOLE_HOUR,2024-05-12 08:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 06:00:00,152.06,105.0,578.66,5810.0,5627.0,0.0,5627.0,18.0,0.0,1.0,2024-05-12 06:00:00,2024-05-12 05:00:00,SOURCE_WHOLE_HOUR,2024-05-12 09:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 07:00:00,152.63,105.0,645.39,6641.0,6372.0,0.0,6372.0,18.0,0.0,1.0,2024-05-12 07:00:00,2024-05-12 06:00:00,SOURCE_WHOLE_HOUR,2024-05-12 10:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 08:00:00,153.34,105.0,726.62,7693.0,7364.0,0.0,7364.0,18.0,0.0,1.0,2024-05-12 08:00:00,2024-05-12 07:00:00,SOURCE_WHOLE_HOUR,2024-05-12 11:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 09:00:00,153.99,105.0,799.15,8582.0,8334.0,0.0,8334.0,18.0,0.0,1.0,2024-05-12 09:00:00,2024-05-12 08:00:00,SOURCE_WHOLE_HOUR,2024-05-12 12:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 10:00:00,154.37,105.0,840.9,9096.0,8927.0,0.0,8927.0,18.0,0.0,1.0,2024-05-12 10:00:00,2024-05-12 09:00:00,SOURCE_WHOLE_HOUR,2024-05-12 13:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 11:00:00,154.75,105.0,882.26,9706.0,9539.0,0.0,9539.0,18.0,0.0,1.0,2024-05-12 11:00:00,2024-05-12 10:00:00,SOURCE_WHOLE_HOUR,2024-05-12 14:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 12:00:00,154.97,105.0,906.06,9998.0,9902.0,0.0,9902.0,18.0,0.0,1.0,2024-05-12 12:00:00,2024-05-12 11:00:00,SOURCE_WHOLE_HOUR,2024-05-12 15:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 13:00:00,154.98,105.0,907.14,9923.0,9918.0,0.0,9918.0,18.0,0.0,1.0,2024-05-12 13:00:00,2024-05-12 12:00:00,SOURCE_WHOLE_HOUR,2024-05-12 16:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 14:00:00,155.09,105.0,920.86,9968.0,9960.0,0.0,9960.0,18.0,0.0,1.0,2024-05-12 14:00:00,2024-05-12 13:00:00,SOURCE_WHOLE_HOUR,2024-05-12 17:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 15:00:00,155.14,105.0,927.28,9964.0,9964.0,0.0,9964.0,18.0,0.0,1.0,2024-05-12 15:00:00,2024-05-12 14:00:00,SOURCE_WHOLE_HOUR,2024-05-12 18:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 16:00:00,155.04,105.0,914.44,9955.0,9955.0,0.0,9955.0,18.0,0.0,1.0,2024-05-12 16:00:00,2024-05-12 15:00:00,SOURCE_WHOLE_HOUR,2024-05-12 19:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 17:00:00,154.98,105.0,907.14,9910.0,9918.0,0.0,9918.0,18.0,0.0,1.0,2024-05-12 17:00:00,2024-05-12 16:00:00,SOURCE_WHOLE_HOUR,2024-05-12 20:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 18:00:00,154.9,105.0,898.5,9749.0,9786.0,0.0,9786.0,18.0,0.0,1.0,2024-05-12 18:00:00,2024-05-12 17:00:00,SOURCE_WHOLE_HOUR,2024-05-12 21:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 19:00:00,154.79,105.0,886.6,9558.0,9604.0,0.0,9604.0,18.0,0.0,1.0,2024-05-12 19:00:00,2024-05-12 18:00:00,SOURCE_WHOLE_HOUR,2024-05-12 22:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 20:00:00,154.7,105.0,876.84,9418.0,9457.0,0.0,9457.0,18.0,0.0,1.0,2024-05-12 20:00:00,2024-05-12 19:00:00,SOURCE_WHOLE_HOUR,2024-05-12 23:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 21:00:00,154.72,105.0,879.01,9499.0,9490.0,0.0,9490.0,18.0,0.0,1.0,2024-05-12 21:00:00,2024-05-12 20:00:00,SOURCE_WHOLE_HOUR,2024-05-13 00:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 22:00:00,154.63,105.0,869.23,9304.0,9344.0,0.0,9344.0,18.0,0.0,1.0,2024-05-12 22:00:00,2024-05-12 21:00:00,SOURCE_WHOLE_HOUR,2024-05-13 01:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 23:00:00,154.43,105.0,847.46,8935.0,9023.0,0.0,9023.0,18.0,0.0,1.0,2024-05-12 23:00:00,2024-05-12 22:00:00,SOURCE_WHOLE_HOUR,2024-05-13 02:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
S,Sul,Fio dagua,JACUI,JIUHMC,MONTE CLARO,98.0,2024-05-12 23:59:00,154.17,105.0,818.99,8498.0,8613.0,0.0,8613.0,18.0,0.0,1.0,2024-05-13 00:00:00,2024-05-12 23:00:00,23:59_AS_24:00_UNVERIFIED,2024-05-13 03:00:00+00:00,ONS_NORM_BRASILIA_EXPORT_AND_PERIOD_LINK_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,2024-05,-18.0
