id_subsistema,nom_subsistema,tip_reservatorio,nom_bacia,id_reservatorio,nom_reservatorio,cod_usina,din_instante,val_nivelmontante,val_niveljusante,val_volumeutil,val_vazaoafluente,val_vazaodefluente,val_vazaoturbinada,val_vazaovertida,val_vazaooutrasestruturas,val_vazaotransferida,val_vazaovertidanaoturbinavel,source_file,source_record_index
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-01 22:00:00,104.0,71.39,100.0,381.0,365.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38630
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-01 23:00:00,104.0,71.43,100.0,366.0,366.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38631
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-01 23:59:00,103.98,71.4,98.0,333.0,365.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38632
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 01:00:00,103.98,71.4,98.0,364.0,364.0,335.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38633
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 02:00:00,103.96,71.29,96.0,305.0,337.0,308.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38634
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 03:00:00,103.98,71.32,98.0,379.0,347.0,318.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38635
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 04:00:00,104.0,71.36,100.0,392.0,360.0,331.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38636
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 05:00:00,104.0,71.4,100.0,365.0,365.0,335.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38637
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 06:00:00,103.99,71.36,99.0,348.0,364.0,335.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38638
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 07:00:00,103.97,71.4,97.0,332.0,365.0,335.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38639
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 08:00:00,103.96,71.4,96.0,349.0,365.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38640
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 09:00:00,103.96,71.4,96.0,365.0,365.0,335.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38641
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 10:00:00,103.95,71.39,95.0,349.0,365.0,335.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38642
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 11:00:00,103.96,71.4,96.0,381.0,365.0,335.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38643
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 12:00:00,103.96,71.41,96.0,365.0,365.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38644
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 13:00:00,103.97,71.42,97.0,381.0,365.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38645
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 14:00:00,103.99,71.41,99.0,397.0,365.0,335.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38646
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 15:00:00,103.97,71.41,97.0,333.0,365.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38647
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 16:00:00,103.94,71.39,94.0,317.0,365.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38648
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 17:00:00,103.96,71.41,96.0,398.0,366.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38649
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 18:00:00,103.99,71.41,99.0,415.0,366.0,337.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38650
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 19:00:00,103.99,71.4,99.0,366.0,366.0,337.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38651
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 20:00:00,103.99,71.4,99.0,366.0,366.0,337.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38652
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 21:00:00,103.98,71.4,98.0,350.0,366.0,337.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38653
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 22:00:00,103.95,71.41,95.0,318.0,367.0,337.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38654
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 23:00:00,103.9,71.41,90.0,286.0,367.0,338.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38655
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-02 23:59:00,103.92,71.02,92.0,343.0,311.0,282.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38656
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 01:00:00,103.92,70.91,92.0,271.0,271.0,242.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38657
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 02:00:00,103.91,70.91,91.0,255.0,271.0,242.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38658
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 03:00:00,103.91,70.89,91.0,271.0,271.0,241.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38659
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 04:00:00,103.91,70.89,91.0,271.0,271.0,241.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38660
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 05:00:00,103.9,70.91,90.0,255.0,271.0,242.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38661
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 06:00:00,103.91,70.91,91.0,287.0,271.0,242.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38662
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 07:00:00,103.91,70.91,91.0,271.0,271.0,242.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38663
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 08:00:00,103.86,71.2,86.0,213.0,293.0,264.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38664
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 09:00:00,103.84,71.34,84.0,329.0,361.0,332.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38665
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 10:00:00,103.83,71.35,83.0,345.0,361.0,332.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38666
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 11:00:00,103.81,71.36,81.0,330.0,362.0,333.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38667
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 12:00:00,103.81,71.36,81.0,362.0,362.0,333.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38668
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 13:00:00,103.81,71.36,81.0,362.0,362.0,333.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38669
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 14:00:00,103.8,71.36,80.0,346.0,362.0,333.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38670
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 15:00:00,103.8,71.36,80.0,362.0,362.0,333.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38671
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 16:00:00,103.8,71.36,80.0,362.0,362.0,333.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38672
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 17:00:00,103.78,71.4,78.0,332.0,365.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38673
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 18:00:00,103.78,71.4,78.0,367.0,367.0,338.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38674
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 19:00:00,103.76,71.4,76.0,335.0,367.0,338.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38675
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 20:00:00,103.75,71.4,75.0,351.0,367.0,338.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38676
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 21:00:00,103.73,71.4,73.0,335.0,367.0,339.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38677
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 22:00:00,103.73,71.4,73.0,367.0,367.0,339.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38678
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 23:00:00,103.71,71.4,71.0,335.0,367.0,339.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38679
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-03 23:59:00,103.69,71.4,69.0,336.0,368.0,339.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38680
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 01:00:00,103.77,70.85,77.0,400.0,271.0,242.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38681
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 02:00:00,103.81,70.76,81.0,308.0,243.0,214.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38682
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 03:00:00,103.84,70.82,84.0,306.0,258.0,229.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38683
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 04:00:00,103.85,70.89,85.0,286.0,270.0,240.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38684
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 05:00:00,103.86,70.92,86.0,295.0,279.0,250.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38685
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 06:00:00,103.81,71.34,81.0,264.0,344.0,315.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38686
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 07:00:00,103.79,71.4,79.0,333.0,365.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38687
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 08:00:00,103.74,71.4,74.0,285.0,366.0,337.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38688
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 09:00:00,103.79,71.37,79.0,445.0,365.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38689
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 10:00:00,103.8,71.39,80.0,381.0,365.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38690
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 11:00:00,103.8,71.39,80.0,365.0,365.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38691
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 12:00:00,103.8,71.39,80.0,365.0,365.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38692
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 13:00:00,103.82,71.39,82.0,397.0,365.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38693
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 14:00:00,103.83,71.41,83.0,381.0,365.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38694
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 15:00:00,103.83,71.42,83.0,365.0,365.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38695
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 16:00:00,103.85,71.4,85.0,397.0,365.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38696
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 17:00:00,103.84,71.37,84.0,348.0,364.0,335.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38697
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 18:00:00,103.84,71.39,84.0,365.0,365.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38698
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 19:00:00,103.87,71.4,87.0,413.0,365.0,335.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38699
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 20:00:00,103.88,71.39,88.0,380.0,364.0,335.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38700
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 21:00:00,103.89,71.36,89.0,380.0,364.0,335.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38701
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 22:00:00,103.9,71.37,90.0,380.0,364.0,335.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38702
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 23:00:00,103.89,71.37,89.0,348.0,364.0,335.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38703
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-04 23:59:00,103.89,71.37,89.0,365.0,365.0,336.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38704
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-05 01:00:00,103.87,71.4,87.0,334.0,366.0,337.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38705
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-05 02:00:00,103.88,71.37,88.0,382.0,366.0,337.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38706
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-05 03:00:00,103.88,71.37,88.0,366.0,366.0,337.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38707
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-05 04:00:00,103.89,71.36,89.0,382.0,366.0,337.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38708
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-05 05:00:00,103.9,71.4,90.0,382.0,366.0,337.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38709
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-05 06:00:00,103.87,71.37,87.0,317.0,366.0,337.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38710
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-05 07:00:00,103.87,71.37,87.0,366.0,366.0,337.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38711
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-05 08:00:00,103.85,71.4,85.0,334.0,366.0,337.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38712
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-05 09:00:00,103.84,71.4,84.0,350.0,366.0,337.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38713
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-05 10:00:00,103.84,71.4,84.0,367.0,367.0,337.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38714
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-05 11:00:00,103.84,71.4,84.0,366.0,366.0,337.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38715
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-08-05 12:00:00,103.83,71.42,83.0,351.0,367.0,338.0,0.0,29.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-08.csv,38716
