id_subsistema,nom_subsistema,tip_reservatorio,nom_bacia,id_reservatorio,nom_reservatorio,cod_usina,din_instante,val_nivelmontante,val_niveljusante,val_volumeutil,val_vazaoafluente,val_vazaodefluente,val_vazaoturbinada,val_vazaovertida,val_vazaooutrasestruturas,val_vazaotransferida,val_vazaovertidanaoturbinavel,source_file,source_record_index
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-02 21:00:00,104.59,71.9,158.87,629.0,533.0,336.0,167.0,30.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38704
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-02 22:00:00,104.61,71.99,160.87,575.0,543.0,336.0,176.0,30.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38705
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-02 23:00:00,104.68,72.02,167.86,690.0,577.0,336.0,210.0,31.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38706
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-02 23:59:00,104.83,72.1,182.82,901.0,659.0,335.0,293.0,31.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38707
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 01:00:00,105.0,72.28,199.79,1040.0,766.0,335.0,400.0,31.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38708
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 02:00:00,105.14,72.54,218.37,1091.0,865.0,336.0,497.0,31.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38709
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 03:00:00,105.27,72.78,235.62,1174.0,965.0,338.0,596.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38710
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 04:00:00,105.41,73.0,254.19,1305.0,1080.0,338.0,710.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38711
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 05:00:00,105.62,73.34,282.06,1609.0,1270.0,340.0,898.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38712
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 06:00:00,105.85,73.74,312.58,1874.0,1504.0,341.0,1130.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38713
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 07:00:00,106.01,74.15,333.81,2149.0,1891.0,343.0,1516.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38714
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 08:00:00,106.11,74.8,347.08,2169.0,2007.0,345.0,1629.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38715
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 09:00:00,106.02,75.26,335.14,2789.0,2934.0,348.0,2553.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38716
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 10:00:00,105.93,76.1,323.2,2683.0,2828.0,345.0,2450.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38717
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 11:00:00,105.94,76.31,324.52,2850.0,2834.0,340.0,2461.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38718
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 12:00:00,106.0,76.34,332.48,2995.0,2899.0,336.0,2530.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38719
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 13:00:00,106.09,76.44,344.43,3142.0,2997.0,330.0,2634.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38720
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 14:00:00,106.39,76.71,384.24,3837.0,3354.0,329.0,2991.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38721
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 15:00:00,106.52,77.15,401.49,3732.0,3523.0,333.0,3157.0,34.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38722
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 16:00:00,106.59,77.45,410.77,3723.0,3610.0,328.0,3248.0,34.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38723
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 17:00:00,106.75,77.65,432.01,4070.0,3812.0,314.0,3465.0,34.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38724
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 18:00:00,106.87,77.85,447.93,4132.0,3938.0,271.0,3634.0,34.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38725
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 19:00:00,106.92,78.06,454.56,4091.0,4010.0,271.0,3705.0,34.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38726
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 20:00:00,106.92,78.16,454.56,4011.0,4011.0,272.0,3705.0,34.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38727
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 21:00:00,106.91,78.27,453.24,3982.0,3998.0,273.0,3691.0,34.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38728
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 22:00:00,106.87,78.27,447.93,3877.0,3941.0,273.0,3634.0,34.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38729
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 23:00:00,106.78,78.11,435.99,3668.0,3813.0,273.0,3506.0,34.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38730
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-03 23:59:00,106.72,78.0,428.03,3633.0,3730.0,273.0,3423.0,34.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38731
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 01:00:00,106.64,77.84,417.41,3492.0,3620.0,272.0,3315.0,34.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38732
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 02:00:00,106.55,77.7,405.47,3356.0,3501.0,271.0,3196.0,34.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38733
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 03:00:00,106.43,77.37,389.54,3151.0,3344.0,269.0,3042.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38734
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 04:00:00,106.35,77.21,378.93,3115.0,3244.0,269.0,2942.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38735
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 05:00:00,106.22,77.0,361.68,2877.0,3087.0,268.0,2786.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38736
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 06:00:00,106.13,76.8,349.73,2835.0,2980.0,267.0,2681.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38737
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 07:00:00,106.02,76.6,335.14,2675.0,2852.0,266.0,2553.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38738
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 08:00:00,105.88,76.34,316.56,2478.0,2703.0,277.0,2394.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38739
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 09:00:00,105.79,76.16,304.62,2484.0,2629.0,300.0,2297.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38740
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 10:00:00,105.65,75.92,286.04,2258.0,2484.0,299.0,2153.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38741
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 11:00:00,105.55,75.75,272.77,2225.0,2386.0,298.0,2056.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38742
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 12:00:00,105.71,75.26,294.0,1582.0,1324.0,306.0,986.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38743
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 13:00:00,105.97,74.37,328.5,2027.0,1608.0,315.0,1261.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38744
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 14:00:00,106.02,74.38,335.14,1757.0,1677.0,327.0,1317.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38745
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 15:00:00,106.01,74.45,333.81,1662.0,1678.0,340.0,1305.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38746
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 16:00:00,105.99,74.45,331.16,1621.0,1653.0,338.0,1283.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38747
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 17:00:00,105.97,74.4,328.5,1599.0,1631.0,337.0,1261.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38748
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 18:00:00,105.9,74.37,319.21,1441.0,1554.0,338.0,1183.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38749
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 19:00:00,105.83,74.24,309.93,1366.0,1479.0,338.0,1109.0,33.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38750
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 20:00:00,105.79,74.1,304.62,1372.0,1436.0,337.0,1067.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38751
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 21:00:00,105.75,73.99,299.31,1331.0,1396.0,337.0,1026.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38752
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 22:00:00,105.69,73.9,291.35,1239.0,1336.0,337.0,966.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38753
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 23:00:00,105.64,73.83,284.71,1207.0,1287.0,337.0,918.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38754
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-04 23:59:00,105.6,73.72,279.41,1184.0,1249.0,338.0,879.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38755
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-05 01:00:00,105.56,73.66,274.1,1149.0,1213.0,339.0,843.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38756
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-05 02:00:00,105.53,73.58,270.12,1138.0,1186.0,339.0,815.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38757
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-05 03:00:00,105.49,73.5,264.81,1086.0,1150.0,339.0,779.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38758
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-05 04:00:00,105.46,73.45,260.83,1076.0,1124.0,339.0,753.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38759
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-05 05:00:00,105.43,73.36,256.85,1049.0,1097.0,338.0,727.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38760
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-05 06:00:00,105.39,73.29,251.54,998.0,1063.0,338.0,693.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38761
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-05 07:00:00,105.37,73.26,248.89,1014.0,1046.0,338.0,676.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38762
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-05 08:00:00,105.32,73.2,242.25,925.0,1006.0,339.0,635.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38763
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-05 09:00:00,105.3,73.16,239.6,958.0,991.0,340.0,619.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38764
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-05 10:00:00,105.26,73.1,234.29,895.0,959.0,340.0,588.0,32.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38765
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99,2018-10-05 11:00:00,105.22,73.05,228.98,864.0,928.0,340.0,557.0,31.0,0.0,,outputs/auditoria-qi-radar-2018-20260922/raw/ons-2018-10.csv,38766
