forecast_record,valid_at,feature,value,train_min,train_max,kind
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,monte:dQ1,0.568682704563646,-0.48474221983946675,0.3523021957686533,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,monte:dQ2,0.454698530871138,-0.24989492264228616,0.22600906566502732,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,monte:dQ4,0.343990954000298,-0.1046341700799688,0.17117075236796586,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,monte:dQ8,0.34851052037865243,-0.058709426001571946,0.14966588913001427,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,castro:Q06,2.9124897747256138,0.08365116420730187,2.3183542274418922,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,castro:Q,5.93983,0.016,4.061,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,castro:I,7.05025,0.001,4.105,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,castro:dQ1,0.32692216505567684,-0.25747399961996087,0.2191084924735245,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,castro:dQ2,0.4019104712367858,-0.1305422384563114,0.14313986561357062,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,castro:dQ4,0.2869651214794675,-0.06571096584058289,0.12053050738453186,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,castro:dQ8,0.3059720719434141,-0.05991768005597145,0.12050576459435042,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,Baixo Antas:P12,132.31907514450833,0.0,71.37167630057789,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,Baixo Antas:P24,132.31907514450833,0.0,115.71329479768742,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,Baixo Antas:P3lag6,63.260693641618644,0.0,29.640462427745668,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,Prata-Turvo:P6,54.2565031982942,0.0,51.3207000710732,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,Prata-Turvo:P3lag3,35.08443496801711,0.0,33.68379530916843,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,Tainhas:P3,34.75464480874256,0.0,28.974316939890905,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,Tainhas:P6,62.789071038250505,0.0,35.69453551912545,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,Tainhas:P12,149.68852459016284,0.0,57.16830601092897,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,Tainhas:P24,149.68852459016284,0.0,79.8939890710385,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,Tainhas:P48,173.5065573770471,0.0,94.77868852458809,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T21:00:00-03:00,Tainhas:P3lag6,80.33989071038252,0.0,34.57759562841552,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,86510000:dH0.5,1.1600000000000001,-0.41999999999999993,1.1000000000000014,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,86510000:dH1,1.33,-0.39000000000000057,1.0300000000000002,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,86510000:dH2,1.6400000000000006,-0.38000000000000034,1.0150000000000001,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,86510000:dH4,1.3775000000000002,-0.3250000000000002,0.9099999999999999,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,86510000:dH8,1.0050000000000001,-0.30499999999999994,0.8237500000000001,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,86472000:dH4,1.73,-0.39250000000000007,0.875,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,86472000:dH8,1.12375,-0.2975000000000001,0.7512499999999999,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,86472600:dH4,1.2049999999999998,-0.3025,0.7350000000000001,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,86472600:dH8,0.84,-0.24124999999999996,0.6699999999999999,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,86500000:dH8,0.46024999999999994,-0.190125,0.45875000000000005,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,julho:I,6.218979999999999,0.0,6.195,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,julho:dQ8,0.27696572740176917,-0.06771036061987953,0.1719696243110594,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,monte:Q06,3.6079652507998583,0.046439843790034595,2.9190073129260052,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,monte:Q,8.48732,0.006,5.962,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,monte:I,8.52065,0.0,5.97,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,monte:dQ1,0.568682704563646,-0.48474221983946675,0.3523021957686533,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,monte:dQ2,0.454698530871138,-0.24989492264228616,0.22600906566502732,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,monte:dQ4,0.343990954000298,-0.1046341700799688,0.17117075236796586,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,monte:dQ8,0.34851052037865243,-0.058709426001571946,0.14966588913001427,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,castro:Q06,2.9124897747256138,0.08365116420730187,2.3183542274418922,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,castro:Q,5.93983,0.016,4.061,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,castro:I,7.05025,0.001,4.105,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,castro:dQ1,0.32692216505567684,-0.25747399961996087,0.2191084924735245,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,castro:dQ2,0.4019104712367858,-0.1305422384563114,0.14313986561357062,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,castro:dQ4,0.2869651214794675,-0.06571096584058289,0.12053050738453186,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,castro:dQ8,0.3059720719434141,-0.05991768005597145,0.12050576459435042,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,Baixo Antas:P12,132.31907514450833,0.0,71.37167630057789,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,Baixo Antas:P24,132.31907514450833,0.0,115.71329479768742,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,Baixo Antas:P3lag6,63.260693641618644,0.0,29.640462427745668,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,Prata-Turvo:P6,54.2565031982942,0.0,51.3207000710732,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,Prata-Turvo:P3lag3,35.08443496801711,0.0,33.68379530916843,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,Tainhas:P3,34.75464480874256,0.0,28.974316939890905,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,Tainhas:P6,62.789071038250505,0.0,35.69453551912545,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,Tainhas:P12,149.68852459016284,0.0,57.16830601092897,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,Tainhas:P24,149.68852459016284,0.0,79.8939890710385,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,Tainhas:P48,173.5065573770471,0.0,94.77868852458809,observed
ad0f135386ab111c85f9db922cd9fd67361446bf9d616bd888be02671f8fef2c,2026-09-21T22:00:00-03:00,Tainhas:P3lag6,80.33989071038252,0.0,34.57759562841552,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,86510000:dH2,1.38,-0.3700000000000001,0.9950000000000001,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,86510000:dH4,1.4399999999999997,-0.3250000000000002,0.9274999999999998,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,86510000:dH8,1.0062499999999999,-0.3075000000000001,0.82,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,86472000:dH4,0.9025000000000003,-0.39250000000000007,0.875,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,86472000:dH8,1.1062500000000002,-0.2975000000000001,0.7512499999999999,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,86472600:dH4,1.2049999999999998,-0.3025,0.7350000000000001,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,86472600:dH8,0.84,-0.24124999999999996,0.6699999999999999,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,julho:I,6.218979999999999,0.0,6.195,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,julho:dQ8,0.27696572740176917,-0.06771036061987953,0.1719696243110594,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,monte:Q06,3.6079652507998583,0.046439843790034595,2.9190073129260052,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,monte:Q,8.48732,0.006,5.962,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,monte:I,8.52065,0.0,5.97,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,monte:dQ1,0.568682704563646,-0.48474221983946675,0.3523021957686533,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,monte:dQ2,0.454698530871138,-0.24989492264228616,0.22600906566502732,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,monte:dQ4,0.343990954000298,-0.1046341700799688,0.17117075236796586,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,monte:dQ8,0.34851052037865243,-0.058709426001571946,0.14966588913001427,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,castro:Q06,3.373026281894683,0.08365116420730187,2.3183542274418922,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,castro:Q,7.58635,0.016,4.061,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,castro:I,8.69677,0.001,4.105,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,castro:dQ1,0.7874586722247461,-0.25747399961996087,0.2191084924735245,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,castro:dQ2,0.6321787248213204,-0.1305422384563114,0.14313986561357062,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,castro:dQ4,0.4020992482717348,-0.06571096584058289,0.12053050738453186,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,castro:dQ8,0.36353913533954774,-0.05991768005597145,0.12050576459435042,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,Baixo Antas:P12,132.53121387283207,0.0,71.29306358381488,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,Baixo Antas:P24,132.71329479768752,0.0,116.00809248554864,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,Baixo Antas:P3lag6,56.91156069364169,0.0,29.097687861271705,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,Carreiro:P3lag6,34.3279251170046,0.0,33.98424336973464,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,Prata-Turvo:P3lag3,41.61918976545844,0.0,33.68379530916843,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,Tainhas:P3,34.7415300546442,0.0,24.985245901639342,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,Tainhas:P6,62.68415300546362,0.0,38.79672131147567,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,Tainhas:P12,149.68852459016284,0.0,57.07650273224045,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,Tainhas:P24,149.68852459016284,0.0,79.80000000000027,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,Tainhas:P48,173.50218579234766,0.0,94.77868852458809,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T21:00:00-03:00,Tainhas:P3lag6,80.13005464480874,0.0,33.35901639344284,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,86510000:dH2,1.38,-0.3700000000000001,0.9950000000000001,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,86510000:dH4,1.4399999999999997,-0.3250000000000002,0.9274999999999998,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,86510000:dH8,1.0062499999999999,-0.3075000000000001,0.82,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,86472000:dH4,0.9025000000000003,-0.39250000000000007,0.875,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,86472000:dH8,1.1062500000000002,-0.2975000000000001,0.7512499999999999,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,86472600:dH4,1.2049999999999998,-0.3025,0.7350000000000001,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,86472600:dH8,0.84,-0.24124999999999996,0.6699999999999999,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,julho:I,6.218979999999999,0.0,6.195,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,julho:dQ8,0.27696572740176917,-0.06771036061987953,0.1719696243110594,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,monte:Q06,3.6079652507998583,0.046439843790034595,2.9190073129260052,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,monte:Q,8.48732,0.006,5.962,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,monte:I,8.52065,0.0,5.97,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,monte:dQ1,0.568682704563646,-0.48474221983946675,0.3523021957686533,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,monte:dQ2,0.454698530871138,-0.24989492264228616,0.22600906566502732,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,monte:dQ4,0.343990954000298,-0.1046341700799688,0.17117075236796586,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,monte:dQ8,0.34851052037865243,-0.058709426001571946,0.14966588913001427,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,castro:Q06,3.373026281894683,0.08365116420730187,2.3183542274418922,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,castro:Q,7.58635,0.016,4.061,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,castro:I,8.69677,0.001,4.105,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,castro:dQ1,0.7874586722247461,-0.25747399961996087,0.2191084924735245,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,castro:dQ2,0.6321787248213204,-0.1305422384563114,0.14313986561357062,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,castro:dQ4,0.4020992482717348,-0.06571096584058289,0.12053050738453186,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,castro:dQ8,0.36353913533954774,-0.05991768005597145,0.12050576459435042,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,Baixo Antas:P12,132.53121387283207,0.0,71.29306358381488,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,Baixo Antas:P24,132.71329479768752,0.0,116.00809248554864,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,Baixo Antas:P3lag6,56.91156069364169,0.0,29.097687861271705,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,Carreiro:P3lag6,34.3279251170046,0.0,33.98424336973464,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,Prata-Turvo:P3lag3,41.61918976545844,0.0,33.68379530916843,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,Tainhas:P3,34.7415300546442,0.0,24.985245901639342,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,Tainhas:P6,62.68415300546362,0.0,38.79672131147567,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,Tainhas:P12,149.68852459016284,0.0,57.07650273224045,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,Tainhas:P24,149.68852459016284,0.0,79.80000000000027,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,Tainhas:P48,173.50218579234766,0.0,94.77868852458809,observed
971a360ec71a51cf033cb732230d29ecf3db0b1657199019814d504f3753851a,2026-09-21T22:00:00-03:00,Tainhas:P3lag6,80.13005464480874,0.0,33.35901639344284,observed
