id_subsistema,nom_subsistema,tip_reservatorio,nom_bacia,id_reservatorio,nom_reservatorio,cod_usina,din_instante,val_nivelmontante,val_niveljusante,val_volumeutil,val_vazaoafluente,val_vazaodefluente,val_vazaoturbinada,val_vazaovertida,val_vazaooutrasestruturas,val_vazaotransferida,val_vazaovertidanaoturbinavel,hour_end_local_interpreted,hour_end_utc_assuming_brasilia,timezone_status,hour2359_interpretation,quality_status,balance_residual_m3s
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 01:00:00,103.15,69.3,15.0,218.0,138.0,110.0,0.0,28.0,0.0,0.0,2023-09-01 01:00:00,2023-09-01 04:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 02:00:00,103.2,68.81,20.0,108.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-01 02:00:00,2023-09-01 05:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 03:00:00,103.2,68.65,20.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-01 03:00:00,2023-09-01 06:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 04:00:00,103.21,68.53,21.0,44.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-01 04:00:00,2023-09-01 07:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 05:00:00,103.21,68.49,21.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-01 05:00:00,2023-09-01 08:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 06:00:00,103.2,68.47,20.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-01 06:00:00,2023-09-01 09:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 07:00:00,103.2,68.45,20.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-01 07:00:00,2023-09-01 10:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 08:00:00,103.19,68.45,19.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-01 08:00:00,2023-09-01 11:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 09:00:00,103.18,68.45,18.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-01 09:00:00,2023-09-01 12:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 10:00:00,103.17,68.48,17.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-01 10:00:00,2023-09-01 13:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 11:00:00,103.16,68.5,16.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-01 11:00:00,2023-09-01 14:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 12:00:00,103.15,68.5,15.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-01 12:00:00,2023-09-01 15:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 13:00:00,103.14,68.5,14.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-01 13:00:00,2023-09-01 16:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 14:00:00,103.13,68.51,13.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-01 14:00:00,2023-09-01 17:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 15:00:00,103.12,68.5,12.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-01 15:00:00,2023-09-01 18:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 16:00:00,103.11,68.47,11.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-01 16:00:00,2023-09-01 19:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 17:00:00,103.06,69.4,6.0,10.0,90.0,63.0,0.0,28.0,0.0,0.0,2023-09-01 17:00:00,2023-09-01 20:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,-1.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 18:00:00,103.06,69.58,6.0,194.0,194.0,166.0,0.0,28.0,0.0,0.0,2023-09-01 18:00:00,2023-09-01 21:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 19:00:00,103.17,69.77,17.0,371.0,194.0,166.0,0.0,28.0,0.0,0.0,2023-09-01 19:00:00,2023-09-01 22:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 20:00:00,103.3,69.63,30.0,369.0,159.0,131.0,0.0,28.0,0.0,0.0,2023-09-01 20:00:00,2023-09-01 23:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 21:00:00,103.33,69.62,33.0,207.0,159.0,131.0,0.0,28.0,0.0,0.0,2023-09-01 21:00:00,2023-09-02 00:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 22:00:00,103.36,69.52,36.0,194.0,146.0,118.0,0.0,28.0,0.0,0.0,2023-09-01 22:00:00,2023-09-02 01:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 23:00:00,103.36,69.51,36.0,143.0,143.0,115.0,0.0,28.0,0.0,0.0,2023-09-01 23:00:00,2023-09-02 02:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-01 23:59:00,103.36,69.5,36.0,143.0,143.0,115.0,0.0,28.0,0.0,0.0,2023-09-02 00:00:00,2023-09-02 03:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,23:59_AS_24:00_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 01:00:00,103.43,68.99,43.0,177.0,64.0,36.0,0.0,28.0,0.0,0.0,2023-09-02 01:00:00,2023-09-02 04:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 02:00:00,103.45,68.75,45.0,61.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-02 02:00:00,2023-09-02 05:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 03:00:00,103.45,68.63,45.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-02 03:00:00,2023-09-02 06:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 04:00:00,103.45,68.55,45.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-02 04:00:00,2023-09-02 07:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 05:00:00,103.44,68.53,44.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-02 05:00:00,2023-09-02 08:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 06:00:00,103.43,68.49,43.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-02 06:00:00,2023-09-02 09:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 07:00:00,103.43,68.49,43.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-02 07:00:00,2023-09-02 10:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 08:00:00,103.43,68.49,43.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-02 08:00:00,2023-09-02 11:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 09:00:00,103.43,68.51,43.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-02 09:00:00,2023-09-02 12:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 10:00:00,103.43,68.54,43.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-02 10:00:00,2023-09-02 13:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 11:00:00,103.43,68.55,43.0,28.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-02 11:00:00,2023-09-02 14:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 12:00:00,103.42,68.55,42.0,12.0,28.0,0.0,0.0,28.0,0.0,0.0,2023-09-02 12:00:00,2023-09-02 15:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 13:00:00,103.36,69.48,36.0,3.0,100.0,72.0,0.0,28.0,0.0,0.0,2023-09-02 13:00:00,2023-09-02 16:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 14:00:00,103.33,69.75,33.0,146.0,194.0,166.0,0.0,28.0,0.0,0.0,2023-09-02 14:00:00,2023-09-02 17:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 15:00:00,103.33,69.86,33.0,195.0,195.0,167.0,0.0,28.0,0.0,0.0,2023-09-02 15:00:00,2023-09-02 18:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 16:00:00,103.31,69.89,31.0,163.0,195.0,167.0,0.0,28.0,0.0,0.0,2023-09-02 16:00:00,2023-09-02 19:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 17:00:00,103.3,69.89,30.0,179.0,195.0,167.0,0.0,28.0,0.0,0.0,2023-09-02 17:00:00,2023-09-02 20:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 18:00:00,103.27,69.89,27.0,147.0,195.0,167.0,0.0,28.0,0.0,0.0,2023-09-02 18:00:00,2023-09-02 21:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 19:00:00,103.24,69.9,24.0,147.0,195.0,167.0,0.0,28.0,0.0,0.0,2023-09-02 19:00:00,2023-09-02 22:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 20:00:00,103.22,69.9,22.0,163.0,195.0,167.0,0.0,28.0,0.0,0.0,2023-09-02 20:00:00,2023-09-02 23:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 21:00:00,103.24,69.89,24.0,227.0,195.0,167.0,0.0,28.0,0.0,0.0,2023-09-02 21:00:00,2023-09-03 00:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 22:00:00,103.2,69.88,20.0,131.0,195.0,167.0,0.0,28.0,0.0,0.0,2023-09-02 22:00:00,2023-09-03 01:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 23:00:00,103.2,69.88,20.0,195.0,195.0,167.0,0.0,28.0,0.0,0.0,2023-09-02 23:00:00,2023-09-03 02:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-02 23:59:00,103.25,69.73,25.0,250.0,169.0,141.0,0.0,28.0,0.0,0.0,2023-09-03 00:00:00,2023-09-03 03:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,23:59_AS_24:00_UNVERIFIED,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-03 01:00:00,103.28,69.5,28.0,174.0,126.0,98.0,0.0,28.0,0.0,0.0,2023-09-03 01:00:00,2023-09-03 04:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-03 02:00:00,103.3,69.43,30.0,157.0,125.0,97.0,0.0,28.0,0.0,0.0,2023-09-03 02:00:00,2023-09-03 05:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-03 03:00:00,103.3,69.46,30.0,129.0,129.0,100.0,0.0,28.0,0.0,0.0,2023-09-03 03:00:00,2023-09-03 06:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,1.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-03 04:00:00,103.31,69.47,31.0,148.0,132.0,104.0,0.0,28.0,0.0,0.0,2023-09-03 04:00:00,2023-09-03 07:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-03 05:00:00,103.32,69.5,32.0,152.0,136.0,108.0,0.0,28.0,0.0,0.0,2023-09-03 05:00:00,2023-09-03 08:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-03 06:00:00,103.33,69.52,33.0,159.0,142.0,114.0,0.0,28.0,0.0,0.0,2023-09-03 06:00:00,2023-09-03 09:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-03 07:00:00,103.33,69.67,33.0,167.0,167.0,138.0,0.0,28.0,0.0,0.0,2023-09-03 07:00:00,2023-09-03 10:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,1.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-03 08:00:00,103.34,69.83,34.0,203.0,187.0,159.0,0.0,28.0,0.0,0.0,2023-09-03 08:00:00,2023-09-03 11:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-03 09:00:00,103.35,69.88,35.0,211.0,195.0,167.0,0.0,28.0,0.0,0.0,2023-09-03 09:00:00,2023-09-03 12:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-03 10:00:00,103.4,69.89,40.0,275.0,194.0,166.0,0.0,28.0,0.0,0.0,2023-09-03 10:00:00,2023-09-03 13:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-03 11:00:00,103.42,69.96,42.0,227.0,195.0,166.0,0.0,28.0,0.0,0.0,2023-09-03 11:00:00,2023-09-03 14:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,1.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-03 12:00:00,103.45,69.97,45.0,243.0,195.0,167.0,0.0,28.0,0.0,0.0,2023-09-03 12:00:00,2023-09-03 15:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-03 13:00:00,103.51,69.97,51.0,291.0,195.0,166.0,0.0,28.0,0.0,0.0,2023-09-03 13:00:00,2023-09-03 16:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,1.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-03 14:00:00,103.51,70.66,51.0,296.0,296.0,268.0,0.0,28.0,0.0,0.0,2023-09-03 14:00:00,2023-09-03 17:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-03 15:00:00,103.57,70.89,57.0,456.0,360.0,331.0,0.0,29.0,0.0,0.0,2023-09-03 15:00:00,2023-09-03 18:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
S,Sul,Fio dagua,JACUI,JIUHQJ,14 DE JULHO,99.0,2023-09-03 16:00:00,103.67,70.9,67.0,523.0,362.0,333.0,0.0,29.0,0.0,0.0,2023-09-03 16:00:00,2023-09-03 19:00:00+00:00,ONS_NORM_BRASILIA_PERIOD_EXPORT_LINK_UNVERIFIED,WHOLE_HOUR_ORIGINAL,AGENT_REPORTED_NOT_VALIDATED_BY_ONS,0.0
