CodEstacao,timestamp_source_naive,timestamp_utc_assuming_minus03,timezone_status,datum_status,NivelFinal,level_m,CQ_NivelFinal,duplicate_conflict,source_file
86510000,2024-03-01T06:30:00,2024-03-01T09:30:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,325.00,3.25,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T06:45:00,2024-03-01T09:45:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,322.00,3.22,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T07:00:00,2024-03-01T10:00:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,320.00,3.2,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T07:15:00,2024-03-01T10:15:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,317.00,3.17,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T07:30:00,2024-03-01T10:30:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,316.00,3.16,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T07:45:00,2024-03-01T10:45:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,313.00,3.13,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T08:00:00,2024-03-01T11:00:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,313.00,3.13,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T08:15:00,2024-03-01T11:15:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,310.00,3.1,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T08:30:00,2024-03-01T11:30:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,304.00,3.04,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T08:45:00,2024-03-01T11:45:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,302.00,3.02,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T09:00:00,2024-03-01T12:00:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,298.00,2.98,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T09:15:00,2024-03-01T12:15:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,295.00,2.95,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T09:30:00,2024-03-01T12:30:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,293.00,2.93,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T09:45:00,2024-03-01T12:45:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,290.00,2.9,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T10:00:00,2024-03-01T13:00:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,286.00,2.86,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T10:15:00,2024-03-01T13:15:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,283.00,2.83,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T10:30:00,2024-03-01T13:30:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,282.00,2.82,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T10:45:00,2024-03-01T13:45:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,279.00,2.79,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T11:00:00,2024-03-01T14:00:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,274.00,2.74,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T11:15:00,2024-03-01T14:15:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,273.00,2.73,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T11:30:00,2024-03-01T14:30:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,273.00,2.73,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T11:45:00,2024-03-01T14:45:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,270.00,2.7,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T12:00:00,2024-03-01T15:00:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,268.00,2.68,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T12:15:00,2024-03-01T15:15:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,268.00,2.68,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T12:30:00,2024-03-01T15:30:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,267.00,2.67,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T12:45:00,2024-03-01T15:45:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,265.00,2.65,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T13:00:00,2024-03-01T16:00:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,266.00,2.66,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T13:15:00,2024-03-01T16:15:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,264.00,2.64,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T13:30:00,2024-03-01T16:30:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,262.00,2.62,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T13:45:00,2024-03-01T16:45:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,261.00,2.61,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T14:00:00,2024-03-01T17:00:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,262.00,2.62,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T14:15:00,2024-03-01T17:15:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,261.00,2.61,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
86510000,2024-03-01T14:30:00,2024-03-01T17:30:00+00:00,ASSUMED_UTC_MINUS03_NOT_VERIFIED,UNVERIFIED,260.00,2.6,Dado aprovado,False,raw/ana-86510000-2024-03-01--2024-03-31.xml
