observed_cluster_id,first_exceedance_at,nominal_lead_h,population,family,subset,observed_targets,paired_n,forecast_failures_with_truth,coverage,within_0_50_n,within_0_50_fraction,mae_m,bias_m,p90_abs_m,p98_abs_m,max_abs_m
dcbe85f6ad3172a997c77a58,2026-08-31T08:15:00+00:00,11,previously_paired,reference,level_ge_7m,18,18,0,1.0,13,0.7222222222222222,0.5211004504672043,-0.1713263155298913,1.3315821968656971,1.6432603598664348,1.664571398566559
dcbe85f6ad3172a997c77a58,2026-08-31T08:15:00+00:00,11,previously_paired,julho_levels,level_ge_7m,18,18,0,1.0,13,0.7222222222222222,0.4807098280623625,-0.07240885156132043,1.0678539513030936,1.346343943696474,1.3749060223549057
dcbe85f6ad3172a997c77a58,2026-08-31T08:15:00+00:00,11,newly_recovered,reference,level_ge_7m,0,0,0,,0,,,,,,
dcbe85f6ad3172a997c77a58,2026-08-31T08:15:00+00:00,11,newly_recovered,julho_levels,level_ge_7m,0,0,0,,0,,,,,,
dcbe85f6ad3172a997c77a58,2026-08-31T08:15:00+00:00,11,still_unpaired,reference,level_ge_7m,0,0,0,,0,,,,,,
dcbe85f6ad3172a997c77a58,2026-08-31T08:15:00+00:00,11,still_unpaired,julho_levels,level_ge_7m,0,0,0,,0,,,,,,
dcbe85f6ad3172a997c77a58,2026-08-31T08:15:00+00:00,12,previously_paired,reference,level_ge_7m,18,18,0,1.0,10,0.5555555555555556,0.6431755046783558,-0.2356449426472299,1.7208135503916013,1.9025533259556462,1.9097810111933722
dcbe85f6ad3172a997c77a58,2026-08-31T08:15:00+00:00,12,previously_paired,julho_levels,level_ge_7m,18,18,0,1.0,10,0.5555555555555556,0.5620423033631003,-0.10083192870689055,1.319767663618488,1.495724505287371,1.5652579314131003
dcbe85f6ad3172a997c77a58,2026-08-31T08:15:00+00:00,12,newly_recovered,reference,level_ge_7m,0,0,0,,0,,,,,,
dcbe85f6ad3172a997c77a58,2026-08-31T08:15:00+00:00,12,newly_recovered,julho_levels,level_ge_7m,0,0,0,,0,,,,,,
dcbe85f6ad3172a997c77a58,2026-08-31T08:15:00+00:00,12,still_unpaired,reference,level_ge_7m,0,0,0,,0,,,,,,
dcbe85f6ad3172a997c77a58,2026-08-31T08:15:00+00:00,12,still_unpaired,julho_levels,level_ge_7m,0,0,0,,0,,,,,,
