observed_cluster_id,nominal_lead_h,first_exceedance_at,complete_observed_cluster,independence_certified,family,subset,observed_targets,paired_n,forecast_failures_with_truth,coverage,within_0_50_n,within_0_50_fraction,mae_m,bias_m,p90_abs_m,p98_abs_m,max_abs_m
a801ac814e2dfee4fc14bea5,8,2026-07-22T01:00:00+00:00,False,False,reference,level_ge_7m,135,133,2,0.9851851851851852,31,0.23308270676691728,1.3748659224851614,0.34963712111637457,2.795468668337087,4.9794377910638286,6.120423180923719
a801ac814e2dfee4fc14bea5,8,2026-07-22T01:00:00+00:00,False,False,julho_levels,level_ge_7m,135,133,2,0.9851851851851852,30,0.22556390977443608,1.3087753484034879,0.42025276354977514,2.55067512299946,4.196621987193001,5.290344913970436
a801ac814e2dfee4fc14bea5,9,2026-07-22T01:00:00+00:00,False,False,reference,level_ge_7m,135,133,2,0.9851851851851852,25,0.18796992481203006,1.5647345642601613,0.26069175236010683,3.2275214227429063,6.385543655535948,7.366754135676329
a801ac814e2dfee4fc14bea5,9,2026-07-22T01:00:00+00:00,False,False,julho_levels,level_ge_7m,135,133,2,0.9851851851851852,27,0.20300751879699247,1.4869425254685733,0.34528512433798914,2.9288425706357946,5.306803991178308,6.286673602768847
a801ac814e2dfee4fc14bea5,10,2026-07-22T01:00:00+00:00,False,False,reference,level_ge_7m,135,133,2,0.9851851851851852,23,0.17293233082706766,1.7153570018754165,0.20565953121589037,3.4810044890504637,6.751695759004755,8.405707625670848
a801ac814e2dfee4fc14bea5,10,2026-07-22T01:00:00+00:00,False,False,julho_levels,level_ge_7m,135,133,2,0.9851851851851852,23,0.17293233082706766,1.6375025381959551,0.29897486340932455,3.02064977353354,6.153828647062534,7.189303791286582
a801ac814e2dfee4fc14bea5,11,2026-07-22T01:00:00+00:00,False,False,reference,level_ge_7m,135,133,2,0.9851851851851852,19,0.14285714285714285,1.8995749969780884,0.13990399789760413,3.68190984569808,7.087809759279551,9.391440266156348
a801ac814e2dfee4fc14bea5,11,2026-07-22T01:00:00+00:00,False,False,julho_levels,level_ge_7m,135,133,2,0.9851851851851852,23,0.17293233082706766,1.8073078813268963,0.23859155659585843,3.6283388630157405,6.723852673585958,8.086268435347241
a801ac814e2dfee4fc14bea5,12,2026-07-22T01:00:00+00:00,False,False,reference,level_ge_7m,135,133,2,0.9851851851851852,15,0.11278195488721804,2.1011988191279687,0.05695922064477697,3.924238864237262,7.432480566552885,10.418506922843463
a801ac814e2dfee4fc14bea5,12,2026-07-22T01:00:00+00:00,False,False,julho_levels,level_ge_7m,135,133,2,0.9851851851851852,18,0.13533834586466165,2.005603881190738,0.1610418631696972,3.9518961161946304,7.398892983368636,9.038315647130192
f803fdacd0779dfe9e87b834,1,2026-08-13T08:30:00+00:00,False,False,reference,level_ge_7m,49,49,0,1.0,49,1.0,0.1534912220416913,0.10005303018503718,0.28555111345521783,0.3431280604302894,0.3989253938939443
f803fdacd0779dfe9e87b834,1,2026-08-13T08:30:00+00:00,False,False,julho_levels,level_ge_7m,49,49,0,1.0,49,1.0,0.1532500240540722,0.09956574353843106,0.28971603210358066,0.3456941836783126,0.3996595539689354
f803fdacd0779dfe9e87b834,2,2026-08-13T08:30:00+00:00,False,False,reference,level_ge_7m,49,49,0,1.0,47,0.9591836734693877,0.2546393097427432,0.16764716133936033,0.47120770818881436,0.5451482601427146,0.6338541071290784
f803fdacd0779dfe9e87b834,2,2026-08-13T08:30:00+00:00,False,False,julho_levels,level_ge_7m,49,49,0,1.0,45,0.9183673469387755,0.2534019862317924,0.16594201684066226,0.4785558076048151,0.5487871879245384,0.6364265648470795
f803fdacd0779dfe9e87b834,3,2026-08-13T08:30:00+00:00,False,False,reference,level_ge_7m,49,49,0,1.0,36,0.7346938775510204,0.33901145219942497,0.2311752495302429,0.5863884660121482,0.6772633469838925,0.7492847927265354
f803fdacd0779dfe9e87b834,3,2026-08-13T08:30:00+00:00,False,False,julho_levels,level_ge_7m,49,49,0,1.0,39,0.7959183673469388,0.33430631868217875,0.22662015543823727,0.6031379913926272,0.6738408678439319,0.7547322603823936
f803fdacd0779dfe9e87b834,4,2026-08-13T08:30:00+00:00,False,False,reference,level_ge_7m,49,49,0,1.0,25,0.5102040816326531,0.4132430075116893,0.2891777388595173,0.700859306343655,0.8012689801115664,0.8185286692893872
f803fdacd0779dfe9e87b834,4,2026-08-13T08:30:00+00:00,False,False,julho_levels,level_ge_7m,49,49,0,1.0,27,0.5510204081632653,0.40663835341508214,0.28085450633262565,0.7014686311142373,0.7922395372757985,0.8087228902134624
f803fdacd0779dfe9e87b834,5,2026-08-13T08:30:00+00:00,False,False,reference,level_ge_7m,49,49,0,1.0,24,0.4897959183673469,0.4730765662724363,0.34387112275212356,0.8299979133468988,0.9069396074377877,0.9547350273569108
f803fdacd0779dfe9e87b834,5,2026-08-13T08:30:00+00:00,False,False,julho_levels,level_ge_7m,49,49,0,1.0,25,0.5102040816326531,0.46246009615390754,0.3300773314403214,0.7826981960027299,0.8834662980265298,0.9173765210466271
f803fdacd0779dfe9e87b834,6,2026-08-13T08:30:00+00:00,False,False,reference,level_ge_7m,49,49,0,1.0,23,0.46938775510204084,0.5254840097952437,0.3946573906641459,0.9247978069868639,1.0154196384820775,1.0321538235361825
f803fdacd0779dfe9e87b834,6,2026-08-13T08:30:00+00:00,False,False,julho_levels,level_ge_7m,49,49,0,1.0,23,0.46938775510204084,0.5041258728510406,0.3730583369470898,0.8635838413709539,0.9671096159784646,1.000946493904964
