year,family,horizon_h,origin,saved_m,independent_m,difference_m,original_reproduces,target_time,actual_m,truth_finite,level_ge7,original_abs_error_m,reconstructed_abs_error_m,original_hit,reconstructed_hit,classification_changed
2022,candidate120_plus2020,9,2022-05-20T08:00:00-03:00,3.4107179192282677,3.4151661379339346,0.004448218705666918,True,2022-05-20T17:00:00-03:00,3.44,True,False,0.029282080771732222,0.024833862066065304,True,True,False
2022,candidate120_plus2020,9,2022-05-20T09:00:00-03:00,3.488645662522374,3.4930938812280403,0.0044482187056664735,True,2022-05-20T18:00:00-03:00,3.39,True,False,0.09864566252237372,0.1030938812280402,True,True,False
2022,candidate120_plus2020,9,2022-05-20T10:00:00-03:00,3.3989001326557706,3.399915499965752,0.0010153673099813076,True,2022-05-20T19:00:00-03:00,3.37,True,False,0.028900132655770516,0.029915499965751824,True,True,False
2022,candidate120_plus2020,9,2022-05-20T11:00:00-03:00,3.2786776393506805,3.2796930066606618,0.0010153673099813076,True,2022-05-20T20:00:00-03:00,3.37,True,False,0.09132236064931964,0.09030699333933834,True,True,False
2022,candidate120_plus2020,9,2022-05-20T12:00:00-03:00,3.3305133056027683,3.3315286729127496,0.0010153673099813076,True,2022-05-20T21:00:00-03:00,3.4,True,False,0.06948669439723165,0.06847132708725034,True,True,False
2022,candidate120_plus2020,9,2022-05-20T13:00:00-03:00,3.478699733887817,3.4797151011977983,0.0010153673099813076,True,2022-05-20T22:00:00-03:00,3.49,True,False,0.011300266112183266,0.010284898802201958,True,True,False
2022,candidate120_plus2020,9,2022-05-22T01:00:00-03:00,3.2370801508973277,3.238095518207309,0.0010153673099813076,True,2022-05-22T10:00:00-03:00,3.26,True,False,0.022919849102672085,0.021904481792690778,True,True,False
2022,candidate120_plus2020,9,2022-05-22T02:00:00-03:00,3.172121814741669,3.1731371820516503,0.0010153673099813076,True,2022-05-22T11:00:00-03:00,3.24,True,False,0.06787818525833123,0.06686281794834992,True,True,False
2022,candidate120_plus2020,9,2022-05-22T03:00:00-03:00,3.104132003195442,3.105147370505423,0.0010153673099808636,True,2022-05-22T12:00:00-03:00,3.23,True,False,0.12586799680455796,0.1248526294945771,True,True,False
2022,candidate120_plus2020,9,2022-05-22T04:00:00-03:00,3.2133327426179044,3.214348109927885,0.0010153673099808636,True,2022-05-22T13:00:00-03:00,3.22,True,False,0.006667257382095837,0.005651890072114973,True,True,False
2022,candidate120_plus2020,9,2022-05-22T05:00:00-03:00,3.0905309079930006,3.0915462753029814,0.0010153673099808636,True,2022-05-22T14:00:00-03:00,3.21,True,False,0.1194690920069994,0.11845372469701854,True,True,False
2022,candidate120_plus2020,9,2022-05-22T06:00:00-03:00,3.1797307469344225,3.180746114244404,0.0010153673099813076,True,2022-05-22T15:00:00-03:00,3.2,True,False,0.020269253065577697,0.01925388575559639,True,True,False
2022,candidate120_plus2020,9,2022-05-24T06:00:00-03:00,2.278787400166988,2.279802767476969,0.0010153673099813076,True,2022-05-24T15:00:00-03:00,2.49,True,False,0.21121259983301233,0.21019723252303102,True,True,False
2022,candidate120_plus2020,9,2022-05-24T07:00:00-03:00,2.248911429073028,2.249926796383009,0.0010153673099813076,True,2022-05-24T16:00:00-03:00,2.55,True,False,0.30108857092697194,0.30007320361699064,True,True,False
2022,candidate120_plus2020,9,2022-05-24T08:00:00-03:00,2.86330919613622,2.864324563446201,0.0010153673099813076,True,2022-05-24T17:00:00-03:00,2.57,True,False,0.29330919613622,0.2943245634462013,True,True,False
2022,candidate120_plus2020,9,2022-05-24T09:00:00-03:00,2.9486988001577394,2.9403009046270068,-0.008397895530732669,True,2022-05-24T18:00:00-03:00,2.58,True,False,0.36869880015773937,0.3603009046270067,True,True,False
2022,candidate120_plus2020,9,2022-05-24T10:00:00-03:00,2.6919457482517393,2.6835478527210066,-0.008397895530732669,True,2022-05-24T19:00:00-03:00,2.57,True,False,0.12194574825173943,0.11354785272100676,True,True,False
2022,candidate120_plus2020,9,2022-05-24T11:00:00-03:00,2.5463667727427577,2.547382140052739,0.0010153673099813076,True,2022-05-24T20:00:00-03:00,2.56,True,False,0.013633227257242364,0.012617859947261056,True,True,False
2022,candidate120_plus2020,9,2022-05-28T16:00:00-03:00,2.5121197487159677,2.5131351160259485,0.0010153673099808636,True,2022-05-29T01:00:00-03:00,2.46,True,False,0.052119748715967695,0.05313511602594856,True,True,False
2022,candidate120_plus2020,9,2022-05-28T17:00:00-03:00,2.403768198260197,2.404783565570178,0.0010153673099808636,True,2022-05-29T02:00:00-03:00,2.53,True,False,0.12623180173980275,0.1252164344298219,True,True,False
2022,candidate120_plus2020,9,2022-05-28T18:00:00-03:00,2.3938613313290995,2.3948766986390804,0.0010153673099808636,True,2022-05-29T03:00:00-03:00,2.65,True,False,0.2561386686709004,0.25512330136091954,True,True,False
2022,candidate120_plus2020,9,2022-06-01T16:00:00-03:00,5.12381370344782,5.135909260166288,0.012095556718468181,True,2022-06-02T01:00:00-03:00,4.97,True,False,0.15381370344782042,0.1659092601662886,True,True,False
2022,candidate120_plus2020,9,2022-06-04T03:00:00-03:00,3.669459377933584,3.6704747452435647,0.0010153673099808636,True,2022-06-04T12:00:00-03:00,3.66,True,False,0.009459377933583646,0.01047474524356451,True,True,False
2022,candidate120_plus2020,9,2022-06-04T04:00:00-03:00,3.714295355574153,3.715310722884134,0.0010153673099808636,True,2022-06-04T13:00:00-03:00,3.64,True,False,0.07429535557415301,0.07531072288413387,True,True,False
2022,candidate120_plus2020,9,2022-06-04T05:00:00-03:00,3.651561156319916,3.6525765236298975,0.0010153673099813076,True,2022-06-04T14:00:00-03:00,3.63,True,False,0.021561156319916286,0.022576523629897594,True,True,False
