phase,profile,horizon_h,population,subset,family,scheduled_rows,missing_truth,observed_targets,pairs,failures,hits,paired_hit_fraction,observed_target_hit_fraction,mae_m,bias_m,p98_abs_m,max_abs_m
test,A,9,complete24,all,linear_trend_hybrid,1345,5,1340,1340,0,1065,0.7947761194029851,0.7947761194029851,0.33755277081157037,-0.03467540003968791,1.1864762796279333,2.895924191069539
test,A,9,complete24,level_ge_7m,profile_A_control,1345,5,140,140,0,81,0.5785714285714286,0.5785714285714286,0.6075380683023462,-0.09302092043516941,2.3498259032921083,3.425025934885225
test,A,9,complete24,level_ge_7m,profile_B_control,1345,5,140,140,0,82,0.5857142857142857,0.5857142857142857,0.621947619203387,-0.10672630572575047,2.154893077279123,3.2005656276282917
test,A,9,complete24,level_ge_7m,mixed_profile_candidate,1345,5,140,140,0,81,0.5785714285714286,0.5785714285714286,0.6274421397566985,-0.08440436656595493,2.3279459155547078,3.239686551136744
test,A,9,complete24,level_ge_7m,linear_trend_only,1345,5,140,140,0,43,0.30714285714285716,0.30714285714285716,0.9199344226986655,-0.009604560622404255,3.740606400975667,4.549310030937757
test,A,9,complete24,level_ge_7m,linear_trend_hybrid,1345,5,140,140,0,86,0.6142857142857143,0.6142857142857143,0.5435305157101018,-0.07561665404282567,1.932672708202987,2.895924191069539
test,A,9,missing24,all,profile_A_control,614,18,596,581,15,416,0.7160068846815835,0.697986577181208,0.4988431765742917,-0.031065885059590754,2.705821332421244,6.290140102551524
test,A,9,missing24,all,profile_B_control,614,18,596,581,15,410,0.7056798623063684,0.6879194630872483,0.5168427185396745,-0.043121530994413786,2.6943281052436734,6.015938421308954
test,A,9,missing24,all,mixed_profile_candidate,614,18,596,581,15,424,0.729776247848537,0.7114093959731543,0.5039449053670945,-0.029032959979238115,2.7414710494478585,6.118445629477499
test,A,9,missing24,all,linear_trend_only,614,18,596,581,15,355,0.6110154905335629,0.5956375838926175,0.5811746450861326,0.007313872060667167,2.3019994176853076,8.353094084907724
test,A,9,missing24,all,linear_trend_hybrid,614,18,596,581,15,435,0.7487091222030982,0.7298657718120806,0.4228549725330915,-0.057231963221398764,1.5518285601027144,6.205871188459708
test,A,9,missing24,level_ge_7m,profile_A_control,614,18,97,96,1,29,0.3020833333333333,0.29896907216494845,1.3804381609584564,-0.2683324226239782,5.491292904016797,6.290140102551524
test,A,9,missing24,level_ge_7m,profile_B_control,614,18,97,96,1,36,0.375,0.3711340206185567,1.3865776506638678,-0.2463219401242791,5.517307848661864,6.015938421308954
test,A,9,missing24,level_ge_7m,mixed_profile_candidate,614,18,97,96,1,32,0.3333333333333333,0.32989690721649484,1.3852408639137892,-0.2615986014211078,5.7010245790786716,6.118445629477499
test,A,9,missing24,level_ge_7m,linear_trend_only,614,18,97,96,1,26,0.2708333333333333,0.26804123711340205,1.4167361192612085,-0.07224352157386085,7.353760733230633,8.353094084907724
test,A,9,missing24,level_ge_7m,linear_trend_hybrid,614,18,97,96,1,38,0.3958333333333333,0.3917525773195876,0.9964179609268026,-0.2205502314961207,4.762623324670787,6.205871188459708
test,A,10,full_schedule,all,profile_A_control,1958,23,1935,1919,16,1428,0.7441375716519021,0.737984496124031,0.4209481888845981,-0.04447505843559547,1.7637851981847312,6.511789742894907
test,A,10,full_schedule,all,profile_B_control,1958,23,1935,1919,16,1406,0.7326732673267327,0.7266149870801034,0.4418996974271682,-0.07249731027102432,1.9277594038616077,6.1922946079013705
test,A,10,full_schedule,all,mixed_profile_candidate,1958,23,1935,1919,16,1418,0.7389265242313705,0.7328165374677003,0.425027421975662,-0.05565227012861595,1.8073487632522252,6.339306509605971
test,A,10,full_schedule,all,linear_trend_only,1958,23,1935,1919,16,976,0.508598228243877,0.5043927648578811,0.6350692914525478,0.028925843773658245,2.1626245898021264,9.109944167282086
test,A,10,full_schedule,all,linear_trend_hybrid,1958,23,1935,1919,16,1355,0.7060969254820219,0.7002583979328165,0.4355963232278381,-0.07097449583978346,1.5351917995481867,7.469394109179905
test,A,10,full_schedule,level_ge_7m,profile_A_control,1958,23,237,236,1,88,0.3728813559322034,0.37130801687763715,1.0271418171782014,-0.21260616529891163,5.481756312565704,6.511789742894907
test,A,10,full_schedule,level_ge_7m,profile_B_control,1958,23,237,236,1,94,0.3983050847457627,0.39662447257383965,1.0917462929393307,-0.24152362616635786,5.699810652295418,6.1922946079013705
test,A,10,full_schedule,level_ge_7m,mixed_profile_candidate,1958,23,237,236,1,90,0.3813559322033898,0.379746835443038,1.05730422497696,-0.21318551242548123,5.65075591024608,6.339306509605971
test,A,10,full_schedule,level_ge_7m,linear_trend_only,1958,23,237,236,1,57,0.24152542372881355,0.24050632911392406,1.3480443930170463,-0.09694324434293287,6.987707988779124,9.109944167282086
test,A,10,full_schedule,level_ge_7m,linear_trend_hybrid,1958,23,237,236,1,103,0.4364406779661017,0.4345991561181435,0.904255447688861,-0.20113495305758405,4.8555111751201405,7.469394109179905
test,A,10,complete24,all,profile_A_control,1344,5,1339,1339,0,1032,0.7707244212098581,0.7707244212098581,0.375033579683959,-0.0334575656857328,1.4520769943696634,3.252112412471128
test,A,10,complete24,all,profile_B_control,1344,5,1339,1339,0,1005,0.7505601194921583,0.7505601194921583,0.3961164785571026,-0.07518132886069341,1.5408658555738148,3.8076546957293225
test,A,10,complete24,all,mixed_profile_candidate,1344,5,1339,1339,0,1017,0.7595220313666916,0.7595220313666916,0.37944981009756984,-0.049580644201119926,1.5287446285458417,3.198941444263845
test,A,10,complete24,all,linear_trend_only,1344,5,1339,1339,0,669,0.4996265870052278,0.4996265870052278,0.6029672331781655,0.040239906047562765,1.7086303064433948,4.881776576163473
test,A,10,complete24,all,linear_trend_hybrid,1344,5,1339,1339,0,970,0.7244212098581031,0.7244212098581031,0.40138832569253946,-0.06609816175928244,1.3483587601026505,3.2516705987527317
test,A,10,complete24,level_ge_7m,profile_A_control,1344,5,140,140,0,64,0.45714285714285713,0.45714285714285713,0.7665349756563126,-0.08209177174047658,2.7430789524562296,3.252112412471128
test,A,10,complete24,level_ge_7m,profile_B_control,1344,5,140,140,0,65,0.4642857142857143,0.4642857142857143,0.8276946826075073,-0.15066739090897546,2.9883636202769286,3.8076546957293225
test,A,10,complete24,level_ge_7m,mixed_profile_candidate,1344,5,140,140,0,64,0.45714285714285713,0.45714285714285713,0.7878340134884663,-0.09550725196842538,2.8840352820367836,3.198941444263845
test,A,10,complete24,level_ge_7m,linear_trend_only,1344,5,140,140,0,40,0.2857142857142857,0.2857142857142857,1.0530224751490553,-0.053986578602005064,4.199333018906351,4.881776576163473
test,A,10,complete24,level_ge_7m,linear_trend_hybrid,1344,5,140,140,0,73,0.5214285714285715,0.5214285714285715,0.6684663082085947,-0.09378955921048257,2.6839478489618114,3.2516705987527317
test,A,10,missing24,all,profile_A_control,614,18,596,580,16,396,0.6827586206896552,0.6644295302013423,0.5269476056426254,-0.0699102701460543,2.827665157367319,6.511789742894907
test,A,10,missing24,all,profile_B_control,614,18,596,580,16,401,0.6913793103448276,0.6728187919463087,0.5475957837496129,-0.06630092942349514,2.900530687197488,6.1922946079013705
test,A,10,missing24,all,mixed_profile_candidate,614,18,596,580,16,401,0.6913793103448276,0.6728187919463087,0.5302488397424989,-0.06966935136468004,2.790446909453312,6.339306509605971
test,A,10,missing24,all,linear_trend_only,614,18,596,580,16,307,0.5293103448275862,0.5151006711409396,0.709180767365302,0.0028059655240752004,2.4757298616960974,9.109944167282086
test,A,10,missing24,all,linear_trend_hybrid,614,18,596,580,16,385,0.6637931034482759,0.6459731543624161,0.5145696140895016,-0.08223210158769872,2.147143625237489,7.469394109179905
test,A,10,missing24,level_ge_7m,profile_A_control,614,18,97,96,1,24,0.25,0.24742268041237114,1.4071934610642893,-0.4029396559049627,6.021443905628565,6.511789742894907
test,A,10,missing24,level_ge_7m,profile_B_control,614,18,97,96,1,29,0.3020833333333333,0.29896907216494845,1.4768215580065729,-0.3740223025833737,6.1157194022334815,6.1922946079013705
test,A,10,missing24,level_ge_7m,mixed_profile_candidate,614,18,97,96,1,26,0.2708333333333333,0.26804123711340205,1.4502816167310133,-0.3847996422586876,6.067441064523961,6.339306509605971
test,A,10,missing24,level_ge_7m,linear_trend_only,614,18,97,96,1,17,0.17708333333333334,0.17525773195876287,1.7782846899078664,-0.159588381881786,8.498957633398717,9.109944167282086
test,A,10,missing24,level_ge_7m,linear_trend_hybrid,614,18,97,96,1,30,0.3125,0.30927835051546393,1.2481146094309163,-0.357680319084607,6.180848239250965,7.469394109179905
test,A,11,full_schedule,all,profile_A_control,1957,23,1934,1917,17,1336,0.6969222743870631,0.6907962771458118,0.46483961851243744,-0.07174115399877685,2.2188750520964926,7.1933341782238
test,A,11,full_schedule,all,profile_B_control,1957,23,1934,1917,17,1328,0.6927490871152843,0.6866597724922441,0.47543626984854775,-0.09007788904074153,2.2050219252487846,6.669592937105812
test,A,11,full_schedule,all,mixed_profile_candidate,1957,23,1934,1917,17,1348,0.7031820552947313,0.6970010341261634,0.4688840541893353,-0.08340821570774713,2.2585217949615344,7.15943769248484
test,A,11,full_schedule,all,linear_trend_only,1957,23,1934,1917,17,873,0.45539906103286387,0.4513960703205791,0.7293349573503664,0.03239992990187971,2.5651863305454583,9.867372413312232
test,A,11,full_schedule,all,linear_trend_hybrid,1957,23,1934,1917,17,1249,0.6515388628064684,0.6458117890382626,0.4773792910097351,-0.08262194720084043,1.7560956247453159,8.18067765348578
test,A,11,full_schedule,level_ge_7m,profile_A_control,1957,23,237,236,1,88,0.3728813559322034,0.37130801687763715,1.167452400439356,-0.2910094263112121,6.060967702353861,7.1933341782238
test,A,11,full_schedule,level_ge_7m,profile_B_control,1957,23,237,236,1,86,0.3644067796610169,0.3628691983122363,1.2150173040131118,-0.3224780336097409,5.970163907798036,6.669592937105812
test,A,11,full_schedule,level_ge_7m,mixed_profile_candidate,1957,23,237,236,1,82,0.3474576271186441,0.3459915611814346,1.2117416688285163,-0.3281422245469177,6.257999730274706,7.15943769248484
test,A,11,full_schedule,level_ge_7m,linear_trend_only,1957,23,237,236,1,52,0.22033898305084745,0.21940928270042195,1.5806124055920243,-0.16200154648242343,7.863465068147532,9.867372413312232
test,A,11,full_schedule,level_ge_7m,linear_trend_hybrid,1957,23,237,236,1,92,0.3898305084745763,0.3881856540084388,1.0231391716791303,-0.21283108705091014,5.417266837297721,8.18067765348578
test,A,11,complete24,all,profile_A_control,1343,5,1338,1338,0,967,0.7227204783258595,0.7227204783258595,0.4134046449716045,-0.06932606669894702,1.5336035098458884,3.849960848752257
test,A,11,complete24,all,profile_B_control,1343,5,1338,1338,0,965,0.7212257100149477,0.7212257100149477,0.4186317212113308,-0.09652880732133183,1.613856872195007,4.150683164893289
test,A,11,complete24,all,mixed_profile_candidate,1343,5,1338,1338,0,976,0.7294469357249627,0.7294469357249627,0.4140524674218558,-0.07959767756539964,1.5978382604460433,4.059983313554843
test,A,11,complete24,all,linear_trend_only,1343,5,1338,1338,0,600,0.4484304932735426,0.4484304932735426,0.6858038807537882,0.045731632415487986,2.036926320747474,5.066160281443037
test,A,11,complete24,all,linear_trend_hybrid,1343,5,1338,1338,0,888,0.6636771300448431,0.6636771300448431,0.4406887877041732,-0.07961702312033926,1.43714477348372,3.2055113230184915
test,A,11,complete24,level_ge_7m,profile_A_control,1343,5,140,140,0,64,0.45714285714285713,0.45714285714285713,0.8501573559558026,-0.1552379735370739,3.141095608493031,3.849960848752257
test,A,11,complete24,level_ge_7m,profile_B_control,1343,5,140,140,0,64,0.45714285714285713,0.45714285714285713,0.8929767318431742,-0.23449708167862465,3.6456127445676545,4.150683164893289
test,A,11,complete24,level_ge_7m,mixed_profile_candidate,1343,5,140,140,0,59,0.42142857142857143,0.42142857142857143,0.9016870321437316,-0.17962641276955807,3.279642449493056,4.059983313554843
test,A,11,complete24,level_ge_7m,linear_trend_only,1343,5,140,140,0,37,0.2642857142857143,0.2642857142857143,1.210851724007842,-0.09730594155359795,4.884046263328753,5.066160281443037
test,A,11,complete24,level_ge_7m,linear_trend_hybrid,1343,5,140,140,0,65,0.4642857142857143,0.4642857142857143,0.760992305276285,-0.11459531785919722,2.930017073081027,3.2055113230184915
test,A,11,missing24,all,profile_A_control,614,18,596,579,17,369,0.6373056994818653,0.6191275167785235,0.5836997128088701,-0.07732213294035255,3.1428715849775974,7.1933341782238
test,A,11,missing24,all,profile_B_control,614,18,596,579,17,363,0.6269430051813472,0.6090604026845637,0.6067048122951735,-0.07517058565657948,3.3550465713717457,6.669592937105812
test,A,11,missing24,all,mixed_profile_candidate,614,18,596,579,17,372,0.6424870466321243,0.6241610738255033,0.5955933168748061,-0.09221391524913045,3.350122149502336,7.15943769248484
test,A,11,missing24,all,linear_trend_only,614,18,596,579,17,273,0.47150259067357514,0.45805369127516776,0.8299300877238062,0.0015919541450440473,3.070157812330923,9.867372413312232
test,A,11,missing24,all,linear_trend_hybrid,614,18,596,579,17,361,0.6234887737478411,0.6057046979865772,0.5621666717054894,-0.08956596865111771,2.5101980628181644,8.18067765348578
test,A,11,missing24,level_ge_7m,profile_A_control,614,18,97,96,1,24,0.25,0.24742268041237114,1.630174340311205,-0.48900946160683034,6.323824280762551,7.1933341782238
test,A,11,missing24,level_ge_7m,profile_B_control,614,18,97,96,1,22,0.22916666666666666,0.2268041237113402,1.6846598050942714,-0.4507835885092856,6.254745938844889,6.669592937105812
test,A,11,missing24,level_ge_7m,mixed_profile_candidate,614,18,97,96,1,23,0.23958333333333334,0.23711340206185566,1.6639046806604938,-0.5447277833889006,6.774312708632087,7.15943769248484
test,A,11,missing24,level_ge_7m,linear_trend_only,614,18,97,96,1,15,0.15625,0.15463917525773196,2.1198467329022908,-0.2563493036702939,9.408564474007552,9.867372413312232
test,A,11,missing24,level_ge_7m,linear_trend_hybrid,614,18,97,96,1,27,0.28125,0.27835051546391754,1.4054366851832791,-0.35609158378882483,7.012460177611683,8.18067765348578
test,A,12,full_schedule,all,profile_A_control,1956,23,1933,1915,18,1314,0.6861618798955613,0.6797723745473357,0.48703728990212314,-0.07812136407325138,2.3949826911657883,7.575214133637115
test,A,12,full_schedule,all,profile_B_control,1956,23,1933,1915,18,1302,0.6798955613577023,0.6735644076564925,0.495427883075339,-0.08584292622876104,2.5069217956076364,7.103354101008396
test,A,12,full_schedule,all,mixed_profile_candidate,1956,23,1933,1915,18,1304,0.6809399477806789,0.6745990688049663,0.49747435731090545,-0.08377757758054155,2.539260988214759,7.792800339521805
test,A,12,full_schedule,all,linear_trend_only,1956,23,1933,1915,18,784,0.40939947780678854,0.40558717020175894,0.8154751001627529,0.03622516636995241,3.0868084431414577,10.551118847887528
test,A,12,full_schedule,all,linear_trend_hybrid,1956,23,1933,1915,18,1208,0.6308093994778068,0.6249353336782204,0.5057556908493873,-0.09671821037585795,1.9681018931740246,8.991902752727224
test,A,12,full_schedule,level_ge_7m,profile_A_control,1956,23,237,236,1,91,0.3855932203389831,0.38396624472573837,1.2469468675886748,-0.34118907892999634,6.3661798390046735,7.575214133637115
test,A,12,full_schedule,level_ge_7m,profile_B_control,1956,23,237,236,1,75,0.3177966101694915,0.31645569620253167,1.2999399575985824,-0.3867507181520701,6.229580735909771,7.103354101008396
test,A,12,full_schedule,level_ge_7m,mixed_profile_candidate,1956,23,237,236,1,75,0.3177966101694915,0.31645569620253167,1.3286731218781722,-0.4001053870865401,6.5612089405589185,7.792800339521805
test,A,12,full_schedule,level_ge_7m,linear_trend_only,1956,23,237,236,1,45,0.1906779661016949,0.189873417721519,1.818952271550672,-0.23894989030499134,8.6132073865851,10.551118847887528
test,A,12,full_schedule,level_ge_7m,linear_trend_hybrid,1956,23,237,236,1,91,0.3855932203389831,0.38396624472573837,1.110717022896165,-0.28187294851416067,6.463651735392137,8.991902752727224
test,A,12,complete24,all,profile_A_control,1342,5,1337,1337,0,942,0.7045624532535527,0.7045624532535527,0.4351065231054525,-0.07534639437919882,1.6307786942648272,4.254528362117192
test,A,12,complete24,all,profile_B_control,1342,5,1337,1337,0,937,0.7008227374719521,0.7008227374719521,0.44331245817054155,-0.08992406514676851,1.8169935927210399,4.342529399645422
test,A,12,complete24,all,mixed_profile_candidate,1342,5,1337,1337,0,946,0.7075542258788332,0.7075542258788332,0.4403460422136695,-0.0840577140975093,1.706370616509934,4.4999663601491395
test,A,12,complete24,all,linear_trend_only,1342,5,1337,1337,0,551,0.4121166791323859,0.4121166791323859,0.7586441713591215,0.051768829921733345,2.27810060102447,5.382088463180005
test,A,12,complete24,all,linear_trend_hybrid,1342,5,1337,1337,0,861,0.643979057591623,0.643979057591623,0.46344125213097387,-0.09115786556429584,1.6224421513511231,4.129172664350989
test,A,12,complete24,level_ge_7m,profile_A_control,1342,5,140,140,0,63,0.45,0.45,0.9429685554604508,-0.22487388815030493,3.5272691340366933,4.254528362117192
test,A,12,complete24,level_ge_7m,profile_B_control,1342,5,140,140,0,55,0.39285714285714285,0.39285714285714285,0.9902661232156409,-0.2531550146281007,3.6163693268360593,4.342529399645422
test,A,12,complete24,level_ge_7m,mixed_profile_candidate,1342,5,140,140,0,58,0.4142857142857143,0.4142857142857143,0.9872099973780499,-0.25996032534961655,3.5767917490583976,4.4999663601491395
test,A,12,complete24,level_ge_7m,linear_trend_only,1342,5,140,140,0,32,0.22857142857142856,0.22857142857142856,1.3788298478662997,-0.1530131558079044,5.186031830655871,5.382088463180005
test,A,12,complete24,level_ge_7m,linear_trend_hybrid,1342,5,140,140,0,66,0.4714285714285714,0.4714285714285714,0.8287857610563021,-0.1545320458686667,3.540159013931918,4.129172664350989
test,A,12,missing24,all,profile_A_control,614,18,596,578,18,372,0.643598615916955,0.6241610738255033,0.6071608802259097,-0.08454028186035906,3.9525312296162642,7.575214133637115
test,A,12,missing24,all,profile_B_control,614,18,596,578,18,365,0.6314878892733564,0.6124161073825504,0.6159786150783049,-0.07640264468312781,3.8505569557330372,7.103354101008396
test,A,12,missing24,all,mixed_profile_candidate,614,18,596,578,18,358,0.6193771626297578,0.6006711409395973,0.6296206501915361,-0.08312958013558329,3.9458231510492694,7.792800339521805
test,A,12,missing24,all,linear_trend_only,614,18,596,578,18,233,0.4031141868512111,0.39093959731543626,0.9469334942984885,0.00027035984965648733,3.839523646605355,10.551118847887528
test,A,12,missing24,all,linear_trend_hybrid,614,18,596,578,18,347,0.6003460207612457,0.5822147651006712,0.603635283525025,-0.10958011524274122,2.9678486139789353,8.991902752727224
test,A,12,missing24,level_ge_7m,profile_A_control,614,18,97,96,1,28,0.2916666666666667,0.28865979381443296,1.6902485727756673,-0.5108153988170464,6.605215592350956,7.575214133637115
test,A,12,missing24,level_ge_7m,profile_B_control,614,18,97,96,1,20,0.20833333333333334,0.20618556701030927,1.7515476327403723,-0.5815777857911923,6.782253750923857,7.103354101008396
test,A,12,missing24,level_ge_7m,mixed_profile_candidate,614,18,97,96,1,17,0.17708333333333334,0.17525773195876287,1.8266401784408508,-0.6044836021195535,6.8094934624401695,7.792800339521805
test,A,12,missing24,level_ge_7m,linear_trend_only,614,18,97,96,1,13,0.13541666666666666,0.13402061855670103,2.4607974727570485,-0.36427429477990975,10.155704386012115,10.551118847887528
test,A,12,missing24,level_ge_7m,linear_trend_hybrid,614,18,97,96,1,25,0.2604166666666667,0.25773195876288657,1.5218667797459648,-0.46757843153883955,7.597809882618388,8.991902752727224
test,B,1,full_schedule,all,profile_A_control,1967,23,1944,1940,4,1926,0.9927835051546392,0.9907407407407407,0.0612392983949039,0.0006371541241201297,0.3202647935661106,1.6777759874458438
test,B,1,full_schedule,all,profile_B_control,1967,23,1944,1940,4,1933,0.9963917525773196,0.9943415637860082,0.04267803063082794,0.0021777027386564248,0.24964141785794444,1.5100564871323074
test,B,1,full_schedule,all,mixed_profile_candidate,1967,23,1944,1940,4,1931,0.9953608247422681,0.9933127572016461,0.04625830552081716,0.0003422854988490662,0.27337731966194434,1.5158225447286915
test,B,1,full_schedule,all,linear_trend_only,1967,23,1944,1940,4,1926,0.9927835051546392,0.9907407407407407,0.05448600935193802,-2.0343816249241038e-05,0.337213654814461,1.2707268585329912
test,B,1,full_schedule,all,linear_trend_hybrid,1967,23,1944,1940,4,1935,0.9974226804123711,0.9953703703703703,0.03849374970534464,-0.0023315359488435567,0.21506874473785406,1.0790211541664672
test,B,1,full_schedule,level_ge_7m,profile_A_control,1967,23,237,236,1,229,0.9703389830508474,0.9662447257383966,0.129801848879548,0.008980389578706111,0.5548121991466474,1.6777759874458438
test,B,1,full_schedule,level_ge_7m,profile_B_control,1967,23,237,236,1,230,0.9745762711864406,0.9704641350210971,0.09411275751023761,0.004014372093227672,0.5229502746297681,1.5100564871323074
test,B,1,full_schedule,level_ge_7m,mixed_profile_candidate,1967,23,237,236,1,230,0.9745762711864406,0.9704641350210971,0.10507021941064681,0.010036394179556188,0.5233773333642308,1.5158225447286915
test,B,1,full_schedule,level_ge_7m,linear_trend_only,1967,23,237,236,1,233,0.9872881355932204,0.9831223628691983,0.08498710865591096,0.017351866017520052,0.36387059022640383,1.2707268585329912
test,B,1,full_schedule,level_ge_7m,linear_trend_hybrid,1967,23,237,236,1,233,0.9872881355932204,0.9831223628691983,0.07119308471295323,0.00976525327590307,0.28003458393841657,1.0790211541664672
test,B,1,complete24,all,profile_A_control,1361,3,1358,1358,0,1356,0.9985272459499264,0.9985272459499264,0.05121316878309634,0.0018326350712341783,0.2599113315712652,0.6299336474801578
test,B,1,complete24,all,profile_B_control,1361,3,1358,1358,0,1358,1.0,1.0,0.03359493311083279,0.002480862126151545,0.1716862151870479,0.43102047192342297
test,B,1,complete24,all,mixed_profile_candidate,1361,3,1358,1358,0,1358,1.0,1.0,0.0361726279230176,0.00033820941128089596,0.18972107815109385,0.4472290883706531
test,B,1,complete24,all,linear_trend_only,1361,3,1358,1358,0,1354,0.9970544918998527,0.9970544918998527,0.04664862176079923,6.566040131202709e-05,0.2485910365384072,0.6762901851324488
test,B,1,complete24,all,linear_trend_hybrid,1361,3,1358,1358,0,1358,1.0,1.0,0.032317699487323395,-0.002587175215371371,0.1780501643040729,0.40896526448868364
test,B,1,complete24,level_ge_7m,profile_A_control,1361,3,144,144,0,143,0.9930555555555556,0.9930555555555556,0.09300621142668804,0.016958990131064357,0.36485412991015725,0.5171646392557445
test,B,1,complete24,level_ge_7m,profile_B_control,1361,3,144,144,0,144,1.0,1.0,0.06165237903144732,0.011600196301439972,0.2700641834110781,0.3721873250538206
test,B,1,complete24,level_ge_7m,mixed_profile_candidate,1361,3,144,144,0,144,1.0,1.0,0.06936102386076833,0.01639433561424658,0.29696858714750674,0.38534968972735584
test,B,1,complete24,level_ge_7m,linear_trend_only,1361,3,144,144,0,143,0.9930555555555556,0.9930555555555556,0.07400273449097194,0.013699018530023317,0.3435858726713316,0.5867004401647868
test,B,1,complete24,level_ge_7m,linear_trend_hybrid,1361,3,144,144,0,144,1.0,1.0,0.05938386535657041,0.008135741390665351,0.24861732822489943,0.40896526448868364
test,B,1,missing24,all,profile_A_control,606,20,586,582,4,570,0.979381443298969,0.9726962457337884,0.08463360082245487,-0.002152301419145981,0.49928508660555543,1.6777759874458438
test,B,1,missing24,all,profile_B_control,606,20,586,582,4,575,0.9879725085910653,0.9812286689419796,0.06387192484414993,0.0014703308345011437,0.3704684494826659,1.5100564871323074
test,B,1,missing24,all,mixed_profile_candidate,606,20,586,582,4,573,0.9845360824742269,0.9778156996587031,0.06979155324901613,0.0003517963698414649,0.41384743094002646,1.5158225447286915
test,B,1,missing24,all,linear_trend_only,606,20,586,582,4,572,0.9828178694158075,0.9761092150170648,0.07277324706459522,-0.00022102032389219962,0.4638155890208309,1.2707268585329912
test,B,1,missing24,all,linear_trend_hybrid,606,20,586,582,4,577,0.9914089347079038,0.984641638225256,0.05290453354739421,-0.0017350443269453255,0.31361057769734124,1.0790211541664672
test,B,1,missing24,level_ge_7m,profile_A_control,606,20,93,92,1,86,0.9347826086956522,0.9247311827956989,0.187395020544894,-0.0035078547641154917,1.442790048812501,1.6777759874458438
test,B,1,missing24,level_ge_7m,profile_B_control,606,20,93,92,1,86,0.9347826086956522,0.9247311827956989,0.14492030643356155,-0.007859091884843756,1.2716713084859137,1.5100564871323074
test,B,1,missing24,level_ge_7m,mixed_profile_candidate,606,20,93,92,1,86,0.9347826086956522,0.9247311827956989,0.16096287331480444,8.483367308426861e-05,1.2830914721435875,1.5158225447286915
test,B,1,missing24,level_ge_7m,linear_trend_only,606,20,93,92,1,90,0.9782608695652174,0.967741935483871,0.10218004213146765,0.023069366432732337,0.5330473942097818,1.2707268585329912
test,B,1,missing24,level_ge_7m,linear_trend_hybrid,606,20,93,92,1,89,0.967391304347826,0.956989247311828,0.08967708022729154,0.01231579361801428,0.5610583795743733,1.0790211541664672
test,B,2,full_schedule,all,profile_A_control,1966,23,1943,1937,6,1904,0.9829633453794527,0.979927946474524,0.09531958679654569,-0.005048707494347637,0.4541189253952075,2.810986906354252
test,B,2,full_schedule,all,profile_B_control,1966,23,1943,1937,6,1910,0.986060918946825,0.9830159547092125,0.07247205676196612,0.005139266455735674,0.41993884107977697,2.721435573404227
test,B,2,full_schedule,all,mixed_profile_candidate,1966,23,1943,1937,6,1915,0.9886422302529685,0.9855892949047864,0.06880451771616918,-0.00020736402629014639,0.36827658054622836,2.7234645501539516
test,B,2,full_schedule,all,linear_trend_only,1966,23,1943,1937,6,1904,0.9829633453794527,0.979927946474524,0.09389324440075351,0.0032639471900761086,0.4827696625963299,2.2754036391369947
test,B,2,full_schedule,all,linear_trend_hybrid,1966,23,1943,1937,6,1924,0.9932885906040269,0.9902213072568193,0.06124128525917342,0.002537946056030012,0.3315789600187381,1.8810200913600212
test,B,2,full_schedule,level_ge_7m,profile_A_control,1966,23,237,236,1,217,0.9194915254237288,0.9156118143459916,0.21480059948147956,-0.008983421027702169,0.919527780626167,2.810986906354252
test,B,2,full_schedule,level_ge_7m,profile_B_control,1966,23,237,236,1,218,0.923728813559322,0.919831223628692,0.17055488609880845,-0.0191893327275018,0.8077743970649769,2.721435573404227
test,B,2,full_schedule,level_ge_7m,mixed_profile_candidate,1966,23,237,236,1,222,0.940677966101695,0.9367088607594937,0.1790052843921942,-0.019706656978491513,0.8426301403368414,2.7234645501539516
test,B,2,full_schedule,level_ge_7m,linear_trend_only,1966,23,237,236,1,227,0.961864406779661,0.9578059071729957,0.1764986989609995,0.03567809599584423,0.646069446640907,2.2754036391369947
test,B,2,full_schedule,level_ge_7m,linear_trend_hybrid,1966,23,237,236,1,227,0.961864406779661,0.9578059071729957,0.1338390933975735,-0.004600935798895592,0.5896029733975922,1.8810200913600212
test,B,2,complete24,all,profile_A_control,1360,4,1356,1356,0,1346,0.9926253687315634,0.9926253687315634,0.07610883950759444,-0.003314784140437197,0.36527141245614275,1.0384293209123614
test,B,2,complete24,all,profile_B_control,1360,4,1356,1356,0,1347,0.9933628318584071,0.9933628318584071,0.05751768781935252,0.007204889355570323,0.3157662569449016,0.6073664048306107
test,B,2,complete24,all,mixed_profile_candidate,1360,4,1356,1356,0,1351,0.9963126843657817,0.9963126843657817,0.0518572176956991,0.0022589093743951034,0.2882326208030121,0.6878876480613103
test,B,2,complete24,all,linear_trend_only,1360,4,1356,1356,0,1345,0.9918879056047197,0.9918879056047197,0.08087103197289794,0.003308989708319187,0.3736473539786636,0.9891384985546914
test,B,2,complete24,all,linear_trend_hybrid,1360,4,1356,1356,0,1350,0.995575221238938,0.995575221238938,0.05185161557545144,0.0030171202414928434,0.276178034889278,0.6617850385793957
test,B,2,complete24,level_ge_7m,profile_A_control,1360,4,143,143,0,136,0.951048951048951,0.951048951048951,0.1586260170275619,0.007988299208438061,0.6048561027781357,0.7910301703938014
