id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;id_reservatorio;nom_reservatorio;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutil;val_vazaoafluente;val_vazaodefluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaotransferida;val_vazaovertidanaoturbinavel
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-08-01 01:00:00;49.28;25.02;60.42;390.0;390.0;390.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-08-01 02:00:00;49.28;25.02;60.42;390.0;390.0;390.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-08-01 03:00:00;49.28;25.02;60.42;390.0;390.0;390.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-08-01 04:00:00;49.28;25.03;60.42;390.0;390.0;390.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-08-01 05:00:00;49.28;25.03;60.42;390.0;390.0;390.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-08-01 06:00:00;49.28;25.03;60.42;390.0;390.0;390.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-08-01 07:00:00;49.28;25.03;60.42;390.0;390.0;390.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-08-01 08:00:00;49.28;25.03;60.42;390.0;390.0;390.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-08-01 09:00:00;49.28;25.02;60.42;390.0;390.0;390.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-08-01 10:00:00;49.28;25.03;60.42;390.0;390.0;390.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-08-01 11:00:00;49.28;25.03;60.42;390.0;390.0;390.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-08-01 12:00:00;49.28;25.02;60.42;390.0;390.0;390.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-08-01 13:00:00;49.28;25.02;60.42;390.0;390.0;390.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2018-08-01 14:00:00;49.29;24.96;60.63;643.0;390.0;390.0;0.0;0.0;0.0;
