pet_mm_day,weather,correction_tau_h,lead_h,time,forecast_m,flow_m3_s,incremental_flow_m3_s,routed_upstream_flow_m3_s,rain_mm,soil_fraction,flow_correction_m3_s
1.0,icon,12.0,7,2026-09-21T22:00:00-03:00,16.142732382966187,7224.943963760542,1987.5933446130857,5610.410783081918,0.0,0.9645414732003093,-373.06016393446225
1.0,icon,12.0,8,2026-09-21T23:00:00-03:00,16.642449388860424,7593.324115234666,1899.1641766806447,6037.391858702624,0.0,0.9529577815221535,-343.2319201486016
1.0,icon,12.0,9,2026-09-22T00:00:00-03:00,17.071027258809057,7914.701172823499,1797.4681738179172,6433.0216100608,0.0,0.9415132045597697,-315.7886110552188
1.0,icon,12.0,10,2026-09-22T01:00:00-03:00,17.389954084921442,8157.080837047096,1687.0068778995753,6760.613506952426,0.0,0.9302060716105284,-290.53954780490585
1.0,icon,12.0,11,2026-09-22T02:00:00-03:00,17.58647799192363,8307.796840272764,1571.713014120258,7003.393114339337,0.0,0.919034732036157,-267.3092881868329
1.0,icon,12.0,12,2026-09-22T03:00:00-03:00,17.808760206534973,8479.510487517127,1454.8866204140388,7270.560284677924,0.0,0.9079975550217763,-245.93641757483576
1.0,mean,2.0,1,2026-09-21T16:00:00-03:00,11.089671658928832,3905.01391172839,1969.32777127361,2301.0546175767035,1.3666666666666665,0.9881329853025579,-365.36847712192366
1.0,mean,2.0,2,2026-09-21T17:00:00-03:00,12.350377327005221,4661.342841509671,2051.5021361903805,2831.447888786251,1.1333333333333333,0.9881329853025579,-221.60718346696058
1.0,mean,2.0,3,2026-09-21T18:00:00-03:00,13.521169874357614,5407.745117527383,2088.150693342839,3454.005975369818,1.1333333333333333,0.9881329853025579,-134.4115511852742
1.0,mean,2.0,4,2026-09-21T19:00:00-03:00,14.534952236843269,6087.056373834834,2087.641703121772,4080.9393975264643,1.9666666666666668,0.9881329853025579,-81.52472681340274
1.0,mean,2.0,5,2026-09-21T20:00:00-03:00,15.352854089970723,6656.790834537848,2057.643102307622,4648.594978567252,1.8666666666666665,0.9881329853025579,-49.447246337025376
1.0,mean,2.0,6,2026-09-21T21:00:00-03:00,16.021650044444527,7136.721372915452,2003.6576230538087,5163.055020803413,1.2,0.9881329853025579,-29.991270941769102
1.0,mean,2.0,7,2026-09-21T22:00:00-03:00,16.54606856582764,7521.740592724589,1929.5204349926023,5610.410783081918,0.2333333333333333,0.9820444190526983,-18.190625349931544
1.0,mean,2.0,8,2026-09-21T23:00:00-03:00,17.00642262591868,7865.936975249835,1839.5782885412907,6037.391858702624,0.19999999999999998,0.9752365177634619,-11.033171994079332
1.0,mean,2.0,9,2026-09-22T00:00:00-03:00,17.399689508268093,8164.522658683655,1738.1930057111465,6433.0216100608,0.16666666666666666,0.9676985480775601,-6.691957088291889
1.0,mean,2.0,10,2026-09-22T01:00:00-03:00,17.6878554409311,8385.947880330163,1629.3932505252676,6760.613506952426,0.03333333333333333,0.9569151884547695,-4.058877147530313
1.0,mean,2.0,11,2026-09-22T02:00:00-03:00,17.857895957459327,8517.645476195303,1516.7141952899499,7003.393114339337,0.03333333333333333,0.9462642500667082,-2.4618334339840926
1.0,mean,2.0,12,2026-09-22T03:00:00-03:00,18.056208788412636,8672.20974082724,1403.1426336061334,7270.560284677924,0.0,0.9349000592844653,-1.4931774568169893
1.0,mean,6.0,1,2026-09-21T16:00:00-03:00,10.760971190502259,3716.1561164028276,1969.32777127361,2301.0546175767035,1.3666666666666665,0.9881329853025579,-554.2262724474862
1.0,mean,6.0,2,2026-09-21T17:00:00-03:00,11.946839556206935,4413.807613895588,2051.5021361903805,2831.447888786251,1.1333333333333333,0.9881329853025579,-469.1424110810436
1.0,mean,6.0,3,2026-09-21T18:00:00-03:00,13.116443000593437,5145.036191361433,2088.150693342839,3454.005975369818,1.1333333333333333,0.9881329853025579,-397.1204773512233
1.0,mean,6.0,4,2026-09-21T19:00:00-03:00,14.160180029153963,5832.425873990589,2087.641703121772,4080.9393975264643,1.9666666666666668,0.9881329853025579,-336.1552266576475
1.0,mean,6.0,5,2026-09-21T20:00:00-03:00,15.018656503017208,6421.688824782713,2057.643102307622,4648.594978567252,1.8666666666666665,0.9881329853025579,-284.5492560921608
1.0,mean,6.0,6,2026-09-21T21:00:00-03:00,15.729935650686382,6925.846898743988,2003.6576230538087,5163.055020803413,1.2,0.9881329853025579,-240.86574511323334
1.0,mean,6.0,7,2026-09-21T22:00:00-03:00,16.29442606354211,7336.042766684008,1929.5204349926023,5610.410783081918,0.2333333333333333,0.9820444190526983,-203.88845139051278
1.0,mean,6.0,8,2026-09-21T23:00:00-03:00,16.791308049706878,7704.382299225597,1839.5782885412907,6037.391858702624,0.19999999999999998,0.9752365177634619,-172.58784801831737
1.0,mean,6.0,9,2026-09-22T00:00:00-03:00,17.216768286341406,8025.122156486243,1738.1930057111465,6433.0216100608,0.16666666666666666,0.9676985480775601,-146.09245928570442
1.0,mean,6.0,10,2026-09-22T01:00:00-03:00,17.532557971594283,8266.342160548018,1629.3932505252676,6760.613506952426,0.03333333333333333,0.9569151884547695,-123.6645969296749
1.0,mean,6.0,11,2026-09-22T02:00:00-03:00,17.726004292008977,8415.427488312354,1516.7141952899499,7003.393114339337,0.03333333333333333,0.9462642500667082,-104.67982131693375
1.0,mean,6.0,12,2026-09-22T03:00:00-03:00,17.944599068780914,8585.093362574458,1403.1426336061334,7270.560284677924,0.0,0.9349000592844653,-88.60955570959936
1.0,mean,12.0,1,2026-09-21T16:00:00-03:00,10.6537453410567,3655.310161320689,1969.32777127361,2301.0546175767035,1.3666666666666665,0.9881329853025579,-615.0722275296247
1.0,mean,12.0,2,2026-09-21T17:00:00-03:00,11.786818661172925,4317.056257444384,2051.5021361903805,2831.447888786251,1.1333333333333333,0.9881329853025579,-565.8937675322475
1.0,mean,12.0,3,2026-09-21T18:00:00-03:00,12.923468107924954,5021.509268621068,2088.150693342839,3454.005975369818,1.1333333333333333,0.9881329853025579,-520.6474000915889
1.0,mean,12.0,4,2026-09-21T19:00:00-03:00,13.947224957892855,5689.562368202692,2087.641703121772,4080.9393975264643,1.9666666666666668,0.9881329853025579,-479.01873244554497
1.0,mean,12.0,5,2026-09-21T20:00:00-03:00,14.794123409100932,6265.5195715855325,2057.643102307622,4648.594978567252,1.8666666666666665,0.9881329853025579,-440.71850928934185
1.0,mean,12.0,6,2026-09-21T21:00:00-03:00,15.499894559896038,6761.2320409618005,2003.6576230538087,5163.055020803413,1.2,0.9881329853025579,-405.4806028954204
1.0,mean,12.0,7,2026-09-21T22:00:00-03:00,16.063092170663047,7166.871054140059,1929.5204349926023,5610.410783081918,0.2333333333333333,0.9820444190526983,-373.06016393446225
1.0,mean,12.0,8,2026-09-21T23:00:00-03:00,16.562246212566684,7533.738227095313,1839.5782885412907,6037.391858702624,0.19999999999999998,0.9752365177634619,-343.2319201486016
1.0,mean,12.0,9,2026-09-22T00:00:00-03:00,16.992477653943528,7855.426004716728,1738.1930057111465,6433.0216100608,0.16666666666666666,0.9676985480775601,-315.7886110552188
1.0,mean,12.0,10,2026-09-22T01:00:00-03:00,17.314470697888883,8099.467209672787,1629.3932505252676,6760.613506952426,0.03333333333333333,0.9569151884547695,-290.53954780490585
1.0,mean,12.0,11,2026-09-22T02:00:00-03:00,17.514919183578396,8252.798021442455,1516.7141952899499,7003.393114339337,0.03333333333333333,0.9462642500667082,-267.3092881868329
1.0,mean,12.0,12,2026-09-22T03:00:00-03:00,17.741957036447406,8427.766500709222,1403.1426336061334,7270.560284677924,0.0,0.9349000592844653,-245.93641757483576
