source,lead_h,feature,current_value,training_min,training_max
carreiro,8,castro:Q:slope6h,0.7262066666666667,-0.23916666666666667,0.45249999999999996
carreiro,8,castro:I:1000m3s,6.395689999999999,0.001,5.621
carreiro,8,castro:I:delta1h,2.099099999999999,-0.371,0.6929999999999996
carreiro,8,castro:I:slope3h,1.0360566666666664,-0.26700000000000007,0.548
carreiro,8,castro:I:slope6h,0.8372483333333332,-0.25383333333333336,0.43850000000000006
carreiro,8,Baixo Antas:P12/100mm,1.3214739884393032,0.0,0.7137167630057789
carreiro,8,Baixo Antas:P24/100mm,1.3214739884393032,0.0,1.1575953757225383
carreiro,8,Tainhas:P3/100mm,0.34754644808742563,0.0,0.34695628415300767
carreiro,8,Tainhas:P6/100mm,0.6278907103825051,0.0,0.4477431693989125
carreiro,8,Tainhas:P12/100mm,1.4968852459016284,0.0,0.7750218579235042
carreiro,8,Tainhas:P24/100mm,1.4968852459016284,0.0,1.0821857923497304
carreiro,8,Tainhas:P48/100mm,1.735065573770471,0.0,1.4891038251366218
carreiro,9,julho:Q:slope6h,0.7777466666666667,-0.3953333333333333,0.677
carreiro,9,julho:I:slope6h,0.7992283333333333,-0.33066666666666666,0.7173333333333334
carreiro,9,castro:Q:delta1h,1.4032400000000003,-0.2549999999999999,0.6199999999999997
carreiro,9,castro:Q:slope3h,0.7646233333333335,-0.25200000000000006,0.5336666666666665
carreiro,9,castro:Q:slope6h,0.7262066666666667,-0.23916666666666667,0.45249999999999996
carreiro,9,castro:I:1000m3s,6.395689999999999,0.001,5.621
carreiro,9,castro:I:delta1h,2.099099999999999,-0.371,0.6929999999999996
carreiro,9,castro:I:slope3h,1.0360566666666664,-0.26700000000000007,0.548
carreiro,9,castro:I:slope6h,0.8372483333333332,-0.25383333333333336,0.43850000000000006
carreiro,9,Baixo Antas:P12/100mm,1.3214739884393032,0.0,0.7137167630057789
carreiro,9,Baixo Antas:P24/100mm,1.3214739884393032,0.0,1.1575953757225383
carreiro,9,Tainhas:P3/100mm,0.34754644808742563,0.0,0.34695628415300767
carreiro,9,Tainhas:P6/100mm,0.6278907103825051,0.0,0.4477431693989125
carreiro,9,Tainhas:P12/100mm,1.4968852459016284,0.0,0.7750218579235042
carreiro,9,Tainhas:P24/100mm,1.4968852459016284,0.0,1.0821857923497304
carreiro,9,Tainhas:P48/100mm,1.735065573770471,0.0,1.4891038251366218
carreiro,10,julho:Q:slope6h,0.7777466666666667,-0.3505000000000001,0.677
carreiro,10,julho:I:slope6h,0.7992283333333333,-0.33066666666666666,0.7173333333333334
carreiro,10,castro:Q:delta1h,1.4032400000000003,-0.2549999999999999,0.6199999999999997
carreiro,10,castro:Q:slope3h,0.7646233333333335,-0.25200000000000006,0.5336666666666665
carreiro,10,castro:Q:slope6h,0.7262066666666667,-0.23916666666666667,0.45249999999999996
carreiro,10,castro:I:1000m3s,6.395689999999999,0.001,5.621
carreiro,10,castro:I:delta1h,2.099099999999999,-0.371,0.6929999999999996
carreiro,10,castro:I:slope3h,1.0360566666666664,-0.26700000000000007,0.548
carreiro,10,castro:I:slope6h,0.8372483333333332,-0.25383333333333336,0.43850000000000006
carreiro,10,Baixo Antas:P12/100mm,1.3214739884393032,0.0,0.7137167630057789
carreiro,10,Baixo Antas:P24/100mm,1.3214739884393032,0.0,1.1575953757225383
carreiro,10,Tainhas:P3/100mm,0.34754644808742563,0.0,0.34695628415300767
carreiro,10,Tainhas:P6/100mm,0.6278907103825051,0.0,0.4477431693989125
carreiro,10,Tainhas:P12/100mm,1.4968852459016284,0.0,0.7750218579235042
carreiro,10,Tainhas:P24/100mm,1.4968852459016284,0.0,1.0821857923497304
carreiro,10,Tainhas:P48/100mm,1.735065573770471,0.0,1.4891038251366218
carreiro,11,julho:Q:slope6h,0.7777466666666667,-0.3413333333333332,0.677
carreiro,11,julho:I:slope6h,0.7992283333333333,-0.33066666666666666,0.7173333333333334
carreiro,11,castro:Q:delta1h,1.4032400000000003,-0.2549999999999999,0.6199999999999997
carreiro,11,castro:Q:slope3h,0.7646233333333335,-0.25200000000000006,0.5336666666666665
carreiro,11,castro:Q:slope6h,0.7262066666666667,-0.23916666666666667,0.45249999999999996
carreiro,11,castro:I:1000m3s,6.395689999999999,0.001,5.621
carreiro,11,castro:I:delta1h,2.099099999999999,-0.371,0.6929999999999996
carreiro,11,castro:I:slope3h,1.0360566666666664,-0.26700000000000007,0.548
carreiro,11,castro:I:slope6h,0.8372483333333332,-0.25383333333333336,0.43850000000000006
carreiro,11,Baixo Antas:P12/100mm,1.3214739884393032,0.0,0.7137167630057789
