phase,profile,horizon_h,population,subset,reference,relation,observed_targets,pairs,failures,reference_hits,exposed_hits,hits_delta,reference_mae_m,exposed_mae_m,mae_m_delta,reference_bias_m,exposed_bias_m,bias_m_delta,reference_p98_abs_m,exposed_p98_abs_m,p98_abs_m_delta,reference_max_abs_m,exposed_max_abs_m,max_abs_m_delta
test,A,12,full_schedule,level_ge_7m,profile_B_control,cross_profile,237,236,1,75,78,3,1.2999399575985824,1.3027865158179541,0.002846558219371742,-0.3867507181520701,-0.35277682119113274,0.03397389696093739,6.229580735909771,6.380688286991928,0.15110755108215734,7.103354101008396,7.568111173850733,0.46475707284233714
test,A,12,complete24,all,mixed_profile_candidate,primary_unmasked,1337,1337,0,946,962,16,0.4403460422136695,0.4395680103594548,-0.0007780318542147113,-0.0840577140975093,-0.07293973634649716,0.011117977751012142,1.706370616509934,1.7154529756879142,0.009082359177980281,4.4999663601491395,4.450923922569789,-0.04904243757935056
test,A,12,complete24,all,profile_A_control,matching_profile,1337,1337,0,942,962,20,0.4351065231054525,0.4395680103594548,0.004461487254002305,-0.07534639437919882,-0.07293973634649716,0.0024066580327016668,1.6307786942648272,1.7154529756879142,0.08467428142308697,4.254528362117192,4.450923922569789,0.1963955604525971
test,A,12,complete24,all,profile_B_control,cross_profile,1337,1337,0,937,962,25,0.44331245817054155,0.4395680103594548,-0.0037444478110867374,-0.08992406514676851,-0.07293973634649716,0.016984328800271356,1.8169935927210399,1.7154529756879142,-0.10154061703312567,4.342529399645422,4.450923922569789,0.10839452292436658
test,A,12,complete24,level_ge_7m,mixed_profile_candidate,primary_unmasked,140,140,0,58,59,1,0.9872099973780499,0.9932788975120851,0.00606890013403516,-0.25996032534961655,-0.2543872056971546,0.005573119652461933,3.5767917490583976,3.6618368569656066,0.08504510790720898,4.4999663601491395,4.450923922569789,-0.04904243757935056
test,A,12,complete24,level_ge_7m,profile_A_control,matching_profile,140,140,0,63,59,-4,0.9429685554604508,0.9932788975120851,0.050310342051634316,-0.22487388815030493,-0.2543872056971546,-0.029513317546849688,3.5272691340366933,3.6618368569656066,0.13456772292891328,4.254528362117192,4.450923922569789,0.1963955604525971
test,A,12,complete24,level_ge_7m,profile_B_control,cross_profile,140,140,0,55,59,4,0.9902661232156409,0.9932788975120851,0.0030127742964441984,-0.2531550146281007,-0.2543872056971546,-0.0012321910690539228,3.6163693268360593,3.6618368569656066,0.045467530129547296,4.342529399645422,4.450923922569789,0.10839452292436658
test,A,12,missing24,all,mixed_profile_candidate,primary_unmasked,596,578,18,358,364,6,0.6296206501915361,0.6201360845376078,-0.0094845656539283,-0.08312958013558329,-0.055753703720836024,0.027375876414747265,3.9458231510492694,3.725391345960518,-0.22043180508875126,7.792800339521805,7.568111173850733,-0.2246891656710721
test,A,12,missing24,all,profile_A_control,matching_profile,596,578,18,372,364,-8,0.6071608802259097,0.6201360845376078,0.012975204311698074,-0.08454028186035906,-0.055753703720836024,0.028786578139523032,3.9525312296162642,3.725391345960518,-0.2271398836557461,7.575214133637115,7.568111173850733,-0.007102959786381646
test,A,12,missing24,all,profile_B_control,cross_profile,596,578,18,365,364,-1,0.6159786150783049,0.6201360845376078,0.004157469459302954,-0.07640264468312781,-0.055753703720836024,0.020648940962291785,3.8505569557330372,3.725391345960518,-0.12516560977251912,7.103354101008396,7.568111173850733,0.46475707284233714
test,A,12,missing24,level_ge_7m,mixed_profile_candidate,primary_unmasked,97,96,1,17,19,2,1.8266401784408508,1.754151792514013,-0.0724883859268377,-0.6044836021195535,-0.49626167711985064,0.1082219249997029,6.8094934624401695,6.57010821889486,-0.23938524354530966,7.792800339521805,7.568111173850733,-0.2246891656710721
test,A,12,missing24,level_ge_7m,profile_A_control,matching_profile,97,96,1,28,19,-9,1.6902485727756673,1.754151792514013,0.06390321973834578,-0.5108153988170464,-0.49626167711985064,0.014553721697195765,6.605215592350956,6.57010821889486,-0.03510737345609627,7.575214133637115,7.568111173850733,-0.007102959786381646
test,A,12,missing24,level_ge_7m,profile_B_control,cross_profile,97,96,1,20,19,-1,1.7515476327403723,1.754151792514013,0.002604159773640813,-0.5815777857911923,-0.49626167711985064,0.0853161086713417,6.782253750923857,6.57010821889486,-0.21214553202899733,7.103354101008396,7.568111173850733,0.46475707284233714
test,B,1,full_schedule,all,mixed_profile_candidate,primary_unmasked,1944,1940,4,1931,1933,2,0.04625830552081716,0.04545814799490426,-0.0008001575259128993,0.0003422854988490662,0.0010185438805828193,0.0006762583817337532,0.27337731966194434,0.262712074152494,-0.01066524550945036,1.5158225447286915,1.459360361861748,-0.0564621828669436
test,B,1,full_schedule,all,profile_A_control,cross_profile,1944,1940,4,1926,1933,7,0.0612392983949039,0.04545814799490426,-0.01578115039999964,0.0006371541241201297,0.0010185438805828193,0.0003813897564626897,0.3202647935661106,0.262712074152494,-0.057552719413616615,1.6777759874458438,1.459360361861748,-0.21841562558409588
test,B,1,full_schedule,all,profile_B_control,matching_profile,1944,1940,4,1933,1933,0,0.04267803063082794,0.04545814799490426,0.0027801173640763233,0.0021777027386564248,0.0010185438805828193,-0.0011591588580736054,0.24964141785794444,0.262712074152494,0.013070656294549537,1.5100564871323074,1.459360361861748,-0.050696125270559556
test,B,1,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unmasked,237,236,1,230,230,0,0.10507021941064681,0.10292289655693548,-0.002147322853711331,0.010036394179556188,0.013787953565737766,0.003751559386181578,0.5233773333642308,0.5405137679749842,0.017136434610753426,1.5158225447286915,1.459360361861748,-0.0564621828669436
test,B,1,full_schedule,level_ge_7m,profile_A_control,cross_profile,237,236,1,229,230,1,0.129801848879548,0.10292289655693548,-0.026878952322612504,0.008980389578706111,0.013787953565737766,0.004807563987031655,0.5548121991466474,0.5405137679749842,-0.014298431171663184,1.6777759874458438,1.459360361861748,-0.21841562558409588
test,B,1,full_schedule,level_ge_7m,profile_B_control,matching_profile,237,236,1,230,230,0,0.09411275751023761,0.10292289655693548,0.008810139046697876,0.004014372093227672,0.013787953565737766,0.009773581472510093,0.5229502746297681,0.5405137679749842,0.01756349334521612,1.5100564871323074,1.459360361861748,-0.050696125270559556
test,B,1,complete24,all,mixed_profile_candidate,primary_unmasked,1358,1358,0,1358,1358,0,0.0361726279230176,0.035831229714568695,-0.00034139820844890367,0.00033820941128089596,0.00041852289608808205,8.031348480718608e-05,0.18972107815109385,0.19411206029300715,0.004390982141913302,0.4472290883706531,0.45535036982118005,0.00812128145052693
test,B,1,complete24,all,profile_A_control,cross_profile,1358,1358,0,1356,1358,2,0.05121316878309634,0.035831229714568695,-0.015381939068527646,0.0018326350712341783,0.00041852289608808205,-0.0014141121751460963,0.2599113315712652,0.19411206029300715,-0.06579927127825808,0.6299336474801578,0.45535036982118005,-0.17458327765897774
test,B,1,complete24,all,profile_B_control,matching_profile,1358,1358,0,1358,1358,0,0.03359493311083279,0.035831229714568695,0.0022362966037359072,0.002480862126151545,0.00041852289608808205,-0.002062339230063463,0.1716862151870479,0.19411206029300715,0.02242584510595924,0.43102047192342297,0.45535036982118005,0.02432989789775708
test,B,1,complete24,level_ge_7m,mixed_profile_candidate,primary_unmasked,144,144,0,144,144,0,0.06936102386076833,0.06798490271583288,-0.0013761211449354466,0.01639433561424658,0.017220282185865615,0.0008259465716190344,0.29696858714750674,0.28777868745189167,-0.009189899695615067,0.38534968972735584,0.37566402350235606,-0.009685666224999778
test,B,1,complete24,level_ge_7m,profile_A_control,cross_profile,144,144,0,143,144,1,0.09300621142668804,0.06798490271583288,-0.02502130871085516,0.016958990131064357,0.017220282185865615,0.00026129205480125706,0.36485412991015725,0.28777868745189167,-0.07707544245826559,0.5171646392557445,0.37566402350235606,-0.14150061575338846
test,B,1,complete24,level_ge_7m,profile_B_control,matching_profile,144,144,0,144,144,0,0.06165237903144732,0.06798490271583288,0.006332523684385562,0.011600196301439972,0.017220282185865615,0.0056200858844256425,0.2700641834110781,0.28777868745189167,0.017714504040813595,0.3721873250538206,0.37566402350235606,0.003476698448535487
test,B,1,missing24,all,mixed_profile_candidate,primary_unmasked,586,582,4,573,575,2,0.06979155324901613,0.06792095731568724,-0.001870595933328889,0.0003517963698414649,0.002418592844403875,0.0020667964745624103,0.41384743094002646,0.402472183282213,-0.011375247657813448,1.5158225447286915,1.459360361861748,-0.0564621828669436
test,B,1,missing24,all,profile_A_control,cross_profile,586,582,4,570,575,5,0.08463360082245487,0.06792095731568724,-0.016712643506767627,-0.002152301419145981,0.002418592844403875,0.004570894263549856,0.49928508660555543,0.402472183282213,-0.09681290332334241,1.6777759874458438,1.459360361861748,-0.21841562558409588
test,B,1,missing24,all,profile_B_control,matching_profile,586,582,4,575,575,0,0.06387192484414993,0.06792095731568724,0.004049032471537317,0.0014703308345011437,0.002418592844403875,0.0009482620099027315,0.3704684494826659,0.402472183282213,0.03200373379954713,1.5100564871323074,1.459360361861748,-0.050696125270559556
test,B,1,missing24,level_ge_7m,mixed_profile_candidate,primary_unmasked,93,92,1,86,86,0,0.16096287331480444,0.15760845213431346,-0.0033544211804909796,8.483367308426861e-05,0.008415613116842005,0.008330779443757737,1.2830914721435875,1.2272988160300164,-0.05579265611357109,1.5158225447286915,1.459360361861748,-0.0564621828669436
test,B,1,missing24,level_ge_7m,profile_A_control,cross_profile,93,92,1,86,86,0,0.187395020544894,0.15760845213431346,-0.029786568410580527,-0.0035078547641154917,0.008415613116842005,0.011923467880957498,1.442790048812501,1.2272988160300164,-0.2154912327824845,1.6777759874458438,1.459360361861748,-0.21841562558409588
test,B,1,missing24,level_ge_7m,profile_B_control,matching_profile,93,92,1,86,86,0,0.14492030643356155,0.15760845213431346,0.012688145700751913,-0.007859091884843756,0.008415613116842005,0.016274705001685763,1.2716713084859137,1.2272988160300164,-0.04437249245589725,1.5100564871323074,1.459360361861748,-0.050696125270559556
test,B,2,full_schedule,all,mixed_profile_candidate,primary_unmasked,1943,1937,6,1915,1914,-1,0.06880451771616918,0.06833899227924685,-0.00046552543692232606,-0.00020736402629014639,0.00467416095351174,0.004881524979801886,0.36827658054622836,0.3766887528204957,0.008412172274267327,2.7234645501539516,2.5304689423766575,-0.19299560777729408
test,B,2,full_schedule,all,profile_A_control,cross_profile,1943,1937,6,1904,1914,10,0.09531958679654569,0.06833899227924685,-0.02698059451729884,-0.005048707494347637,0.00467416095351174,0.009722868447859377,0.4541189253952075,0.3766887528204957,-0.0774301725747118,2.810986906354252,2.5304689423766575,-0.2805179639775943
test,B,2,full_schedule,all,profile_B_control,matching_profile,1943,1937,6,1910,1914,4,0.07247205676196612,0.06833899227924685,-0.004133064482719273,0.005139266455735674,0.00467416095351174,-0.0004651055022239338,0.41993884107977697,0.3766887528204957,-0.04325008825928128,2.721435573404227,2.5304689423766575,-0.19096663102756928
test,B,2,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unmasked,237,236,1,222,222,0,0.1790052843921942,0.1757825234825605,-0.0032227609096337206,-0.019706656978491513,0.0003265720844442534,0.020033229062935767,0.8426301403368414,0.7802238214836744,-0.06240631885316694,2.7234645501539516,2.5304689423766575,-0.19299560777729408
test,B,2,full_schedule,level_ge_7m,profile_A_control,cross_profile,237,236,1,217,222,5,0.21480059948147956,0.1757825234825605,-0.03901807599891907,-0.008983421027702169,0.0003265720844442534,0.009309993112146421,0.919527780626167,0.7802238214836744,-0.1393039591424926,2.810986906354252,2.5304689423766575,-0.2805179639775943
test,B,2,full_schedule,level_ge_7m,profile_B_control,matching_profile,237,236,1,218,222,4,0.17055488609880845,0.1757825234825605,0.005227637383752037,-0.0191893327275018,0.0003265720844442534,0.019515904811946053,0.8077743970649769,0.7802238214836744,-0.027550575581302472,2.721435573404227,2.5304689423766575,-0.19096663102756928
test,B,2,complete24,all,mixed_profile_candidate,primary_unmasked,1356,1356,0,1351,1350,-1,0.0518572176956991,0.05205988116287023,0.00020266346717112693,0.0022589093743951034,0.004420937621194358,0.0021620282467992545,0.2882326208030121,0.2687301361410603,-0.019502484661951813,0.6878876480613103,0.6843643413410252,-0.003523306720285113
test,B,2,complete24,all,profile_A_control,cross_profile,1356,1356,0,1346,1350,4,0.07610883950759444,0.05205988116287023,-0.02404895834472421,-0.003314784140437197,0.004420937621194358,0.007735721761631555,0.36527141245614275,0.2687301361410603,-0.09654127631508247,1.0384293209123614,0.6843643413410252,-0.3540649795713362
test,B,2,complete24,all,profile_B_control,matching_profile,1356,1356,0,1347,1350,3,0.05751768781935252,0.05205988116287023,-0.005457806656482295,0.007204889355570323,0.004420937621194358,-0.002783951734375965,0.3157662569449016,0.2687301361410603,-0.04703612080384134,0.6073664048306107,0.6843643413410252,0.07699793651041453
test,B,2,complete24,level_ge_7m,mixed_profile_candidate,primary_unmasked,143,143,0,141,140,-1,0.11733475541507546,0.12244536329240183,0.0051106078773263675,0.00046254786035705096,0.009159897693571277,0.008697349833214227,0.4899634818780202,0.49711069790806395,0.007147216030043757,0.6030540628258692,0.6843643413410252,0.08131027851515604
test,B,2,complete24,level_ge_7m,profile_A_control,cross_profile,143,143,0,136,140,4,0.1586260170275619,0.12244536329240183,-0.03618065373516008,0.007988299208438061,0.009159897693571277,0.001171598485133216,0.6048561027781357,0.49711069790806395,-0.10774540487007178,0.7910301703938014,0.6843643413410252,-0.10666582905277622
test,B,2,complete24,level_ge_7m,profile_B_control,matching_profile,143,143,0,137,140,3,0.10997840272878678,0.12244536329240183,0.012466960563615043,0.005970308427408924,0.009159897693571277,0.003189589266162353,0.5272863480268776,0.49711069790806395,-0.030175650118813624,0.5986192974859961,0.6843643413410252,0.08574504385502912
test,B,2,missing24,all,mixed_profile_candidate,primary_unmasked,587,581,6,564,564,0,0.1083579408276277,0.10633292459216714,-0.0020250162354605583,-0.005963416920144189,0.005265160675753341,0.01122857759589753,0.5951505962467264,0.6001278596491009,0.004977263402374477,2.7234645501539516,2.5304689423766575,-0.19299560777729408
test,B,2,missing24,all,profile_A_control,cross_profile,587,581,6,558,564,6,0.14015568546060406,0.10633292459216714,-0.03382276086843691,-0.00909552344598715,0.005265160675753341,0.014360684121740491,0.6888943037186903,0.6001278596491009,-0.08876644406958945,2.810986906354252,2.5304689423766575,-0.2805179639775943
test,B,2,missing24,all,profile_B_control,matching_profile,587,581,6,563,564,1,0.10737416396710218,0.10633292459216714,-0.0010412393749350407,0.00031829459312675414,0.005265160675753341,0.004946866082626586,0.5990255578231832,0.6001278596491009,0.0011023018259176398,2.721435573404227,2.5304689423766575,-0.19096663102756928
test,B,2,missing24,level_ge_7m,mixed_profile_candidate,primary_unmasked,94,93,1,81,82,1,0.273832011744108,0.25779557624807325,-0.01603643549603473,-0.05071952033285006,-0.013255853314536008,0.03746366701831405,1.9360185870198217,1.744011745221937,-0.19200684179788463,2.7234645501539516,2.5304689423766575,-0.19299560777729408
test,B,2,missing24,level_ge_7m,profile_A_control,cross_profile,94,93,1,81,82,1,0.30117657035148204,0.25779557624807325,-0.04338099410340879,-0.0350797220359608,-0.013255853314536008,0.02182386872142479,2.1987896896524095,1.744011745221937,-0.4547779444304725,2.810986906354252,2.5304689423766575,-0.2805179639775943
test,B,2,missing24,level_ge_7m,profile_B_control,matching_profile,94,93,1,81,82,1,0.26369937128066967,0.25779557624807325,-0.005903795032596415,-0.05787566267537527,-0.013255853314536008,0.044619809360839265,1.90979446484979,1.744011745221937,-0.16578271962785296,2.721435573404227,2.5304689423766575,-0.19096663102756928
test,B,3,full_schedule,all,mixed_profile_candidate,primary_unmasked,1942,1934,8,1881,1884,3,0.0984848429997664,0.09784252460489308,-0.0006423183948733174,-0.003772031601252758,-0.004416571507599066,-0.0006445399063463083,0.6101716806159269,0.5837628091208295,-0.026408871495097408,3.9207443853420045,3.951513947148417,0.030769561806412327
test,B,3,full_schedule,all,profile_A_control,cross_profile,1942,1934,8,1861,1884,23,0.13013330695579825,0.09784252460489308,-0.03229078235090517,-0.013566971992384907,-0.004416571507599066,0.009150400484785841,0.675463999144584,0.5837628091208295,-0.09170119002375454,4.2302978392165045,3.951513947148417,-0.2787838920680876
test,B,3,full_schedule,all,profile_B_control,matching_profile,1942,1934,8,1893,1884,-9,0.0969247468811543,0.09784252460489308,0.0009177777237387857,-0.0034100375937177654,-0.004416571507599066,-0.001006533913881301,0.5161138939587346,0.5837628091208295,0.06764891516209481,3.971469992707828,3.951513947148417,-0.019956045559410995
test,B,3,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unmasked,237,236,1,203,203,0,0.2894468775030307,0.29099449799532445,0.001547620492293733,-0.046742500472371676,-0.047312412017360216,-0.0005699115449885397,1.7546285429062127,1.7067706405393626,-0.04785790236685017,3.9207443853420045,3.951513947148417,0.030769561806412327
test,B,3,full_schedule,level_ge_7m,profile_A_control,cross_profile,237,236,1,199,203,4,0.32784134425318173,0.29099449799532445,-0.03684684625785728,-0.05323476507377885,-0.047312412017360216,0.005922353056418632,2.0931916832590893,1.7067706405393626,-0.38642104271972677,4.2302978392165045,3.951513947148417,-0.2787838920680876
test,B,3,full_schedule,level_ge_7m,profile_B_control,matching_profile,237,236,1,207,203,-4,0.27295513304405666,0.29099449799532445,0.01803936495126779,-0.04922700369166788,-0.047312412017360216,0.0019145916743076655,1.7568926468423012,1.7067706405393626,-0.050122006302938615,3.971469992707828,3.951513947148417,-0.019956045559410995
test,B,3,complete24,all,mixed_profile_candidate,primary_unmasked,1354,1354,0,1338,1339,1,0.07361267300814238,0.07291046103177502,-0.0007022119763673562,-0.0008263331103920579,0.000597515342015615,0.0014238484524076729,0.3865254629380441,0.3644044898124646,-0.02212097312557948,1.0621080344028382,1.019210593560059,-0.04289744084277913
test,B,3,complete24,all,profile_A_control,cross_profile,1354,1354,0,1326,1339,13,0.10285419628617437,0.07291046103177502,-0.029943735254399348,-0.005968271046737939,0.000597515342015615,0.006565786388753554,0.5000629407912963,0.3644044898124646,-0.13565845097883172,1.4455090991822397,1.019210593560059,-0.42629850562218063
test,B,3,complete24,all,profile_B_control,matching_profile,1354,1354,0,1342,1339,-3,0.07401877748174898,0.07291046103177502,-0.001108316449973959,0.0033884048476838084,0.000597515342015615,-0.0027908895056681935,0.396068311202682,0.3644044898124646,-0.031663821390217395,1.061524811586363,1.019210593560059,-0.04231421802630386
test,B,3,complete24,level_ge_7m,mixed_profile_candidate,primary_unmasked,142,142,0,131,131,0,0.18950059389639756,0.18991338691019416,0.0004127930137965974,-0.007693816899410723,-0.0003007030295619538,0.007393113869848769,0.7979204513587048,0.7350044881915188,-0.06291596316718606,1.0621080344028382,1.019210593560059,-0.04289744084277913
test,B,3,complete24,level_ge_7m,profile_A_control,cross_profile,142,142,0,129,131,2,0.21736015735374814,0.18991338691019416,-0.02744677044355398,-0.0019908174942183743,-0.0003007030295619538,0.0016901144646564205,0.8561928927326709,0.7350044881915188,-0.1211884045411521,1.1641344170961272,1.019210593560059,-0.14492382353606814
test,B,3,complete24,level_ge_7m,profile_B_control,matching_profile,142,142,0,133,131,-2,0.1737762909795778,0.18991338691019416,0.016137095930616352,-0.0014989473415668913,-0.0003007030295619538,0.0011982443120049375,0.7072547041299097,0.7350044881915188,0.027749784061609106,1.061524811586363,1.019210593560059,-0.04231421802630386
test,B,3,missing24,all,mixed_profile_candidate,primary_unmasked,588,580,8,543,545,2,0.15654849501469556,0.1560459971531721,-0.0005024978615234543,-0.01064871394026205,-0.016121870808251264,-0.005473156867989215,0.8453706083597147,0.874131466127777,0.028760857768062364,3.9207443853420045,3.951513947148417,0.030769561806412327
test,B,3,missing24,all,profile_A_control,cross_profile,588,580,8,535,545,10,0.19381592048454088,0.1560459971531721,-0.03776992333136878,-0.031306008337912486,-0.016121870808251264,0.015184137529661221,0.988869799072151,0.874131466127777,-0.11473833294437397,4.2302978392165045,3.951513947148417,-0.2787838920680876
test,B,3,missing24,all,profile_B_control,matching_profile,588,580,8,551,545,-6,0.1503983375135591,0.1560459971531721,0.005647659639613001,-0.019280884258644885,-0.016121870808251264,0.0031590134503936204,0.7579743118200236,0.874131466127777,0.11615715430775342,3.971469992707828,3.951513947148417,-0.019956045559410995
test,B,3,missing24,level_ge_7m,mixed_profile_candidate,primary_unmasked,95,94,1,72,72,0,0.44042956124922134,0.4436914955920105,0.0032619343427891523,-0.10573093735918504,-0.11833010006275756,-0.012599162703572517,3.2566869270908074,3.2914329039602928,0.03474597686948533,3.9207443853420045,3.951513947148417,0.030769561806412327
test,B,3,missing24,level_ge_7m,profile_A_control,cross_profile,95,94,1,70,72,2,0.494738456377858,0.4436914955920105,-0.05104696078584753,-0.13064583482162556,-0.11833010006275756,0.012315734758868005,3.5754704081731044,3.2914329039602928,-0.2840375042128116,4.2302978392165045,3.951513947148417,-0.2787838920680876
test,B,3,missing24,level_ge_7m,profile_B_control,matching_profile,95,94,1,74,72,-2,0.42277849020529085,0.4436914955920105,0.02091300538671964,-0.12132683349713959,-0.11833010006275756,0.0029967334343820318,3.3174137155365853,3.2914329039602928,-0.025980811576292506,3.971469992707828,3.951513947148417,-0.019956045559410995
test,B,4,full_schedule,all,mixed_profile_candidate,primary_unmasked,1941,1932,9,1865,1863,-2,0.12911540247463166,0.1267437011837262,-0.00237170129090547,-0.00989578669681218,-0.006756856534489908,0.003138930162322271,0.7120782381390784,0.737354853781896,0.02527661564281758,5.078591233547437,4.890351633969555,-0.18823959957788183
test,B,4,full_schedule,all,profile_A_control,cross_profile,1941,1932,9,1857,1863,6,0.14974466992013163,0.1267437011837262,-0.023000968736405447,-0.011065855251814484,-0.006756856534489908,0.004308998717324575,0.7435701015124543,0.737354853781896,-0.00621524773055826,4.954681229406976,4.890351633969555,-0.064329595437421
test,B,4,full_schedule,all,profile_B_control,matching_profile,1941,1932,9,1866,1863,-3,0.12304284797867071,0.1267437011837262,0.0037008532050554765,-0.007465708927915191,-0.006756856534489908,0.0007088523934252822,0.6314971200826185,0.737354853781896,0.10585773369927753,5.1179488471626104,4.890351633969555,-0.22759721319305548
test,B,4,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unmasked,237,236,1,186,185,-1,0.4131174956725263,0.41490716677900735,0.0017896711064810389,-0.09591305647757456,-0.08527562201800053,0.010637434459574033,2.5839999106888123,2.450811396619899,-0.1331885140689133,5.078591233547437,4.890351633969555,-0.18823959957788183
test,B,4,full_schedule,level_ge_7m,profile_A_control,cross_profile,237,236,1,184,185,1,0.40920465422803126,0.41490716677900735,0.005702512550976091,-0.07958792839800112,-0.08527562201800053,-0.005687693619999407,2.7777770633239083,2.450811396619899,-0.3269656667040093,4.954681229406976,4.890351633969555,-0.064329595437421
test,B,4,full_schedule,level_ge_7m,profile_B_control,matching_profile,237,236,1,192,185,-7,0.4009070967444646,0.41490716677900735,0.014000070034542733,-0.10569041861713127,-0.08527562201800053,0.020414796599130744,2.65148006055868,2.450811396619899,-0.20066866393878113,5.1179488471626104,4.890351633969555,-0.22759721319305548
test,B,4,complete24,all,mixed_profile_candidate,primary_unmasked,1353,1353,0,1328,1326,-2,0.09763523114021312,0.09687123240810659,-0.00076399873210653,0.002349966794721231,0.002325937743649253,-2.4029051071977874e-05,0.4697037401733348,0.48927768282206463,0.019573942648729803,1.3189684073645118,1.4880881222267988,0.16911971486228694
test,B,4,complete24,all,profile_A_control,cross_profile,1353,1353,0,1326,1326,0,0.11650679255986192,0.09687123240810659,-0.019635560151755327,0.00024435975307113744,0.002325937743649253,0.0020815779905781154,0.49868189802620044,0.48927768282206463,-0.009404215204135813,1.4184298991298472,1.4880881222267988,0.06965822309695158
test,B,4,complete24,all,profile_B_control,matching_profile,1353,1353,0,1331,1326,-5,0.09343532856535613,0.09687123240810659,0.003435903842750457,0.000835555858327052,0.002325937743649253,0.001490381885322201,0.4407348831981306,0.48927768282206463,0.04854279962393404,1.1924259727574427,1.4880881222267988,0.2956621494693561
test,B,4,complete24,level_ge_7m,mixed_profile_candidate,primary_unmasked,141,141,0,122,120,-2,0.2556469139539726,0.27168531551580255,0.01603840156182995,0.0010547193055100222,-0.009139738799474455,-0.010194458104984478,1.0014586356529391,1.088341389301568,0.08688275364862896,1.3189684073645118,1.4880881222267988,0.16911971486228694
test,B,4,complete24,level_ge_7m,profile_A_control,cross_profile,141,141,0,121,120,-1,0.2591550292459268,0.27168531551580255,0.012530286269875734,-0.007168483780252063,-0.009139738799474455,-0.001971255019222392,0.9420069516254892,1.088341389301568,0.1463344376760789,1.2336789871029197,1.4880881222267988,0.2544091351238791
test,B,4,complete24,level_ge_7m,profile_B_control,matching_profile,141,141,0,126,120,-6,0.2452490072488872,0.27168531551580255,0.026436308266915343,-0.024088350680041917,-0.009139738799474455,0.014948611880567461,0.9904900966086344,1.088341389301568,0.09785129269293369,1.1924259727574427,1.4880881222267988,0.2956621494693561
test,B,4,missing24,all,mixed_profile_candidate,primary_unmasked,588,579,9,537,537,0,0.20267787538563045,0.1965493147474797,-0.00612856063815076,-0.03851151117702755,-0.0279814172569809,0.01053009392004665,1.5122075716752632,1.2889816496461408,-0.2232259220291224,5.078591233547437,4.890351633969555,-0.18823959957788183
test,B,4,missing24,all,profile_A_control,cross_profile,588,579,9,531,537,6,0.22741452841485515,0.1965493147474797,-0.030865213667375463,-0.037495425030070514,-0.0279814172569809,0.009514007773089615,1.2540338316585549,1.2889816496461408,0.03494781798758595,4.954681229406976,4.890351633969555,-0.064329595437421
test,B,4,missing24,all,profile_B_control,matching_profile,588,579,9,535,537,2,0.19222933116729699,0.1965493147474797,0.004319983580182707,-0.026864001252242916,-0.0279814172569809,-0.0011174160047379839,1.3813156896668501,1.2889816496461408,-0.09233404002070933,5.1179488471626104,4.890351633969555,-0.22759721319305548
test,B,4,missing24,level_ge_7m,mixed_profile_candidate,primary_unmasked,96,95,1,64,65,1,0.6468369906442746,0.6274785460222904,-0.019358444621984217,-0.23983365000825796,-0.19827730132128665,0.041556348686971306,4.278111799147365,4.052038357473436,-0.22607344167392895,5.078591233547437,4.890351633969555,-0.18823959957788183
test,B,4,missing24,level_ge_7m,profile_A_control,cross_profile,96,95,1,63,65,2,0.6319098870962072,0.6274785460222904,-0.00443134107391685,-0.18707363040960756,-0.19827730132128665,-0.011203670911679092,4.129415261327745,4.052038357473436,-0.07737690385430884,4.954681229406976,4.890351633969555,-0.064329595437421
test,B,4,missing24,level_ge_7m,profile_B_control,matching_profile,96,95,1,66,65,-1,0.6319364716800058,0.6274785460222904,-0.004457925657715411,-0.22680506681849544,-0.19827730132128665,0.028527765497208785,4.30642909593797,4.052038357473436,-0.25439073846453386,5.1179488471626104,4.890351633969555,-0.22759721319305548
test,B,5,full_schedule,all,mixed_profile_candidate,primary_unmasked,1940,1930,10,1828,1832,4,0.1625412373542548,0.16121785280187476,-0.0013233845523800414,-0.006397062661492723,-0.0006595412364665466,0.005737521425026176,0.8555560428101426,0.838835850791303,-0.016720192018839675,5.651905624290726,5.767221450172864,0.11531582588213762
test,B,5,full_schedule,all,profile_A_control,cross_profile,1940,1930,10,1812,1832,20,0.18302824779981827,0.16121785280187476,-0.021810394997943516,-0.013253058003697516,-0.0006595412364665466,0.012593516767230969,0.9465438144244254,0.838835850791303,-0.1077079636331224,5.772845062324905,5.767221450172864,-0.005623612152040991
test,B,5,full_schedule,all,profile_B_control,matching_profile,1940,1930,10,1836,1832,-4,0.16151947820922183,0.16121785280187476,-0.00030162540734707255,-0.012089561463388998,-0.0006595412364665466,0.01143002022692245,0.9347365000507997,0.838835850791303,-0.0959006492594967,5.909113440846849,5.767221450172864,-0.14189199067398572
test,B,5,full_schedule,level_ge_7m,mixed_profile_candidate,primary_unmasked,237,236,1,169,174,5,0.5232204895845944,0.5106846394153346,-0.012535850169259843,-0.1172002157403422,-0.09371012616079033,0.02349008957955187,3.422969615911657,3.253818353089521,-0.16915126282213588,5.651905624290726,5.767221450172864,0.11531582588213762
