phase,horizon_h,subset,population,family,scheduled_rows,observed_targets,n,failures,hits,hit_fraction,observed_target_hit_fraction,mae_m,bias_m,p98_abs_m,max_abs_m
validation,2,all,full_schedule,observed_control,6550,6516,6477,39,6466,0.9983016828778756,0.9923265807243707,0.03193842446827068,0.003102399367981166,0.16324216087463073,1.3024086910998092
validation,2,all,full_schedule,augmented,6550,6516,6477,39,6464,0.9979928979465802,0.9920196439533456,0.035344519632463094,0.0054745152649902295,0.18777490319599874,1.0554368535185183
validation,2,all,full_schedule,core_original,6550,6516,6477,39,6462,0.9976841130152848,0.9917127071823204,0.04228003139759585,0.004987652892029563,0.22656568445592176,1.3906258426327869
validation,2,all,full_schedule,core_augmented,6550,6516,6477,39,6466,0.9983016828778756,0.9923265807243707,0.04387741913928671,0.005514562829936178,0.2284374717178835,1.4633225128032121
validation,2,all,full_schedule,levels45_original,6550,6516,6477,39,6469,0.9987648602748186,0.9927869858809085,0.03216601648643699,0.004556289244799356,0.17391381138840992,0.9331071797682897
validation,2,all,full_schedule,levels45_augmented,6550,6516,6477,39,6468,0.998610467809171,0.992633517495396,0.033455298547917345,0.003558882802178063,0.1779574964672424,0.8274389413166858
validation,2,all,full_schedule,rain108_original,6550,6516,6477,39,6461,0.9975297205496372,0.9915592387968079,0.04734064585067912,0.011137822449680026,0.23934655907986016,1.4071342013714392
validation,2,all,full_schedule,rain108_augmented,6550,6516,6477,39,6456,0.9967577582213988,0.990791896869245,0.04828415509106151,0.008083465507029985,0.25783400180598687,1.4524498604275864
validation,2,all,complete24,observed_control,5912,5885,5885,0,5878,0.9988105352591334,0.9988105352591334,0.0297706209205942,0.002997507842193795,0.14641257146592979,1.3024086910998092
validation,2,all,complete24,augmented,5912,5885,5885,0,5876,0.9984706881903144,0.9984706881903144,0.032486456018767824,0.004274660644772927,0.16181893464763447,1.0554368535185183
validation,2,all,complete24,core_original,5912,5885,5885,0,5875,0.9983007646559049,0.9983007646559049,0.039029499423046,0.004066044998551992,0.20726941783767325,0.86550368231135
validation,2,all,complete24,core_augmented,5912,5885,5885,0,5880,0.9991503823279524,0.9991503823279524,0.04055197599172301,0.004731063189887995,0.2109938319074611,0.7774365242209165
validation,2,all,complete24,levels45_original,5912,5885,5885,0,5880,0.9991503823279524,0.9991503823279524,0.02821735220090738,0.0011694281689649312,0.15274804303683107,0.9331071797682897
validation,2,all,complete24,levels45_augmented,5912,5885,5885,0,5880,0.9991503823279524,0.9991503823279524,0.030504995733026796,0.0023529020999766615,0.1561285849227966,0.8274389413166858
validation,2,all,complete24,rain108_original,5912,5885,5885,0,5877,0.9986406117247238,0.9986406117247238,0.044154030954751615,0.010869760431104528,0.2273742648938063,1.1357140763279077
validation,2,all,complete24,rain108_augmented,5912,5885,5885,0,5870,0.9974511469838573,0.9974511469838573,0.04486221103358434,0.007497572072081087,0.22207484054333732,1.1767604337552138
validation,2,all,missing24,observed_control,638,631,592,39,588,0.9932432432432432,0.9318541996830428,0.05348829588393969,0.004145113268755961,0.3307599152699826,0.6502628363690341
validation,2,all,missing24,augmented,638,631,592,39,588,0.9932432432432432,0.9318541996830428,0.06375618241387646,0.01740212411630581,0.3414859900167459,0.6404580975298126
validation,2,all,missing24,core_original,638,631,592,39,587,0.9915540540540541,0.93026941362916,0.07459317442162601,0.014149244873643576,0.3778429237293887,1.3906258426327869
validation,2,all,missing24,core_augmented,638,631,592,39,586,0.9898648648648649,0.9286846275752774,0.07693524502342926,0.013303237461158393,0.36613004022779116,1.4633225128032121
validation,2,all,missing24,levels45_original,638,631,592,39,589,0.9949324324324325,0.9334389857369255,0.07141920790593319,0.03822466328413312,0.3199702869676126,0.7444935278709921
validation,2,all,missing24,levels45_augmented,638,631,592,39,588,0.9932432432432432,0.9318541996830428,0.0627839000101316,0.015547390289433543,0.3300740113506157,0.8123295294169877
validation,2,all,missing24,rain108_original,638,631,592,39,584,0.9864864864864865,0.9255150554675119,0.07901839696982312,0.013802594374201643,0.443564015309951,1.4071342013714392
validation,2,all,missing24,rain108_augmented,638,631,592,39,586,0.9898648648648649,0.9286846275752774,0.08230128478405666,0.013907760886547306,0.41500787903829783,1.4524498604275864
validation,2,level_ge_7m,full_schedule,observed_control,6550,28,28,0,28,1.0,1.0,0.11897886238198042,0.02382246183854456,0.3544459802504053,0.36191043129735867
validation,2,level_ge_7m,full_schedule,augmented,6550,28,28,0,28,1.0,1.0,0.12951907349574096,0.011678629413639983,0.3835144772981856,0.44768831489714067
validation,2,level_ge_7m,full_schedule,core_original,6550,28,28,0,27,0.9642857142857143,0.9642857142857143,0.16316878136293617,0.012259775734056693,0.5455550975367626,0.6144893711934012
validation,2,level_ge_7m,full_schedule,core_augmented,6550,28,28,0,28,1.0,1.0,0.12438253781048954,0.0269201152959549,0.35380923567686295,0.3905449828425498
