id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;id_reservatorio;nom_reservatorio;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutil;val_vazaoafluente;val_vazaodefluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaotransferida;val_vazaovertidanaoturbinavel
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2021-05-01 01:00:00;49.29;24.79;60.63;360.0;360.0;360.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2021-05-01 02:00:00;49.29;24.76;60.63;360.0;360.0;360.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2021-05-01 03:00:00;49.29;24.72;60.63;360.0;360.0;360.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2021-05-01 04:00:00;49.29;24.79;60.63;360.0;360.0;360.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2021-05-01 05:00:00;49.29;24.76;60.63;360.0;360.0;360.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2021-05-01 06:00:00;49.3;24.79;60.84;6432.0;360.0;360.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2021-05-01 07:00:00;49.3;24.76;60.84;360.0;360.0;360.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2021-05-01 08:00:00;49.3;24.64;60.84;280.0;280.0;280.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2021-05-01 09:00:00;49.3;24.63;60.84;280.0;280.0;280.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2021-05-01 10:00:00;49.3;24.64;60.84;280.0;280.0;280.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2021-05-01 11:00:00;49.3;24.63;60.84;280.0;280.0;280.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2021-05-01 12:00:00;49.3;24.6;60.84;280.0;280.0;280.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2021-05-01 13:00:00;49.3;24.56;60.84;280.0;280.0;280.0;0.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2021-05-01 14:00:00;49.3;24.53;60.84;280.0;280.0;280.0;0.0;0.0;0.0;
