id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;id_reservatorio;nom_reservatorio;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutil;val_vazaoafluente;val_vazaodefluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaotransferida;val_vazaovertidanaoturbinavel
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2022-04-01 01:00:00;50.49;27.9;87.78;1392.0;1392.0;920.0;472.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2022-04-01 02:00:00;50.49;27.9;87.78;1392.0;1392.0;920.0;472.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2022-04-01 03:00:00;50.49;27.9;87.78;1392.0;1392.0;920.0;472.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2022-04-01 04:00:00;50.49;27.9;87.78;1392.0;1392.0;920.0;472.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2022-04-01 05:00:00;50.49;27.9;87.78;1392.0;1392.0;920.0;472.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2022-04-01 06:00:00;50.49;27.9;87.78;1392.0;1392.0;920.0;472.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2022-04-01 07:00:00;50.49;27.9;87.78;1392.0;1392.0;920.0;472.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2022-04-01 08:00:00;50.48;27.9;87.55;-5327.0;1392.0;920.0;472.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2022-04-01 09:00:00;50.48;27.9;87.55;1392.0;1392.0;920.0;472.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2022-04-01 10:00:00;50.49;27.91;87.78;8111.0;1392.0;920.0;472.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2022-04-01 11:00:00;50.49;27.91;87.78;1392.0;1392.0;920.0;472.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2022-04-01 12:00:00;50.49;27.84;87.78;1392.0;1392.0;920.0;472.0;0.0;0.0;
N;Norte;Reservatório com Usina;AMAZONAS;AMUHBB;BALBINA;277;2022-04-01 13:00:00;50.49;27.84;87.78;1392.0;1392.0;920.0;472.0;0.0;0.0;
