role,period,horizon_h,population,subset,family,observed_targets,pairs,failures,raw_hits,normalized_hits,hits_delta,raw_mae_m,normalized_mae_m,mae_m_delta,raw_bias_m,normalized_bias_m,bias_m_delta,raw_p98_abs_m,normalized_p98_abs_m,p98_abs_m_delta,raw_max_abs_m,normalized_max_abs_m,max_abs_m_delta
original_2025_2026,test,2,missing24,level_ge_7m,original,94,93,1,84,84,0,0.2177740006899847,0.2177740006899847,0.0,-0.049938883352159694,-0.049938883352159694,0.0,1.8580768137146602,1.8580768137146602,0.0,2.4854087637465963,2.4854087637465963,0.0
original_2025_2026,test,2,missing24,level_ge_7m,plus2020,94,93,1,87,87,0,0.1722855091474792,0.17211906900011098,-0.00016644014736821866,-0.03234046179781048,-0.03201037966872197,0.00033008212908850615,1.3655574301349855,1.3654477154003108,-0.00010971473467469295,1.739874407090178,1.7397516160566324,-0.00012279103354551069
original_2025_2026,test,3,full_schedule,all,original,1942,1933,9,1892,1892,0,0.08569916437714672,0.08569916437714672,0.0,-0.0036249483546946485,-0.0036249483546946485,0.0,0.5128291638015096,0.5128291638015096,0.0,3.5268719363183774,3.5268719363183774,0.0
original_2025_2026,test,3,full_schedule,all,plus2020,1942,1933,9,1896,1895,-1,0.08785915013353383,0.08861313368884402,0.0007539835553101865,-0.0028915994833023785,-0.003202291919307624,-0.00031069243600524536,0.49203442678609866,0.4943553517476327,0.002320924961534021,3.0549834478696507,3.119749707203195,0.06476625933354452
original_2025_2026,test,3,full_schedule,level_ge_7m,original,237,236,1,206,206,0,0.2397801871519601,0.2397801871519601,0.0,-0.04664766333988164,-0.04664766333988164,0.0,1.5175037737316026,1.5175037737316026,0.0,3.5268719363183774,3.5268719363183774,0.0
original_2025_2026,test,3,full_schedule,level_ge_7m,plus2020,237,236,1,218,218,0,0.2045290355720415,0.2062624937532027,0.0017334581811612182,-0.05610829724312178,-0.0607626159592951,-0.00465431871617332,1.0269649947971589,1.0493826970899494,0.022417702292790498,3.0549834478696507,3.119749707203195,0.06476625933354452
original_2025_2026,test,3,complete24,all,original,1346,1346,0,1332,1332,0,0.06737020692482651,0.06737020692482651,0.0,0.0009264525702016789,0.0009264525702016789,0.0,0.36924670610294175,0.36924670610294175,0.0,0.7989318288299483,0.7989318288299483,0.0
original_2025_2026,test,3,complete24,all,plus2020,1346,1346,0,1330,1331,1,0.07282055595596207,0.07304951011997729,0.0002289541640152215,0.0008338197170898592,0.001258462992436819,0.0004246432753469598,0.4288541181337628,0.4092128722090224,-0.01964124592474037,0.9313893826081765,0.9205672955222939,-0.010822087085882615
original_2025_2026,test,3,complete24,level_ge_7m,original,142,142,0,131,131,0,0.1557716333648826,0.1557716333648826,0.0,-0.0043574334419621006,-0.0043574334419621006,0.0,0.7152282823723896,0.7152282823723896,0.0,0.7989318288299483,0.7989318288299483,0.0
original_2025_2026,test,3,complete24,level_ge_7m,plus2020,142,142,0,133,133,0,0.1560131745792717,0.1556299991972553,-0.0003831753820164041,-0.018495061918982474,-0.022198783814910018,-0.003703721895927544,0.7587711004356658,0.7539171976193555,-0.004853902816310263,0.8708905223897432,0.8309378964581153,-0.03995262593162785
original_2025_2026,test,3,missing24,all,original,596,587,9,560,560,0,0.12772774483851473,0.12772774483851473,0.0,-0.014061380458460336,-0.014061380458460336,0.0,0.7771375948044326,0.7771375948044326,0.0,3.5268719363183774,3.5268719363183774,0.0
original_2025_2026,test,3,missing24,all,plus2020,596,587,9,566,564,-2,0.12234287715740365,0.12430076115680755,0.0019578839994039005,-0.011434042828665157,-0.013430871325113454,-0.0019968284964482965,0.6921589918244493,0.7146471462202864,0.022488154395837068,3.0549834478696507,3.119749707203195,0.06476625933354452
original_2025_2026,test,3,missing24,level_ge_7m,original,95,94,1,75,75,0,0.3666867258515879,0.3666867258515879,0.0,-0.1105329042495048,-0.1105329042495048,0.0,2.8735248056564777,2.8735248056564777,0.0,3.5268719363183774,3.5268719363183774,0.0
original_2025_2026,test,3,missing24,level_ge_7m,plus2020,95,94,1,85,85,0,0.2778189532419704,0.2827498791462296,0.004930925904259198,-0.11292829103065134,-0.11901861770932362,-0.006090326678672278,2.481327551340479,2.5285234893069295,0.04719593796645061,3.0549834478696507,3.119749707203195,0.06476625933354452
original_2025_2026,test,4,full_schedule,all,original,1941,1931,10,1863,1867,4,0.1145230902406845,0.1141029220855365,-0.0004201681551479902,-0.000881183735517365,-0.00015026712491160245,0.0007309166106057625,0.6785520720348894,0.6651539611364363,-0.013398110898453108,4.159274231826119,4.180672066798155,0.021397834972035845
original_2025_2026,test,4,full_schedule,all,plus2020,1941,1931,10,1871,1868,-3,0.11528808753938709,0.11579801540597726,0.000509927866590168,-0.006839869921925697,-0.005259700396011237,0.0015801695259144606,0.624351770008096,0.6296333388020763,0.005281568793980229,3.789297893218299,3.7679250330308536,-0.02137286018744522
original_2025_2026,test,4,full_schedule,level_ge_7m,original,237,236,1,189,193,4,0.3477376475215351,0.34596340697892397,-0.0017742405426111052,-0.07556707368542755,-0.07702363987645892,-0.0014565661910313776,1.9960798231165728,1.9984051479635023,0.0023253248469294885,4.159274231826119,4.180672066798155,0.021397834972035845
original_2025_2026,test,4,full_schedule,level_ge_7m,plus2020,237,236,1,195,194,-1,0.3120340189086519,0.3147116000080755,0.0026775810994236204,-0.08175325499585838,-0.07941896660005629,0.0023342883958020894,1.9013562095715206,1.8882453121298777,-0.013110897441642955,3.789297893218299,3.7679250330308536,-0.02137286018744522
original_2025_2026,test,4,complete24,all,original,1345,1345,0,1312,1315,3,0.09285500305212266,0.09206449727219633,-0.0007905057799263288,0.006918762609001936,0.006734121715767433,-0.00018464089323450266,0.5325510680699792,0.5326744834861036,0.0001234154161243728,0.9417446867191668,0.9355566922605405,-0.006187994458626278
original_2025_2026,test,4,complete24,all,plus2020,1345,1345,0,1318,1317,-1,0.09632377935494689,0.09609883744306619,-0.00022494191188070223,0.006720586923662088,0.0066231093442993315,-9.747757936275688e-05,0.4853240428343852,0.5053987237700213,0.02007468093563608,1.2689003460769523,1.3727569892260458,0.10385664314909349
original_2025_2026,test,4,complete24,level_ge_7m,original,141,141,0,121,125,4,0.22783298710313113,0.22317178730905987,-0.004661199794071258,-0.019499205801815456,-0.023592059422235804,-0.0040928536204203475,0.8363002432180178,0.8171961341241281,-0.01910410909388971,0.9417446867191668,0.9355566922605405,-0.006187994458626278
original_2025_2026,test,4,complete24,level_ge_7m,plus2020,141,141,0,122,121,-1,0.2296920964673835,0.23244142499756487,0.0027493285301813664,0.006962511715412252,0.005568611891544078,-0.0013938998238681739,1.0516969556915625,1.0560757657093607,0.004378810017798163,1.2689003460769523,1.3727569892260458,0.10385664314909349
original_2025_2026,test,4,missing24,all,original,596,586,10,551,552,1,0.164256157251974,0.1646859961025033,0.0004298388505293016,-0.018783790959712686,-0.015951466767767063,0.0028323241919456232,0.9859819141535519,1.008607608424385,0.022625694270833052,4.159274231826119,4.180672066798155,0.021397834972035845
original_2025_2026,test,4,missing24,all,plus2020,596,586,10,553,551,-2,0.1588153819217626,0.16101199895566215,0.0021966170338995616,-0.03796412667502394,-0.03253338486822577,0.005430741806798173,0.8478250506483835,0.8536456081092021,0.005820557460818554,3.789297893218299,3.7679250330308536,-0.02137286018744522
original_2025_2026,test,4,missing24,level_ge_7m,original,96,95,1,68,68,0,0.5257014066688507,0.5282120214363013,0.002510614767450625,-0.1587835933863676,-0.15632735402430584,0.0024562393620617684,3.3449786649204833,3.3645106836667655,0.019532018746282187,4.159274231826119,4.180672066798155,0.021397834972035845
original_2025_2026,test,4,missing24,level_ge_7m,plus2020,96,95,1,73,73,0,0.43424676695306075,0.4368178597605176,0.002571092807456876,-0.21342612979890216,-0.20555842520337886,0.0078677045955233,3.014879341681749,2.9672058751599213,-0.04767346652182791,3.789297893218299,3.7679250330308536,-0.02137286018744522
original_2025_2026,test,5,full_schedule,all,original,1940,1929,11,1837,1834,-3,0.15065775972061035,0.15170402021125728,0.001046260490646933,-0.005331912965777811,-0.007763267472432878,-0.002431354506655067,0.7897883141225097,0.8249700615428212,0.03518174742031144,4.732017992487203,4.852710999481523,0.12069300699432084
original_2025_2026,test,5,full_schedule,all,plus2020,1940,1929,11,1840,1850,10,0.14648152878419302,0.15076964507690613,0.004288116292713112,-0.022534881415235884,-0.015582616714871095,0.006952264700364788,0.7662571924024014,0.7453014411778972,-0.020955751224504215,4.197175167878556,4.645603153067796,0.4484279851892401
original_2025_2026,test,5,full_schedule,level_ge_7m,original,237,236,1,174,170,-4,0.44950094391357975,0.4567780122341141,0.007277068320534319,-0.08667631637036102,-0.09173092005963368,-0.005054603689272658,2.7581849813937223,2.7780047664295373,0.019819785035815052,4.732017992487203,4.852710999481523,0.12069300699432084
original_2025_2026,test,5,full_schedule,level_ge_7m,plus2020,237,236,1,180,180,0,0.41425014656526404,0.4352576711808304,0.021007524615566375,-0.14422542824706405,-0.14349621615615568,0.000729212090908371,2.9616013832780985,2.9438565662133303,-0.01774481706476827,4.197175167878556,4.645603153067796,0.4484279851892401
original_2025_2026,test,5,complete24,all,original,1344,1344,0,1297,1298,1,0.12718824911018403,0.126989691602992,-0.00019855750719202647,0.00305215546363408,-0.00044000421806784267,-0.0034921596817019227,0.6057833899363805,0.5993140033649366,-0.006469386571443914,1.2030473752915363,1.1678921711014834,-0.03515520419005291
original_2025_2026,test,5,complete24,all,plus2020,1344,1344,0,1295,1299,4,0.1280367333616565,0.13100861116381468,0.002971877802158185,-0.00866776922093456,-0.0008364502574926203,0.00783131896344194,0.644994015657609,0.6331525309398376,-0.011841484717771467,1.5001280525683907,1.5527603259182872,0.05263227334989651
original_2025_2026,test,5,complete24,level_ge_7m,original,140,140,0,114,113,-1,0.2915012986669781,0.29481953759760005,0.0033182389306219418,-0.0116081579301826,-0.02008939173661675,-0.008481233806434148,1.084275274517138,1.0764481769881924,-0.007827097528945615,1.2030473752915363,1.1678921711014834,-0.03515520419005291
original_2025_2026,test,5,complete24,level_ge_7m,plus2020,140,140,0,110,110,0,0.3142566351592879,0.31776612970995827,0.0035094945506703445,-0.04820217628960007,-0.040502685650129586,0.007699490639470487,1.2672686490987561,1.1958036980211562,-0.07146495107759998,1.5001280525683907,1.5527603259182872,0.05263227334989651
original_2025_2026,test,5,missing24,all,original,596,585,11,540,536,-4,0.20457745589225645,0.2084836059369129,0.0039061500446564423,-0.024593772742067702,-0.024587995359384347,5.777382683355703e-06,1.3407488177851001,1.3770077055419658,0.0362588877568657,4.732017992487203,4.852710999481523,0.12069300699432084
original_2025_2026,test,5,missing24,all,plus2020,596,585,11,545,551,6,0.1888572639087897,0.19616935375929054,0.00731208985050083,-0.054393682764194824,-0.049460988883617524,0.0049326938805773005,1.3103354102472098,1.449511632034915,0.13917622178770528,4.197175167878556,4.645603153067796,0.4484279851892401
original_2025_2026,test,5,missing24,level_ge_7m,original,97,96,1,60,57,-3,0.6799170932315404,0.692967454412364,0.013050361180823589,-0.19615071409562124,-0.19620814886403337,-5.7434768412134574e-05,4.077646099222054,4.1718389779232945,0.09419287870124027,4.732017992487203,4.852710999481523,0.12069300699432084
original_2025_2026,test,5,missing24,level_ge_7m,plus2020,97,96,1,70,70,0,0.5600740173656459,0.6065995024925191,0.04652548512687327,-0.28425933735169906,-0.293695114810777,-0.009435777459077921,3.705532619871754,3.969737274645586,0.2642046547738319,4.197175167878556,4.645603153067796,0.4484279851892401
original_2025_2026,test,6,full_schedule,all,original,1939,1927,12,1746,1753,7,0.20676128900797808,0.20572360787190871,-0.0010376811360693627,-0.01485733796192006,-0.011659969681287663,0.0031973682806323966,0.9753946481774126,0.9523179852110097,-0.023076662966402872,5.717300772050423,5.758938829288425,0.041638057238001736
original_2025_2026,test,6,full_schedule,all,plus2020,1939,1927,12,1763,1765,2,0.20145550510518553,0.199738706478704,-0.001716798626481525,-0.017895346805257173,-0.018218486190513406,-0.00032313938525623323,1.0406244141498497,0.9986039695167248,-0.04202044463312493,4.704522031131441,4.704893046560072,0.0003710154286302725
original_2025_2026,test,6,full_schedule,level_ge_7m,original,237,236,1,149,148,-1,0.5992745509944473,0.5976100205251076,-0.0016645304693396756,-0.1294956884565486,-0.1292040008127634,0.0002916876437852045,4.1687591231363985,4.158138175585052,-0.010620947551346127,5.717300772050423,5.758938829288425,0.041638057238001736
original_2025_2026,test,6,full_schedule,level_ge_7m,plus2020,237,236,1,163,162,-1,0.5361155561391127,0.5369040477055705,0.0007884915664578829,-0.09281554562528958,-0.08778515950488833,0.005030386120401256,3.3684656186088886,3.399241762609292,0.030776144000403516,4.704522031131441,4.704893046560072,0.0003710154286302725
original_2025_2026,test,6,complete24,all,original,1343,1343,0,1238,1243,5,0.1752328412121762,0.1741975962987531,-0.0010352449134231057,-0.008599035647258606,-0.005293709974759893,0.0033053256724987125,0.7627823988036752,0.7668675145430609,0.004085115739385747,1.4547899740867276,1.4800427946355974,0.025252820548869792
original_2025_2026,test,6,complete24,all,plus2020,1343,1343,0,1237,1244,7,0.18381084603746725,0.17944153353090395,-0.004369312506563305,-0.0030061245723086182,-0.004165493745564743,-0.0011593691732561247,0.7646179657863305,0.8309690799064959,0.06635111412016548,1.757011556386856,1.75169603536464,-0.0053155210222159965
original_2025_2026,test,6,complete24,level_ge_7m,original,140,140,0,105,104,-1,0.3579782358561097,0.354498415086102,-0.003479820770007691,-0.03609021977148757,-0.038830322435013234,-0.002740102663525666,1.2191973066073383,1.1677629452989025,-0.051434361308435816,1.4547899740867276,1.4800427946355974,0.025252820548869792
original_2025_2026,test,6,complete24,level_ge_7m,plus2020,140,140,0,103,106,3,0.3964262594351779,0.3827411900646344,-0.013685069370543479,0.02529271295670357,0.03726954229552819,0.011976829338824619,1.419405260001209,1.5136423104294456,0.0942370504282366,1.6598792398444235,1.6318499464999086,-0.028029293344514983
original_2025_2026,test,6,missing24,all,original,596,584,12,508,510,2,0.2792659215246937,0.27822263791086077,-0.0010432836138329349,-0.029249290031424055,-0.02630018678037465,0.002949103251049405,1.9246037754111622,1.9812491070930478,0.05664533168188557,5.717300772050423,5.758938829288425,0.041638057238001736
original_2025_2026,test,6,missing24,all,plus2020,596,584,12,526,521,-5,0.24203217826947598,0.2464152531720181,0.004383074902542111,-0.05213545889232892,-0.05053555614524983,0.0015999027470790933,1.479796198878852,1.6352701129157658,0.1554739140369139,4.704522031131441,4.704893046560072,0.0003710154286302725
original_2025_2026,test,6,missing24,level_ge_7m,original,97,96,1,44,44,0,0.9511650105711896,0.9521477784569908,0.0009827678858012057,-0.2657119969555959,-0.2609989484469824,0.004713048508613482,5.252529825361643,5.2570822946375895,0.004552469275946436,5.717300772050423,5.758938829288425,0.041638057238001736
original_2025_2026,test,6,missing24,level_ge_7m,plus2020,97,96,1,60,56,-4,0.7398291138323508,0.761724881765269,0.021895767932918142,-0.2650567560573629,-0.27015659963049576,-0.005099843573132867,4.4350943670369345,4.526840296824718,0.09174592978778318,4.704522031131441,4.704893046560072,0.0003710154286302725
original_2025_2026,test,7,full_schedule,all,original,1938,1925,13,1689,1690,1,0.266131415523293,0.2666837109001212,0.0005522953768282157,-0.009091682182165342,-0.008837962845168666,0.00025371933699667656,1.405744021711313,1.4224669135223622,0.016722891811049134,5.611443817837554,5.5788198938424145,-0.03262392399513914
original_2025_2026,test,7,full_schedule,all,plus2020,1938,1925,13,1747,1735,-12,0.23111039155411123,0.2328552810615003,0.0017448895073890747,-0.022498644908280845,-0.02477439972955618,-0.002275754821275334,1.0169913735490614,1.0421015917015883,0.025110218152526897,4.638033184969102,4.655934641123991,0.01790145615488825
original_2025_2026,test,7,full_schedule,level_ge_7m,original,237,236,1,132,133,1,0.7350302813017384,0.7337573473953839,-0.001272933906354523,-0.10404518285848988,-0.09540130474155066,0.008643878116939216,4.360257143310526,4.333534294518113,-0.026722848792412712,5.611443817837554,5.5788198938424145,-0.03262392399513914
original_2025_2026,test,7,full_schedule,level_ge_7m,plus2020,237,236,1,164,157,-7,0.5468895482338202,0.5516234598212364,0.004733911587416206,-0.1094290420749327,-0.11214925630053789,-0.002720214225605186,3.5381556050491545,3.5253571761248805,-0.012798428924273964,4.638033184969102,4.655934641123991,0.01790145615488825
original_2025_2026,test,7,complete24,all,original,1342,1342,0,1206,1207,1,0.2216363725976874,0.22227859916446138,0.0006422265667739846,-0.01481920389470442,-0.015446582495322884,-0.0006273786006184643,0.8973367131899892,0.8862018381041349,-0.011134875085854312,2.195693440361058,2.186201147678485,-0.009492292682573122
original_2025_2026,test,7,complete24,all,plus2020,1342,1342,0,1226,1216,-10,0.21620755510159204,0.21752442512804204,0.0013168700264500066,-0.009455507120683257,-0.012384335690566284,-0.0029288285698830276,0.9082463743896287,0.905974215631594,-0.00227215875803477,3.4473294808642407,3.349050146759261,-0.09827933410497991
original_2025_2026,test,7,complete24,level_ge_7m,original,140,140,0,88,88,0,0.4766695811213026,0.4729636999349979,-0.0037058811863046603,-0.026345403490117495,-0.020878565362192777,0.005466838127924718,1.6535350364488497,1.665877159557939,0.01234212310908922,2.195693440361058,2.186201147678485,-0.009492292682573122
original_2025_2026,test,7,complete24,level_ge_7m,plus2020,140,140,0,102,96,-6,0.4269963167031065,0.4322345991457748,0.005238282442668274,0.00557414432492188,0.003571253219931579,-0.002002891104990301,2.423321797387317,2.4617956686709976,0.038473871283680516,3.4473294808642407,3.349050146759261,-0.09827933410497991
original_2025_2026,test,7,missing24,all,original,596,583,13,483,483,0,0.36855396716336625,0.3688992511218288,0.0003452839584625611,0.00409242440141517,0.006374331443865554,0.002281907042450384,2.284727951517816,2.2937669401949297,0.009038988677113835,5.611443817837554,5.5788198938424145,-0.03262392399513914
original_2025_2026,test,7,missing24,all,plus2020,596,583,13,521,519,-2,0.26541503395424976,0.26814517585172504,0.00273014189747528,-0.052522471513694144,-0.0532949244985518,-0.0007724529848576536,1.3019853367313015,1.2948492510957428,-0.0071360856355586755,4.638033184969102,4.655934641123991,0.01790145615488825
original_2025_2026,test,7,missing24,level_ge_7m,original,97,96,1,44,45,1,1.1118063023982077,1.114081416608447,0.002275114210239293,-0.2173573611040329,-0.20408029966978092,0.013277061434251974,5.210098256823384,5.165510309849093,-0.044587946974290915,5.611443817837554,5.5788198938424145,-0.03262392399513914
original_2025_2026,test,7,missing24,level_ge_7m,plus2020,97,96,1,62,61,-1,0.7217338442161112,0.7257322149729512,0.003998370756839953,-0.27714202224138734,-0.2809083326845559,-0.0037663104431685523,3.943698381559669,3.970353271887408,0.026654890327738823,4.638033184969102,4.655934641123991,0.01790145615488825
original_2025_2026,test,8,full_schedule,all,original,1937,1923,14,1623,1626,3,0.32353407971972176,0.3238226848883947,0.0002886051686729618,-0.00933242867113907,-0.00738653224204938,0.00194589642908969,1.7064386498127462,1.6672876701563297,-0.03915097965641645,6.185898482285559,6.133416995517493,-0.05248148676806608
original_2025_2026,test,8,full_schedule,all,plus2020,1937,1923,14,1660,1658,-2,0.29427147175225193,0.2957168376439923,0.00144536589174038,-0.03534867438625561,-0.04376422716889984,-0.008415552782644234,1.2503160038271655,1.2137695017357648,-0.036546502091400646,5.446067301688627,5.617786803646193,0.1717195019575657
original_2025_2026,test,8,full_schedule,level_ge_7m,original,237,236,1,128,129,1,0.8437648586743666,0.845906712962715,0.002141854288348455,-0.14118542567397704,-0.1302342051434126,0.010951220530564437,5.13793312352746,5.200551808496869,0.0626186849694097,6.185898482285559,6.133416995517493,-0.05248148676806608
original_2025_2026,test,8,full_schedule,level_ge_7m,plus2020,237,236,1,143,142,-1,0.6777920248435835,0.6860332587643867,0.008241233920803226,-0.16941932156969178,-0.18399806800842658,-0.014578746438734802,4.136055383292897,4.221390572210488,0.08533518891759151,5.446067301688627,5.617786803646193,0.1717195019575657
original_2025_2026,test,8,complete24,all,original,1341,1341,0,1154,1157,3,0.2742195341762399,0.2745797666718031,0.00036023249556321746,-0.00870396662414145,-0.007750719008138347,0.0009532476160031035,1.1095246220244477,1.1084223615544222,-0.0011022604700254846,2.2450205360724933,2.1976739497234536,-0.047346586349039654
original_2025_2026,test,8,complete24,all,plus2020,1341,1341,0,1164,1163,-1,0.27518024545049113,0.2749768012980216,-0.00020344415246953407,-0.013336940351934235,-0.022374757849501138,-0.009037817497566903,1.0674866722341105,1.0709397587190659,0.0034530864849553478,4.001534395703192,3.9794949816197054,-0.022039414083486975
original_2025_2026,test,8,complete24,level_ge_7m,original,140,140,0,87,87,0,0.5217053387310955,0.522096560512597,0.0003912217815015273,-0.04810808010578112,-0.046697211746300434,0.001410868359480684,1.9728894378762705,1.9184000085270236,-0.05448942934924683,2.2450205360724933,2.1976739497234536,-0.047346586349039654
original_2025_2026,test,8,complete24,level_ge_7m,plus2020,140,140,0,90,90,0,0.5313115537913777,0.5308702718896999,-0.00044128190167780357,-0.012323649670040255,-0.024322123217747064,-0.01199847354770681,2.9432475225345454,2.8855844194459173,-0.0576631030886281,4.001534395703192,3.9794949816197054,-0.022039414083486975
original_2025_2026,test,8,missing24,all,original,596,582,14,469,469,0,0.43716089342042486,0.43728446036682983,0.0001235669464049738,-0.010780482975303693,-0.006547400878947492,0.004233082096356201,2.606888978098579,2.6131452534434754,0.006256275344896256,6.185898482285559,6.133416995517493,-0.05248148676806608
original_2025_2026,test,8,missing24,all,plus2020,596,582,14,496,495,-1,0.3382600189527007,0.343504447162801,0.005244428210100294,-0.0860664327024497,-0.09304821060071021,-0.006981777898260516,1.8208623532078976,1.7733189096630528,-0.04754344354484474,5.446067301688627,5.617786803646193,0.1717195019575657
original_2025_2026,test,8,missing24,level_ge_7m,original,97,96,1,41,42,1,1.3134349919249704,1.3181298519524705,0.004694860027500081,-0.2769232212942628,-0.25205898718086783,0.024864234113394945,5.942379150119271,5.890749668673301,-0.05162948144596946,6.185898482285559,6.133416995517493,-0.05248148676806608
original_2025_2026,test,8,missing24,level_ge_7m,plus2020,97,96,1,53,52,-1,0.8914093784613835,0.9123126146233048,0.020903236161921357,-0.39851717642335033,-0.4168588208281676,-0.01834164440481728,4.6152658447599295,4.625700717427071,0.01043487266714127,5.446067301688627,5.617786803646193,0.1717195019575657
original_2025_2026,test,9,full_schedule,all,original,1936,1921,15,1536,1543,7,0.3755822991318277,0.3758979697957148,0.0003156706638871021,-0.025467501166002663,-0.02649642919689323,-0.0010289280308905663,1.8115698896474082,1.8027808533977272,-0.00878903624968097,6.0003742492804815,5.9108641024508355,-0.08951014682964598
original_2025_2026,test,9,full_schedule,all,plus2020,1936,1921,15,1570,1553,-17,0.3487222511981637,0.3495075417165309,0.0007852905183672321,-0.05553871808746403,-0.05869933525310873,-0.003160617165644697,1.4194434564029965,1.45675311911958,0.037309662716583425,6.169177317055857,6.3036563289208845,0.13447901186502786
original_2025_2026,test,9,full_schedule,level_ge_7m,original,237,236,1,113,113,0,0.9692832556460395,0.9675536652457236,-0.001729590400315839,-0.21216111648823835,-0.2099903530776019,0.0021707634106364615,5.315937681275884,5.271012289880005,-0.04492539139587848,6.0003742492804815,5.9108641024508355,-0.08951014682964598
original_2025_2026,test,9,full_schedule,level_ge_7m,plus2020,237,236,1,124,122,-2,0.8094479487623841,0.8143456806383412,0.004897731875957101,-0.23148685805560984,-0.24043742414464073,-0.008950566089030887,5.017554118971492,5.017271954370449,-0.0002821646010424672,6.169177317055857,6.3036563289208845,0.13447901186502786
original_2025_2026,test,9,complete24,all,original,1340,1340,0,1098,1102,4,0.3175677428788755,0.3198887695883523,0.002321026709476759,-0.021088383212430253,-0.02343883422710672,-0.0023504510146764683,1.3369776096830202,1.363910889143006,0.026933279459985915,2.624021365195725,2.600001068781067,-0.024020296414658304
original_2025_2026,test,9,complete24,all,plus2020,1340,1340,0,1103,1094,-9,0.3179005101545452,0.3188840984425285,0.000983588287983339,-0.027182981274119052,-0.03071306096152869,-0.003530079687409638,1.2350309641094843,1.252507838928879,0.01747687481939475,3.5201425118817706,3.5786927887426696,0.058550276860898975
original_2025_2026,test,9,complete24,level_ge_7m,original,140,140,0,81,79,-2,0.6168905982663688,0.6239776274985667,0.007087029232197839,-0.0978193552799467,-0.10408970528391212,-0.006270350003965419,2.1333088784143555,2.1226452181868787,-0.010663660227476779,2.624021365195725,2.600001068781067,-0.024020296414658304
original_2025_2026,test,9,complete24,level_ge_7m,plus2020,140,140,0,80,78,-2,0.6147050076692072,0.6218371621064743,0.007132154437267113,-0.034797958294185236,-0.04398841902071688,-0.009190460726531645,2.7720887460385377,2.8027490113954627,0.03066026535692501,3.5201425118817706,3.5786927887426696,0.058550276860898975
original_2025_2026,test,9,missing24,all,original,596,581,15,438,441,3,0.5093852343796006,0.5050758153686336,-0.004309419010967042,-0.03556736012949155,-0.03354836940259704,0.002018990726894508,3.0396446717160623,2.965334212594666,-0.07431045912139655,6.0003742492804815,5.9108641024508355,-0.08951014682964598
original_2025_2026,test,9,missing24,all,plus2020,596,581,15,467,459,-8,0.4198085386309499,0.4201364814534729,0.00032794282252296414,-0.12093749146075539,-0.1232459919669078,-0.0023085005061524166,2.236098866048588,2.2352264227655376,-0.0008724432830504725,6.169177317055857,6.3036563289208845,0.13447901186502786
original_2025_2026,test,9,missing24,level_ge_7m,original,97,96,1,32,34,2,1.4831892143247263,1.4686020536269941,-0.014587160697732138,-0.3789095182503303,-0.36442879777673287,0.014480720473597442,5.956247354578663,5.894860932082827,-0.06138642249583537,6.0003742492804815,5.9108641024508355,-0.08951014682964598
original_2025_2026,test,9,missing24,level_ge_7m,plus2020,97,96,1,44,44,0,1.093448071189934,1.0950872701639807,0.0016391989740467405,-0.518324836874354,-0.5269255566170296,-0.008600719742675511,5.4390671759877405,5.525266081305558,0.0861989053178176,6.169177317055857,6.3036563289208845,0.13447901186502786
original_2025_2026,test,10,full_schedule,all,original,1935,1919,16,1447,1447,0,0.42009415328289834,0.4197439130438954,-0.0003502402390029302,-0.05030017283826072,-0.04853088400394547,0.0017692888343152496,1.9336593909353288,1.9472189537402835,0.013559562804954739,6.464545216847842,6.430049517042873,-0.03449569980496925
original_2025_2026,test,10,full_schedule,all,plus2020,1935,1919,16,1427,1425,-2,0.40733359757313575,0.4077615217075361,0.00042792413440034816,-0.05936382296390994,-0.059497239398513674,-0.00013341643460373226,1.8123655371716896,1.8073878559818726,-0.004977681189817007,6.448103913221744,6.4581986365553155,0.01009472333357131
original_2025_2026,test,10,full_schedule,level_ge_7m,original,237,236,1,93,94,1,1.0678142840693023,1.0678556542913025,4.137022200012552e-05,-0.29065485947811165,-0.2896013711251739,0.001053488352937726,5.986627894174404,5.936652187200094,-0.049975706974310086,6.464545216847842,6.430049517042873,-0.03449569980496925
original_2025_2026,test,10,full_schedule,level_ge_7m,plus2020,237,236,1,109,108,-1,0.9459917650300765,0.9447732230605537,-0.0012185419695228683,-0.27057125632441914,-0.2744489884702782,-0.0038777321458590697,5.252062157984813,5.261503193144768,0.009441035159954758,6.448103913221744,6.4581986365553155,0.01009472333357131
original_2025_2026,test,10,complete24,all,original,1339,1339,0,1030,1032,2,0.366599222193221,0.3667017177081981,0.00010249551497709675,-0.04279182440065845,-0.038993200060378534,0.003798624340279916,1.5134687325977447,1.497831415736423,-0.01563731686132175,3.0163267685216333,3.018651251220934,0.002324482699300745
original_2025_2026,test,10,complete24,all,plus2020,1339,1339,0,1007,1004,-3,0.37478967811721386,0.37495774766162304,0.00016806954440917732,-0.043530142173024415,-0.04366134282066944,-0.00013120064764502587,1.4179389578082173,1.4158035643957207,-0.002135393412496578,3.131518577572445,3.1104901779666374,-0.02102839960580738
original_2025_2026,test,10,complete24,level_ge_7m,original,140,140,0,63,64,1,0.7366380787975849,0.7370399019038185,0.00040182310623360085,-0.14673094493686847,-0.1472482292019878,-0.0005172842651193221,2.3497611956484707,2.3504216997106786,0.0006605040622078562,3.0163267685216333,3.018651251220934,0.002324482699300745
