origin,base_m,target_m,response_m,mucum_dH1,mucum_dH4
2024-05-01T04:00:00-03:00,13.89,22.5,8.61,-0.21999999999999886,-0.24499999999999966
2024-05-01T05:00:00-03:00,13.7,22.88,9.18,-0.19000000000000128,-0.23500000000000032
2024-05-01T06:00:00-03:00,14.01,23.21,9.200000000000001,0.3100000000000005,-0.08749999999999991
2024-05-01T07:00:00-03:00,14.21,23.51,9.3,0.20000000000000107,0.025000000000000355
2024-05-01T08:00:00-03:00,14.38,23.73,9.35,0.16999999999999993,0.12250000000000005
2024-05-01T09:00:00-03:00,14.68,23.8,9.120000000000001,0.29999999999999893,0.2450000000000001
2024-05-01T10:00:00-03:00,15.11,23.77,8.66,0.4299999999999997,0.2749999999999999
