model,phase,lead_h_nominal,regime,n,hits,accuracy_percent,mae_m,bias_m,p90_abs_m,p98_abs_m,max_abs_m,invalid_pairs_in_model_horizon,goal_prospectively_verified
arvores,test,9.0,level_ge_7m,140,68,48.57142857142857,0.718522956389989,-0.05215116411722354,1.6906053961034964,2.6296371487213857,3.1424423224175992,0,False
arvores,test,9.0,rising_at_least_015m_per_h,132,67,50.75757575757576,0.5913114420041587,-0.3853978849349378,1.2539545055339223,2.113669087820721,2.70690987221991,0,False
arvores,test,9.0,falling_at_least_015m_per_h,52,42,80.76923076923077,0.2987530722572134,0.18924104229835728,0.5339882971154744,0.6033308081060615,0.6760978851027186,0,False
arvores,test,10.0,all,1339,1010,75.42942494398805,0.3916609752793995,-0.05069241052491816,0.7821606773555952,1.5807358582575544,3.5130974444332157,0,False
arvores,test,10.0,level_ge_7m,140,60,42.857142857142854,0.8490497483969743,-0.17019225290708917,2.071286776403786,2.9052011883670033,3.5130974444332157,0,False
arvores,test,10.0,rising_at_least_015m_per_h,91,30,32.967032967032964,0.912108111657335,-0.670579237389081,1.9003672991461054,2.6516135896594832,3.3201888358124254,0,False
arvores,test,10.0,falling_at_least_015m_per_h,40,32,80.0,0.2980454911210244,0.15139907423931903,0.5295972314197477,0.6054451473754857,0.6455496912637937,0,False
arvores,test,11.0,all,1338,967,72.27204783258595,0.4252233167262913,-0.06552328230531453,0.8543373410962447,1.8234736683266277,3.7769411382011917,0,False
arvores,test,11.0,level_ge_7m,140,48,34.285714285714285,1.007186472568236,-0.2561348766542248,2.4446452660955096,3.4280481715990265,3.7769411382011917,0,False
arvores,test,11.0,rising_at_least_015m_per_h,81,25,30.864197530864196,1.1475448824012384,-0.9361529682517933,2.4503462864890517,3.3851556872540045,3.7769411382011917,0,False
arvores,test,11.0,falling_at_least_015m_per_h,33,21,63.63636363636363,0.32113465665246116,0.07253544712393736,0.6627462959668373,0.6924973285738929,0.7104873013619386,0,False
arvores,test,12.0,all,1337,953,71.2789827973074,0.45014526763306284,-0.05383604154118577,0.8791213004620703,2.241626102282098,4.252628879647009,0,False
arvores,test,12.0,level_ge_7m,140,50,35.714285714285715,1.141545141280264,-0.2736417808970216,2.7892394772075586,3.8463413443933896,4.252628879647009,0,False
arvores,test,12.0,rising_at_least_015m_per_h,77,21,27.272727272727273,1.3346038023241986,-1.1338738754466224,2.8183528242838043,3.9504677560854002,4.252628879647009,0,False
arvores,test,12.0,falling_at_least_015m_per_h,33,26,78.78787878787878,0.32538698379318953,0.14895789056248981,0.7541203060123536,0.8459395286342315,0.8714765157744431,0,False
arvores,today,1.0,all,14,13,92.85714285714286,0.1348169511041024,-0.05600740655714694,0.3573206122659755,0.5538195914514031,0.6051301790749273,0,False
arvores,today,1.0,level_ge_7m,3,3,100.0,0.1566843940456201,0.1566843940456201,0.22439435121224918,0.2365412080268986,0.23957792223056096,0,False
arvores,today,1.0,rising_at_least_015m_per_h,8,7,87.5,0.215656493628766,-0.09350795051123711,0.4669862893192852,0.5775014011237988,0.6051301790749273,0,False
arvores,today,1.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
arvores,today,2.0,all,13,10,76.92307692307692,0.32011898690058627,-0.253881129888729,0.9270595713313282,1.3621809850283702,1.4836201075220234,0,False
arvores,today,2.0,level_ge_7m,3,3,100.0,0.14401318335760185,0.10006911018799307,0.19498965207253888,0.20135121575965498,0.20294160668143402,0,False
arvores,today,2.0,rising_at_least_015m_per_h,6,3,50.0,0.6030143704760107,-0.4809732237032132,1.230621935660246,1.433020473149668,1.4836201075220234,0,False
arvores,today,2.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
arvores,today,3.0,all,12,8,66.66666666666667,0.5906182450209602,-0.5644825682286146,1.772865815413558,1.9982142020097378,2.043375908341295,0,False
arvores,today,3.0,level_ge_7m,3,2,66.66666666666667,0.4660118083359146,-0.43459086650474266,0.9256678294827547,1.0591162686039608,1.0924783783842624,0,False
arvores,today,3.0,rising_at_least_015m_per_h,6,2,33.333333333333336,1.0775510145593878,-1.0618405436438019,1.9407356666786655,2.022847860008769,2.043375908341295,0,False
arvores,today,3.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
arvores,today,4.0,all,11,5,45.45454545454545,1.0518104340219152,-1.0184573181183927,2.5419028706713913,2.718086069887829,2.762131869691938,0,False
arvores,today,4.0,level_ge_7m,3,0,0.0,1.7130135595717106,-1.7130135595717106,2.519630716307585,2.7136316390150674,2.762131869691938,0,False
arvores,today,4.0,rising_at_least_015m_per_h,6,0,0.0,1.8254516119637287,-1.8254516119637287,2.6520173701816647,2.7401089697898837,2.762131869691938,0,False
arvores,today,4.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
arvores,today,5.0,all,10,4,40.0,1.4822755393778657,-1.481163787911118,2.860304706676662,3.0096911475619756,3.047037757783304,0,False
arvores,today,5.0,level_ge_7m,3,0,0.0,2.7023143545944475,-2.7023143545944475,3.0055415242040504,3.038738511067453,3.047037757783304,0,False
arvores,today,5.0,rising_at_least_015m_per_h,6,0,0.0,2.376879964645618,-2.376879964645618,2.9432971738351696,3.0262896409936775,3.047037757783304,0,False
arvores,today,5.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
arvores,today,6.0,all,9,3,33.333333333333336,1.868675313875169,-1.868675313875169,3.426926216105882,3.4485287252132557,3.4539293524900994,0,False
arvores,today,6.0,level_ge_7m,3,0,0.0,3.3611961949218294,-3.3611961949218294,3.447178568394045,3.4525791956708884,3.4539293524900994,0,False
arvores,today,6.0,rising_at_least_015m_per_h,5,0,0.0,3.0231683581861386,-3.0231683581861386,3.4404277842979907,3.4512290388516775,3.4539293524900994,0,False
arvores,today,6.0,falling_at_least_015m_per_h,0,0,,,,,,,0,False
arvores,today,7.0,all,8,2,25.0,2.299593468711675,-2.299593468711675,3.731997278202918,3.9276363753374595,3.976546149621095,0,False
arvores,today,7.0,level_ge_7m,3,0,0.0,3.7345360471436018,-3.7345360471436018,3.906675043501616,3.962571928397199,3.976546149621095,0,False
