phase,horizon_h,column,name,current_value,training_min,training_max,outside
validation,7,190,monte:val_nivelmontante:slope3,0.5866666666666637,-0.3299999999999936,0.37333333333333485,True
validation,7,191,monte:val_nivelmontante:slope6,0.4066666666666663,-0.19833333333333295,0.30666666666666725,True
validation,7,192,monte:val_niveljusante:level,119.55,105.0,116.21,True
validation,7,193,monte:val_niveljusante:change1,1.1299999999999955,-3.1000000000000085,2.4000000000000057,False
validation,7,194,monte:val_niveljusante:slope3,1.2233333333333338,-1.0266666666666662,0.8633333333333345,True
validation,7,195,monte:val_niveljusante:slope6,1.0650000000000002,-0.5133333333333331,0.7550000000000002,True
validation,7,196,castro:val_nivelmontante:level,246.96,239.0,243.94,True
validation,7,197,castro:val_nivelmontante:change1,-0.19999999999998863,-0.1599999999999966,0.25,True
validation,7,198,castro:val_nivelmontante:slope3,0.26333333333334014,-0.12000000000000455,0.23999999999999963,True
validation,7,199,castro:val_nivelmontante:slope6,0.5133333333333354,-0.1066666666666644,0.21999999999999886,True
validation,7,200,castro:val_niveljusante:level,159.36,145.7,155.15,True
validation,7,201,castro:val_niveljusante:change1,0.7200000000000273,-1.5900000000000034,2.700000000000017,False
validation,7,202,castro:val_niveljusante:slope3,1.0600000000000023,-0.6133333333333345,0.8900000000000053,True
validation,7,203,castro:val_niveljusante:slope6,0.9633333333333335,-0.30666666666666725,0.47499999999999903,True
test,7,180,julho:val_nivelmontante:level,107.95,97.42,107.66,True
test,7,181,julho:val_nivelmontante:change1,0.1599999999999966,-0.23000000000000398,0.46999999999999886,False
test,7,182,julho:val_nivelmontante:slope3,0.18000000000000208,-0.173333333333332,0.37666666666666515,False
test,7,183,julho:val_nivelmontante:slope6,0.29333333333333417,-0.15500000000000114,0.30666666666666725,False
test,7,184,julho:val_niveljusante:level,82.1,66.75,80.11,True
test,7,185,julho:val_niveljusante:change1,0.9499999999999886,-2.3000000000000114,3.0,False
test,7,186,julho:val_niveljusante:slope3,1.0799999999999983,-1.0899999999999987,0.8333333333333334,True
test,7,187,julho:val_niveljusante:slope6,0.8316666666666658,-16.67,0.6883333333333349,True
test,7,188,monte:val_nivelmontante:level,153.94,146.8,152.44,True
test,7,189,monte:val_nivelmontante:change1,0.38999999999998636,-0.9799999999999898,1.0600000000000023,False
test,7,190,monte:val_nivelmontante:slope3,0.5866666666666637,-0.36333333333333445,0.483333333333339,True
test,7,191,monte:val_nivelmontante:slope6,0.4066666666666663,-0.2266666666666642,0.3399999999999987,True
test,7,192,monte:val_niveljusante:level,119.55,103.0,116.21,True
test,7,193,monte:val_niveljusante:change1,1.1299999999999955,-3.5900000000000034,2.719999999999999,False
test,7,194,monte:val_niveljusante:slope3,1.2233333333333338,-1.1600000000000013,0.9866666666666646,True
test,7,195,monte:val_niveljusante:slope6,1.0650000000000002,-0.5499999999999995,0.7550000000000002,True
test,7,196,castro:val_nivelmontante:level,246.96,236.97,243.94,True
test,7,197,castro:val_nivelmontante:change1,-0.19999999999998863,-0.1599999999999966,0.25,True
test,7,198,castro:val_nivelmontante:slope3,0.26333333333334014,-0.12000000000000455,0.23999999999999963,True
test,7,199,castro:val_nivelmontante:slope6,0.5133333333333354,-0.1066666666666644,0.21999999999999886,True
test,7,200,castro:val_niveljusante:level,159.36,145.36,155.15,True
test,7,201,castro:val_niveljusante:change1,0.7200000000000273,-2.0600000000000023,2.700000000000017,False
test,7,202,castro:val_niveljusante:slope3,1.0600000000000023,-0.6400000000000053,0.8900000000000053,True
test,7,203,castro:val_niveljusante:slope6,0.9633333333333335,-0.30666666666666725,0.47499999999999903,True
validation,8,180,julho:val_nivelmontante:level,107.95,97.42,107.66,True
validation,8,181,julho:val_nivelmontante:change1,0.1599999999999966,-0.21999999999999886,0.29999999999999716,False
validation,8,182,julho:val_nivelmontante:slope3,0.18000000000000208,-0.173333333333332,0.28333333333333144,False
validation,8,183,julho:val_nivelmontante:slope6,0.29333333333333417,-0.15500000000000114,0.21999999999999886,True
validation,8,184,julho:val_niveljusante:level,82.1,68.11,80.11,True
validation,8,185,julho:val_niveljusante:change1,0.9499999999999886,-1.7199999999999989,2.0600000000000023,False
validation,8,186,julho:val_niveljusante:slope3,1.0799999999999983,-0.7600000000000003,0.8333333333333334,True
validation,8,187,julho:val_niveljusante:slope6,0.8316666666666658,-16.67,0.6883333333333349,True
validation,8,188,monte:val_nivelmontante:level,153.94,147.0,152.44,True
validation,8,189,monte:val_nivelmontante:change1,0.38999999999998636,-0.9799999999999898,1.0600000000000023,False
validation,8,190,monte:val_nivelmontante:slope3,0.5866666666666637,-0.3299999999999936,0.37333333333333485,True
validation,8,191,monte:val_nivelmontante:slope6,0.4066666666666663,-0.19833333333333295,0.30666666666666725,True
validation,8,192,monte:val_niveljusante:level,119.55,105.0,116.21,True
validation,8,193,monte:val_niveljusante:change1,1.1299999999999955,-3.1000000000000085,2.4000000000000057,False
validation,8,194,monte:val_niveljusante:slope3,1.2233333333333338,-1.0266666666666662,0.8633333333333345,True
validation,8,195,monte:val_niveljusante:slope6,1.0650000000000002,-0.5133333333333331,0.7550000000000002,True
validation,8,196,castro:val_nivelmontante:level,246.96,239.0,243.94,True
validation,8,197,castro:val_nivelmontante:change1,-0.19999999999998863,-0.1599999999999966,0.25,True
validation,8,198,castro:val_nivelmontante:slope3,0.26333333333334014,-0.12000000000000455,0.23999999999999963,True
validation,8,199,castro:val_nivelmontante:slope6,0.5133333333333354,-0.1066666666666644,0.21999999999999886,True
validation,8,200,castro:val_niveljusante:level,159.36,145.7,155.15,True
validation,8,201,castro:val_niveljusante:change1,0.7200000000000273,-1.5900000000000034,2.700000000000017,False
validation,8,202,castro:val_niveljusante:slope3,1.0600000000000023,-0.6133333333333345,0.8900000000000053,True
validation,8,203,castro:val_niveljusante:slope6,0.9633333333333335,-0.30666666666666725,0.47499999999999903,True
test,8,180,julho:val_nivelmontante:level,107.95,97.42,107.66,True
test,8,181,julho:val_nivelmontante:change1,0.1599999999999966,-0.23000000000000398,0.46999999999999886,False
test,8,182,julho:val_nivelmontante:slope3,0.18000000000000208,-0.173333333333332,0.37666666666666515,False
test,8,183,julho:val_nivelmontante:slope6,0.29333333333333417,-0.15500000000000114,0.30666666666666725,False
test,8,184,julho:val_niveljusante:level,82.1,66.75,80.11,True
test,8,185,julho:val_niveljusante:change1,0.9499999999999886,-2.3000000000000114,3.0,False
test,8,186,julho:val_niveljusante:slope3,1.0799999999999983,-1.0899999999999987,0.8333333333333334,True
test,8,187,julho:val_niveljusante:slope6,0.8316666666666658,-16.67,0.6883333333333349,True
test,8,188,monte:val_nivelmontante:level,153.94,146.8,152.44,True
test,8,189,monte:val_nivelmontante:change1,0.38999999999998636,-0.9799999999999898,1.0600000000000023,False
test,8,190,monte:val_nivelmontante:slope3,0.5866666666666637,-0.36333333333333445,0.483333333333339,True
test,8,191,monte:val_nivelmontante:slope6,0.4066666666666663,-0.2266666666666642,0.3399999999999987,True
test,8,192,monte:val_niveljusante:level,119.55,103.0,116.21,True
test,8,193,monte:val_niveljusante:change1,1.1299999999999955,-3.5900000000000034,2.719999999999999,False
test,8,194,monte:val_niveljusante:slope3,1.2233333333333338,-1.1600000000000013,0.9866666666666646,True
test,8,195,monte:val_niveljusante:slope6,1.0650000000000002,-0.5499999999999995,0.7550000000000002,True
test,8,196,castro:val_nivelmontante:level,246.96,236.97,243.94,True
test,8,197,castro:val_nivelmontante:change1,-0.19999999999998863,-0.1599999999999966,0.25,True
test,8,198,castro:val_nivelmontante:slope3,0.26333333333334014,-0.12000000000000455,0.23999999999999963,True
test,8,199,castro:val_nivelmontante:slope6,0.5133333333333354,-0.1066666666666644,0.21999999999999886,True
test,8,200,castro:val_niveljusante:level,159.36,145.36,155.15,True
test,8,201,castro:val_niveljusante:change1,0.7200000000000273,-2.0600000000000023,2.700000000000017,False
test,8,202,castro:val_niveljusante:slope3,1.0600000000000023,-0.6400000000000053,0.8900000000000053,True
test,8,203,castro:val_niveljusante:slope6,0.9633333333333335,-0.30666666666666725,0.47499999999999903,True
validation,9,180,julho:val_nivelmontante:level,107.95,97.42,107.66,True
validation,9,181,julho:val_nivelmontante:change1,0.1599999999999966,-0.21999999999999886,0.29999999999999716,False
validation,9,182,julho:val_nivelmontante:slope3,0.18000000000000208,-0.173333333333332,0.28333333333333144,False
validation,9,183,julho:val_nivelmontante:slope6,0.29333333333333417,-0.15500000000000114,0.21999999999999886,True
validation,9,184,julho:val_niveljusante:level,82.1,68.11,80.11,True
validation,9,185,julho:val_niveljusante:change1,0.9499999999999886,-1.7199999999999989,2.0600000000000023,False
validation,9,186,julho:val_niveljusante:slope3,1.0799999999999983,-0.7600000000000003,0.8333333333333334,True
validation,9,187,julho:val_niveljusante:slope6,0.8316666666666658,-16.67,0.6883333333333349,True
validation,9,188,monte:val_nivelmontante:level,153.94,147.0,152.44,True
validation,9,189,monte:val_nivelmontante:change1,0.38999999999998636,-0.9799999999999898,1.0600000000000023,False
validation,9,190,monte:val_nivelmontante:slope3,0.5866666666666637,-0.3299999999999936,0.37333333333333485,True
validation,9,191,monte:val_nivelmontante:slope6,0.4066666666666663,-0.19833333333333295,0.30666666666666725,True
validation,9,192,monte:val_niveljusante:level,119.55,105.0,116.21,True
validation,9,193,monte:val_niveljusante:change1,1.1299999999999955,-3.1000000000000085,2.4000000000000057,False
validation,9,194,monte:val_niveljusante:slope3,1.2233333333333338,-1.0266666666666662,0.8633333333333345,True
validation,9,195,monte:val_niveljusante:slope6,1.0650000000000002,-0.5133333333333331,0.7550000000000002,True
validation,9,196,castro:val_nivelmontante:level,246.96,239.0,243.94,True
validation,9,197,castro:val_nivelmontante:change1,-0.19999999999998863,-0.1599999999999966,0.25,True
validation,9,198,castro:val_nivelmontante:slope3,0.26333333333334014,-0.12000000000000455,0.23999999999999963,True
validation,9,199,castro:val_nivelmontante:slope6,0.5133333333333354,-0.1066666666666644,0.21999999999999886,True
validation,9,200,castro:val_niveljusante:level,159.36,145.7,155.15,True
validation,9,201,castro:val_niveljusante:change1,0.7200000000000273,-1.5900000000000034,2.700000000000017,False
validation,9,202,castro:val_niveljusante:slope3,1.0600000000000023,-0.6133333333333345,0.8900000000000053,True
validation,9,203,castro:val_niveljusante:slope6,0.9633333333333335,-0.30666666666666725,0.47499999999999903,True
test,9,180,julho:val_nivelmontante:level,107.95,97.42,107.66,True
test,9,181,julho:val_nivelmontante:change1,0.1599999999999966,-0.23000000000000398,0.46999999999999886,False
test,9,182,julho:val_nivelmontante:slope3,0.18000000000000208,-0.173333333333332,0.37666666666666515,False
test,9,183,julho:val_nivelmontante:slope6,0.29333333333333417,-0.15500000000000114,0.30666666666666725,False
test,9,184,julho:val_niveljusante:level,82.1,66.75,80.11,True
test,9,185,julho:val_niveljusante:change1,0.9499999999999886,-2.3000000000000114,3.0,False
test,9,186,julho:val_niveljusante:slope3,1.0799999999999983,-1.0899999999999987,0.8333333333333334,True
test,9,187,julho:val_niveljusante:slope6,0.8316666666666658,-16.67,0.6883333333333349,True
test,9,188,monte:val_nivelmontante:level,153.94,146.8,152.44,True
test,9,189,monte:val_nivelmontante:change1,0.38999999999998636,-0.9799999999999898,1.0600000000000023,False
test,9,190,monte:val_nivelmontante:slope3,0.5866666666666637,-0.36333333333333445,0.483333333333339,True
test,9,191,monte:val_nivelmontante:slope6,0.4066666666666663,-0.2266666666666642,0.3399999999999987,True
test,9,192,monte:val_niveljusante:level,119.55,103.0,116.21,True
test,9,193,monte:val_niveljusante:change1,1.1299999999999955,-3.5900000000000034,2.719999999999999,False
test,9,194,monte:val_niveljusante:slope3,1.2233333333333338,-1.1600000000000013,0.9866666666666646,True
test,9,195,monte:val_niveljusante:slope6,1.0650000000000002,-0.5499999999999995,0.7550000000000002,True
test,9,196,castro:val_nivelmontante:level,246.96,236.97,243.94,True
test,9,197,castro:val_nivelmontante:change1,-0.19999999999998863,-0.1599999999999966,0.25,True
test,9,198,castro:val_nivelmontante:slope3,0.26333333333334014,-0.12000000000000455,0.23999999999999963,True
test,9,199,castro:val_nivelmontante:slope6,0.5133333333333354,-0.1066666666666644,0.21999999999999886,True
test,9,200,castro:val_niveljusante:level,159.36,145.36,155.15,True
test,9,201,castro:val_niveljusante:change1,0.7200000000000273,-2.0600000000000023,2.700000000000017,False
test,9,202,castro:val_niveljusante:slope3,1.0600000000000023,-0.6400000000000053,0.8900000000000053,True
test,9,203,castro:val_niveljusante:slope6,0.9633333333333335,-0.30666666666666725,0.47499999999999903,True
validation,10,180,julho:val_nivelmontante:level,107.95,97.42,107.66,True
validation,10,181,julho:val_nivelmontante:change1,0.1599999999999966,-0.21999999999999886,0.29999999999999716,False
validation,10,182,julho:val_nivelmontante:slope3,0.18000000000000208,-0.173333333333332,0.28333333333333144,False
validation,10,183,julho:val_nivelmontante:slope6,0.29333333333333417,-0.15500000000000114,0.21999999999999886,True
validation,10,184,julho:val_niveljusante:level,82.1,68.11,80.11,True
validation,10,185,julho:val_niveljusante:change1,0.9499999999999886,-1.7199999999999989,2.0600000000000023,False
validation,10,186,julho:val_niveljusante:slope3,1.0799999999999983,-0.7600000000000003,0.8333333333333334,True
validation,10,187,julho:val_niveljusante:slope6,0.8316666666666658,-16.67,0.6883333333333349,True
validation,10,188,monte:val_nivelmontante:level,153.94,147.0,152.44,True
validation,10,189,monte:val_nivelmontante:change1,0.38999999999998636,-0.9799999999999898,1.0600000000000023,False
validation,10,190,monte:val_nivelmontante:slope3,0.5866666666666637,-0.3299999999999936,0.37333333333333485,True
validation,10,191,monte:val_nivelmontante:slope6,0.4066666666666663,-0.19833333333333295,0.30666666666666725,True
validation,10,192,monte:val_niveljusante:level,119.55,105.0,116.21,True
validation,10,193,monte:val_niveljusante:change1,1.1299999999999955,-3.1000000000000085,2.4000000000000057,False
validation,10,194,monte:val_niveljusante:slope3,1.2233333333333338,-1.0266666666666662,0.8633333333333345,True
validation,10,195,monte:val_niveljusante:slope6,1.0650000000000002,-0.5133333333333331,0.7550000000000002,True
validation,10,196,castro:val_nivelmontante:level,246.96,239.0,243.94,True
validation,10,197,castro:val_nivelmontante:change1,-0.19999999999998863,-0.1599999999999966,0.25,True
validation,10,198,castro:val_nivelmontante:slope3,0.26333333333334014,-0.12000000000000455,0.23999999999999963,True
validation,10,199,castro:val_nivelmontante:slope6,0.5133333333333354,-0.1066666666666644,0.21999999999999886,True
validation,10,200,castro:val_niveljusante:level,159.36,145.7,155.15,True
validation,10,201,castro:val_niveljusante:change1,0.7200000000000273,-1.5900000000000034,2.700000000000017,False
validation,10,202,castro:val_niveljusante:slope3,1.0600000000000023,-0.6133333333333345,0.8900000000000053,True
validation,10,203,castro:val_niveljusante:slope6,0.9633333333333335,-0.30666666666666725,0.47499999999999903,True
test,10,180,julho:val_nivelmontante:level,107.95,97.42,107.66,True
test,10,181,julho:val_nivelmontante:change1,0.1599999999999966,-0.23000000000000398,0.46999999999999886,False
test,10,182,julho:val_nivelmontante:slope3,0.18000000000000208,-0.173333333333332,0.37666666666666515,False
test,10,183,julho:val_nivelmontante:slope6,0.29333333333333417,-0.15500000000000114,0.30666666666666725,False
test,10,184,julho:val_niveljusante:level,82.1,66.75,80.11,True
test,10,185,julho:val_niveljusante:change1,0.9499999999999886,-2.3000000000000114,3.0,False
test,10,186,julho:val_niveljusante:slope3,1.0799999999999983,-1.0899999999999987,0.8333333333333334,True
test,10,187,julho:val_niveljusante:slope6,0.8316666666666658,-16.67,0.6883333333333349,True
test,10,188,monte:val_nivelmontante:level,153.94,146.8,152.44,True
test,10,189,monte:val_nivelmontante:change1,0.38999999999998636,-0.9799999999999898,1.0600000000000023,False
test,10,190,monte:val_nivelmontante:slope3,0.5866666666666637,-0.36333333333333445,0.483333333333339,True
test,10,191,monte:val_nivelmontante:slope6,0.4066666666666663,-0.2266666666666642,0.3399999999999987,True
test,10,192,monte:val_niveljusante:level,119.55,103.0,116.21,True
test,10,193,monte:val_niveljusante:change1,1.1299999999999955,-3.5900000000000034,2.719999999999999,False
test,10,194,monte:val_niveljusante:slope3,1.2233333333333338,-1.1600000000000013,0.9866666666666646,True
test,10,195,monte:val_niveljusante:slope6,1.0650000000000002,-0.5499999999999995,0.7550000000000002,True
test,10,196,castro:val_nivelmontante:level,246.96,236.97,243.94,True
test,10,197,castro:val_nivelmontante:change1,-0.19999999999998863,-0.1599999999999966,0.25,True
test,10,198,castro:val_nivelmontante:slope3,0.26333333333334014,-0.12000000000000455,0.23999999999999963,True
test,10,199,castro:val_nivelmontante:slope6,0.5133333333333354,-0.1066666666666644,0.21999999999999886,True
test,10,200,castro:val_niveljusante:level,159.36,145.36,155.15,True
test,10,201,castro:val_niveljusante:change1,0.7200000000000273,-2.0600000000000023,2.700000000000017,False
test,10,202,castro:val_niveljusante:slope3,1.0600000000000023,-0.6400000000000053,0.8900000000000053,True
test,10,203,castro:val_niveljusante:slope6,0.9633333333333335,-0.30666666666666725,0.47499999999999903,True
validation,11,180,julho:val_nivelmontante:level,107.95,97.42,107.66,True
validation,11,181,julho:val_nivelmontante:change1,0.1599999999999966,-0.21999999999999886,0.29999999999999716,False
validation,11,182,julho:val_nivelmontante:slope3,0.18000000000000208,-0.173333333333332,0.28333333333333144,False
validation,11,183,julho:val_nivelmontante:slope6,0.29333333333333417,-0.15500000000000114,0.21999999999999886,True
validation,11,184,julho:val_niveljusante:level,82.1,68.11,80.11,True
validation,11,185,julho:val_niveljusante:change1,0.9499999999999886,-1.7199999999999989,2.0600000000000023,False
validation,11,186,julho:val_niveljusante:slope3,1.0799999999999983,-0.7600000000000003,0.8333333333333334,True
validation,11,187,julho:val_niveljusante:slope6,0.8316666666666658,-16.67,0.6883333333333349,True
validation,11,188,monte:val_nivelmontante:level,153.94,147.0,152.44,True
validation,11,189,monte:val_nivelmontante:change1,0.38999999999998636,-0.9799999999999898,1.0600000000000023,False
validation,11,190,monte:val_nivelmontante:slope3,0.5866666666666637,-0.3299999999999936,0.37333333333333485,True
validation,11,191,monte:val_nivelmontante:slope6,0.4066666666666663,-0.19833333333333295,0.30666666666666725,True
validation,11,192,monte:val_niveljusante:level,119.55,105.0,116.21,True
validation,11,193,monte:val_niveljusante:change1,1.1299999999999955,-3.1000000000000085,2.4000000000000057,False
validation,11,194,monte:val_niveljusante:slope3,1.2233333333333338,-1.0266666666666662,0.8633333333333345,True
validation,11,195,monte:val_niveljusante:slope6,1.0650000000000002,-0.5133333333333331,0.7550000000000002,True
validation,11,196,castro:val_nivelmontante:level,246.96,239.0,243.94,True
validation,11,197,castro:val_nivelmontante:change1,-0.19999999999998863,-0.1599999999999966,0.25,True
validation,11,198,castro:val_nivelmontante:slope3,0.26333333333334014,-0.12000000000000455,0.23999999999999963,True
validation,11,199,castro:val_nivelmontante:slope6,0.5133333333333354,-0.1066666666666644,0.21999999999999886,True
validation,11,200,castro:val_niveljusante:level,159.36,145.7,155.15,True
validation,11,201,castro:val_niveljusante:change1,0.7200000000000273,-1.5900000000000034,2.700000000000017,False
validation,11,202,castro:val_niveljusante:slope3,1.0600000000000023,-0.6133333333333345,0.8900000000000053,True
validation,11,203,castro:val_niveljusante:slope6,0.9633333333333335,-0.30666666666666725,0.47499999999999903,True
test,11,180,julho:val_nivelmontante:level,107.95,97.42,107.66,True
test,11,181,julho:val_nivelmontante:change1,0.1599999999999966,-0.23000000000000398,0.46999999999999886,False
test,11,182,julho:val_nivelmontante:slope3,0.18000000000000208,-0.173333333333332,0.37666666666666515,False
test,11,183,julho:val_nivelmontante:slope6,0.29333333333333417,-0.15500000000000114,0.30666666666666725,False
test,11,184,julho:val_niveljusante:level,82.1,66.75,80.11,True
test,11,185,julho:val_niveljusante:change1,0.9499999999999886,-2.3000000000000114,3.0,False
test,11,186,julho:val_niveljusante:slope3,1.0799999999999983,-1.0899999999999987,0.8333333333333334,True
test,11,187,julho:val_niveljusante:slope6,0.8316666666666658,-16.67,0.6883333333333349,True
test,11,188,monte:val_nivelmontante:level,153.94,146.8,152.44,True
test,11,189,monte:val_nivelmontante:change1,0.38999999999998636,-0.9799999999999898,1.0600000000000023,False
test,11,190,monte:val_nivelmontante:slope3,0.5866666666666637,-0.36333333333333445,0.483333333333339,True
test,11,191,monte:val_nivelmontante:slope6,0.4066666666666663,-0.2266666666666642,0.3399999999999987,True
test,11,192,monte:val_niveljusante:level,119.55,103.0,116.21,True
test,11,193,monte:val_niveljusante:change1,1.1299999999999955,-3.5900000000000034,2.719999999999999,False
test,11,194,monte:val_niveljusante:slope3,1.2233333333333338,-1.1600000000000013,0.9866666666666646,True
test,11,195,monte:val_niveljusante:slope6,1.0650000000000002,-0.5499999999999995,0.7550000000000002,True
test,11,196,castro:val_nivelmontante:level,246.96,236.97,243.94,True
test,11,197,castro:val_nivelmontante:change1,-0.19999999999998863,-0.1599999999999966,0.25,True
test,11,198,castro:val_nivelmontante:slope3,0.26333333333334014,-0.12000000000000455,0.23999999999999963,True
test,11,199,castro:val_nivelmontante:slope6,0.5133333333333354,-0.1066666666666644,0.21999999999999886,True
test,11,200,castro:val_niveljusante:level,159.36,145.36,155.15,True
test,11,201,castro:val_niveljusante:change1,0.7200000000000273,-2.0600000000000023,2.700000000000017,False
test,11,202,castro:val_niveljusante:slope3,1.0600000000000023,-0.6400000000000053,0.8900000000000053,True
test,11,203,castro:val_niveljusante:slope6,0.9633333333333335,-0.30666666666666725,0.47499999999999903,True
validation,12,180,julho:val_nivelmontante:level,107.95,97.42,107.66,True
validation,12,181,julho:val_nivelmontante:change1,0.1599999999999966,-0.21999999999999886,0.29999999999999716,False
validation,12,182,julho:val_nivelmontante:slope3,0.18000000000000208,-0.173333333333332,0.28333333333333144,False
validation,12,183,julho:val_nivelmontante:slope6,0.29333333333333417,-0.15500000000000114,0.21999999999999886,True
validation,12,184,julho:val_niveljusante:level,82.1,68.11,80.11,True
validation,12,185,julho:val_niveljusante:change1,0.9499999999999886,-1.7199999999999989,2.0600000000000023,False
validation,12,186,julho:val_niveljusante:slope3,1.0799999999999983,-0.7600000000000003,0.8333333333333334,True
validation,12,187,julho:val_niveljusante:slope6,0.8316666666666658,-16.67,0.6883333333333349,True
validation,12,188,monte:val_nivelmontante:level,153.94,147.0,152.44,True
validation,12,189,monte:val_nivelmontante:change1,0.38999999999998636,-0.9799999999999898,1.0600000000000023,False
validation,12,190,monte:val_nivelmontante:slope3,0.5866666666666637,-0.3299999999999936,0.37333333333333485,True
validation,12,191,monte:val_nivelmontante:slope6,0.4066666666666663,-0.19833333333333295,0.30666666666666725,True
validation,12,192,monte:val_niveljusante:level,119.55,105.0,116.21,True
validation,12,193,monte:val_niveljusante:change1,1.1299999999999955,-3.1000000000000085,2.4000000000000057,False
validation,12,194,monte:val_niveljusante:slope3,1.2233333333333338,-1.0266666666666662,0.8633333333333345,True
validation,12,195,monte:val_niveljusante:slope6,1.0650000000000002,-0.5133333333333331,0.7550000000000002,True
validation,12,196,castro:val_nivelmontante:level,246.96,239.0,243.94,True
validation,12,197,castro:val_nivelmontante:change1,-0.19999999999998863,-0.1599999999999966,0.25,True
validation,12,198,castro:val_nivelmontante:slope3,0.26333333333334014,-0.12000000000000455,0.23999999999999963,True
validation,12,199,castro:val_nivelmontante:slope6,0.5133333333333354,-0.1066666666666644,0.21999999999999886,True
validation,12,200,castro:val_niveljusante:level,159.36,145.7,155.15,True
validation,12,201,castro:val_niveljusante:change1,0.7200000000000273,-1.5900000000000034,2.700000000000017,False
validation,12,202,castro:val_niveljusante:slope3,1.0600000000000023,-0.6133333333333345,0.8900000000000053,True
validation,12,203,castro:val_niveljusante:slope6,0.9633333333333335,-0.30666666666666725,0.47499999999999903,True
test,12,180,julho:val_nivelmontante:level,107.95,97.42,107.66,True
test,12,181,julho:val_nivelmontante:change1,0.1599999999999966,-0.23000000000000398,0.46999999999999886,False
test,12,182,julho:val_nivelmontante:slope3,0.18000000000000208,-0.173333333333332,0.37666666666666515,False
test,12,183,julho:val_nivelmontante:slope6,0.29333333333333417,-0.15500000000000114,0.30666666666666725,False
test,12,184,julho:val_niveljusante:level,82.1,66.75,80.11,True
test,12,185,julho:val_niveljusante:change1,0.9499999999999886,-2.3000000000000114,3.0,False
test,12,186,julho:val_niveljusante:slope3,1.0799999999999983,-1.0899999999999987,0.8333333333333334,True
test,12,187,julho:val_niveljusante:slope6,0.8316666666666658,-16.67,0.6883333333333349,True
test,12,188,monte:val_nivelmontante:level,153.94,146.8,152.44,True
test,12,189,monte:val_nivelmontante:change1,0.38999999999998636,-0.9799999999999898,1.0600000000000023,False
test,12,190,monte:val_nivelmontante:slope3,0.5866666666666637,-0.36333333333333445,0.483333333333339,True
test,12,191,monte:val_nivelmontante:slope6,0.4066666666666663,-0.2266666666666642,0.3399999999999987,True
test,12,192,monte:val_niveljusante:level,119.55,103.0,116.21,True
test,12,193,monte:val_niveljusante:change1,1.1299999999999955,-3.5900000000000034,2.719999999999999,False
test,12,194,monte:val_niveljusante:slope3,1.2233333333333338,-1.1600000000000013,0.9866666666666646,True
test,12,195,monte:val_niveljusante:slope6,1.0650000000000002,-0.5499999999999995,0.7550000000000002,True
test,12,196,castro:val_nivelmontante:level,246.96,236.97,243.94,True
test,12,197,castro:val_nivelmontante:change1,-0.19999999999998863,-0.1599999999999966,0.25,True
test,12,198,castro:val_nivelmontante:slope3,0.26333333333334014,-0.12000000000000455,0.23999999999999963,True
test,12,199,castro:val_nivelmontante:slope6,0.5133333333333354,-0.1066666666666644,0.21999999999999886,True
test,12,200,castro:val_niveljusante:level,159.36,145.36,155.15,True
test,12,201,castro:val_niveljusante:change1,0.7200000000000273,-2.0600000000000023,2.700000000000017,False
test,12,202,castro:val_niveljusante:slope3,1.0600000000000023,-0.6400000000000053,0.8900000000000053,True
test,12,203,castro:val_niveljusante:slope6,0.9633333333333335,-0.30666666666666725,0.47499999999999903,True
