id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;id_reservatorio;nom_reservatorio;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutil;val_vazaoafluente;val_vazaodefluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaotransferida;val_vazaovertidanaoturbinavel
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 01:00:00;104.21;71.29;120.96;294.0;390.0;328.0;33.0;30.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 02:00:00;104.36;70.45;135.92;587.0;345.0;239.0;76.0;30.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 03:00:00;104.31;69.68;130.93;10.0;90.0;0.0;60.0;30.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 04:00:00;104.29;69.41;128.94;52.0;84.0;0.0;54.0;30.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 05:00:00;104.27;69.34;126.94;47.0;79.0;0.0;49.0;30.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 06:00:00;104.24;69.29;123.95;22.0;71.0;0.0;41.0;30.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 07:00:00;104.24;69.24;123.95;71.0;71.0;0.0;41.0;30.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 08:00:00;104.34;69.18;133.93;261.0;100.0;0.0;70.0;30.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 09:00:00;104.43;69.25;142.91;276.0;131.0;0.0;100.0;30.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 10:00:00;104.52;69.37;151.89;311.0;166.0;0.0;136.0;30.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 11:00:00;104.54;69.62;153.89;207.0;175.0;0.0;145.0;30.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 12:00:00;104.59;69.82;158.87;278.0;197.0;0.0;167.0;30.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 13:00:00;104.62;70.0;161.87;260.0;211.0;0.0;181.0;30.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 14:00:00;104.64;70.11;163.86;253.0;221.0;0.0;191.0;30.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 15:00:00;104.65;70.16;164.86;242.0;226.0;0.0;196.0;30.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 16:00:00;104.52;71.04;151.89;32.0;242.0;76.0;136.0;30.0;0.0;135.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 17:00:00;104.54;71.5;153.89;534.0;502.0;327.0;145.0;30.0;0.0;8.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 18:00:00;104.55;71.5;154.88;522.0;506.0;326.0;149.0;30.0;0.0;8.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 19:00:00;104.53;71.51;152.89;465.0;497.0;327.0;140.0;30.0;0.0;8.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 20:00:00;104.48;71.51;147.9;396.0;476.0;327.0;119.0;30.0;0.0;9.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 21:00:00;104.41;71.45;140.91;337.0;450.0;327.0;93.0;30.0;0.0;9.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 22:00:00;104.34;71.43;133.93;315.0;427.0;328.0;70.0;30.0;0.0;9.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 23:00:00;104.28;71.4;127.94;313.0;409.0;328.0;52.0;30.0;0.0;9.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-01 23:59:00;104.23;71.3;122.95;315.0;395.0;328.0;38.0;30.0;0.0;8.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-02 01:00:00;104.17;71.25;116.96;285.0;381.0;328.0;24.0;30.0;0.0;8.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-02 02:00:00;104.08;71.2;107.98;220.0;365.0;328.0;8.0;29.0;0.0;8.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-02 03:00:00;104.02;71.2;102.0;263.0;360.0;329.0;2.0;29.0;0.0;1.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-11-02 04:00:00;103.94;71.15;94.0;229.0;358.0;329.0;0.0;29.0;0.0;0.0
