id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;id_reservatorio;nom_reservatorio;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutil;val_vazaoafluente;val_vazaodefluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaotransferida;val_vazaovertidanaoturbinavel
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 01:00:00;103.62;71.18;62.0;300.0;365.0;336.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 02:00:00;103.59;71.2;59.0;317.0;365.0;337.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 03:00:00;103.55;71.2;55.0;301.0;366.0;337.0;0.0;28.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 04:00:00;103.51;71.21;51.0;302.0;366.0;338.0;0.0;28.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 05:00:00;103.47;71.2;47.0;302.0;366.0;338.0;0.0;28.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 06:00:00;103.43;71.2;43.0;302.0;367.0;338.0;0.0;28.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 07:00:00;103.38;71.21;38.0;287.0;367.0;339.0;0.0;28.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 08:00:00;103.34;71.21;34.0;303.0;367.0;339.0;0.0;28.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 09:00:00;103.28;71.23;28.0;272.0;368.0;340.0;0.0;28.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 10:00:00;103.4;70.29;40.0;393.0;200.0;172.0;0.0;28.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 11:00:00;103.5;70.11;50.0;321.0;160.0;132.0;0.0;28.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 12:00:00;103.57;70.02;57.0;272.0;160.0;131.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 13:00:00;103.63;70.02;63.0;256.0;159.0;131.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 14:00:00;103.68;70.01;68.0;240.0;159.0;130.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 15:00:00;103.73;70.02;73.0;240.0;159.0;130.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 16:00:00;103.78;70.01;78.0;241.0;160.0;131.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 17:00:00;103.82;70.02;82.0;225.0;161.0;132.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 18:00:00;103.73;70.91;73.0;127.0;272.0;243.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 19:00:00;103.63;71.15;63.0;204.0;365.0;337.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 20:00:00;103.54;71.16;54.0;221.0;366.0;338.0;0.0;28.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-06-01 21:00:00;103.42;71.23;42.0;175.0;368.0;340.0;0.0;28.0;0.0;0.0
