id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;id_reservatorio;nom_reservatorio;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutil;val_vazaoafluente;val_vazaodefluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaotransferida;val_vazaovertidanaoturbinavel
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 01:00:00;103.85;70.06;85.0;237.0;189.0;160.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 02:00:00;103.85;70.07;85.0;189.0;189.0;160.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 03:00:00;103.87;70.06;87.0;221.0;189.0;160.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 04:00:00;103.89;70.05;89.0;221.0;189.0;160.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 05:00:00;103.89;70.07;89.0;189.0;189.0;160.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 06:00:00;103.9;70.07;90.0;205.0;189.0;160.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 07:00:00;103.91;70.07;91.0;205.0;189.0;160.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 08:00:00;103.91;70.06;91.0;189.0;189.0;160.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 09:00:00;103.91;70.06;91.0;189.0;189.0;160.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 10:00:00;104.01;69.61;101.0;312.0;151.0;121.0;1.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 11:00:00;104.01;69.1;101.0;30.0;30.0;0.0;1.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 12:00:00;104.03;68.81;102.99;65.0;32.0;0.0;3.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 13:00:00;104.05;68.75;104.99;67.0;34.0;0.0;5.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 14:00:00;104.03;69.5;102.99;7.0;39.0;6.0;3.0;29.0;0.0;3.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 15:00:00;103.92;69.86;92.0;12.0;189.0;160.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 16:00:00;103.85;70.02;85.0;78.0;190.0;161.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 17:00:00;103.74;70.61;74.0;90.0;267.0;238.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 18:00:00;103.67;70.72;67.0;184.0;297.0;268.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 19:00:00;103.61;70.75;61.0;201.0;297.0;269.0;0.0;29.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 20:00:00;103.55;70.75;55.0;201.0;298.0;269.0;0.0;28.0;0.0;0.0
S;Sul;Fio dagua;JACUI;JIUHQJ;14 DE JULHO;99.0;2025-09-01 21:00:00;103.47;70.74;47.0;169.0;298.0;270.0;0.0;28.0;0.0;0.0
