window,origin_literal,plant,variable,back_hours,query_literal,source_literal,age_seconds,value_m3s,usable,uses_zero,Q_zero_positive_components,Q_balance_residual_gt1,source_file,source_record_index
2024-06-15,2024-06-15T00:00:00,JIUHQJ,Q,0,2024-06-14T23:00:00,2024-06-14 23:00:00,0.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39800
2024-06-15,2024-06-15T00:00:00,JIUHQJ,Q,1,2024-06-14T22:00:00,2024-06-14 22:00:00,0.0,151.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39799
2024-06-15,2024-06-15T00:00:00,JIUHQJ,Q,2,2024-06-14T21:00:00,2024-06-14 21:00:00,0.0,151.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39798
2024-06-15,2024-06-15T00:00:00,JIUHQJ,Q,4,2024-06-14T19:00:00,2024-06-14 19:00:00,0.0,151.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39796
2024-06-15,2024-06-15T00:00:00,JIUHQJ,Q,8,2024-06-14T15:00:00,2024-06-14 15:00:00,0.0,139.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39792
2024-06-15,2024-06-15T00:00:00,JIUHQJ,I,0,2024-06-14T23:00:00,2024-06-14 23:00:00,0.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39800
2024-06-15,2024-06-15T00:00:00,JIUHMC,Q,0,2024-06-14T23:00:00,2024-06-14 23:00:00,0.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44839
2024-06-15,2024-06-15T00:00:00,JIUHMC,Q,1,2024-06-14T22:00:00,2024-06-14 22:00:00,0.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44838
2024-06-15,2024-06-15T00:00:00,JIUHMC,Q,2,2024-06-14T21:00:00,2024-06-14 21:00:00,0.0,151.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44837
2024-06-15,2024-06-15T00:00:00,JIUHMC,Q,4,2024-06-14T19:00:00,2024-06-14 19:00:00,0.0,151.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44835
2024-06-15,2024-06-15T00:00:00,JIUHMC,Q,8,2024-06-14T15:00:00,2024-06-14 15:00:00,0.0,145.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44831
2024-06-15,2024-06-15T00:00:00,JIUHMC,I,0,2024-06-14T23:00:00,2024-06-14 23:00:00,0.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44839
2024-06-15,2024-06-15T00:00:00,JIUHCA,Q,0,2024-06-14T23:00:00,2024-06-14 23:00:00,0.0,126.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41239
2024-06-15,2024-06-15T00:00:00,JIUHCA,Q,1,2024-06-14T22:00:00,2024-06-14 22:00:00,0.0,126.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41238
2024-06-15,2024-06-15T00:00:00,JIUHCA,Q,2,2024-06-14T21:00:00,2024-06-14 21:00:00,0.0,126.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41237
2024-06-15,2024-06-15T00:00:00,JIUHCA,Q,4,2024-06-14T19:00:00,2024-06-14 19:00:00,0.0,125.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41235
2024-06-15,2024-06-15T00:00:00,JIUHCA,Q,8,2024-06-14T15:00:00,2024-06-14 15:00:00,0.0,126.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41231
2024-06-15,2024-06-15T00:00:00,JIUHCA,I,0,2024-06-14T23:00:00,2024-06-14 23:00:00,0.0,96.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41239
2024-06-15,2024-06-15T01:00:00,JIUHQJ,Q,0,2024-06-15T00:00:00,2024-06-14 23:59:00,60.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39801
2024-06-15,2024-06-15T01:00:00,JIUHQJ,Q,1,2024-06-14T23:00:00,2024-06-14 23:00:00,0.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39800
2024-06-15,2024-06-15T01:00:00,JIUHQJ,Q,2,2024-06-14T22:00:00,2024-06-14 22:00:00,0.0,151.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39799
2024-06-15,2024-06-15T01:00:00,JIUHQJ,Q,4,2024-06-14T20:00:00,2024-06-14 20:00:00,0.0,151.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39797
2024-06-15,2024-06-15T01:00:00,JIUHQJ,Q,8,2024-06-14T16:00:00,2024-06-14 16:00:00,0.0,139.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39793
2024-06-15,2024-06-15T01:00:00,JIUHQJ,I,0,2024-06-15T00:00:00,2024-06-14 23:59:00,60.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39801
2024-06-15,2024-06-15T01:00:00,JIUHMC,Q,0,2024-06-15T00:00:00,2024-06-14 23:59:00,60.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44840
2024-06-15,2024-06-15T01:00:00,JIUHMC,Q,1,2024-06-14T23:00:00,2024-06-14 23:00:00,0.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44839
2024-06-15,2024-06-15T01:00:00,JIUHMC,Q,2,2024-06-14T22:00:00,2024-06-14 22:00:00,0.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44838
2024-06-15,2024-06-15T01:00:00,JIUHMC,Q,4,2024-06-14T20:00:00,2024-06-14 20:00:00,0.0,151.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44836
2024-06-15,2024-06-15T01:00:00,JIUHMC,Q,8,2024-06-14T16:00:00,2024-06-14 16:00:00,0.0,148.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44832
2024-06-15,2024-06-15T01:00:00,JIUHMC,I,0,2024-06-15T00:00:00,2024-06-14 23:59:00,60.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44840
2024-06-15,2024-06-15T01:00:00,JIUHCA,Q,0,2024-06-15T00:00:00,2024-06-14 23:59:00,60.0,126.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41240
2024-06-15,2024-06-15T01:00:00,JIUHCA,Q,1,2024-06-14T23:00:00,2024-06-14 23:00:00,0.0,126.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41239
2024-06-15,2024-06-15T01:00:00,JIUHCA,Q,2,2024-06-14T22:00:00,2024-06-14 22:00:00,0.0,126.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41238
2024-06-15,2024-06-15T01:00:00,JIUHCA,Q,4,2024-06-14T20:00:00,2024-06-14 20:00:00,0.0,126.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41236
2024-06-15,2024-06-15T01:00:00,JIUHCA,Q,8,2024-06-14T16:00:00,2024-06-14 16:00:00,0.0,126.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41232
2024-06-15,2024-06-15T01:00:00,JIUHCA,I,0,2024-06-15T00:00:00,2024-06-14 23:59:00,60.0,66.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41240
2024-06-15,2024-06-15T02:00:00,JIUHQJ,Q,0,2024-06-15T01:00:00,2024-06-15 01:00:00,0.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39802
2024-06-15,2024-06-15T02:00:00,JIUHQJ,Q,1,2024-06-15T00:00:00,2024-06-14 23:59:00,60.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39801
2024-06-15,2024-06-15T02:00:00,JIUHQJ,Q,2,2024-06-14T23:00:00,2024-06-14 23:00:00,0.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39800
2024-06-15,2024-06-15T02:00:00,JIUHQJ,Q,4,2024-06-14T21:00:00,2024-06-14 21:00:00,0.0,151.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39798
2024-06-15,2024-06-15T02:00:00,JIUHQJ,Q,8,2024-06-14T17:00:00,2024-06-14 17:00:00,0.0,148.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39794
2024-06-15,2024-06-15T02:00:00,JIUHQJ,I,0,2024-06-15T01:00:00,2024-06-15 01:00:00,0.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39802
2024-06-15,2024-06-15T02:00:00,JIUHMC,Q,0,2024-06-15T01:00:00,2024-06-15 01:00:00,0.0,139.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44841
2024-06-15,2024-06-15T02:00:00,JIUHMC,Q,1,2024-06-15T00:00:00,2024-06-14 23:59:00,60.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44840
2024-06-15,2024-06-15T02:00:00,JIUHMC,Q,2,2024-06-14T23:00:00,2024-06-14 23:00:00,0.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44839
2024-06-15,2024-06-15T02:00:00,JIUHMC,Q,4,2024-06-14T21:00:00,2024-06-14 21:00:00,0.0,151.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44837
2024-06-15,2024-06-15T02:00:00,JIUHMC,Q,8,2024-06-14T17:00:00,2024-06-14 17:00:00,0.0,151.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44833
2024-06-15,2024-06-15T02:00:00,JIUHMC,I,0,2024-06-15T01:00:00,2024-06-15 01:00:00,0.0,118.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44841
2024-06-15,2024-06-15T02:00:00,JIUHCA,Q,0,2024-06-15T01:00:00,2024-06-15 01:00:00,0.0,97.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41241
2024-06-15,2024-06-15T02:00:00,JIUHCA,Q,1,2024-06-15T00:00:00,2024-06-14 23:59:00,60.0,126.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41240
2024-06-15,2024-06-15T02:00:00,JIUHCA,Q,2,2024-06-14T23:00:00,2024-06-14 23:00:00,0.0,126.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41239
2024-06-15,2024-06-15T02:00:00,JIUHCA,Q,4,2024-06-14T21:00:00,2024-06-14 21:00:00,0.0,126.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41237
2024-06-15,2024-06-15T02:00:00,JIUHCA,Q,8,2024-06-14T17:00:00,2024-06-14 17:00:00,0.0,126.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41233
2024-06-15,2024-06-15T02:00:00,JIUHCA,I,0,2024-06-15T01:00:00,2024-06-15 01:00:00,0.0,111.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41241
2024-06-15,2024-06-15T03:00:00,JIUHQJ,Q,0,2024-06-15T02:00:00,2024-06-15 02:00:00,0.0,139.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39803
2024-06-15,2024-06-15T03:00:00,JIUHQJ,Q,1,2024-06-15T01:00:00,2024-06-15 01:00:00,0.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39802
2024-06-15,2024-06-15T03:00:00,JIUHQJ,Q,2,2024-06-15T00:00:00,2024-06-14 23:59:00,60.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39801
2024-06-15,2024-06-15T03:00:00,JIUHQJ,Q,4,2024-06-14T22:00:00,2024-06-14 22:00:00,0.0,151.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39799
2024-06-15,2024-06-15T03:00:00,JIUHQJ,Q,8,2024-06-14T18:00:00,2024-06-14 18:00:00,0.0,151.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39795
2024-06-15,2024-06-15T03:00:00,JIUHQJ,I,0,2024-06-15T02:00:00,2024-06-15 02:00:00,0.0,139.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39803
2024-06-15,2024-06-15T03:00:00,JIUHMC,Q,0,2024-06-15T02:00:00,2024-06-15 02:00:00,0.0,130.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44842
2024-06-15,2024-06-15T03:00:00,JIUHMC,Q,1,2024-06-15T01:00:00,2024-06-15 01:00:00,0.0,139.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44841
2024-06-15,2024-06-15T03:00:00,JIUHMC,Q,2,2024-06-15T00:00:00,2024-06-14 23:59:00,60.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44840
2024-06-15,2024-06-15T03:00:00,JIUHMC,Q,4,2024-06-14T22:00:00,2024-06-14 22:00:00,0.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44838
2024-06-15,2024-06-15T03:00:00,JIUHMC,Q,8,2024-06-14T18:00:00,2024-06-14 18:00:00,0.0,151.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44834
2024-06-15,2024-06-15T03:00:00,JIUHMC,I,0,2024-06-15T02:00:00,2024-06-15 02:00:00,0.0,118.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44842
2024-06-15,2024-06-15T03:00:00,JIUHCA,Q,0,2024-06-15T02:00:00,2024-06-15 02:00:00,0.0,81.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41242
2024-06-15,2024-06-15T03:00:00,JIUHCA,Q,1,2024-06-15T01:00:00,2024-06-15 01:00:00,0.0,97.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41241
2024-06-15,2024-06-15T03:00:00,JIUHCA,Q,2,2024-06-15T00:00:00,2024-06-14 23:59:00,60.0,126.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41240
2024-06-15,2024-06-15T03:00:00,JIUHCA,Q,4,2024-06-14T22:00:00,2024-06-14 22:00:00,0.0,126.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41238
2024-06-15,2024-06-15T03:00:00,JIUHCA,Q,8,2024-06-14T18:00:00,2024-06-14 18:00:00,0.0,126.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41234
2024-06-15,2024-06-15T03:00:00,JIUHCA,I,0,2024-06-15T02:00:00,2024-06-15 02:00:00,0.0,110.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41242
2024-06-15,2024-06-15T04:00:00,JIUHQJ,Q,0,2024-06-15T03:00:00,2024-06-15 03:00:00,0.0,130.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39804
2024-06-15,2024-06-15T04:00:00,JIUHQJ,Q,1,2024-06-15T02:00:00,2024-06-15 02:00:00,0.0,139.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39803
2024-06-15,2024-06-15T04:00:00,JIUHQJ,Q,2,2024-06-15T01:00:00,2024-06-15 01:00:00,0.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39802
2024-06-15,2024-06-15T04:00:00,JIUHQJ,Q,4,2024-06-14T23:00:00,2024-06-14 23:00:00,0.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39800
2024-06-15,2024-06-15T04:00:00,JIUHQJ,Q,8,2024-06-14T19:00:00,2024-06-14 19:00:00,0.0,151.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39796
2024-06-15,2024-06-15T04:00:00,JIUHQJ,I,0,2024-06-15T03:00:00,2024-06-15 03:00:00,0.0,130.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39804
2024-06-15,2024-06-15T04:00:00,JIUHMC,Q,0,2024-06-15T03:00:00,2024-06-15 03:00:00,0.0,122.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44843
2024-06-15,2024-06-15T04:00:00,JIUHMC,Q,1,2024-06-15T02:00:00,2024-06-15 02:00:00,0.0,130.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44842
2024-06-15,2024-06-15T04:00:00,JIUHMC,Q,2,2024-06-15T01:00:00,2024-06-15 01:00:00,0.0,139.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44841
2024-06-15,2024-06-15T04:00:00,JIUHMC,Q,4,2024-06-14T23:00:00,2024-06-14 23:00:00,0.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44839
2024-06-15,2024-06-15T04:00:00,JIUHMC,Q,8,2024-06-14T19:00:00,2024-06-14 19:00:00,0.0,151.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44835
2024-06-15,2024-06-15T04:00:00,JIUHMC,I,0,2024-06-15T03:00:00,2024-06-15 03:00:00,0.0,110.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44843
2024-06-15,2024-06-15T04:00:00,JIUHCA,Q,0,2024-06-15T03:00:00,2024-06-15 03:00:00,0.0,81.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41243
2024-06-15,2024-06-15T04:00:00,JIUHCA,Q,1,2024-06-15T02:00:00,2024-06-15 02:00:00,0.0,81.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41242
2024-06-15,2024-06-15T04:00:00,JIUHCA,Q,2,2024-06-15T01:00:00,2024-06-15 01:00:00,0.0,97.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41241
2024-06-15,2024-06-15T04:00:00,JIUHCA,Q,4,2024-06-14T23:00:00,2024-06-14 23:00:00,0.0,126.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41239
2024-06-15,2024-06-15T04:00:00,JIUHCA,Q,8,2024-06-14T19:00:00,2024-06-14 19:00:00,0.0,125.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41235
2024-06-15,2024-06-15T04:00:00,JIUHCA,I,0,2024-06-15T03:00:00,2024-06-15 03:00:00,0.0,66.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41243
2024-06-15,2024-06-15T05:00:00,JIUHQJ,Q,0,2024-06-15T04:00:00,2024-06-15 04:00:00,0.0,122.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39805
2024-06-15,2024-06-15T05:00:00,JIUHQJ,Q,1,2024-06-15T03:00:00,2024-06-15 03:00:00,0.0,130.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39804
2024-06-15,2024-06-15T05:00:00,JIUHQJ,Q,2,2024-06-15T02:00:00,2024-06-15 02:00:00,0.0,139.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39803
2024-06-15,2024-06-15T05:00:00,JIUHQJ,Q,4,2024-06-15T00:00:00,2024-06-14 23:59:00,60.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39801
2024-06-15,2024-06-15T05:00:00,JIUHQJ,Q,8,2024-06-14T20:00:00,2024-06-14 20:00:00,0.0,151.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39797
2024-06-15,2024-06-15T05:00:00,JIUHQJ,I,0,2024-06-15T04:00:00,2024-06-15 04:00:00,0.0,122.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39805
2024-06-15,2024-06-15T05:00:00,JIUHMC,Q,0,2024-06-15T04:00:00,2024-06-15 04:00:00,0.0,122.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44844
2024-06-15,2024-06-15T05:00:00,JIUHMC,Q,1,2024-06-15T03:00:00,2024-06-15 03:00:00,0.0,122.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44843
2024-06-15,2024-06-15T05:00:00,JIUHMC,Q,2,2024-06-15T02:00:00,2024-06-15 02:00:00,0.0,130.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44842
2024-06-15,2024-06-15T05:00:00,JIUHMC,Q,4,2024-06-15T00:00:00,2024-06-14 23:59:00,60.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44840
2024-06-15,2024-06-15T05:00:00,JIUHMC,Q,8,2024-06-14T20:00:00,2024-06-14 20:00:00,0.0,151.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44836
2024-06-15,2024-06-15T05:00:00,JIUHMC,I,0,2024-06-15T04:00:00,2024-06-15 04:00:00,0.0,122.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44844
2024-06-15,2024-06-15T05:00:00,JIUHCA,Q,0,2024-06-15T04:00:00,2024-06-15 04:00:00,0.0,80.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41244
2024-06-15,2024-06-15T05:00:00,JIUHCA,Q,1,2024-06-15T03:00:00,2024-06-15 03:00:00,0.0,81.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41243
2024-06-15,2024-06-15T05:00:00,JIUHCA,Q,2,2024-06-15T02:00:00,2024-06-15 02:00:00,0.0,81.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41242
2024-06-15,2024-06-15T05:00:00,JIUHCA,Q,4,2024-06-15T00:00:00,2024-06-14 23:59:00,60.0,126.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41240
2024-06-15,2024-06-15T05:00:00,JIUHCA,Q,8,2024-06-14T20:00:00,2024-06-14 20:00:00,0.0,126.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41236
2024-06-15,2024-06-15T05:00:00,JIUHCA,I,0,2024-06-15T04:00:00,2024-06-15 04:00:00,0.0,80.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,41244
2024-06-15,2024-06-15T06:00:00,JIUHQJ,Q,0,2024-06-15T05:00:00,2024-06-15 05:00:00,0.0,122.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39806
2024-06-15,2024-06-15T06:00:00,JIUHQJ,Q,1,2024-06-15T04:00:00,2024-06-15 04:00:00,0.0,122.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39805
2024-06-15,2024-06-15T06:00:00,JIUHQJ,Q,2,2024-06-15T03:00:00,2024-06-15 03:00:00,0.0,130.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39804
2024-06-15,2024-06-15T06:00:00,JIUHQJ,Q,4,2024-06-15T01:00:00,2024-06-15 01:00:00,0.0,154.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39802
2024-06-15,2024-06-15T06:00:00,JIUHQJ,Q,8,2024-06-14T21:00:00,2024-06-14 21:00:00,0.0,151.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39798
2024-06-15,2024-06-15T06:00:00,JIUHQJ,I,0,2024-06-15T05:00:00,2024-06-15 05:00:00,0.0,122.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,39806
2024-06-15,2024-06-15T06:00:00,JIUHMC,Q,0,2024-06-15T05:00:00,2024-06-15 05:00:00,0.0,120.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44845
2024-06-15,2024-06-15T06:00:00,JIUHMC,Q,1,2024-06-15T04:00:00,2024-06-15 04:00:00,0.0,122.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44844
2024-06-15,2024-06-15T06:00:00,JIUHMC,Q,2,2024-06-15T03:00:00,2024-06-15 03:00:00,0.0,122.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44843
2024-06-15,2024-06-15T06:00:00,JIUHMC,Q,4,2024-06-15T01:00:00,2024-06-15 01:00:00,0.0,139.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44841
2024-06-15,2024-06-15T06:00:00,JIUHMC,Q,8,2024-06-14T21:00:00,2024-06-14 21:00:00,0.0,151.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44837
2024-06-15,2024-06-15T06:00:00,JIUHMC,I,0,2024-06-15T05:00:00,2024-06-15 05:00:00,0.0,116.0,True,False,False,False,outputs/auditoria-qi-radar-junho2024-20260922/raw/ons-2024-06.csv,44845
