forecast_record,evidence_kind,station_id,datum_id,model_id,model_version,registered_at,valid_at,nominal_lead_h,actual_lead_h,minimum_verified_lead_h,shorter_than_nominal_lead,forecast_m,observed_m,abs_error_m,observation_record,goal_eligible,hit_within_050m,flood_event_id,status,exclusion_reasons,anchor_time,anchor_m,anchor_source_verified,anchor_receipts,persistence_m,persistence_abs_error_m,persistence_hit,radar_better_abs_error,radar_minus_persistence_abs_m
b81cc15cedec3251abcd7a8a8be6b7b70652a99564065fbfe0506637e5c05e76,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T04:02:18.522238+00:00,2026-09-22T08:00:00-03:00,7,6.961521600555555,6,True,18.57569861183944,,,,False,,,not_due,,2026-09-22T00:30:00-03:00,17.86,True,c2fd1b5d58bb1078b1ae5c6da982787e4f08db070893b1345e37311ff3ba485a,17.86,,,,
b81cc15cedec3251abcd7a8a8be6b7b70652a99564065fbfe0506637e5c05e76,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T04:02:18.522238+00:00,2026-09-22T09:00:00-03:00,8,7.961521600555555,7,True,18.30131685157885,,,,False,,,not_due,,2026-09-22T00:30:00-03:00,17.86,True,c2fd1b5d58bb1078b1ae5c6da982787e4f08db070893b1345e37311ff3ba485a,17.86,,,,
b81cc15cedec3251abcd7a8a8be6b7b70652a99564065fbfe0506637e5c05e76,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T04:02:18.522238+00:00,2026-09-22T10:00:00-03:00,9,8.961521600555555,8,True,18.900980659149432,,,,False,,,not_due,,2026-09-22T00:30:00-03:00,17.86,True,c2fd1b5d58bb1078b1ae5c6da982787e4f08db070893b1345e37311ff3ba485a,17.86,,,,
b81cc15cedec3251abcd7a8a8be6b7b70652a99564065fbfe0506637e5c05e76,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T04:02:18.522238+00:00,2026-09-22T11:00:00-03:00,10,9.961521600555557,9,True,18.424836821397164,,,,False,,,not_due,,2026-09-22T00:30:00-03:00,17.86,True,c2fd1b5d58bb1078b1ae5c6da982787e4f08db070893b1345e37311ff3ba485a,17.86,,,,
b81cc15cedec3251abcd7a8a8be6b7b70652a99564065fbfe0506637e5c05e76,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T04:02:18.522238+00:00,2026-09-22T12:00:00-03:00,11,10.961521600555557,10,True,18.294879561399306,,,,False,,,not_due,,2026-09-22T00:30:00-03:00,17.86,True,c2fd1b5d58bb1078b1ae5c6da982787e4f08db070893b1345e37311ff3ba485a,17.86,,,,
b81cc15cedec3251abcd7a8a8be6b7b70652a99564065fbfe0506637e5c05e76,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T04:02:18.522238+00:00,2026-09-22T13:00:00-03:00,12,11.961521600555557,11,True,17.87504177705621,,,,False,,,not_due,,2026-09-22T00:30:00-03:00,17.86,True,c2fd1b5d58bb1078b1ae5c6da982787e4f08db070893b1345e37311ff3ba485a,17.86,,,,
b81cc15cedec3251abcd7a8a8be6b7b70652a99564065fbfe0506637e5c05e76,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T04:02:18.522238+00:00,2026-09-22T14:00:00-03:00,13,12.961521600555557,12,True,17.570376207647847,,,,False,,,not_due,,2026-09-22T00:30:00-03:00,17.86,True,c2fd1b5d58bb1078b1ae5c6da982787e4f08db070893b1345e37311ff3ba485a,17.86,,,,
fd47d506fd134b2e47e40ec7d74be104d68af7500a4512cda18340f5a1853fd8,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T05:02:07.766367+00:00,2026-09-22T04:00:00-03:00,2,1.9645093425,1,True,19.088650503642373,,,,False,,,not_due,,2026-09-22T01:30:00-03:00,18.33,True,5c0f18479e1a0eee04be1c54de956bc2572c7748a116f75b52d428b63b4cf9ac,18.33,,,,
fd47d506fd134b2e47e40ec7d74be104d68af7500a4512cda18340f5a1853fd8,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T05:02:07.766367+00:00,2026-09-22T05:00:00-03:00,3,2.9645093425,2,True,19.28780352948452,,,,False,,,not_due,,2026-09-22T01:30:00-03:00,18.33,True,5c0f18479e1a0eee04be1c54de956bc2572c7748a116f75b52d428b63b4cf9ac,18.33,,,,
fd47d506fd134b2e47e40ec7d74be104d68af7500a4512cda18340f5a1853fd8,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T05:02:07.766367+00:00,2026-09-22T06:00:00-03:00,4,3.9645093425,3,True,19.442013038482525,,,,False,,,not_due,,2026-09-22T01:30:00-03:00,18.33,True,5c0f18479e1a0eee04be1c54de956bc2572c7748a116f75b52d428b63b4cf9ac,18.33,,,,
fd47d506fd134b2e47e40ec7d74be104d68af7500a4512cda18340f5a1853fd8,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T05:02:07.766367+00:00,2026-09-22T07:00:00-03:00,5,4.9645093424999995,4,True,19.22825367238508,,,,False,,,not_due,,2026-09-22T01:30:00-03:00,18.33,True,5c0f18479e1a0eee04be1c54de956bc2572c7748a116f75b52d428b63b4cf9ac,18.33,,,,
fd47d506fd134b2e47e40ec7d74be104d68af7500a4512cda18340f5a1853fd8,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T05:02:07.766367+00:00,2026-09-22T08:00:00-03:00,6,5.9645093424999995,5,True,19.051331846572065,,,,False,,,not_due,,2026-09-22T01:30:00-03:00,18.33,True,5c0f18479e1a0eee04be1c54de956bc2572c7748a116f75b52d428b63b4cf9ac,18.33,,,,
fd47d506fd134b2e47e40ec7d74be104d68af7500a4512cda18340f5a1853fd8,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T05:02:07.766367+00:00,2026-09-22T09:00:00-03:00,7,6.9645093424999995,6,True,18.689408347925077,,,,False,,,not_due,,2026-09-22T01:30:00-03:00,18.33,True,5c0f18479e1a0eee04be1c54de956bc2572c7748a116f75b52d428b63b4cf9ac,18.33,,,,
fd47d506fd134b2e47e40ec7d74be104d68af7500a4512cda18340f5a1853fd8,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T05:02:07.766367+00:00,2026-09-22T10:00:00-03:00,8,7.9645093424999995,7,True,18.644166429680308,,,,False,,,not_due,,2026-09-22T01:30:00-03:00,18.33,True,5c0f18479e1a0eee04be1c54de956bc2572c7748a116f75b52d428b63b4cf9ac,18.33,,,,
fd47d506fd134b2e47e40ec7d74be104d68af7500a4512cda18340f5a1853fd8,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T05:02:07.766367+00:00,2026-09-22T11:00:00-03:00,9,8.9645093425,8,True,18.58118828623858,,,,False,,,not_due,,2026-09-22T01:30:00-03:00,18.33,True,5c0f18479e1a0eee04be1c54de956bc2572c7748a116f75b52d428b63b4cf9ac,18.33,,,,
fd47d506fd134b2e47e40ec7d74be104d68af7500a4512cda18340f5a1853fd8,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T05:02:07.766367+00:00,2026-09-22T12:00:00-03:00,10,9.964509342500001,9,True,18.15156170855288,,,,False,,,not_due,,2026-09-22T01:30:00-03:00,18.33,True,5c0f18479e1a0eee04be1c54de956bc2572c7748a116f75b52d428b63b4cf9ac,18.33,,,,
fd47d506fd134b2e47e40ec7d74be104d68af7500a4512cda18340f5a1853fd8,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T05:02:07.766367+00:00,2026-09-22T13:00:00-03:00,11,10.964509342500001,10,True,18.154117383413986,,,,False,,,not_due,,2026-09-22T01:30:00-03:00,18.33,True,5c0f18479e1a0eee04be1c54de956bc2572c7748a116f75b52d428b63b4cf9ac,18.33,,,,
fd47d506fd134b2e47e40ec7d74be104d68af7500a4512cda18340f5a1853fd8,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T05:02:07.766367+00:00,2026-09-22T14:00:00-03:00,12,11.964509342500001,11,True,17.960770706532564,,,,False,,,not_due,,2026-09-22T01:30:00-03:00,18.33,True,5c0f18479e1a0eee04be1c54de956bc2572c7748a116f75b52d428b63b4cf9ac,18.33,,,,
fd47d506fd134b2e47e40ec7d74be104d68af7500a4512cda18340f5a1853fd8,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T05:02:07.766367+00:00,2026-09-22T15:00:00-03:00,13,12.964509342500001,12,True,17.6467383801869,,,,False,,,not_due,,2026-09-22T01:30:00-03:00,18.33,True,5c0f18479e1a0eee04be1c54de956bc2572c7748a116f75b52d428b63b4cf9ac,18.33,,,,
e533cd9767fad2938d67ce7449b2e20aca185bac0b610c5d0b9511728213168d,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T06:05:32.610787+00:00,2026-09-22T05:00:00-03:00,2,1.9076081147222224,1,True,18.87892601198744,,,,False,,,not_due,,2026-09-22T02:45:00-03:00,18.67,True,443d4c4dc9e092f0ebb9ef16b8e612fe513c20e1cc085cba655e72b9ac57bfa1,18.67,,,,
e533cd9767fad2938d67ce7449b2e20aca185bac0b610c5d0b9511728213168d,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T06:05:32.610787+00:00,2026-09-22T06:00:00-03:00,3,2.907608114722222,2,True,18.918884476492167,,,,False,,,not_due,,2026-09-22T02:45:00-03:00,18.67,True,443d4c4dc9e092f0ebb9ef16b8e612fe513c20e1cc085cba655e72b9ac57bfa1,18.67,,,,
e533cd9767fad2938d67ce7449b2e20aca185bac0b610c5d0b9511728213168d,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T06:05:32.610787+00:00,2026-09-22T07:00:00-03:00,4,3.907608114722222,3,True,18.500904729322173,,,,False,,,not_due,,2026-09-22T02:45:00-03:00,18.67,True,443d4c4dc9e092f0ebb9ef16b8e612fe513c20e1cc085cba655e72b9ac57bfa1,18.67,,,,
e533cd9767fad2938d67ce7449b2e20aca185bac0b610c5d0b9511728213168d,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T06:05:32.610787+00:00,2026-09-22T08:00:00-03:00,5,4.907608114722222,4,True,18.388321282133752,,,,False,,,not_due,,2026-09-22T02:45:00-03:00,18.67,True,443d4c4dc9e092f0ebb9ef16b8e612fe513c20e1cc085cba655e72b9ac57bfa1,18.67,,,,
e533cd9767fad2938d67ce7449b2e20aca185bac0b610c5d0b9511728213168d,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T06:05:32.610787+00:00,2026-09-22T09:00:00-03:00,6,5.907608114722222,5,True,18.462935957562536,,,,False,,,not_due,,2026-09-22T02:45:00-03:00,18.67,True,443d4c4dc9e092f0ebb9ef16b8e612fe513c20e1cc085cba655e72b9ac57bfa1,18.67,,,,
e533cd9767fad2938d67ce7449b2e20aca185bac0b610c5d0b9511728213168d,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T06:05:32.610787+00:00,2026-09-22T10:00:00-03:00,7,6.907608114722222,6,True,18.393125788569183,,,,False,,,not_due,,2026-09-22T02:45:00-03:00,18.67,True,443d4c4dc9e092f0ebb9ef16b8e612fe513c20e1cc085cba655e72b9ac57bfa1,18.67,,,,
e533cd9767fad2938d67ce7449b2e20aca185bac0b610c5d0b9511728213168d,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T06:05:32.610787+00:00,2026-09-22T11:00:00-03:00,8,7.907608114722222,7,True,18.5710452907162,,,,False,,,not_due,,2026-09-22T02:45:00-03:00,18.67,True,443d4c4dc9e092f0ebb9ef16b8e612fe513c20e1cc085cba655e72b9ac57bfa1,18.67,,,,
e533cd9767fad2938d67ce7449b2e20aca185bac0b610c5d0b9511728213168d,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T06:05:32.610787+00:00,2026-09-22T12:00:00-03:00,9,8.907608114722223,8,True,18.218837076204284,,,,False,,,not_due,,2026-09-22T02:45:00-03:00,18.67,True,443d4c4dc9e092f0ebb9ef16b8e612fe513c20e1cc085cba655e72b9ac57bfa1,18.67,,,,
e533cd9767fad2938d67ce7449b2e20aca185bac0b610c5d0b9511728213168d,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T06:05:32.610787+00:00,2026-09-22T13:00:00-03:00,10,9.907608114722223,9,True,17.480257796576797,,,,False,,,not_due,,2026-09-22T02:45:00-03:00,18.67,True,443d4c4dc9e092f0ebb9ef16b8e612fe513c20e1cc085cba655e72b9ac57bfa1,18.67,,,,
e533cd9767fad2938d67ce7449b2e20aca185bac0b610c5d0b9511728213168d,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T06:05:32.610787+00:00,2026-09-22T14:00:00-03:00,11,10.907608114722223,10,True,16.9911284579304,,,,False,,,not_due,,2026-09-22T02:45:00-03:00,18.67,True,443d4c4dc9e092f0ebb9ef16b8e612fe513c20e1cc085cba655e72b9ac57bfa1,18.67,,,,
e533cd9767fad2938d67ce7449b2e20aca185bac0b610c5d0b9511728213168d,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T06:05:32.610787+00:00,2026-09-22T15:00:00-03:00,12,11.907608114722223,11,True,16.779978801843303,,,,False,,,not_due,,2026-09-22T02:45:00-03:00,18.67,True,443d4c4dc9e092f0ebb9ef16b8e612fe513c20e1cc085cba655e72b9ac57bfa1,18.67,,,,
e533cd9767fad2938d67ce7449b2e20aca185bac0b610c5d0b9511728213168d,forecast_issue,86510000,ANA:86510000:reference-unverified,radar_arvores_live_candidate,hourly-live-weather-v1:fd40fd74e87486e7,2026-09-22T06:05:32.610787+00:00,2026-09-22T16:00:00-03:00,13,12.907608114722223,12,True,16.136676229564078,,,,False,,,not_due,,2026-09-22T02:45:00-03:00,18.67,True,443d4c4dc9e092f0ebb9ef16b8e612fe513c20e1cc085cba655e72b9ac57bfa1,18.67,,,,
