tau_h,origin,horizon_h,independent_correction_m3_s,reference_q_m3_s,reference_m,julho_levels_q_m3_s,julho_levels_m,expected_status
6,2026-08-20T18:00:00-03:00,5,-34.69266461224066,454.05887525522525,3.2404722717644874,459.09073147169045,3.2598702622102746,paired
6,2026-08-20T18:00:00-03:00,6,-29.366706582021042,476.90266243190723,3.3279048581793114,482.75607056248464,3.3500536978266795,paired
6,2026-08-20T18:00:00-03:00,7,-24.858380441905723,493.7506081528451,3.3913859886837074,499.747094532568,3.413783409198795,paired
6,2026-08-20T18:00:00-03:00,8,-21.04216475445146,505.90629081158187,3.436683946213624,511.7044258715409,3.458146712757421,paired
6,2026-08-20T18:00:00-03:00,9,-17.811807916780555,514.7251747957765,3.469292390863773,520.265380820008,3.489670622103358,paired
6,2026-08-20T18:00:00-03:00,10,-15.077369888816701,521.9100862903882,3.4957045708120504,526.8848533755809,3.5139123228975255,paired
6,2026-08-20T18:00:00-03:00,11,-12.762718070299368,522.3146158705727,3.497187580240839,527.3124499596062,3.515474321499257,paired
6,2026-08-20T18:00:00-03:00,12,-10.80340760643962,521.9750771166423,3.4959428568627344,527.725888964903,3.516984151485515,paired
6,2026-08-20T19:00:00-03:00,1,-90.94099791792242,343.03730836734536,2.789355256577785,344.42043360823885,2.7952859062403195,paired
6,2026-08-20T19:00:00-03:00,2,-76.97989278083672,379.63385368006783,2.943399305654703,382.64082280377477,2.955803080708613,paired
6,2026-08-20T19:00:00-03:00,3,-65.1620724230172,416.39066387299215,3.0926064438742737,420.83220280394175,3.1102950158739957,paired
6,2026-08-20T19:00:00-03:00,4,-55.158503462082706,453.83618974639717,3.2396119543036783,460.1857914733926,3.2640811803942342,paired
6,2026-08-20T19:00:00-03:00,5,-46.69066515296868,485.9922570578451,3.362255955533429,494.20246258221607,3.393077244697236,paired
6,2026-08-20T19:00:00-03:00,6,-39.52279477497501,507.74289072233665,3.4434923574738634,517.8909805093501,3.4809470071380066,paired
6,2026-08-20T19:00:00-03:00,7,-33.4553234936186,523.4865457030265,3.5014814583938274,536.1808329631377,3.547764045051814,paired
6,2026-08-20T19:00:00-03:00,8,-28.319319937651755,532.6620165859017,3.5349761948970255,547.8562345601745,3.589970508342088,paired
6,2026-08-20T19:00:00-03:00,9,-23.971786788552613,540.8144433647027,3.5645553274518185,559.0590629963917,3.630152794296998,paired
6,2026-08-20T19:00:00-03:00,10,-20.291679429484052,543.9521160425058,3.5758950192395766,565.9894825614995,3.6548597394740114,paired
6,2026-08-20T19:00:00-03:00,11,-17.176535804397055,550.3155357734701,3.598817710533542,576.792921109477,3.6931490543600316,paired
6,2026-08-20T19:00:00-03:00,12,-14.539623655351411,553.0395987895107,3.6086000989836635,584.2345368004295,3.719367243404337,paired
6,2026-08-20T20:00:00-03:00,1,-90.54301381784688,379.9964278262392,2.9494747945739586,379.96112296829085,2.94932899563405,paired
6,2026-08-20T20:00:00-03:00,2,-76.64300651332574,421.92889294305866,3.1192297496200534,421.52968439939906,3.11764430828451,paired
6,2026-08-20T20:00:00-03:00,3,-64.87690435420255,463.5416278804121,3.281540227505942,462.9932953954267,3.2794378892462377,paired
6,2026-08-20T20:00:00-03:00,4,-54.91711390330876,497.2038478736687,3.408874442642609,496.96429208635016,3.407979909055197,paired
6,2026-08-20T20:00:00-03:00,5,-46.486333302887125,522.3941423620544,3.5020569943750943,522.2054512386102,3.5013653439242742,paired
6,2026-08-20T20:00:00-03:00,6,-39.34983159806789,540.0396761759889,3.566329410699869,540.3586889582206,3.5674840815606026,paired
6,2026-08-20T20:00:00-03:00,7,-33.3089133252877,549.6601823055851,3.601039482882245,550.8708997789257,3.6053914695370293,paired
6,2026-08-20T20:00:00-03:00,8,-28.195386405821488,557.3013259104482,3.628446165957016,559.5066435457966,3.636329793531637,paired
6,2026-08-20T20:00:00-03:00,9,-23.866879318757142,559.9110569903172,3.6377742366907424,564.0831711005926,3.652653019995926,paired
6,2026-08-20T20:00:00-03:00,10,-20.202877173497672,563.518098533462,3.6506402534128335,570.8711422483476,3.67677275122483,paired
6,2026-08-20T20:00:00-03:00,11,-17.101366317575525,563.8579332720483,3.6518508222037416,575.099199923442,3.6917420067658564,paired
6,2026-08-20T20:00:00-03:00,12,-14.475994058487581,557.936579225547,3.6307182833274383,573.8031701319264,3.6871578667571545,paired
6,2026-08-20T21:00:00-03:00,1,-34.191301271128815,470.46744576379564,3.3088644553670536,469.96990344011084,3.3069674685581947,paired
6,2026-08-20T21:00:00-03:00,2,-28.942311676239772,505.3667504019969,3.4401099551945964,504.55354486794965,3.4370911758507012,paired
6,2026-08-20T21:00:00-03:00,3,-24.4991379100252,534.1313942030062,3.545747833420505,533.0466530953323,3.541803438352767,paired
6,2026-08-20T21:00:00-03:00,4,-20.738072516411165,555.2493825106271,3.621950281567464,553.2672278127568,3.614844604199353,paired
6,2026-08-20T21:00:00-03:00,5,-17.55439939459836,570.011621348934,3.674574543629262,566.9459737522717,3.663688587567554,paired
6,2026-08-20T21:00:00-03:00,6,-14.859478278958372,578.6252823318164,3.705044394599677,575.0314473630609,3.692352422468882,paired
6,2026-08-20T21:00:00-03:00,7,-12.578276804547297,583.136145019509,3.720933198946296,579.5307065716881,3.708237322776941,paired
6,2026-08-20T21:00:00-03:00,8,-10.647281445664795,580.6995197839263,3.7123563141618603,577.8657230099765,3.70236440624053,paired
6,2026-08-20T21:00:00-03:00,9,-9.012729163522167,580.6671504534439,3.7122422839095672,578.9002220038892,3.7060141519086103,paired
6,2026-08-20T21:00:00-03:00,10,-7.6291105283101865,580.6872961529505,3.7123132531951737,580.0279218330858,3.709989929378334,paired
6,2026-08-20T21:00:00-03:00,11,-6.457902639385151,575.8893286794051,3.69538480752623,576.7183931259538,3.698313724157422,paired
6,2026-08-20T21:00:00-03:00,12,-5.466496565362392,568.4817716645368,3.66914487694947,572.3500315375246,3.68286337015707,paired
6,2026-08-20T22:00:00-03:00,1,72.45306742275311,608.9853988709551,3.7606403866214966,607.9667952264821,3.7571143947536485,paired
6,2026-08-20T22:00:00-03:00,2,61.33019748562802,623.77150932439,3.811577570183234,621.1497337250921,3.80257901212877,paired
6,2026-08-20T22:00:00-03:00,3,51.91489135551641,633.8823141767907,3.846148334419208,629.0350265356626,3.8296005315655592,paired
6,2026-08-20T22:00:00-03:00,4,43.945006782126356,639.2195253588842,3.86431388648857,631.9563949905752,3.8395792773342445,paired
6,2026-08-20T22:00:00-03:00,5,37.19864514126405,639.6436423652452,3.8657549537809754,629.7723853161996,3.832120821285175,paired
6,2026-08-20T22:00:00-03:00,6,31.487973302771056,639.7858443018523,3.8662380481921113,627.7138293350259,3.8250819128047664,paired
6,2026-08-20T22:00:00-03:00,7,26.65399395463925,633.9214375258828,3.846281701429716,620.4104155933882,3.8000389245738995,paired
6,2026-08-20T22:00:00-03:00,8,22.56211877794703,630.492276760191,3.834580340899978,616.3915674517617,3.7862114029880067,paired
6,2026-08-20T22:00:00-03:00,9,19.098421220343514,626.3859095682758,3.820536708792551,611.8769023341943,3.770637573270426,paired
6,2026-08-20T22:00:00-03:00,10,16.166464537283886,617.6886160173691,3.7906777992932246,602.8972771527021,3.739532738735465,paired
6,2026-08-20T22:00:00-03:00,11,13.684616786903009,606.9759705175125,3.7536824371652515,592.2637290994184,3.7024733355575905,paired
6,2026-08-20T22:00:00-03:00,12,11.583778022244713,598.7738567712688,3.725191355118007,585.1882357185419,3.677675980737122,paired
6,2026-08-20T23:00:00-03:00,1,129.73843592881155,686.1666090541319,3.9928022010135527,682.7277525665896,3.9814118105377903,paired
6,2026-08-20T23:00:00-03:00,2,109.82121502963084,681.1556852610535,3.976197553077305,672.662818897156,3.9479498750459276,paired
6,2026-08-20T23:00:00-03:00,3,92.96165152786494,667.2293712775559,3.9298078301678805,653.7159440931505,3.884445245834315,paired
6,2026-08-20T23:00:00-03:00,4,78.69033913398731,646.6626674400887,3.8606289195895966,627.8470708144658,3.7966142120260935,paired
6,2026-08-20T23:00:00-03:00,5,66.60993400236497,626.7604553783771,3.7928955089299583,602.4576013306356,3.7090817268320775,paired
6,2026-08-20T23:00:00-03:00,6,56.38409182917186,604.0120592643412,3.7144801051226084,574.3358082449417,3.610498583251121,paired
6,2026-08-20T23:00:00-03:00,7,47.728103307948174,588.5316821869137,3.660484059956877,553.6922569390781,3.53697536918379,paired
6,2026-08-20T23:00:00-03:00,8,40.40096721386939,577.8881896040573,3.623050002547231,538.4608049671034,3.4820671701102173,paired
6,2026-08-20T23:00:00-03:00,9,34.198680414445306,564.0314824095107,3.5739252105790174,521.3338735395519,3.4196256172116657,paired
6,2026-08-20T23:00:00-03:00,10,28.948557986202527,548.4439620536161,3.5181203694725394,504.02214038277015,3.3557238197586985,paired
6,2026-08-20T23:00:00-03:00,11,24.504425297256677,532.9956167500682,3.4622240905685606,488.3937631160081,3.297325510251036,paired
6,2026-08-20T23:00:00-03:00,12,20.742548193075034,519.9855455429627,3.4146774682812184,476.7682700270062,3.25342932718432,paired
6,2026-08-21T00:00:00-03:00,1,142.44195568309723,713.929751029272,4.072715169691262,711.6899141018039,4.065408299074115,paired
6,2026-08-21T00:00:00-03:00,2,120.57451234342058,695.6981445419849,4.012986561335667,689.455730780614,3.992401339689372,paired
6,2026-08-21T00:00:00-03:00,3,102.0641211863033,672.9614376048534,3.9376700657511323,662.4264859296004,3.902449758313943,paired
6,2026-08-21T00:00:00-03:00,4,86.39541335122667,653.8242728715817,3.8735349905506373,638.701264638527,3.822353601146472,paired
6,2026-08-21T00:00:00-03:00,5,73.13213851618394,633.0395963203146,3.8030760071196363,613.6009149309812,3.7363909599726055,paired
6,2026-08-21T00:00:00-03:00,6,61.90501875611869,620.7528062562917,3.761016573457831,597.0552591809881,3.679004246774884,paired
6,2026-08-21T00:00:00-03:00,7,52.40146705606517,614.1234283671998,3.7381937243759884,586.3693703315503,3.6416244141243057,paired
6,2026-08-21T00:00:00-03:00,8,44.35688422041673,606.845218480535,3.7130305401808625,575.3311917368362,3.6027431514591655,paired
6,2026-08-21T00:00:00-03:00,9,37.54729186567161,598.6729171320192,3.6846409712299293,565.2105728637562,3.5668475084031597,paired
6,2026-08-21T00:00:00-03:00,10,31.783096383425036,591.6626559825547,3.660172247772823,558.2797573774535,3.5421263125295672,paired
6,2026-08-21T00:00:00-03:00,11,26.903810249006263,586.6329472152888,3.642549476294578,555.3374556756919,3.531596806404626,paired
6,2026-08-21T00:00:00-03:00,12,22.773583705708607,582.9741494503527,3.62969441308623,555.4735671571973,3.5320843640888997,paired
6,2026-08-21T01:00:00-03:00,1,143.15178561826121,713.5814831669161,4.066884458028552,712.4528629048008,4.063203037338106,paired
6,2026-08-21T01:00:00-03:00,2,121.17537041131718,686.5082209160605,3.977962104998509,682.9153159929213,3.9660631891613267,paired
6,2026-08-21T01:00:00-03:00,3,102.57273656003085,665.0483049486344,3.906539346368355,658.2708535039695,3.883803898920627,paired
6,2026-08-21T01:00:00-03:00,4,86.82594697008545,642.3308009587254,3.8299830940234454,632.0383863365273,3.794965097084024,paired
6,2026-08-21T01:00:00-03:00,5,73.49657735649892,625.7933252209863,3.7736132509614917,612.115547693078,3.726567887553207,paired
6,2026-08-21T01:00:00-03:00,6,62.21350957428565,614.4587197791133,3.7346550912564824,597.356087343332,3.675357769107406,paired
6,2026-08-21T01:00:00-03:00,7,52.66259889594006,602.8763037051336,3.6945658908947383,582.3828299432314,3.6229188513888406,paired
6,2026-08-21T01:00:00-03:00,8,44.57792755065788,593.138856136265,3.6606386469682324,569.4846393079533,3.577340695881982,paired
6,2026-08-21T01:00:00-03:00,9,37.73440100512971,586.6055734965868,3.6377582660339582,560.7743249418654,3.54634210073705,paired
6,2026-08-21T01:00:00-03:00,10,31.941480850536323,582.2443942364368,3.6224316840955018,555.4162616140374,3.527183953030079,paired
6,2026-08-21T01:00:00-03:00,11,27.037879805922504,578.485892307479,3.6091885505436023,552.0246707499955,3.515021262390026,paired
6,2026-08-21T01:00:00-03:00,12,22.887071135502385,577.8534488218228,3.6069569612102157,553.037591104472,3.5186566539547925,paired
6,2026-08-21T02:00:00-03:00,1,143.9505909052977,703.8317219653916,4.034062667705485,702.1873974416765,4.028670590899828,paired
6,2026-08-21T02:00:00-03:00,2,121.85154448853955,676.2094630645341,3.942845135425725,671.5603345078487,3.927355973901146,paired
6,2026-08-21T02:00:00-03:00,3,103.14510555924436,650.2231391567151,3.8557462203001522,642.3843133624139,3.8292178332606186,paired
6,2026-08-21T02:00:00-03:00,4,87.31044686781362,633.6152347145634,3.7993970393333862,622.4318638819043,3.7611405936321463,paired
6,2026-08-21T02:00:00-03:00,5,73.90669766563718,623.0167677882787,3.763147803696861,608.6266741250097,3.7135581102880506,paired
6,2026-08-21T02:00:00-03:00,6,62.56066892097769,613.1790492727882,3.7292931084337697,595.7781451464213,3.668908182077252,paired
6,2026-08-21T02:00:00-03:00,7,52.95646293853983,606.4745508815242,3.706104081172139,586.3687233038603,3.6359802230560136,paired
6,2026-08-21T02:00:00-03:00,8,44.82667809232107,604.1468156956894,3.698030638056305,581.7597904502065,3.6197792044695456,paired
6,2026-08-21T02:00:00-03:00,9,37.944963792704236,605.5099738476742,3.702759984420136,581.801658850445,3.619926593580698,paired
6,2026-08-21T02:00:00-03:00,10,32.11971840216018,608.5787292329279,3.713392157507264,584.5349351190758,3.629539948848713,paired
6,2026-08-21T02:00:00-03:00,11,27.18875463606135,613.6119855763843,3.7307872415987813,590.3749661869857,3.6500239680566278,paired
6,2026-08-21T02:00:00-03:00,12,23.014783921960895,624.1850704683005,3.767154945564565,602.7655489562535,3.693234384194822,paired
6,2026-08-21T03:00:00-03:00,1,138.87628793912376,691.4593273380524,3.9971457137270026,689.4026035347517,3.9903554997707413,paired
6,2026-08-21T03:00:00-03:00,2,117.55623976111508,661.2942428301118,3.896781661377089,656.064828203445,3.879209524456096,paired
6,2026-08-21T03:00:00-03:00,3,99.50920860464329,639.5017015611008,3.8232035105942455,631.1014401493051,3.7945915386685716,paired
6,2026-08-21T03:00:00-03:00,4,84.23272654215839,622.3584771888574,3.764660276828347,611.0609873284892,3.7257492007695685,paired
6,2026-08-21T03:00:00-03:00,5,71.30146365564563,606.8111569225622,3.711042166599645,592.5648498405467,3.661457001510329,paired
6,2026-08-21T03:00:00-03:00,6,60.35538594245635,593.2176110694812,3.663738677772299,576.3583591234144,3.604502663370935,paired
6,2026-08-21T03:00:00-03:00,7,51.08973119900917,582.945901323007,3.627724700392327,564.0650497836588,3.5608991215171137,paired
6,2026-08-21T03:00:00-03:00,8,43.246523789535104,575.9304489135909,3.6029907865837503,555.7411286834949,3.5311723050577317,paired
6,2026-08-21T03:00:00-03:00,9,36.60739205288865,570.4348056745079,3.5835361960394767,549.9765760737339,3.510487760370644,paired
6,2026-08-21T03:00:00-03:00,10,30.987488368676143,566.6836105735482,3.5702165982499574,547.0161770790914,3.499833595355602,paired
6,2026-08-21T03:00:00-03:00,11,26.230342604344823,568.7489015430406,3.5775540277366,550.7914753350753,3.51341672142874,paired
6,2026-08-21T03:00:00-03:00,12,22.20350565219757,573.330345465058,3.59379512702178,557.8272566555798,3.5386379744348844,paired
6,2026-08-21T04:00:00-03:00,1,129.88463813242265,669.3094657545512,3.9292598396433203,667.0788774366927,3.9218046980250403,paired
6,2026-08-21T04:00:00-03:00,2,109.94497252312637,643.4943469547521,3.842399141645032,637.9238651690295,3.8234858491755492,paired
6,2026-08-21T04:00:00-03:00,3,93.06640998442718,623.2174307280764,3.7732536097511,614.4794506980172,3.743197170863576,paired
6,2026-08-21T04:00:00-03:00,4,78.77901525299498,604.2850254702942,3.7079276810617294,592.4729643403876,3.6667815290018053,paired
6,2026-08-21T04:00:00-03:00,5,66.68499671653919,588.5780437407866,3.6531467063523575,573.8140946365064,3.6011529426068405,paired
6,2026-08-21T04:00:00-03:00,6,56.447631044941026,577.9122050900269,3.61563490315746,560.440668756351,3.5536216783315124,paired
6,2026-08-21T04:00:00-03:00,7,47.78188809291066,571.0086362209335,3.5912166139840966,551.2777654927525,3.520809583357199,paired
6,2026-08-21T04:00:00-03:00,8,40.4464950514173,565.8543751444624,3.5729135078721006,544.5134850727767,3.496455582890867,paired
6,2026-08-21T04:00:00-03:00,9,34.23721889690341,563.100610404835,3.5631091098901173,541.1710455967755,3.4843796826879654,paired
6,2026-08-21T04:00:00-03:00,10,28.981180107308326,566.3070898926962,3.5745236226930652,544.7867074840348,3.4974414780278176,paired
6,2026-08-21T04:00:00-03:00,11,24.532039326599904,571.3811508262419,3.5925370321778214,551.2018042028889,3.520536717571737,paired
6,2026-08-21T04:00:00-03:00,12,20.765922964264668,579.4119069357799,3.6209249432255284,561.4172191832646,3.557106777294919,paired
6,2026-08-21T05:00:00-03:00,1,119.75547283968152,651.4571391829683,3.8759132233847318,649.573843741534,3.869555236242358,paired
6,2026-08-21T05:00:00-03:00,2,101.3708192144247,628.9116227165221,3.7993396706096982,624.1925615903958,3.7831824405619034,paired
6,2026-08-21T05:00:00-03:00,3,85.80854590220083,606.1487023658162,3.720976428907914,598.8174981147157,3.6955043755179062,paired
6,2026-08-21T05:00:00-03:00,4,72.63536594565039,584.7083561138708,3.6461511386351626,574.9626398936405,3.6118000418521774,paired
6,2026-08-21T05:00:00-03:00,5,61.484509853735105,566.672731117459,3.5824081566905264,554.7662707098561,3.5399101969809363,paired
6,2026-08-21T05:00:00-03:00,6,52.04551395504365,551.590653255963,3.5285178355303266,537.8960380617916,3.479104717177022,paired
6,2026-08-21T05:00:00-03:00,7,44.05557642548388,538.0673404251606,3.479725704958139,523.2270638115842,3.4256498375306474,paired
6,2026-08-21T05:00:00-03:00,8,37.29224032369387,526.0141923584174,3.4358491464509324,510.7901713862262,3.379887317798092,paired
6,2026-08-21T05:00:00-03:00,9,31.567199914235694,519.2432620742024,3.4110359554929426,504.6390610152954,3.3570996235559765,paired
6,2026-08-21T05:00:00-03:00,10,26.721057833369077,514.5797643309504,3.393875225377899,501.4526559933561,3.3452541987538416,paired
6,2026-08-21T05:00:00-03:00,11,22.618887125692112,512.8225300454826,3.3873938505863936,501.9723939116826,3.347188239974704,paired
6,2026-08-21T05:00:00-03:00,12,19.146474589261967,514.0483287513154,3.3919159571442474,506.153027795071,3.3627179503056235,paired
6,2026-08-21T06:00:00-03:00,1,107.44707010904469,635.0135565893569,3.8267231556519277,633.8526841788031,3.8227671167750246,paired
6,2026-08-21T06:00:00-03:00,2,90.9519812403469,614.4533255848797,3.7562502714829233,611.3727218842589,3.7456154682917373,paired
6,2026-08-21T06:00:00-03:00,3,76.98918996254761,598.3106422081569,3.7002977609152397,593.2821043213444,3.6827530432740994,paired
6,2026-08-21T06:00:00-03:00,4,65.16994231742845,590.0292980050833,3.671374210352553,583.2837693149638,3.647702060080117,paired
6,2026-08-21T06:00:00-03:00,5,55.165165183878656,585.5164432910376,3.655548510406549,577.3010642099481,3.6266208965402114,paired
6,2026-08-21T06:00:00-03:00,6,46.696304178725256,582.5095393816955,3.644978499293027,573.0550024218744,3.611609405730642,paired
6,2026-08-21T06:00:00-03:00,7,39.52756810722415,580.3104826378622,3.6372353192158573,570.1703608081089,3.601387278690565,paired
6,2026-08-21T06:00:00-03:00,8,33.45936403213432,582.4533977729741,3.6447809534305713,572.1005086970316,3.6082291646176317,paired
6,2026-08-21T06:00:00-03:00,9,28.322740179664027,586.4635753569578,3.6588736975568232,576.5768222214201,3.6240633524458112,paired
6,2026-08-21T06:00:00-03:00,10,23.974681960910708,593.3745107176368,3.683075953455529,584.6015843610144,3.652334712915865,paired
6,2026-08-21T06:00:00-03:00,11,20.29413013997559,603.3487671547747,3.717820588116638,596.329304320667,3.693391437679455,paired
6,2026-08-21T06:00:00-03:00,12,17.17861028604114,615.0106267877468,3.7581720396995206,610.2477807801895,3.7417269635713537,paired
6,2026-08-21T07:00:00-03:00,1,99.19478564914428,617.5245831272857,3.7715088860099644,616.3970643619366,3.767626079945559,paired
6,2026-08-21T07:00:00-03:00,2,83.96657325644239,598.2602058783078,3.7047980133009975,595.5944180796886,3.695503619744757,paired
6,2026-08-21T07:00:00-03:00,3,71.07616976326746,585.74393075219,3.661023307452003,581.8254902437676,3.6472469956038913,paired
6,2026-08-21T07:00:00-03:00,4,60.16467877982874,575.3532703644554,3.624415789842185,570.3312391184835,3.606633834089618,paired
6,2026-08-21T07:00:00-03:00,5,50.92830107103916,564.9505028231497,3.5875165262402846,558.962342894768,3.566160671279223,paired
6,2026-08-21T07:00:00-03:00,6,43.109876136361734,554.2328236398698,3.5492328949199003,547.8200007775807,3.5261935418709736,paired
6,2026-08-21T07:00:00-03:00,7,36.4917223117282,547.5436885449935,3.5251985697169874,541.3558833096884,3.502867366672079,paired
6,2026-08-21T07:00:00-03:00,8,30.889576046660995,542.3953374428071,3.506625317564645,537.094021478772,3.4874310421600963,paired
6,2026-08-21T07:00:00-03:00,9,26.147461613117393,539.9771018955756,3.4978784661554907,536.3917424489091,3.484883011314364,paired
6,2026-08-21T07:00:00-03:00,10,22.133348407782734,540.1026277705315,3.498332858902668,539.0226344577311,3.4944220810282833,paired
6,2026-08-21T07:00:00-03:00,11,18.735474937824854,541.2103885652815,3.502341142104265,543.3459807319578,3.5100598269782775,paired
6,2026-08-21T07:00:00-03:00,12,15.859237142014855,539.1802650926367,3.49499306230101,545.2058434555059,3.5167726820754246,paired
6,2026-08-21T08:00:00-03:00,1,95.6050492371613,606.9697532753257,3.738766145926814,606.5741024867345,3.7373951232589424,paired
6,2026-08-21T08:00:00-03:00,2,80.9279269865244,591.6052912660615,3.685275673897538,590.8091720200733,3.6824899324439184,paired
6,2026-08-21T08:00:00-03:00,3,68.50401122737485,580.0620013145036,3.644745152054931,579.1426288844668,3.641504135959185,paired
6,2026-08-21T08:00:00-03:00,4,57.98739358567425,569.2302150650379,3.606437016959798,568.3534566679529,3.603324337355819,paired
6,2026-08-21T08:00:00-03:00,5,49.08526894431247,559.2741087370765,3.570984155223876,558.6821699962608,3.568868892612701,paired
6,2026-08-21T08:00:00-03:00,6,41.54978312270131,554.2454333060253,3.552987608348394,554.510167372434,3.553936556668059,paired
6,2026-08-21T08:00:00-03:00,7,35.17113208653513,550.9549819571514,3.5411786573426567,552.7017984856816,3.5474510092559925,paired
6,2026-08-21T08:00:00-03:00,8,29.771720554965878,550.4144779614954,3.5392363423634694,554.3354076082236,3.5533101433674994,paired
6,2026-08-21T08:00:00-03:00,9,25.201217368328866,552.8264716445805,3.5478983929993615,559.5635479106314,3.5720181457211893,paired
6,2026-08-21T08:00:00-03:00,10,21.33236994728632,557.0516148875847,3.5630378393530022,567.1612276364064,3.599088780409327,paired
6,2026-08-21T08:00:00-03:00,11,18.057461308983623,558.4640063392934,3.568089084188698,572.5325231501487,3.6181448215186083,paired
6,2026-08-21T08:00:00-03:00,12,15.285310995973987,557.962959079963,3.566297698727594,576.6288172423057,3.632632465218068,paired
6,2026-08-21T09:00:00-03:00,1,101.0948996070785,580.7207910394138,3.6508002801762465,581.7425931983119,3.654398598392182,paired
6,2026-08-21T09:00:00-03:00,2,85.57498499704329,561.551563758688,3.582848625489692,565.0235850468018,3.595220061463055,paired
6,2026-08-21T09:00:00-03:00,3,72.43766090778563,547.8692122849793,3.5338141519536435,554.8255529609851,3.5588007602712834,paired
6,2026-08-21T09:00:00-03:00,4,61.31715615226378,532.9029587044595,3.4796497365742733,544.1077307796121,3.5202536968769373,paired
6,2026-08-21T09:00:00-03:00,5,51.903852105155366,522.1274704294815,3.440298474674082,538.3837272137654,3.4995505672259415,paired
6,2026-08-21T09:00:00-03:00,6,43.93566225843925,512.8772139844785,3.4062737960165594,535.1349134468221,3.4877632454892926,paired
6,2026-08-21T09:00:00-03:00,7,37.19073517273511,506.5802749404638,3.3829804473405107,536.097250947897,3.491257580128418,paired
6,2026-08-21T09:00:00-03:00,8,31.481277658966842,505.1272724550058,3.37759018829497,542.6657644033886,3.515045976959543,paired
6,2026-08-21T09:00:00-03:00,9,26.648326214522605,506.79622246401385,3.3837810612397,552.6974432139491,3.551169294676741,paired
6,2026-08-21T09:00:00-03:00,10,22.557321139516866,506.8610597288921,3.384021416972663,561.1579585631108,3.58144433254091,paired
6,2026-08-21T09:00:00-03:00,11,19.09436010708975,505.23567694772413,3.3779925410412583,567.7432305980453,3.6048907569272877,paired
6,2026-08-21T09:00:00-03:00,12,16.163026879131863,504.08657934412406,3.373725916681438,574.7198304082805,3.6296195518537284,paired
6,2026-08-21T10:00:00-03:00,1,105.70621794474368,574.0240273065272,3.630884359321349,575.111160221953,3.6347293256135482,paired
6,2026-08-21T10:00:00-03:00,2,89.47838169752983,553.0150645527062,3.5560350271676024,557.2947182852994,3.5713675598451204,paired
6,2026-08-21T10:00:00-03:00,3,75.7418148797458,533.7134339399663,3.4863234469938464,542.5544290710523,3.5183697038376143,paired
6,2026-08-21T10:00:00-03:00,4,64.11406210575281,510.19620796647604,3.400095554987906,524.6333172319615,3.4532026240919875,paired
6,2026-08-21T10:00:00-03:00,5,54.27138188102159,488.0143587603583,3.3173879191340903,508.68735624661394,3.394512918809132,paired
6,2026-08-21T10:00:00-03:00,6,45.93973294684437,471.71636042342243,3.255717968417699,499.710013779021,3.3611681721915088,paired
6,2026-08-21T10:00:00-03:00,7,38.887144385859,463.44205800587554,3.2241035727286103,499.90464037134916,3.361893447363133,paired
6,2026-08-21T10:00:00-03:00,8,32.917257055812286,461.6742184018148,3.2173216782299465,507.6458738319442,3.3906558923062717,paired
6,2026-08-21T10:00:00-03:00,9,27.86385653127172,459.095522401508,3.207411645761056,515.1402580241345,3.418344960499032,paired
6,2026-08-21T10:00:00-03:00,10,23.586245338695488,454.7578152760124,3.1906944645017385,521.2325295693402,3.440742628102343,paired
6,2026-08-21T10:00:00-03:00,11,19.965325637992162,450.6362801812478,3.1747549319174797,527.3352943128332,3.463080710360504,paired
6,2026-08-21T10:00:00-03:00,12,16.90028328405041,444.86931252755846,3.1523598581402363,531.4892201592263,3.478230018157379,paired
6,2026-08-21T11:00:00-03:00,1,102.35418039133764,566.0605895193494,3.6073040969137224,568.4988883229078,3.6159692228491913,paired
6,2026-08-21T11:00:00-03:00,2,86.64094316742457,543.818289383744,3.5276033157419695,550.7116832992834,3.552432893410825,paired
6,2026-08-21T11:00:00-03:00,3,73.33997501851121,516.8992332361172,3.429490313123953,529.2740299786709,3.4748252948783236,paired
6,2026-08-21T11:00:00-03:00,4,62.08094855710391,492.56402914889964,3.339133402124813,510.68704752361793,3.4065787877533626,paired
6,2026-08-21T11:00:00-03:00,5,52.5503884174628,473.751053366839,3.2681286774779803,498.77383916677053,3.36234653918088,paired
6,2026-08-21T11:00:00-03:00,6,44.482943431285655,462.5116791064133,3.2252041056537744,495.65410979172253,3.350698180438652,paired
6,2026-08-21T11:00:00-03:00,7,37.6539986839263,456.37507559354077,3.2016027149281943,498.499694774498,3.361324043029305,paired
6,2026-08-21T11:00:00-03:00,8,31.87342175499884,448.960913580765,3.1729285467951502,500.84896332801895,3.3700794597853836,paired
6,2026-08-21T11:00:00-03:00,9,26.98026902533744,440.32989646382833,3.139323650819807,501.8977046439607,3.3739830104407478,paired
6,2026-08-21T11:00:00-03:00,10,22.838304662580445,432.9031411566558,3.1102094391969928,503.7501208995337,3.3808704822324174,paired
6,2026-08-21T11:00:00-03:00,11,19.33220752435845,423.55705822206954,3.0733036621080014,503.45138177550274,3.379760382658209,paired
6,2026-08-21T11:00:00-03:00,12,16.364360371162253,419.2518014578508,3.056200523687444,508.12136361628575,3.397085687319475,paired
6,2026-08-21T12:00:00-03:00,1,89.3672020470101,545.3606889374046,3.539647600195881,547.9918531988778,3.5491286873301933,paired
6,2026-08-21T12:00:00-03:00,2,75.64770333740113,520.0832953650125,3.447672074984446,527.3028152240358,3.474109042335373,paired
