source,lead_h,family,phase,subset,n,mae_m3_s,bias_m3_s,p90_absolute_m3_s
julho,1,weighted_delta,test,high_flow,271,206.89501263256602,-32.48921342757792,354.1944038745424
julho,1,reference_absolute,validation,all,6551,169.42441493402282,166.65651531540806,236.03370112107467
julho,1,reference_absolute,validation,high_flow,28,279.0401414532406,254.12468238054072,466.8072534120469
julho,1,reference_absolute,test,all,1967,119.59990854896105,74.00845674123545,244.3219023783307
julho,1,reference_absolute,test,high_flow,271,220.23330215280075,-14.788161060594897,330.8476695442515
julho,1,weighted_absolute,validation,all,6551,44.45770247980525,11.82794284769974,100.0
julho,1,weighted_absolute,validation,high_flow,28,197.07885821464006,147.08591624124003,365.36686103336274
julho,1,weighted_absolute,test,all,1967,95.8871272703411,9.598626864490528,210.27483505849102
julho,1,weighted_absolute,test,high_flow,271,212.51217789969573,-54.119943210071206,317.53988881154083
julho,2,reference_delta,validation,all,6550,50.73125755358937,7.403141759834866,131.6044505106201
julho,2,reference_delta,validation,high_flow,28,194.14880946731859,-37.263975198973924,377.98481916438396
julho,2,reference_delta,test,all,1966,112.58509742011988,0.8834314062341448,274.5913158415694
julho,2,reference_delta,test,high_flow,271,272.26070418556196,-47.591908273130954,413.8061800724522
julho,2,weighted_delta,validation,all,6550,50.76051085282967,5.0293267545038685,131.30982714476463
julho,2,weighted_delta,validation,high_flow,28,194.65588008558666,-38.92834241474609,378.8410894821063
julho,2,weighted_delta,test,all,1966,112.52516517407028,0.15509760010721016,273.8785806147099
julho,2,weighted_delta,test,high_flow,271,272.3354447786299,-48.04192057299659,413.33480750799276
julho,2,reference_absolute,validation,all,6550,169.91858476925998,166.59735682700477,245.90157994390415
julho,2,reference_absolute,validation,high_flow,28,272.0214520776101,246.5639363674597,514.4925824691618
julho,2,reference_absolute,test,all,1966,135.783278943242,73.06615545501515,289.98419179134
julho,2,reference_absolute,test,high_flow,271,272.8621256521621,-30.723178279468755,421.04455147836273
julho,2,weighted_absolute,validation,all,6550,50.49005387149717,12.136552369307875,112.47813395357619
julho,2,weighted_absolute,validation,high_flow,28,192.0986834476783,139.37745679609125,413.58830697679133
julho,2,weighted_absolute,test,all,1966,115.4470082249108,8.90571216393162,242.1404279122191
julho,2,weighted_absolute,test,high_flow,271,266.935920747727,-70.10471338858643,383.79801104568713
julho,3,reference_delta,validation,all,6549,62.258473961999805,9.431748995031851,153.3111545784509
julho,3,reference_delta,validation,high_flow,28,196.33987732450512,-50.690097039080094,361.9354173233189
julho,3,reference_delta,test,all,1965,137.4355404298288,0.10826204036310705,293.7639553348943
julho,3,reference_delta,test,high_flow,271,327.1096898861756,-69.41800965759751,503.930195517496
julho,3,weighted_delta,validation,all,6549,62.16579012827795,5.600565052790061,151.77389842777305
julho,3,weighted_delta,validation,high_flow,28,197.052482698625,-53.40345967355615,364.7509033365142
julho,3,weighted_delta,test,all,1965,137.3442035229737,-1.1883216775657472,293.98277130319576
julho,3,weighted_delta,test,high_flow,271,327.18805940474226,-70.22440025423167,503.9331146395689
julho,3,reference_absolute,validation,all,6549,170.65487181799298,166.75265155955532,255.645398052262
julho,3,reference_absolute,validation,high_flow,28,264.4918782230826,244.09789145529712,486.26030996328603
julho,3,reference_absolute,test,all,1965,150.44269117853682,71.13093315607269,310.74098570710635
julho,3,reference_absolute,test,high_flow,271,322.62475323353806,-52.39401217679205,481.5710309230905
julho,3,weighted_absolute,validation,all,6549,57.15518982905187,12.800470990904628,128.0800329721259
julho,3,weighted_absolute,validation,high_flow,28,185.6104239158724,136.89716057566005,379.98136439655326
julho,3,weighted_absolute,test,all,1965,133.31683656595652,7.218790491651724,258.3159613665319
julho,3,weighted_absolute,test,high_flow,271,319.77935340671377,-91.9783355400115,460.44890789899017
julho,4,reference_delta,validation,all,6548,72.54406281796274,10.785714175781152,178.9509505942402
julho,4,reference_delta,validation,high_flow,28,187.17176800525593,-45.14931161572482,393.6792255460551
julho,4,reference_delta,test,all,1964,157.13028339741757,-1.3534284160327592,302.8101859990651
julho,4,reference_delta,test,high_flow,271,371.3305699661136,-96.33018657736193,581.0472187539508
julho,4,weighted_delta,validation,all,6548,72.31082714300862,5.544742158048295,178.40633365138783
julho,4,weighted_delta,validation,high_flow,28,188.04928860682952,-48.90095348559352,390.0500048750891
julho,4,weighted_delta,test,all,1964,157.0350403900713,-3.231994952424036,301.39587914163235
julho,4,weighted_delta,test,high_flow,271,371.4330047222325,-97.51141559935782,581.579183660371
julho,4,reference_absolute,validation,all,6548,171.27053323787933,166.61515739477966,267.802316711476
julho,4,reference_absolute,validation,high_flow,28,276.25345400724115,253.44105005384603,484.2091983591582
julho,4,reference_absolute,test,all,1964,163.13380048987455,68.44403007986628,323.9321737575247
julho,4,reference_absolute,test,high_flow,271,367.73148053305556,-78.56662729873217,527.9197360138932
julho,4,weighted_absolute,validation,all,6548,64.0715042492595,13.44255934947504,146.9521606234424
julho,4,weighted_absolute,validation,high_flow,28,190.6529148813846,146.77315994465638,375.99777609730614
julho,4,weighted_absolute,test,all,1964,148.74065910760035,4.871573680892584,269.25825273146984
julho,4,weighted_absolute,test,high_flow,271,368.14071378179233,-118.42094008493815,518.5692708526412
julho,5,reference_delta,validation,all,6547,82.2980756660968,11.926459803789236,202.3472637596212
julho,5,reference_delta,validation,high_flow,28,187.2286876665864,-32.17342254811297,376.372757602331
julho,5,reference_delta,test,all,1963,174.26374657489214,-3.745332697259744,313.2951622065503
julho,5,reference_delta,test,high_flow,271,417.1736217100644,-127.08265808532765,677.1222484108807
julho,5,weighted_delta,validation,all,6547,82.01961378597187,5.174072918814204,200.34976314806497
julho,5,weighted_delta,validation,high_flow,28,188.17288409883696,-37.13986991920372,371.51486566611084
julho,5,weighted_delta,test,all,1963,174.16217043705268,-6.3597524471310525,314.5394534535837
julho,5,weighted_delta,test,high_flow,271,417.48381680435887,-128.74851082903425,679.4210311468427
julho,5,reference_absolute,validation,all,6547,172.53253003209514,167.05551571292236,285.4612227870803
julho,5,reference_absolute,validation,high_flow,28,290.60070800002785,266.0945052284309,521.5867937227459
julho,5,reference_absolute,test,all,1963,173.83831020406967,64.69137885661638,332.53392598557923
julho,5,reference_absolute,test,high_flow,271,412.6506823471559,-108.02008248921123,657.5647877250005
julho,5,weighted_absolute,validation,all,6547,71.58394804745022,14.714806508316068,164.6211111250895
julho,5,weighted_absolute,validation,high_flow,28,220.81999393124812,159.83766014435835,418.6746007890383
julho,5,weighted_absolute,test,all,1963,162.39041614336077,1.4078431549129475,279.38503949841845
julho,5,weighted_absolute,test,high_flow,271,415.9745994005069,-148.26793729202183,673.9701158049911
julho,6,reference_delta,validation,all,6546,91.87482486016397,15.349135477783468,227.2742125382864
julho,6,reference_delta,validation,high_flow,28,249.41506111704535,-32.00870825004625,498.2794908369593
julho,6,reference_delta,test,all,1962,189.36545227364064,-7.081513902982244,318.4865133693754
julho,6,reference_delta,test,high_flow,271,459.587434411649,-158.8047786547275,828.6420168803232
julho,6,weighted_delta,validation,all,6546,91.30326698582039,6.9089180423687555,225.57975889359008
julho,6,weighted_delta,validation,high_flow,28,249.16173290948834,-38.296294528204804,492.33508028266203
julho,6,weighted_delta,test,all,1962,189.29273533039057,-10.414824818042792,317.90127805530085
julho,6,weighted_delta,test,high_flow,271,460.1177733371253,-160.95309267714705,827.8471378493571
julho,6,reference_absolute,validation,all,6546,174.81344358275462,168.02405786590597,298.2152292371268
julho,6,reference_absolute,validation,high_flow,28,330.0884380980243,264.92972751549866,594.1448343390701
julho,6,reference_absolute,test,all,1962,182.9357411812609,60.00509501583422,343.6380506641546
julho,6,reference_absolute,test,high_flow,271,451.8352909323696,-138.23020178169153,724.8014678024706
julho,6,weighted_absolute,validation,all,6546,79.34804083118738,16.51513888535197,185.80700282591246
julho,6,weighted_absolute,validation,high_flow,28,292.42316951639657,158.87491857324156,492.1524736860312
julho,6,weighted_absolute,test,all,1962,174.0185871120336,-2.847138031794809,294.08076070568757
julho,6,weighted_absolute,test,high_flow,271,455.6654321326083,-178.2967132077625,777.7464209265542
julho,7,reference_delta,validation,all,6545,100.23852490380028,19.501065528908693,248.721122462456
julho,7,reference_delta,validation,high_flow,28,291.31094075350325,-6.630618170692442,540.5360880042381
julho,7,reference_delta,test,all,1961,204.91709209019484,-10.649045829958288,333.3483510253945
julho,7,reference_delta,test,high_flow,271,515.0257555348941,-188.6805832214149,917.1653741544148
julho,7,weighted_delta,validation,all,6545,99.49261806799592,9.45420294565861,244.3918386550252
julho,7,weighted_delta,validation,high_flow,28,291.1160797495011,-14.095374734443945,538.1734815365528
julho,7,weighted_delta,test,all,1961,204.92972881973293,-14.60917628361845,332.14758864213513
julho,7,weighted_delta,test,high_flow,271,515.7280040949422,-191.227913910021,917.6797457708785
julho,7,reference_absolute,validation,all,6545,177.5155764102208,169.84868644879273,312.08501817396524
julho,7,reference_absolute,validation,high_flow,28,363.80567765757,285.96743247320944,715.318463106633
julho,7,reference_absolute,test,all,1961,193.47471097257082,55.27063727729151,356.3478490950492
julho,7,reference_absolute,test,high_flow,271,498.0882237150344,-165.72054762003532,801.1693862115328
julho,7,weighted_absolute,validation,all,6545,87.00444645651953,19.460941463645142,196.04248933320986
julho,7,weighted_absolute,validation,high_flow,28,334.61046379563277,180.9630647657821,606.2142734278715
julho,7,weighted_absolute,test,all,1961,185.97306524323423,-7.027740539598661,307.3007224372716
julho,7,weighted_absolute,test,high_flow,271,501.9010998642021,-205.47305594069428,821.641493028686
julho,8,reference_delta,validation,all,6544,107.78930567842053,24.585396474842938,259.81823532397084
julho,8,reference_delta,validation,high_flow,28,338.5975769324695,13.980643559379681,644.5253317930024
julho,8,reference_delta,test,all,1960,217.52222879116616,-14.806456885318738,342.7395072706678
julho,8,reference_delta,test,high_flow,271,563.6511925148726,-219.22150021677794,1051.004174200099
julho,8,weighted_delta,validation,all,6544,106.77307731705274,12.741241914160616,259.76373602401515
julho,8,weighted_delta,validation,high_flow,28,337.67145255663036,5.249981531413084,645.0618405063774
julho,8,weighted_delta,test,all,1960,217.66246548694164,-19.36804547911833,340.34375643927405
julho,8,weighted_delta,test,high_flow,271,564.2381729781205,-222.15274783994371,1054.8612402767824
julho,8,reference_absolute,validation,all,6544,181.4345891878253,172.37521177173838,320.55336850521155
julho,8,reference_absolute,validation,high_flow,28,427.113948811398,298.43678996777805,806.4667687624542
julho,8,reference_absolute,test,all,1960,203.0183198958557,49.86409230411079,367.69520594313536
julho,8,reference_absolute,test,high_flow,271,543.0236921245437,-194.40946608633328,924.9838910526256
julho,8,weighted_absolute,validation,all,6544,93.9254612537656,23.029256139456695,211.15865291692285
julho,8,weighted_absolute,validation,high_flow,28,394.8668024067712,194.755397204038,706.3676176262678
julho,8,weighted_absolute,test,all,1960,196.70953420440884,-11.850520701519574,323.7050193643237
julho,8,weighted_absolute,test,high_flow,271,547.9158112132868,-234.0194057656108,939.7184452109748
julho,9,reference_delta,validation,all,6543,114.44567881747525,28.152701837843924,270.11532438716193
julho,9,reference_delta,validation,high_flow,28,405.53230004188197,79.14267451226247,688.5488129137475
julho,9,reference_delta,test,all,1959,227.0794091187324,-19.03485476938394,353.3912639949295
julho,9,reference_delta,test,high_flow,271,609.4159283509719,-251.82754349432628,1276.735687892665
julho,9,weighted_delta,validation,all,6543,113.2604270039377,14.519866486628475,268.94975948469653
julho,9,weighted_delta,validation,high_flow,28,405.56609955778237,69.22461996526576,699.0098963795018
julho,9,weighted_delta,test,all,1959,227.28891199173316,-24.170887126537213,352.93841326284723
julho,9,weighted_delta,test,high_flow,271,610.1531022700764,-255.16197207125614,1277.4628815104786
julho,9,reference_absolute,validation,all,6543,183.53458041857607,172.98749712063793,329.30676955990685
julho,9,reference_absolute,validation,high_flow,28,521.3407028530094,355.3508261051101,898.5850212974976
julho,9,reference_absolute,test,all,1959,211.375571164648,44.20803078590789,376.698132725508
julho,9,reference_absolute,test,high_flow,271,587.1527010003662,-226.29333703290789,1210.3496928928123
julho,9,weighted_absolute,validation,all,6543,99.81880657897118,24.758132269830437,219.0987000974063
julho,9,weighted_absolute,validation,high_flow,28,474.98875345109997,253.88673929115814,795.9185720419728
julho,9,weighted_absolute,test,all,1959,205.99892765411985,-16.882025302393636,335.3818197899373
julho,9,weighted_absolute,test,high_flow,271,594.4278562026376,-265.8934704854479,1201.847671274022
julho,10,reference_delta,validation,all,6542,120.16983043432101,31.681445169777884,275.9360092829522
julho,10,reference_delta,validation,high_flow,28,497.4095309754929,149.65107676226634,937.0762193087589
julho,10,reference_delta,test,all,1958,236.38021489261175,-24.084292347128102,367.3417451802262
julho,10,reference_delta,test,high_flow,271,665.3661568404963,-291.90578160156076,1570.6415899377957
julho,10,weighted_delta,validation,all,6542,118.69637691138286,16.257482018472245,276.3824529816794
julho,10,weighted_delta,validation,high_flow,28,497.26621792487737,138.54821948095042,942.3426277419657
julho,10,weighted_delta,test,all,1958,236.7621891347393,-29.751758091084398,363.70849921537916
julho,10,weighted_delta,test,high_flow,271,666.2675402612327,-295.6328695100675,1575.9150539518548
julho,10,reference_absolute,validation,all,6542,185.96760167547302,173.63982255516663,330.83582292125965
julho,10,reference_absolute,validation,high_flow,28,615.1993591895543,413.6387278494005,1010.6278182224546
julho,10,reference_absolute,test,all,1958,220.30823032646333,37.93380989425557,395.1498445716833
julho,10,reference_absolute,test,high_flow,271,638.2530058631384,-264.8037465902642,1363.8200612192231
julho,10,weighted_absolute,validation,all,6542,105.45767758200623,26.59062318820773,225.1094703288769
julho,10,weighted_absolute,validation,high_flow,28,577.1720325227275,314.3663038300764,941.6664197381244
julho,10,weighted_absolute,test,all,1958,215.90533427057787,-22.52359489413484,352.7471098848945
julho,10,weighted_absolute,test,high_flow,271,648.5498501695339,-304.4965703450458,1371.3622820640649
julho,11,reference_delta,validation,all,6541,124.46143481185847,36.62644026393301,281.50885098042505
julho,11,reference_delta,validation,high_flow,28,608.8678821200199,235.35442457711522,1154.9681973786592
julho,11,reference_delta,test,all,1957,246.35988560412352,-29.179438075023615,376.723831523761
julho,11,reference_delta,test,high_flow,271,729.8799581223853,-328.6906148763272,1854.1446555071027
julho,11,weighted_delta,validation,all,6541,122.64291860562284,19.512315572377968,279.3436424996227
julho,11,weighted_delta,validation,high_flow,28,608.0342713578588,223.19846218750322,1145.7622925303797
julho,11,weighted_delta,test,all,1957,246.85191018804673,-35.37174279431322,373.327679360296
julho,11,weighted_delta,test,high_flow,271,731.030820436748,-332.8166361810062,1855.3357622650353
julho,11,reference_absolute,validation,all,6541,188.7614839437593,175.67885483786685,339.3755745012762
julho,11,reference_absolute,validation,high_flow,28,731.6138119236936,483.5809331985599,1323.9575555872468
julho,11,reference_absolute,test,all,1957,230.44277463963326,31.579628254575002,410.10965385845776
julho,11,reference_absolute,test,high_flow,271,698.9300376195064,-299.67527290470076,1618.9042540718956
julho,11,weighted_absolute,validation,all,6541,109.82099769461746,30.028476264535513,232.22218996555785
julho,11,weighted_absolute,validation,high_flow,28,694.7798732432968,386.6957848685556,1235.9719255602593
julho,11,weighted_absolute,test,all,1957,226.57924833549606,-28.15316246521343,374.74476229863194
julho,11,weighted_absolute,test,high_flow,271,710.6859691171805,-339.4216860790587,1646.191532037593
carreiro,0,reference_delta,validation,all,6253,1.7002517226004359,-0.07568697215702135,3.7503244204040374
carreiro,0,reference_delta,validation,high_flow,27,11.20233914202531,-0.841902362707051,23.067862174172582
carreiro,0,reference_delta,test,all,1703,5.614341450636123,-2.6636075325171276,7.909062451757187
carreiro,0,reference_delta,test,high_flow,241,22.586819009306918,-19.18658720408506,13.535565607387223
carreiro,0,weighted_delta,validation,all,6253,1.7002517226004359,-0.07568697215702135,3.7503244204040374
carreiro,0,weighted_delta,validation,high_flow,27,11.20233914202531,-0.841902362707051,23.067862174172582
carreiro,0,weighted_delta,test,all,1703,5.614341450636123,-2.6636075325171276,7.909062451757187
carreiro,0,weighted_delta,test,high_flow,241,22.586819009306918,-19.18658720408506,13.535565607387223
carreiro,0,reference_absolute,validation,all,6253,9.042878913591734,0.47428643703723067,22.172348208092664
carreiro,0,reference_absolute,validation,high_flow,27,57.93716486432117,8.436447664274823,93.56466360096466
carreiro,0,reference_absolute,test,all,1703,43.622088997425855,-4.238879104113958,83.21036327760764
carreiro,0,reference_absolute,test,high_flow,241,93.30981934521616,-91.96453255496415,124.57070771144552
carreiro,0,weighted_absolute,validation,all,6253,9.042878913591734,0.47428643703723067,22.172348208092664
carreiro,0,weighted_absolute,validation,high_flow,27,57.93716486432117,8.436447664274823,93.56466360096466
carreiro,0,weighted_absolute,test,all,1703,43.622088997425855,-4.238879104113958,83.21036327760764
carreiro,0,weighted_absolute,test,high_flow,241,93.30981934521616,-91.96453255496415,124.57070771144552
carreiro,1,reference_delta,validation,all,6251,4.922442137226846,0.003050355571906979,17.221117556025384
carreiro,1,reference_delta,validation,high_flow,27,31.472757641425957,2.2462343049811615,66.86534788834719
carreiro,1,reference_delta,test,all,1699,11.73371734507158,-3.115149075880112,21.978258345389875
carreiro,1,reference_delta,test,high_flow,240,34.280133863826634,-26.172544126093726,44.059753727549456
carreiro,1,weighted_delta,validation,all,6251,4.922442137226846,0.003050355571906979,17.221117556025384
carreiro,1,weighted_delta,validation,high_flow,27,31.472757641425957,2.2462343049811615,66.86534788834719
carreiro,1,weighted_delta,test,all,1699,11.73371734507158,-3.115149075880112,21.978258345389875
carreiro,1,weighted_delta,test,high_flow,240,34.280133863826634,-26.172544126093726,44.059753727549456
carreiro,1,reference_absolute,validation,all,6251,9.963493471147544,0.6359357994915954,24.557824908706174
carreiro,1,reference_absolute,validation,high_flow,27,62.950613236617045,8.611416794484946,100.31316796755226
carreiro,1,reference_absolute,test,all,1699,46.798525018878784,-5.113721445797777,91.09858867473332
carreiro,1,reference_absolute,test,high_flow,240,100.59618980385338,-98.9073352189319,133.91219438473553
carreiro,1,weighted_absolute,validation,all,6251,9.963493471147544,0.6359357994915954,24.557824908706174
carreiro,1,weighted_absolute,validation,high_flow,27,62.950613236617045,8.611416794484946,100.31316796755226
carreiro,1,weighted_absolute,test,all,1699,46.798525018878784,-5.113721445797777,91.09858867473332
carreiro,1,weighted_absolute,test,high_flow,240,100.59618980385338,-98.9073352189319,133.91219438473553
carreiro,2,reference_delta,validation,all,6249,7.71091653262537,0.23405242608781587,23.364931088848703
carreiro,2,reference_delta,validation,high_flow,27,50.97099220810991,7.528673850610795,108.31151607593048
carreiro,2,reference_delta,test,all,1695,17.117267624307022,-3.577431488864975,29.00466609462133
carreiro,2,reference_delta,test,high_flow,239,44.51002919826544,-33.61027802545096,72.7275575695883
carreiro,2,weighted_delta,validation,all,6249,7.71091653262537,0.23405242608781587,23.364931088848703
carreiro,2,weighted_delta,validation,high_flow,27,50.97099220810991,7.528673850610795,108.31151607593048
carreiro,2,weighted_delta,test,all,1695,17.117267624307022,-3.577431488864975,29.00466609462133
carreiro,2,weighted_delta,test,high_flow,239,44.51002919826544,-33.61027802545096,72.7275575695883
carreiro,2,reference_absolute,validation,all,6249,11.171346113307838,0.8162825721856508,26.675758049239512
carreiro,2,reference_absolute,validation,high_flow,27,69.0539978636017,10.352653796636034,113.72675958766766
carreiro,2,reference_absolute,test,all,1695,49.901065612220265,-6.178324499928963,97.75461068721265
carreiro,2,reference_absolute,test,high_flow,239,107.79584276740738,-105.95679543993984,156.35058434222486
carreiro,2,weighted_absolute,validation,all,6249,11.171346113307838,0.8162825721856508,26.675758049239512
carreiro,2,weighted_absolute,validation,high_flow,27,69.0539978636017,10.352653796636034,113.72675958766766
carreiro,2,weighted_absolute,test,all,1695,49.901065612220265,-6.178324499928963,97.75461068721265
carreiro,2,weighted_absolute,test,high_flow,239,107.79584276740738,-105.95679543993984,156.35058434222486
carreiro,3,reference_delta,validation,all,6246,10.149876688983467,0.5692994903402786,25.99591526098567
carreiro,3,reference_delta,validation,high_flow,27,63.83487553194264,16.674833656267158,138.55291146125847
carreiro,3,reference_delta,test,all,1691,22.13911278733309,-4.149263341393121,36.49922953146739
carreiro,3,reference_delta,test,high_flow,238,55.24236174631296,-41.7828121446396,99.8523546302736
carreiro,3,weighted_delta,validation,all,6246,10.149876688983467,0.5692994903402786,25.99591526098567
carreiro,3,weighted_delta,validation,high_flow,27,63.83487553194264,16.674833656267158,138.55291146125847
carreiro,3,weighted_delta,test,all,1691,22.13911278733309,-4.149263341393121,36.49922953146739
carreiro,3,weighted_delta,test,high_flow,238,55.24236174631296,-41.7828121446396,99.8523546302736
carreiro,3,reference_absolute,validation,all,6246,12.37314459072728,1.0838084395566137,29.0018157577657
carreiro,3,reference_absolute,validation,high_flow,27,75.88849239723025,15.849017966698641,149.28655438053053
carreiro,3,reference_absolute,test,all,1691,53.20808497360923,-7.334850881766366,104.53963946610651
carreiro,3,reference_absolute,test,high_flow,238,115.94465176559827,-114.22605377572873,169.89594606589947
carreiro,3,weighted_absolute,validation,all,6246,12.37314459072728,1.0838084395566137,29.0018157577657
carreiro,3,weighted_absolute,validation,high_flow,27,75.88849239723025,15.849017966698641,149.28655438053053
carreiro,3,weighted_absolute,test,all,1691,53.20808497360923,-7.334850881766366,104.53963946610651
carreiro,3,weighted_absolute,test,high_flow,238,115.94465176559827,-114.22605377572873,169.89594606589947
carreiro,4,reference_delta,validation,all,6243,12.297091187169553,0.9992027730424573,28.26
carreiro,4,reference_delta,validation,high_flow,27,72.56736696202593,25.404128320977513,163.2243769807882
carreiro,4,reference_delta,test,all,1687,26.673355666407964,-4.955385951228133,44.57591579111195
carreiro,4,reference_delta,test,high_flow,237,65.53207683876958,-50.34835629262721,121.75128356398467
carreiro,4,weighted_delta,validation,all,6243,12.297091187169553,0.9992027730424573,28.26
carreiro,4,weighted_delta,validation,high_flow,27,72.56736696202593,25.404128320977513,163.2243769807882
carreiro,4,weighted_delta,test,all,1687,26.673355666407964,-4.955385951228133,44.57591579111195
carreiro,4,weighted_delta,test,high_flow,237,65.53207683876958,-50.34835629262721,121.75128356398467
carreiro,4,reference_absolute,validation,all,6243,13.60245332149877,1.4348077824561776,30.7567926603507
carreiro,4,reference_absolute,validation,high_flow,27,79.65663831771427,20.87214920769909,167.86432982485277
carreiro,4,reference_absolute,test,all,1687,56.74092810768593,-8.502589229470432,108.98136508326527
carreiro,4,reference_absolute,test,high_flow,237,124.97296093062354,-123.23775454642214,188.42189221234457
carreiro,4,weighted_absolute,validation,all,6243,13.60245332149877,1.4348077824561776,30.7567926603507
carreiro,4,weighted_absolute,validation,high_flow,27,79.65663831771427,20.87214920769909,167.86432982485277
carreiro,4,weighted_absolute,test,all,1687,56.74092810768593,-8.502589229470432,108.98136508326527
carreiro,4,weighted_absolute,test,high_flow,237,124.97296093062354,-123.23775454642214,188.42189221234457
carreiro,5,reference_delta,validation,all,6241,14.124644179618816,1.4340810006317402,31.443553324738602
carreiro,5,reference_delta,validation,high_flow,27,83.78302619467233,36.51919746045574,199.11478087674914
carreiro,5,reference_delta,test,all,1684,30.155697277674093,-5.822258205808267,49.789876584781574
carreiro,5,reference_delta,test,high_flow,236,73.25407858649406,-56.608627826077566,141.58506309446096
carreiro,5,weighted_delta,validation,all,6241,14.124644179618816,1.4340810006317402,31.443553324738602
carreiro,5,weighted_delta,validation,high_flow,27,83.78302619467233,36.51919746045574,199.11478087674914
carreiro,5,weighted_delta,test,all,1684,30.155697277674093,-5.822258205808267,49.789876584781574
carreiro,5,weighted_delta,test,high_flow,236,73.25407858649406,-56.608627826077566,141.58506309446096
carreiro,5,reference_absolute,validation,all,6241,14.733891844081667,1.7931364055977326,32.52843245498818
carreiro,5,reference_absolute,validation,high_flow,27,86.41165556743721,28.05649604952399,184.90801758311534
carreiro,5,reference_absolute,test,all,1684,59.25406753678608,-9.680188202140183,114.69862564807671
carreiro,5,reference_absolute,test,high_flow,236,131.28621410065912,-129.8022347120023,212.81707732884905
carreiro,5,weighted_absolute,validation,all,6241,14.733891844081667,1.7931364055977326,32.52843245498818
carreiro,5,weighted_absolute,validation,high_flow,27,86.41165556743721,28.05649604952399,184.90801758311534
carreiro,5,weighted_absolute,test,all,1684,59.25406753678608,-9.680188202140183,114.69862564807671
carreiro,5,weighted_absolute,test,high_flow,236,131.28621410065912,-129.8022347120023,212.81707732884905
carreiro,6,reference_delta,validation,all,6239,15.842683661308614,1.879438233110899,35.125038524298354
carreiro,6,reference_delta,validation,high_flow,27,94.9768776979142,48.18906975780598,211.14105539750025
carreiro,6,reference_delta,test,all,1681,33.16202708365879,-6.901929112707524,54.15873532689293
carreiro,6,reference_delta,test,high_flow,235,81.37698216389536,-63.13338263624834,170.40649233834543
carreiro,6,weighted_delta,validation,all,6239,15.842683661308614,1.879438233110899,35.125038524298354
carreiro,6,weighted_delta,validation,high_flow,27,94.9768776979142,48.18906975780598,211.14105539750025
carreiro,6,weighted_delta,test,all,1681,33.16202708365879,-6.901929112707524,54.15873532689293
carreiro,6,weighted_delta,test,high_flow,235,81.37698216389536,-63.13338263624834,170.40649233834543
carreiro,6,reference_absolute,validation,all,6239,15.899399734460767,2.164101554036288,34.24506167188343
carreiro,6,reference_absolute,validation,high_flow,27,92.31280330285492,35.47540557819564,194.91298493342637
carreiro,6,reference_absolute,test,all,1681,61.4089390441099,-11.070286793428751,117.69557473189637
carreiro,6,reference_absolute,test,high_flow,235,138.1282180208692,-136.40686933514877,245.12978323937455
carreiro,6,weighted_absolute,validation,all,6239,15.899399734460767,2.164101554036288,34.24506167188343
carreiro,6,weighted_absolute,validation,high_flow,27,92.31280330285492,35.47540557819564,194.91298493342637
carreiro,6,weighted_absolute,test,all,1681,61.4089390441099,-11.070286793428751,117.69557473189637
