nominal_lead_h,column,name,current,training_rows,finite_training_rows,missing_training_rows,minimum,maximum,status
1,0,86510000:H,17.45,10875,10875,0,0.81,15.3,above_training_max
1,1,86510000:dH0.5,0.5,10875,10875,0,-0.4399999999999995,1.1000000000000014,within_univariate_range
1,2,86510000:dH1,0.5399999999999991,10875,10875,0,-0.3899999999999997,1.0299999999999994,within_univariate_range
1,3,86510000:dH2,0.5649999999999995,10875,10875,0,-0.38500000000000023,1.005,within_univariate_range
1,4,86510000:dH4,0.5874999999999999,10875,10875,0,-0.32499999999999973,0.9175000000000002,within_univariate_range
1,5,86510000:dH8,0.78375,10875,10875,0,-0.30625000000000013,0.8225,within_univariate_range
1,6,86472000:H,19.95,10875,10875,0,2.49,15.94,above_training_max
1,7,86472000:dH0.5,0.7999999999999972,10875,10875,0,-0.8399999999999999,1.379999999999999,within_univariate_range
1,8,86472000:dH1,0.5700000000000003,10875,10875,0,-0.7599999999999998,1.2400000000000002,within_univariate_range
1,9,86472000:dH2,0.7149999999999999,10875,10875,0,-0.5800000000000001,1.1099999999999999,within_univariate_range
1,10,86472000:dH4,0.8149999999999995,10875,10875,0,-0.39250000000000007,0.875,within_univariate_range
1,11,86472000:dH8,0.7974999999999999,10875,10875,0,-0.2975000000000001,0.7512499999999999,above_training_max
1,12,86472600:H,16.52,10875,10875,0,1.1,13.36,above_training_max
1,13,86472600:dH0.5,0.5799999999999983,10875,10875,0,-0.4599999999999991,1.1799999999999997,within_univariate_range
1,14,86472600:dH1,0.6199999999999992,10875,10875,0,-0.4499999999999993,1.1199999999999997,within_univariate_range
1,15,86472600:dH2,0.6949999999999994,10875,10875,0,-0.4099999999999997,0.9349999999999998,within_univariate_range
1,16,86472600:dH4,0.7399999999999998,10875,10875,0,-0.3025,0.7350000000000001,above_training_max
1,17,86472600:dH8,0.6824999999999999,10875,10875,0,-0.24124999999999996,0.6699999999999999,above_training_max
1,18,86500000:H,4.332,10875,10875,0,0.6,7.917999999999999,within_univariate_range
1,19,86500000:dH0.5,-0.16000000000000014,10875,10875,0,-1.42,2.3599999999999994,within_univariate_range
1,20,86500000:dH1,-0.16199999999999992,10875,10875,0,-0.8700000000000001,1.3860000000000001,within_univariate_range
1,21,86500000:dH2,-0.15549999999999997,10875,10875,0,-0.605,1.0565000000000002,within_univariate_range
1,22,86500000:dH4,-0.16874999999999996,10875,10875,0,-0.345,0.6527499999999999,within_univariate_range
